??,??(V),??(A),??(W),??(Hz),????,??,??
399,219.67,0.333,64.84,50.00,0.886,8:23:25 PM:576,1
400,219.71,0.230,40.83,50.02,0.808,8:23:25 PM:960,1
401,219.65,0.278,50.18,50.03,0.822,8:23:26 PM:328,1
402,219.66,0.289,53.33,50.04,0.840,8:23:26 PM:711,1
403,219.60,0.374,57.64,50.05,0.702,8:23:27 PM:094,1
404,219.64,0.343,67.71,50.02,0.899,8:23:27 PM:480,1
405,219.61,0.394,78.26,50.02,0.904,8:23:27 PM:843,1
406,219.61,0.427,86.69,50.02,0.924,8:23:28 PM:228,1
407,219.63,0.448,91.86,50.03,0.934,8:23:28 PM:595,1
408,219.73,0.446,91.41,50.03,0.933,8:23:28 PM:979,1
409,219.79,0.427,86.14,50.02,0.918,8:23:29 PM:362,1
410,219.76,0.367,73.20,50.02,0.908,8:23:29 PM:746,1
411,219.77,0.383,76.76,50.01,0.912,8:23:30 PM:114,1
412,219.68,0.363,72.22,50.02,0.906,8:23:30 PM:497,1
413,219.69,0.404,81.60,50.03,0.919,8:23:30 PM:864,1
414,219.81,0.380,76.20,50.03,0.912,8:23:31 PM:248,1
415,219.74,0.393,79.12,50.04,0.916,8:23:31 PM:619,1
416,219.68,0.393,79.20,50.02,0.917,8:23:31 PM:999,1
417,219.61,0.430,86.73,50.03,0.918,8:23:32 PM:381,1
418,219.76,0.354,70.22,50.04,0.903,8:23:32 PM:771,1
419,219.70,0.406,81.97,50.02,0.919,8:23:33 PM:157,1
420,219.75,0.348,68.66,50.04,0.898,8:23:33 PM:533,1
421,219.72,0.377,75.60,50.03,0.913,8:23:33 PM:918,1
422,219.83,0.378,75.80,50.04,0.912,8:23:34 PM:283,1
423,219.70,0.438,88.20,50.05,0.917,8:23:34 PM:666,1
424,219.69,0.431,87.79,50.03,0.927,8:23:35 PM:034,1
425,219.77,0.507,105.36,50.03,0.946,8:23:35 PM:423,1
426,219.78,0.428,87.34,50.02,0.928,8:23:35 PM:814,1
427,219.72,0.426,86.65,50.04,0.926,8:23:36 PM:201,1
428,219.53,0.403,81.35,50.02,0.919,8:23:36 PM:577,1
429,219.41,0.440,89.71,50.01,0.929,8:23:36 PM:954,1
430,219.33,0.469,95.46,50.02,0.928,8:23:37 PM:336,1
431,219.34,0.370,73.38,50.04,0.904,8:23:37 PM:703,1
432,219.38,0.402,80.48,50.04,0.913,8:23:38 PM:084,1
433,219.46,0.360,71.61,50.03,0.906,8:23:38 PM:470,1
434,219.36,0.419,83.04,50.02,0.903,8:23:38 PM:849,1
435,219.41,0.419,84.82,50.03,0.923,8:23:39 PM:222,1
436,219.43,0.375,73.79,50.04,0.897,8:23:39 PM:602,1
437,219.52,0.391,78.43,50.04,0.914,8:23:39 PM:974,1
438,219.53,0.382,75.55,50.04,0.901,8:23:40 PM:347,1
439,219.42,0.255,46.89,50.02,0.838,8:23:40 PM:728,1
440,219.40,0.279,50.98,50.04,0.833,8:23:41 PM:108,1
441,219.43,0.287,52.90,50.03,0.840,8:23:41 PM:496,1
442,219.43,0.441,53.72,50.04,0.555,8:23:41 PM:868,1
443,219.39,0.464,57.07,50.03,0.561,8:23:42 PM:244,1
444,219.24,0.302,53.34,50.00,0.806,8:23:42 PM:615,1
445,219.27,0.335,65.30,50.02,0.889,8:23:42 PM:992,1
446,219.34,0.290,54.73,50.03,0.860,8:23:43 PM:362,1
447,219.35,0.272,51.11,50.03,0.857,8:23:43 PM:744,1
448,219.50,0.296,53.14,50.03,0.818,8:23:44 PM:114,1
449,219.56,0.264,48.67,50.01,0.840,8:23:44 PM:503,1
450,219.42,0.291,55.07,50.03,0.863,8:23:44 PM:878,1
451,219.53,0.279,52.33,50.03,0.854,8:23:45 PM:255,1
452,219.53,0.292,54.13,50.01,0.844,8:23:45 PM:636,1
453,219.49,0.251,43.48,50.02,0.789,8:23:46 PM:008,1
454,219.53,0.283,51.69,50.01,0.832,8:23:46 PM:379,1
455,219.36,0.253,45.09,50.01,0.812,8:23:46 PM:761,1
456,219.30,0.295,55.10,50.01,0.852,8:23:47 PM:128,1
457,219.24,0.241,42.59,50.02,0.806,8:23:47 PM:511,1
458,219.21,0.380,74.61,50.01,0.896,8:23:47 PM:896,1
459,219.47,0.275,49.90,50.02,0.827,8:23:48 PM:265,1
460,219.41,0.319,59.58,50.04,0.851,8:23:48 PM:643,1
461,219.42,0.396,59.07,50.04,0.680,8:23:49 PM:033,1
462,219.45,0.318,60.87,50.04,0.872,8:23:49 PM:408,1
463,219.45,0.434,86.16,50.02,0.905,8:23:49 PM:784,1
464,219.45,0.462,94.36,50.01,0.931,8:23:50 PM:163,1
465,219.57,0.299,54.27,50.03,0.827,8:23:50 PM:533,1
466,219.39,0.460,90.72,50.02,0.899,8:23:50 PM:928,1
467,219.50,0.326,60.35,50.01,0.843,8:23:51 PM:301,1
468,219.40,0.442,88.71,50.02,0.915,8:23:51 PM:678,1
469,219.56,0.390,76.68,50.01,0.895,8:23:52 PM:052,1
470,219.67,0.339,65.93,50.01,0.885,8:23:52 PM:428,1
471,219.49,0.394,67.39,50.01,0.779,8:23:52 PM:803,1
472,219.62,0.489,60.15,50.03,0.560,8:23:53 PM:188,1
473,219.51,0.392,75.73,50.01,0.880,8:23:53 PM:571,1
474,219.55,0.242,43.92,50.03,0.827,8:23:53 PM:963,1
475,219.66,0.285,52.58,50.03,0.840,8:23:54 PM:337,1
476,219.46,0.309,59.45,49.99,0.877,8:23:54 PM:714,1
477,219.52,0.282,51.02,50.02,0.824,8:23:55 PM:088,1
478,219.64,0.297,55.98,50.01,0.858,8:23:55 PM:453,1
479,219.42,0.301,56.38,50.03,0.854,8:23:55 PM:842,1
480,219.61,0.254,45.08,50.02,0.808,8:23:56 PM:205,1
481,219.65,0.279,50.32,50.04,0.821,8:23:56 PM:588,1
482,219.68,0.261,48.11,50.02,0.839,8:23:56 PM:956,1
483,219.77,0.259,46.97,50.02,0.825,8:23:57 PM:340,1
484,219.37,0.229,39.82,50.02,0.793,8:23:57 PM:707,1
485,219.50,0.304,57.62,50.01,0.863,8:23:58 PM:101,1
486,219.67,0.263,48.63,50.03,0.842,8:23:58 PM:472,1
487,219.60,0.277,50.97,50.00,0.838,8:23:58 PM:847,1
488,219.70,0.258,44.46,50.02,0.784,8:23:59 PM:234,1
489,219.67,0.309,58.09,50.02,0.856,8:23:59 PM:624,1
490,219.57,0.269,49.91,50.03,0.845,8:24:00 PM:005,1
491,219.62,0.290,52.54,50.03,0.825,8:24:00 PM:394,1
492,219.45,0.340,57.70,50.04,0.773,8:24:00 PM:774,1
493,219.51,0.381,46.20,50.03,0.552,8:24:01 PM:145,1
494,219.63,0.311,58.36,50.04,0.854,8:24:01 PM:528,1
495,219.72,0.309,56.65,50.04,0.834,8:24:01 PM:893,1
496,219.84,0.274,48.23,50.02,0.801,8:24:02 PM:278,1
497,219.72,0.330,63.89,50.03,0.881,8:24:02 PM:653,1
498,219.52,0.307,58.55,50.04,0.869,8:24:03 PM:017,1
499,219.75,0.287,51.56,50.05,0.818,8:24:03 PM:392,1
500,219.59,0.305,58.11,50.03,0.868,8:24:03 PM:778,1
501,219.61,0.298,56.31,50.04,0.860,8:24:04 PM:150,1
502,219.74,0.310,57.68,50.02,0.847,8:24:04 PM:516,1
503,219.59,0.329,63.61,50.03,0.881,8:24:04 PM:894,1
504,219.75,0.363,53.01,50.03,0.664,8:24:05 PM:271,1
505,219.82,0.361,69.89,50.03,0.881,8:24:05 PM:645,1
506,219.76,0.290,54.80,50.03,0.860,8:24:06 PM:032,1
507,219.81,0.334,64.67,50.03,0.881,8:24:06 PM:408,1
508,219.56,0.435,80.67,50.04,0.845,8:24:06 PM:790,1
509,219.60,0.425,79.11,50.01,0.848,8:24:07 PM:166,1
510,219.67,0.347,65.43,50.02,0.858,8:24:07 PM:553,1
511,219.50,0.449,65.67,50.02,0.666,8:24:07 PM:936,1
512,219.67,0.416,84.18,50.01,0.921,8:24:08 PM:317,1
513,219.69,0.356,66.68,50.02,0.853,8:24:08 PM:696,1
514,219.68,0.405,81.57,50.04,0.917,8:24:09 PM:075,1
515,219.96,0.348,68.48,50.04,0.895,8:24:09 PM:446,1
516,219.93,0.310,57.57,50.05,0.844,8:24:09 PM:814,1
517,219.94,0.352,69.26,50.06,0.895,8:24:10 PM:195,1
518,219.90,0.330,63.00,50.05,0.868,8:24:10 PM:569,1
519,219.72,0.322,62.08,50.06,0.878,8:24:10 PM:952,1
520,219.83,0.345,67.68,50.04,0.892,8:24:11 PM:337,1
521,219.81,0.336,66.08,50.04,0.895,8:24:11 PM:717,1
522,219.89,0.367,72.53,50.04,0.899,8:24:12 PM:103,1
523,219.82,0.290,54.21,50.03,0.850,8:24:12 PM:472,1
524,219.65,0.477,58.61,50.04,0.559,8:24:12 PM:853,1
525,219.84,0.254,45.90,50.04,0.822,8:24:13 PM:234,1
526,219.84,0.335,63.09,50.05,0.857,8:24:13 PM:623,1
527,219.73,0.311,59.00,50.06,0.863,8:24:14 PM:007,1
528,219.83,0.308,58.25,50.05,0.860,8:24:14 PM:383,1
529,219.62,0.323,61.12,50.03,0.862,8:24:14 PM:758,1
530,219.51,0.357,69.58,50.03,0.888,8:24:15 PM:140,1
531,219.58,0.381,75.93,50.04,0.908,8:24:15 PM:528,1
532,219.54,0.338,65.54,50.06,0.883,8:24:15 PM:898,1
533,219.47,0.409,75.06,50.04,0.836,8:24:16 PM:275,1
534,219.49,0.402,70.53,50.04,0.799,8:24:16 PM:658,1
535,219.37,0.303,57.82,50.06,0.870,8:24:17 PM:032,1
536,219.42,0.339,66.05,50.03,0.888,8:24:17 PM:420,1
537,219.30,0.390,73.26,50.04,0.857,8:24:17 PM:803,1
538,219.25,0.410,66.89,50.04,0.744,8:24:18 PM:179,1
539,219.53,0.300,56.37,50.05,0.856,8:24:18 PM:547,1
540,219.42,0.351,68.54,50.04,0.890,8:24:18 PM:923,1
541,219.47,0.369,70.21,50.06,0.867,8:24:19 PM:296,1
542,219.54,0.355,62.34,50.02,0.800,8:24:19 PM:678,1
543,219.47,0.339,64.78,50.04,0.871,8:24:20 PM:055,1
544,219.46,0.348,68.53,50.02,0.897,8:24:20 PM:429,1
545,219.61,0.279,52.09,50.04,0.850,8:24:20 PM:797,1
546,219.61,0.503,61.47,50.05,0.556,8:24:21 PM:180,1
547,219.65,0.314,59.06,50.02,0.856,8:24:21 PM:549,1
548,219.65,0.335,65.49,50.04,0.890,8:24:21 PM:930,1
549,219.77,0.324,63.12,50.05,0.886,8:24:22 PM:310,1
550,219.69,0.326,62.74,50.03,0.876,8:24:22 PM:680,1
551,219.52,0.393,77.64,50.04,0.900,8:24:23 PM:072,1
552,219.57,0.347,68.44,50.06,0.898,8:24:23 PM:445,1
553,219.58,0.339,65.73,50.02,0.883,8:24:23 PM:816,1
554,219.57,0.325,62.94,50.05,0.882,8:24:24 PM:197,1
555,219.59,0.473,94.56,50.03,0.910,8:24:24 PM:582,1
556,219.59,0.333,64.80,50.04,0.886,8:24:24 PM:967,1
557,219.65,0.339,65.36,50.04,0.878,8:24:25 PM:362,1
558,219.80,0.304,56.00,50.03,0.838,8:24:25 PM:753,1
559,219.77,0.358,56.86,50.04,0.723,8:24:26 PM:143,1
560,219.77,0.274,50.55,50.05,0.840,8:24:26 PM:534,1
561,219.74,0.314,60.23,50.05,0.873,8:24:26 PM:924,1
562,219.90,0.317,59.37,50.04,0.852,8:24:27 PM:315,1
563,219.62,0.488,100.52,50.05,0.938,8:24:27 PM:714,1
564,219.64,0.395,78.38,50.05,0.903,8:24:28 PM:105,1
565,219.65,0.368,72.84,50.05,0.901,8:24:28 PM:496,1
566,219.67,0.388,62.34,50.06,0.731,8:24:28 PM:886,1
567,219.68,0.406,80.74,50.04,0.905,8:24:29 PM:277,1
568,219.86,0.349,63.09,50.06,0.822,8:24:29 PM:652,1
569,219.56,0.340,53.93,50.06,0.722,8:24:30 PM:042,1
570,219.46,0.386,76.25,50.05,0.900,8:24:30 PM:433,1
571,219.53,0.355,68.53,50.04,0.879,8:24:30 PM:823,1
572,219.60,0.284,53.45,50.07,0.857,8:24:31 PM:214,1
573,219.57,0.340,66.41,50.03,0.890,8:24:31 PM:604,1
574,219.59,0.352,68.53,50.04,0.887,8:24:31 PM:995,1
575,219.52,0.280,52.50,50.05,0.854,8:24:32 PM:370,1
576,219.53,0.261,47.58,50.03,0.830,8:24:32 PM:760,1
577,219.49,0.330,62.68,50.05,0.865,8:24:33 PM:151,1
578,219.41,0.348,62.49,50.05,0.818,8:24:33 PM:541,1
579,219.45,0.308,58.76,50.03,0.869,8:24:33 PM:932,1
580,219.46,0.306,56.54,50.05,0.842,8:24:34 PM:322,1
581,219.38,0.262,46.96,50.06,0.817,8:24:34 PM:713,1
582,219.32,0.364,49.57,50.04,0.621,8:24:35 PM:104,1
583,219.58,0.405,79.58,50.03,0.895,8:24:35 PM:494,1
584,219.62,0.470,95.64,50.04,0.927,8:24:35 PM:884,1
585,219.46,0.351,64.30,50.03,0.835,8:24:36 PM:275,1
586,219.46,0.349,67.55,50.05,0.882,8:24:36 PM:666,1
587,219.28,0.317,59.91,50.03,0.862,8:24:37 PM:056,1
588,219.30,0.297,56.55,50.04,0.868,8:24:37 PM:431,1
589,219.40,0.441,57.04,50.02,0.589,8:24:37 PM:821,1
590,219.43,0.293,54.02,50.05,0.840,8:24:38 PM:196,1
591,219.27,0.386,76.02,50.03,0.898,8:24:38 PM:587,1
592,219.41,0.259,47.38,50.03,0.834,8:24:38 PM:962,1
593,219.40,0.291,52.87,50.06,0.828,8:24:39 PM:337,1
594,219.49,0.224,38.97,50.04,0.793,8:24:39 PM:712,1
595,219.44,0.314,59.66,50.03,0.866,8:24:40 PM:102,1
596,219.48,0.270,49.86,50.03,0.841,8:24:40 PM:493,1
597,219.39,0.321,60.71,50.03,0.862,8:24:40 PM:873,1
598,219.35,0.266,48.41,50.04,0.830,8:24:41 PM:248,1
599,219.39,0.356,66.87,50.04,0.856,8:24:41 PM:638,1
600,219.50,0.293,54.95,50.03,0.854,8:24:42 PM:013,1
601,219.50,0.319,59.50,50.04,0.850,8:24:42 PM:404,1
602,219.43,0.353,64.29,50.03,0.830,8:24:42 PM:794,1
603,219.35,0.304,57.97,50.03,0.869,8:24:43 PM:169,1
604,219.45,0.307,58.31,50.03,0.866,8:24:43 PM:560,1
605,219.52,0.317,55.85,50.04,0.803,8:24:43 PM:950,1
606,219.57,0.322,61.60,50.03,0.871,8:24:44 PM:341,1
607,219.62,0.280,52.32,50.03,0.851,8:24:44 PM:732,1
608,219.42,0.295,53.53,50.05,0.827,8:24:45 PM:106,1
609,219.71,0.301,56.79,50.01,0.859,8:24:45 PM:497,1
610,219.72,0.284,53.16,50.01,0.852,8:24:45 PM:887,1
611,219.66,0.300,56.07,50.02,0.851,8:24:46 PM:278,1
612,219.65,0.288,52.35,50.04,0.828,8:24:46 PM:668,1
613,219.43,0.418,82.52,50.01,0.900,8:24:47 PM:059,1
614,219.58,0.321,56.19,50.02,0.797,8:24:47 PM:449,1
615,219.59,0.474,59.90,50.02,0.575,8:24:47 PM:840,1
616,219.67,0.507,64.17,50.01,0.576,8:24:48 PM:231,1
617,219.77,0.363,65.14,50.02,0.817,8:24:48 PM:621,1
618,219.78,0.336,60.71,50.01,0.822,8:24:49 PM:012,1
619,219.86,0.350,66.87,50.01,0.869,8:24:49 PM:402,1
620,219.80,0.290,53.04,50.03,0.832,8:24:49 PM:777,1
621,219.84,0.344,67.63,50.03,0.894,8:24:50 PM:168,1
622,219.84,0.370,71.78,50.04,0.883,8:24:50 PM:558,1
623,219.89,0.258,48.01,50.03,0.846,8:24:50 PM:949,1
624,219.87,0.374,69.01,50.02,0.839,8:24:51 PM:339,1
625,219.84,0.312,60.44,50.03,0.881,8:24:51 PM:730,1
626,219.84,0.422,84.96,50.03,0.916,8:24:52 PM:120,1
627,219.79,0.323,61.72,50.02,0.869,8:24:52 PM:511,1
628,219.75,0.413,81.94,50.03,0.903,8:24:52 PM:901,1
629,219.93,0.290,55.01,50.01,0.862,8:24:53 PM:292,1
630,219.88,0.326,57.60,50.00,0.804,8:24:53 PM:682,1
631,219.70,0.306,55.02,50.03,0.818,8:24:54 PM:058,1
632,219.81,0.301,57.43,50.02,0.868,8:24:54 PM:432,1
633,219.72,0.271,47.74,50.04,0.802,8:24:54 PM:807,1
634,219.90,0.238,43.07,50.02,0.823,8:24:55 PM:198,1
635,219.93,0.302,57.21,50.04,0.861,8:24:55 PM:588,1
636,219.69,0.325,63.52,50.03,0.890,8:24:55 PM:979,1
637,219.77,0.374,74.93,50.03,0.912,8:24:56 PM:370,1
638,219.85,0.289,53.62,50.03,0.844,8:24:56 PM:744,1
639,219.79,0.334,65.00,50.03,0.885,8:24:57 PM:135,1
640,219.90,0.312,59.89,50.01,0.873,8:24:57 PM:525,1
641,219.83,0.310,59.77,50.05,0.877,8:24:57 PM:916,1
642,219.85,0.351,66.12,50.04,0.857,8:24:58 PM:306,1
643,219.75,0.385,47.82,50.02,0.565,8:24:58 PM:697,1
644,219.65,0.372,68.95,50.01,0.844,8:24:59 PM:088,1
645,220.07,0.248,45.00,50.02,0.825,8:24:59 PM:462,1
646,219.83,0.290,52.76,50.03,0.828,8:24:59 PM:837,1
647,219.85,0.341,66.79,50.01,0.891,8:25:00 PM:228,1
648,219.90,0.371,72.29,50.01,0.886,8:25:00 PM:603,1
649,219.93,0.278,52.55,50.03,0.860,8:25:00 PM:978,1
650,219.88,0.307,58.30,50.01,0.864,8:25:01 PM:368,1
651,219.96,0.275,50.12,50.01,0.829,8:25:01 PM:743,1
652,219.99,0.293,54.65,50.01,0.848,8:25:02 PM:118,1
653,219.89,0.261,47.76,50.03,0.832,8:25:02 PM:493,1
654,219.84,0.312,58.08,50.02,0.847,8:25:02 PM:883,1
655,219.84,0.451,91.54,50.01,0.923,8:25:03 PM:263,1
656,219.91,0.395,58.59,50.02,0.674,8:25:03 PM:654,1
657,219.70,0.342,59.09,50.04,0.786,8:25:04 PM:044,1
658,219.65,0.361,69.31,50.03,0.874,8:25:04 PM:425,1
659,219.64,0.421,83.99,50.02,0.908,8:25:04 PM:803,1
660,219.72,0.437,88.47,50.02,0.921,8:25:05 PM:197,1
661,219.82,0.318,57.91,50.02,0.828,8:25:05 PM:587,1
662,219.85,0.298,55.19,50.02,0.842,8:25:05 PM:978,1
663,219.83,0.351,66.54,50.04,0.862,8:25:06 PM:354,1
664,219.63,0.434,69.15,50.01,0.725,8:25:06 PM:745,1
665,219.67,0.371,72.68,50.03,0.892,8:25:07 PM:135,1
666,219.77,0.264,47.92,50.03,0.826,8:25:07 PM:526,1
667,219.70,0.264,48.07,50.01,0.829,8:25:07 PM:901,1
668,219.87,0.277,49.78,50.02,0.817,8:25:08 PM:291,1
669,219.88,0.296,55.60,50.02,0.854,8:25:08 PM:682,1
670,219.92,0.270,50.23,50.05,0.846,8:25:09 PM:073,1
671,220.04,0.235,41.99,50.05,0.812,8:25:09 PM:463,1
672,219.96,0.259,47.00,50.03,0.825,8:25:09 PM:854,1
673,219.86,0.332,64.75,50.01,0.887,8:25:10 PM:244,1
674,219.85,0.348,68.53,50.02,0.896,8:25:10 PM:635,1
675,219.82,0.318,60.86,50.00,0.871,8:25:11 PM:028,1
676,219.95,0.305,58.83,50.02,0.877,8:25:11 PM:418,1
677,220.01,0.261,47.97,50.02,0.835,8:25:11 PM:809,1
678,220.09,0.296,55.75,50.02,0.856,8:25:12 PM:184,1
679,219.97,0.335,56.05,50.01,0.761,8:25:12 PM:559,1
680,219.85,0.246,42.71,49.99,0.790,8:25:12 PM:949,1
681,219.91,0.271,49.36,50.01,0.828,8:25:13 PM:324,1
682,219.87,0.308,54.98,50.01,0.812,8:25:13 PM:699,1
683,219.79,0.327,63.95,50.03,0.890,8:25:14 PM:090,1
684,219.93,0.297,55.62,50.02,0.852,8:25:14 PM:480,1
685,220.01,0.302,56.43,50.01,0.849,8:25:14 PM:871,1
686,219.92,0.289,53.88,49.99,0.848,8:25:15 PM:246,1
687,219.98,0.338,63.76,50.03,0.858,8:25:15 PM:636,1
688,219.93,0.329,64.15,50.02,0.887,8:25:16 PM:027,1
689,219.86,0.344,67.76,50.01,0.896,8:25:16 PM:417,1
690,219.82,0.392,78.08,50.01,0.906,8:25:16 PM:808,1
691,219.78,0.311,54.48,50.04,0.797,8:25:17 PM:198,1
692,219.75,0.339,65.53,50.02,0.880,8:25:17 PM:589,1
693,219.81,0.334,65.45,50.01,0.891,8:25:17 PM:979,1
694,219.80,0.348,68.43,50.02,0.895,8:25:18 PM:370,1
695,219.79,0.370,73.53,50.02,0.904,8:25:18 PM:760,1
696,219.84,0.374,73.39,50.01,0.893,8:25:19 PM:151,1
697,219.74,0.370,72.37,50.02,0.890,8:25:19 PM:541,1
698,219.83,0.366,72.63,50.02,0.903,8:25:19 PM:932,1
699,219.71,0.351,68.95,50.03,0.894,8:25:20 PM:322,1
700,219.79,0.335,65.18,50.01,0.885,8:25:20 PM:713,1
701,219.78,0.374,74.77,50.00,0.910,8:25:21 PM:104,1
702,219.84,0.355,69.68,50.01,0.893,8:25:21 PM:494,1
703,219.90,0.380,74.93,50.00,0.897,8:25:21 PM:885,1
704,219.90,0.275,50.09,50.02,0.828,8:25:22 PM:275,1
705,219.83,0.356,69.81,50.01,0.892,8:25:22 PM:666,1
706,219.90,0.354,69.49,50.02,0.893,8:25:23 PM:056,1
707,219.93,0.357,49.31,50.02,0.628,8:25:23 PM:447,1
708,219.92,0.283,52.45,50.04,0.843,8:25:23 PM:837,1
709,219.73,0.231,40.65,50.03,0.801,8:25:24 PM:228,1
710,219.62,0.320,56.97,50.01,0.811,8:25:24 PM:618,1
711,219.79,0.229,39.75,50.02,0.790,8:25:25 PM:009,1
712,219.89,0.332,63.91,50.03,0.875,8:25:25 PM:399,1
713,219.94,0.323,53.84,50.04,0.758,8:25:25 PM:790,1
714,219.84,0.293,54.74,50.03,0.850,8:25:26 PM:181,1
715,219.84,0.350,67.19,50.03,0.873,8:25:26 PM:571,1
716,219.72,0.253,45.31,50.02,0.815,8:25:26 PM:962,1
717,219.65,0.354,69.00,50.02,0.887,8:25:27 PM:352,1
718,219.75,0.310,57.79,50.02,0.848,8:25:27 PM:743,1
719,219.76,0.316,58.15,50.02,0.837,8:25:28 PM:133,1
720,219.81,0.283,50.33,50.00,0.809,8:25:28 PM:524,1
721,219.76,0.349,66.29,50.02,0.864,8:25:28 PM:914,1
722,219.67,0.321,59.04,50.02,0.837,8:25:29 PM:305,1
723,219.78,0.224,38.76,50.02,0.787,8:25:29 PM:695,1
724,219.66,0.352,69.41,50.00,0.898,8:25:30 PM:086,1
725,219.75,0.304,58.08,50.01,0.869,8:25:30 PM:476,1
726,219.69,0.347,66.81,50.03,0.876,8:25:30 PM:867,1
727,219.69,0.360,62.14,50.02,0.786,8:25:31 PM:257,1
728,219.77,0.405,80.06,50.02,0.900,8:25:31 PM:664,1
729,219.81,0.319,61.06,50.00,0.871,8:25:32 PM:039,1
730,219.82,0.323,58.57,50.01,0.825,8:25:32 PM:429,1
731,219.86,0.318,61.57,50.02,0.881,8:25:32 PM:820,1
732,219.77,0.287,53.02,49.99,0.841,8:25:33 PM:210,1
733,219.70,0.433,82.96,50.00,0.872,8:25:33 PM:601,1
734,219.69,0.326,63.37,50.00,0.885,8:25:33 PM:991,1
735,219.53,0.345,61.69,50.03,0.814,8:25:34 PM:382,1
736,219.69,0.264,46.56,50.01,0.803,8:25:34 PM:772,1
737,219.62,0.404,80.87,50.00,0.911,8:25:35 PM:163,1
738,219.80,0.416,84.28,50.02,0.922,8:25:35 PM:553,1
739,219.77,0.372,72.75,50.01,0.890,8:25:35 PM:944,1
740,219.67,0.301,54.93,50.00,0.831,8:25:36 PM:334,1
741,219.60,0.259,47.18,50.01,0.829,8:25:36 PM:725,1
742,219.53,0.303,57.56,50.01,0.865,8:25:37 PM:100,1
743,219.62,0.340,59.90,50.02,0.802,8:25:37 PM:490,1
744,219.64,0.418,82.96,49.99,0.904,8:25:37 PM:881,1
745,219.61,0.391,76.37,50.01,0.889,8:25:38 PM:303,1
746,219.70,0.270,49.17,50.00,0.829,8:25:38 PM:693,1
747,219.79,0.313,56.83,49.99,0.826,8:25:39 PM:068,1
748,219.65,0.386,75.77,50.01,0.894,8:25:39 PM:459,1
749,219.62,0.352,69.63,50.02,0.901,8:25:39 PM:849,1
