??,??(V),??(A),??(W),??(Hz),????,??,??
792,221.20,0.273,50.60,50.01,0.838,8:54:32 PM:615,1
793,221.25,0.247,42.29,50.01,0.774,8:54:32 PM:996,1
794,221.11,0.265,47.68,49.99,0.814,8:54:33 PM:376,1
795,221.12,0.319,58.38,50.00,0.828,8:54:33 PM:756,1
796,221.36,0.219,38.20,50.00,0.788,8:54:34 PM:136,1
797,221.27,0.229,40.90,50.01,0.807,8:54:34 PM:502,1
798,221.12,0.298,42.77,50.01,0.649,8:54:34 PM:892,1
799,221.34,0.195,30.63,49.99,0.710,8:54:35 PM:267,1
800,221.36,0.221,37.40,50.01,0.765,8:54:35 PM:657,1
801,221.16,0.228,40.20,50.01,0.797,8:54:36 PM:045,1
802,221.14,0.255,44.74,50.00,0.793,8:54:36 PM:412,1
803,220.98,0.279,53.19,50.01,0.863,8:54:36 PM:791,1
804,220.98,0.300,57.57,49.98,0.868,8:54:37 PM:181,1
805,220.97,0.225,38.95,50.00,0.783,8:54:37 PM:561,1
806,221.01,0.267,48.34,49.99,0.819,8:54:37 PM:951,1
807,220.95,0.249,43.44,49.97,0.790,8:54:38 PM:351,1
808,220.84,0.274,48.56,50.00,0.803,8:54:38 PM:737,1
809,221.08,0.235,40.04,50.01,0.771,8:54:39 PM:127,1
810,221.06,0.254,45.62,49.99,0.813,8:54:39 PM:502,1
811,221.09,0.218,37.38,49.99,0.776,8:54:39 PM:877,1
812,220.99,0.253,46.21,49.99,0.827,8:54:40 PM:252,1
813,220.92,0.234,39.78,50.03,0.769,8:54:40 PM:627,1
814,220.77,0.252,45.60,49.99,0.820,8:54:41 PM:002,1
815,220.73,0.226,37.63,50.00,0.754,8:54:41 PM:377,1
816,220.89,0.226,40.33,49.99,0.808,8:54:41 PM:752,1
817,220.89,0.272,51.14,49.99,0.851,8:54:42 PM:142,1
818,220.83,0.223,39.58,49.99,0.804,8:54:42 PM:517,1
819,220.82,0.235,40.02,49.99,0.771,8:54:42 PM:908,1
820,220.98,0.229,39.28,49.99,0.776,8:54:43 PM:298,1
821,220.96,0.284,52.81,49.99,0.842,8:54:43 PM:673,1
822,221.20,0.328,52.05,50.01,0.717,8:54:44 PM:048,1
823,221.15,0.248,40.74,50.01,0.743,8:54:44 PM:438,1
824,220.90,0.223,38.42,50.00,0.780,8:54:44 PM:813,1
825,220.92,0.254,46.48,50.00,0.828,8:54:45 PM:204,1
826,220.83,0.282,50.71,50.00,0.814,8:54:45 PM:579,1
827,220.90,0.245,43.79,49.99,0.809,8:54:45 PM:969,1
828,220.93,0.243,40.00,50.01,0.745,8:54:46 PM:344,1
829,221.02,0.236,41.01,50.02,0.786,8:54:46 PM:735,1
830,220.96,0.270,47.37,50.00,0.794,8:54:47 PM:109,1
831,220.94,0.292,55.96,50.00,0.867,8:54:47 PM:500,1
832,221.00,0.274,50.52,49.99,0.834,8:54:47 PM:891,1
833,220.94,0.257,46.81,49.99,0.824,8:54:48 PM:281,1
834,220.79,0.236,41.32,50.01,0.793,8:54:48 PM:672,1
835,220.98,0.205,33.18,50.01,0.732,8:54:49 PM:062,1
836,220.92,0.267,49.24,49.99,0.835,8:54:49 PM:453,1
837,221.02,0.240,40.25,50.01,0.759,8:54:49 PM:843,1
838,220.91,0.316,54.21,50.00,0.777,8:54:50 PM:234,1
839,220.88,0.222,37.55,50.00,0.766,8:54:50 PM:624,1
840,220.86,0.230,40.63,49.99,0.800,8:54:51 PM:015,1
841,220.83,0.213,34.43,50.01,0.732,8:54:51 PM:390,1
842,221.07,0.164,25.84,50.01,0.713,8:54:51 PM:765,1
843,221.09,0.313,43.73,49.99,0.632,8:54:52 PM:155,1
844,220.98,0.259,48.13,49.99,0.841,8:54:52 PM:546,1
845,220.90,0.223,37.46,50.01,0.760,8:54:52 PM:936,1
846,220.96,0.227,35.93,50.00,0.716,8:54:53 PM:311,1
847,220.91,0.286,41.83,50.01,0.662,8:54:53 PM:686,1
848,221.08,0.213,35.30,50.02,0.750,8:54:54 PM:077,1
849,220.89,0.302,58.54,50.01,0.878,8:54:54 PM:467,1
850,220.91,0.214,34.92,50.01,0.739,8:54:54 PM:842,1
851,221.01,0.237,40.46,50.00,0.772,8:54:55 PM:217,1
852,220.96,0.231,40.18,50.01,0.787,8:54:55 PM:608,1
853,220.94,0.249,43.31,50.02,0.787,8:54:55 PM:998,1
854,221.04,0.278,42.93,50.01,0.699,8:54:56 PM:404,1
855,221.14,0.201,33.43,50.00,0.752,8:54:56 PM:810,1
856,221.08,0.381,67.76,50.01,0.804,8:54:57 PM:216,1
857,220.86,0.355,70.12,50.04,0.894,8:54:57 PM:607,1
858,220.87,0.426,86.91,50.01,0.924,8:54:57 PM:998,1
859,220.72,0.436,88.73,50.02,0.922,8:54:58 PM:388,1
860,220.71,0.370,72.92,50.03,0.893,8:54:58 PM:779,1
861,220.73,0.416,84.00,50.01,0.915,8:54:59 PM:169,1
862,220.73,0.426,87.22,50.01,0.928,8:54:59 PM:560,1
863,220.78,0.348,68.54,50.01,0.892,8:54:59 PM:950,1
864,220.62,0.403,80.42,50.02,0.905,8:55:00 PM:341,1
865,220.68,0.329,64.35,50.01,0.886,8:55:00 PM:731,1
866,220.81,0.337,64.71,50.03,0.870,8:55:01 PM:122,1
867,220.83,0.359,71.05,50.00,0.896,8:55:01 PM:512,1
868,220.87,0.332,64.57,50.02,0.881,8:55:01 PM:903,1
869,220.71,0.300,58.01,49.99,0.876,8:55:02 PM:293,1
870,220.70,0.389,77.83,50.01,0.907,8:55:02 PM:684,1
871,220.80,0.298,56.44,50.01,0.858,8:55:03 PM:074,1
872,220.72,0.260,47.68,50.03,0.831,8:55:03 PM:449,1
873,220.90,0.303,53.89,50.03,0.805,8:55:03 PM:840,1
874,220.82,0.251,44.19,50.00,0.797,8:55:04 PM:231,1
875,220.70,0.240,43.23,50.02,0.816,8:55:04 PM:621,1
876,220.95,0.280,53.24,50.04,0.861,8:55:05 PM:012,1
877,220.92,0.238,41.44,50.05,0.788,8:55:05 PM:402,1
878,220.94,0.180,28.49,50.02,0.716,8:55:05 PM:793,1
879,220.89,0.242,43.83,50.02,0.820,8:55:06 PM:183,1
880,220.87,0.230,37.57,50.02,0.740,8:55:06 PM:558,1
881,220.83,0.268,48.91,50.03,0.826,8:55:06 PM:933,1
882,220.82,0.218,36.83,50.03,0.765,8:55:07 PM:308,1
883,220.85,0.209,35.61,50.04,0.771,8:55:07 PM:683,1
884,220.86,0.230,40.06,50.04,0.789,8:55:08 PM:073,1
885,220.72,0.355,53.07,50.03,0.677,8:55:08 PM:464,1
886,220.74,0.194,32.23,50.04,0.753,8:55:08 PM:854,1
887,220.68,0.244,44.18,50.02,0.820,8:55:09 PM:245,1
888,220.82,0.244,40.46,50.03,0.751,8:55:09 PM:635,1
889,220.80,0.177,27.77,50.04,0.711,8:55:10 PM:026,1
890,220.71,0.211,36.83,50.03,0.791,8:55:10 PM:401,1
891,220.78,0.193,30.82,50.03,0.723,8:55:10 PM:776,1
892,220.79,0.299,42.92,50.04,0.650,8:55:11 PM:166,1
893,220.74,0.190,30.02,50.07,0.716,8:55:11 PM:541,1
894,220.75,0.218,37.86,50.06,0.787,8:55:11 PM:916,1
895,220.58,0.193,32.10,50.03,0.754,8:55:12 PM:291,1
896,220.56,0.240,38.39,50.02,0.725,8:55:12 PM:666,1
897,220.61,0.221,35.27,50.04,0.723,8:55:13 PM:056,1
898,220.52,0.269,41.73,50.05,0.704,8:55:13 PM:432,1
899,220.68,0.234,38.39,50.04,0.743,8:55:13 PM:806,1
900,220.64,0.277,48.05,50.04,0.786,8:55:14 PM:197,1
901,220.50,0.289,54.83,50.02,0.860,8:55:14 PM:572,1
902,220.48,0.292,55.83,50.05,0.867,8:55:14 PM:947,1
903,220.41,0.289,54.83,50.04,0.861,8:55:15 PM:337,1
904,220.50,0.306,58.60,50.04,0.869,8:55:15 PM:728,1
905,220.62,0.237,39.46,50.03,0.755,8:55:16 PM:118,1
906,220.56,0.189,31.11,50.04,0.746,8:55:16 PM:509,1
907,220.56,0.296,42.93,50.03,0.658,8:55:16 PM:899,1
908,220.54,0.192,30.66,50.02,0.724,8:55:17 PM:290,1
909,220.59,0.234,41.99,50.04,0.813,8:55:17 PM:665,1
910,220.76,0.201,34.21,50.04,0.771,8:55:18 PM:055,1
911,220.67,0.239,41.97,50.04,0.796,8:55:18 PM:446,1
912,220.67,0.230,38.77,50.05,0.764,8:55:18 PM:821,1
913,220.84,0.223,38.38,50.05,0.779,8:55:19 PM:211,1
914,220.65,0.236,37.67,50.04,0.723,8:55:19 PM:602,1
915,220.78,0.283,50.48,50.02,0.808,8:55:19 PM:977,1
916,220.83,0.273,51.41,50.06,0.853,8:55:20 PM:367,1
917,220.93,0.172,27.19,50.04,0.715,8:55:20 PM:758,1
918,220.94,0.266,40.69,50.04,0.692,8:55:21 PM:133,1
919,220.95,0.200,33.22,50.03,0.752,8:55:21 PM:508,1
920,221.15,0.189,30.30,50.04,0.725,8:55:21 PM:898,1
921,221.06,0.173,25.94,50.03,0.678,8:55:22 PM:289,1
922,220.91,0.302,40.64,50.06,0.609,8:55:22 PM:679,1
923,220.95,0.203,33.60,50.03,0.749,8:55:23 PM:054,1
924,220.79,0.237,43.08,50.02,0.823,8:55:23 PM:445,1
925,220.87,0.228,38.79,50.03,0.770,8:55:23 PM:820,1
926,220.82,0.245,41.01,50.02,0.758,8:55:24 PM:194,1
927,220.78,0.200,33.60,50.04,0.761,8:55:24 PM:585,1
928,220.90,0.241,43.96,50.03,0.826,8:55:24 PM:960,1
929,220.85,0.235,40.21,50.03,0.775,8:55:25 PM:335,1
930,220.82,0.253,45.00,50.02,0.805,8:55:25 PM:710,1
931,220.91,0.239,39.44,50.03,0.747,8:55:26 PM:085,1
932,220.88,0.254,46.95,50.04,0.837,8:55:26 PM:460,1
933,220.96,0.248,42.45,50.04,0.775,8:55:26 PM:850,1
934,220.94,0.251,45.07,50.02,0.813,8:55:27 PM:241,1
935,220.72,0.258,47.04,50.02,0.826,8:55:27 PM:616,1
936,220.80,0.235,42.47,50.03,0.819,8:55:28 PM:006,1
937,220.74,0.280,52.98,50.01,0.857,8:55:28 PM:397,1
938,220.78,0.184,27.77,50.04,0.683,8:55:28 PM:787,1
939,220.82,0.251,45.77,50.02,0.826,8:55:29 PM:178,1
940,220.69,0.226,36.69,50.01,0.736,8:55:29 PM:568,1
941,220.81,0.257,45.91,50.03,0.809,8:55:29 PM:959,1
942,220.78,0.234,39.68,50.01,0.768,8:55:30 PM:349,1
943,220.78,0.252,46.28,50.00,0.832,8:55:30 PM:740,1
944,220.84,0.257,45.87,50.02,0.808,8:55:31 PM:130,1
945,220.78,0.220,37.03,50.01,0.762,8:55:31 PM:505,1
946,220.87,0.225,38.75,50.02,0.780,8:55:31 PM:896,1
947,220.71,0.233,40.04,50.04,0.779,8:55:32 PM:286,1
948,220.71,0.245,43.50,50.00,0.804,8:55:32 PM:677,1
949,220.95,0.213,36.63,50.01,0.778,8:55:33 PM:067,1
950,220.96,0.225,39.06,49.98,0.786,8:55:33 PM:458,1
951,220.96,0.274,51.40,50.02,0.849,8:55:33 PM:848,1
952,220.90,0.304,58.87,50.00,0.877,8:55:34 PM:239,1
953,220.82,0.248,45.30,49.99,0.827,8:55:34 PM:629,1
954,221.15,0.239,42.13,50.00,0.797,8:55:35 PM:004,1
955,221.05,0.262,48.22,50.00,0.833,8:55:35 PM:395,1
956,220.88,0.257,47.69,50.01,0.840,8:55:35 PM:770,1
957,220.85,0.254,39.06,49.98,0.696,8:55:36 PM:160,1
958,220.82,0.218,35.05,49.99,0.728,8:55:36 PM:535,1
959,220.84,0.323,44.34,49.97,0.622,8:55:36 PM:910,1
960,220.81,0.268,50.53,49.99,0.854,8:55:37 PM:285,1
961,220.76,0.215,36.85,49.99,0.776,8:55:37 PM:660,1
962,220.82,0.213,34.69,49.98,0.738,8:55:38 PM:035,1
963,220.75,0.253,43.21,49.97,0.774,8:55:38 PM:410,1
964,220.67,0.183,29.00,49.99,0.718,8:55:38 PM:785,1
965,220.86,0.253,43.76,49.99,0.783,8:55:39 PM:175,1
966,220.76,0.289,54.50,50.01,0.854,8:55:39 PM:566,1
967,220.66,0.304,58.45,49.99,0.871,8:55:39 PM:956,1
968,220.68,0.271,49.69,49.98,0.831,8:55:40 PM:347,1
969,220.70,0.245,42.98,49.99,0.795,8:55:40 PM:737,1
970,220.66,0.260,43.03,49.97,0.750,8:55:41 PM:128,1
971,220.53,0.206,35.01,49.96,0.771,8:55:41 PM:518,1
972,220.55,0.283,51.85,49.97,0.831,8:55:41 PM:909,1
973,220.54,0.235,39.40,49.98,0.760,8:55:42 PM:284,1
974,220.51,0.311,43.50,49.96,0.634,8:55:42 PM:659,1
