??,??(V),??(A),??(W),??(Hz),????,??,??
399,219.58,0.230,37.89,49.99,0.750,9:30:06 PM:722,1
400,219.78,0.258,45.81,49.99,0.808,9:30:07 PM:104,1
401,219.64,0.284,48.07,50.02,0.771,9:30:07 PM:488,1
402,219.62,0.244,42.33,50.02,0.790,9:30:07 PM:863,1
403,219.67,0.247,43.08,49.99,0.794,9:30:08 PM:239,1
404,219.65,0.209,33.77,50.00,0.736,9:30:08 PM:622,1
405,219.68,0.248,44.75,49.99,0.821,9:30:09 PM:007,1
406,219.55,0.291,44.20,50.01,0.692,9:30:09 PM:389,1
407,219.48,0.236,39.93,50.01,0.771,9:30:09 PM:757,1
408,219.57,0.322,62.17,50.00,0.879,9:30:10 PM:140,1
409,219.54,0.251,45.98,50.00,0.834,9:30:10 PM:506,1
410,219.60,0.434,34.48,50.01,0.362,9:30:10 PM:889,1
411,219.57,0.324,53.63,50.00,0.754,9:30:11 PM:273,1
412,219.45,0.307,52.49,49.99,0.779,9:30:11 PM:659,1
413,219.53,0.239,38.20,50.01,0.728,9:30:12 PM:047,1
414,219.50,0.298,42.06,50.01,0.643,9:30:12 PM:426,1
415,219.47,0.265,47.19,50.01,0.811,9:30:12 PM:810,1
416,219.56,0.213,35.03,49.98,0.749,9:30:13 PM:197,1
417,219.45,0.241,40.88,50.02,0.773,9:30:13 PM:579,1
418,219.68,0.261,47.98,50.02,0.837,9:30:13 PM:945,1
419,219.65,0.284,53.02,50.01,0.850,9:30:14 PM:328,1
420,219.61,0.200,32.82,50.02,0.747,9:30:14 PM:696,1
421,219.59,0.248,45.32,50.00,0.832,9:30:15 PM:079,1
422,219.44,0.365,67.85,50.02,0.847,9:30:15 PM:457,1
423,219.46,0.236,39.16,50.02,0.756,9:30:15 PM:847,1
424,219.54,0.371,55.47,50.03,0.681,9:30:16 PM:235,1
425,219.46,0.257,46.00,50.02,0.816,9:30:16 PM:602,1
426,219.65,0.217,37.22,50.01,0.781,9:30:16 PM:981,1
427,219.41,0.192,30.73,50.03,0.730,9:30:17 PM:349,1
428,219.27,0.249,42.31,50.03,0.775,9:30:17 PM:726,1
429,219.57,0.225,37.28,50.04,0.755,9:30:18 PM:116,1
430,219.41,0.422,78.86,50.02,0.852,9:30:18 PM:494,1
431,219.49,0.298,38.00,50.02,0.581,9:30:18 PM:861,1
432,219.45,0.276,36.17,50.03,0.597,9:30:19 PM:233,1
433,219.31,0.320,56.40,50.02,0.804,9:30:19 PM:601,1
434,219.43,0.267,45.29,50.02,0.773,9:30:19 PM:990,1
435,219.41,0.258,44.56,50.03,0.787,9:30:20 PM:368,1
436,219.43,0.256,46.52,50.04,0.828,9:30:20 PM:752,1
437,219.54,0.222,38.91,50.04,0.798,9:30:21 PM:116,1
438,219.60,0.253,44.21,50.03,0.796,9:30:21 PM:502,1
439,219.53,0.235,36.16,50.04,0.701,9:30:21 PM:867,1
440,219.47,0.299,55.80,50.02,0.850,9:30:22 PM:254,1
441,219.48,0.243,35.49,50.03,0.665,9:30:22 PM:638,1
442,219.62,0.218,36.85,50.03,0.770,9:30:23 PM:021,1
443,219.59,0.211,34.24,50.04,0.739,9:30:23 PM:406,1
444,219.56,0.239,41.93,50.03,0.799,9:30:23 PM:789,1
445,219.43,0.288,53.76,50.04,0.851,9:30:24 PM:173,1
446,219.45,0.216,37.37,50.07,0.788,9:30:24 PM:539,1
447,219.49,0.241,37.72,50.04,0.713,9:30:24 PM:921,1
448,219.55,0.225,39.81,50.03,0.806,9:30:25 PM:288,1
449,219.54,0.220,36.87,50.04,0.763,9:30:25 PM:677,1
450,219.53,0.262,43.22,50.05,0.751,9:30:26 PM:057,1
451,219.55,0.223,37.28,50.03,0.761,9:30:26 PM:441,1
452,219.52,0.304,57.61,50.03,0.863,9:30:26 PM:825,1
453,219.61,0.255,43.49,50.03,0.777,9:30:27 PM:211,1
454,219.49,0.185,28.38,50.03,0.699,9:30:27 PM:592,1
455,219.43,0.218,36.67,50.05,0.767,9:30:27 PM:961,1
456,219.38,0.219,37.83,50.04,0.787,9:30:28 PM:333,1
457,219.26,0.271,44.97,50.05,0.757,9:30:28 PM:717,1
458,219.29,0.219,26.86,50.04,0.559,9:30:29 PM:084,1
459,219.35,0.259,43.44,50.04,0.765,9:30:29 PM:465,1
460,219.43,0.242,43.89,50.03,0.826,9:30:29 PM:846,1
461,219.35,0.259,47.23,50.04,0.831,9:30:30 PM:214,1
462,219.41,0.205,32.60,50.04,0.725,9:30:30 PM:595,1
463,219.46,0.356,70.47,50.03,0.902,9:30:30 PM:970,1
464,219.46,0.203,34.59,50.05,0.776,9:30:31 PM:337,1
465,219.40,0.220,38.23,50.04,0.792,9:30:31 PM:713,1
466,219.49,0.238,40.24,50.03,0.770,9:30:32 PM:082,1
467,219.35,0.403,48.25,50.05,0.546,9:30:32 PM:464,1
468,219.50,0.289,46.84,50.05,0.738,9:30:32 PM:846,1
469,219.49,0.317,52.47,50.04,0.754,9:30:33 PM:222,1
470,219.48,0.342,32.05,50.05,0.427,9:30:33 PM:598,1
471,219.46,0.363,45.59,50.04,0.572,9:30:33 PM:981,1
472,219.44,0.310,52.37,50.06,0.770,9:30:34 PM:380,1
473,219.29,0.384,75.40,50.05,0.895,9:30:34 PM:765,1
474,219.34,0.192,29.77,50.04,0.707,9:30:35 PM:133,1
475,219.32,0.226,39.12,50.04,0.789,9:30:35 PM:517,1
476,219.43,0.245,40.67,50.05,0.757,9:30:35 PM:884,1
477,219.28,0.203,34.04,50.04,0.765,9:30:36 PM:269,1
478,219.40,0.221,36.15,50.04,0.745,9:30:36 PM:635,1
479,219.36,0.234,42.17,50.04,0.822,9:30:37 PM:020,1
480,219.21,0.336,52.55,50.03,0.713,9:30:37 PM:401,1
481,219.19,0.359,58.51,50.03,0.744,9:30:37 PM:786,1
482,219.24,0.351,68.42,50.03,0.889,9:30:38 PM:169,1
483,219.28,0.328,62.51,50.04,0.869,9:30:38 PM:552,1
484,219.38,0.290,53.64,50.04,0.843,9:30:38 PM:939,1
485,219.37,0.270,49.11,50.04,0.829,9:30:39 PM:370,1
486,219.48,0.302,57.65,50.04,0.870,9:30:39 PM:760,1
487,219.51,0.278,50.31,50.04,0.824,9:30:40 PM:144,1
488,219.52,0.296,55.09,50.04,0.848,9:30:40 PM:521,1
489,219.64,0.270,50.42,50.04,0.850,9:30:40 PM:914,1
490,219.56,0.304,57.89,50.04,0.867,9:30:41 PM:290,1
491,219.50,0.275,49.36,50.05,0.818,9:30:41 PM:673,1
492,219.49,0.306,56.90,50.02,0.847,9:30:42 PM:051,1
493,219.50,0.341,64.51,50.04,0.862,9:30:42 PM:440,1
494,219.39,0.388,76.01,50.05,0.893,9:30:42 PM:808,1
495,219.53,0.316,58.82,50.03,0.848,9:30:43 PM:187,1
496,219.64,0.414,73.08,50.03,0.804,9:30:43 PM:556,1
497,219.75,0.322,60.80,50.03,0.859,9:30:43 PM:946,1
498,219.72,0.359,54.60,50.04,0.692,9:30:44 PM:324,1
499,219.80,0.227,34.97,50.04,0.701,9:30:44 PM:708,1
500,219.69,0.266,44.14,50.05,0.755,9:30:45 PM:100,1
501,219.72,0.213,35.18,50.05,0.752,9:30:45 PM:477,1
502,219.72,0.227,37.37,50.04,0.749,9:30:45 PM:860,1
503,219.72,0.197,32.25,50.05,0.745,9:30:46 PM:228,1
504,219.60,0.190,30.31,50.04,0.726,9:30:46 PM:608,1
505,219.74,0.208,35.57,50.05,0.778,9:30:46 PM:990,1
506,219.69,0.227,38.61,50.02,0.774,9:30:47 PM:378,1
507,219.55,0.240,40.60,50.04,0.771,9:30:47 PM:745,1
508,219.67,0.187,29.65,50.04,0.722,9:30:48 PM:124,1
509,219.69,0.215,37.73,50.03,0.799,9:30:48 PM:494,1
510,219.60,0.214,35.02,50.03,0.745,9:30:48 PM:885,1
511,219.43,0.239,38.77,50.03,0.739,9:30:49 PM:260,1
512,219.56,0.222,36.49,50.03,0.749,9:30:49 PM:651,1
513,219.57,0.225,38.55,50.04,0.780,9:30:50 PM:026,1
514,219.59,0.225,36.80,50.04,0.745,9:30:50 PM:406,1
515,219.53,0.468,57.45,50.03,0.559,9:30:50 PM:781,1
516,219.60,0.254,46.08,50.02,0.826,9:30:51 PM:149,1
517,219.39,0.256,46.31,50.03,0.825,9:30:51 PM:530,1
518,219.35,0.431,83.18,50.03,0.880,9:30:51 PM:907,1
519,219.45,0.538,63.90,50.03,0.541,9:30:52 PM:282,1
520,219.42,0.247,44.67,50.03,0.824,9:30:52 PM:649,1
521,219.41,0.403,70.97,50.04,0.803,9:30:53 PM:036,1
522,219.48,0.412,81.11,50.04,0.897,9:30:53 PM:418,1
523,219.32,0.442,90.19,50.01,0.930,9:30:53 PM:810,1
524,219.38,0.255,46.45,50.04,0.830,9:30:54 PM:185,1
525,219.35,0.304,58.54,50.04,0.878,9:30:54 PM:572,1
526,219.25,0.311,58.75,50.02,0.862,9:30:54 PM:954,1
527,219.40,0.273,49.87,50.02,0.833,9:30:55 PM:337,1
528,219.35,0.290,54.32,50.03,0.854,9:30:55 PM:721,1
529,219.47,0.263,48.93,50.03,0.848,9:30:56 PM:085,1
530,219.38,0.303,55.86,50.02,0.840,9:30:56 PM:469,1
531,219.43,0.239,42.58,50.03,0.812,9:30:56 PM:845,1
532,219.43,0.285,53.22,50.03,0.851,9:30:57 PM:219,1
533,219.44,0.257,47.18,50.04,0.837,9:30:57 PM:590,1
534,219.42,0.309,57.71,50.02,0.851,9:30:57 PM:982,1
535,219.49,0.188,29.52,50.01,0.715,9:30:58 PM:357,1
536,219.36,0.246,43.82,50.03,0.812,9:30:58 PM:740,1
537,219.37,0.199,32.75,50.02,0.750,9:30:59 PM:123,1
538,219.45,0.232,38.51,50.02,0.756,9:30:59 PM:491,1
539,219.47,0.228,38.16,50.02,0.763,9:30:59 PM:874,1
540,219.45,0.230,40.77,50.03,0.808,9:31:00 PM:245,1
541,219.62,0.201,33.37,50.00,0.756,9:31:00 PM:626,1
542,219.54,0.260,46.95,50.03,0.823,9:31:00 PM:993,1
543,219.69,0.242,43.04,50.02,0.810,9:31:01 PM:376,1
544,219.47,0.263,48.74,50.02,0.844,9:31:01 PM:743,1
545,219.57,0.329,59.72,50.04,0.827,9:31:02 PM:127,1
546,219.46,0.312,59.29,50.01,0.866,9:31:02 PM:494,1
547,219.41,0.276,51.57,50.02,0.852,9:31:02 PM:878,1
548,219.47,0.278,52.18,50.01,0.855,9:31:03 PM:245,1
549,219.49,0.314,60.88,50.03,0.883,9:31:03 PM:630,1
550,219.49,0.317,59.03,50.02,0.848,9:31:03 PM:997,1
551,219.57,0.268,49.37,50.02,0.839,9:31:04 PM:380,1
552,219.51,0.281,50.98,50.01,0.827,9:31:04 PM:746,1
553,219.51,0.304,57.74,50.02,0.865,9:31:05 PM:127,1
554,219.59,0.374,54.39,50.01,0.662,9:31:05 PM:498,1
555,219.60,0.386,77.09,50.01,0.909,9:31:05 PM:866,1
556,219.63,0.330,60.91,50.01,0.840,9:31:06 PM:246,1
557,219.49,0.316,58.57,50.01,0.844,9:31:06 PM:632,1
558,219.26,0.354,66.57,50.02,0.858,9:31:07 PM:017,1
559,219.48,0.327,62.99,50.01,0.878,9:31:07 PM:399,1
560,219.46,0.331,60.15,50.01,0.828,9:31:07 PM:779,1
561,219.46,0.302,56.49,49.99,0.852,9:31:08 PM:150,1
562,219.52,0.271,48.69,50.02,0.818,9:31:08 PM:532,1
563,219.50,0.254,46.46,50.01,0.833,9:31:08 PM:900,1
564,219.46,0.289,44.88,50.01,0.708,9:31:09 PM:299,1
565,219.43,0.536,71.67,50.03,0.609,9:31:09 PM:667,1
566,219.48,0.249,42.20,50.00,0.772,9:31:10 PM:069,1
567,219.58,0.267,48.73,50.01,0.831,9:31:10 PM:449,1
568,219.49,0.265,48.35,50.01,0.831,9:31:10 PM:837,1
569,219.49,0.249,45.92,50.02,0.840,9:31:11 PM:220,1
570,219.55,0.229,37.79,50.01,0.752,9:31:11 PM:592,1
571,219.38,0.281,51.73,50.02,0.839,9:31:11 PM:968,1
572,219.57,0.290,47.47,50.01,0.746,9:31:12 PM:355,1
573,219.51,0.270,50.46,50.02,0.851,9:31:12 PM:738,1
574,219.54,0.337,57.47,50.00,0.777,9:31:13 PM:107,1
575,219.67,0.275,51.79,50.01,0.857,9:31:13 PM:489,1
576,219.58,0.258,46.54,50.02,0.822,9:31:13 PM:854,1
577,219.63,0.295,56.51,50.02,0.872,9:31:14 PM:231,1
578,219.65,0.268,49.98,50.02,0.849,9:31:14 PM:607,1
579,219.65,0.296,56.24,50.01,0.865,9:31:14 PM:990,1
580,219.61,0.237,25.15,50.02,0.483,9:31:15 PM:373,1
581,219.53,0.265,49.39,50.02,0.849,9:31:15 PM:757,1
582,219.65,0.262,46.81,50.00,0.813,9:31:16 PM:141,1
583,219.71,0.301,55.72,50.01,0.843,9:31:16 PM:526,1
584,219.48,0.288,54.63,50.01,0.864,9:31:16 PM:909,1
585,219.45,0.288,54.74,50.00,0.866,9:31:17 PM:276,1
586,219.58,0.281,53.28,50.02,0.864,9:31:17 PM:655,1
587,219.54,0.300,56.91,50.01,0.864,9:31:18 PM:038,1
588,219.75,0.213,33.00,50.01,0.705,9:31:18 PM:413,1
589,219.62,0.237,42.75,50.02,0.821,9:31:18 PM:794,1
590,219.61,0.272,44.92,50.00,0.752,9:31:19 PM:178,1
591,219.60,0.248,45.46,50.01,0.835,9:31:19 PM:560,1
592,219.64,0.228,38.08,50.02,0.760,9:31:19 PM:930,1
593,219.61,0.247,43.75,50.03,0.807,9:31:20 PM:312,1
594,219.77,0.260,44.86,50.05,0.785,9:31:20 PM:695,1
595,219.80,0.262,40.75,50.04,0.708,9:31:21 PM:080,1
596,219.78,0.231,39.47,50.01,0.777,9:31:21 PM:447,1
597,219.62,0.258,47.80,50.02,0.844,9:31:21 PM:830,1
598,219.57,0.259,47.60,50.01,0.837,9:31:22 PM:197,1
599,219.62,0.331,63.30,50.03,0.871,9:31:22 PM:575,1
600,219.70,0.278,48.96,50.00,0.802,9:31:22 PM:949,1
601,219.84,0.212,36.26,50.01,0.778,9:31:23 PM:339,1
602,219.72,0.307,56.73,50.01,0.841,9:31:23 PM:724,1
603,219.78,0.185,28.94,50.02,0.712,9:31:24 PM:115,1
604,219.75,0.356,46.14,49.99,0.590,9:31:24 PM:482,1
605,219.67,0.249,44.15,50.01,0.807,9:31:24 PM:861,1
606,219.64,0.307,56.99,50.03,0.845,9:31:25 PM:231,1
607,219.83,0.235,30.63,50.01,0.593,9:31:25 PM:618,1
608,219.75,0.293,54.53,50.02,0.847,9:31:26 PM:002,1
609,219.92,0.259,47.99,50.00,0.843,9:31:26 PM:384,1
610,219.84,0.302,58.14,50.02,0.876,9:31:26 PM:769,1
611,219.71,0.192,31.42,50.02,0.745,9:31:27 PM:140,1
612,219.76,0.243,41.65,50.03,0.780,9:31:27 PM:529,1
613,219.73,0.243,44.41,50.01,0.832,9:31:27 PM:916,1
614,219.67,0.261,48.21,50.02,0.841,9:31:28 PM:301,1
615,219.81,0.245,37.41,50.03,0.695,9:31:28 PM:678,1
616,219.67,0.225,39.66,50.02,0.802,9:31:29 PM:078,1
617,219.69,0.225,37.95,50.02,0.768,9:31:29 PM:465,1
618,219.73,0.225,36.43,50.02,0.737,9:31:29 PM:839,1
619,219.71,0.275,49.03,50.03,0.811,9:31:30 PM:223,1
620,219.87,0.190,31.38,50.01,0.751,9:31:30 PM:596,1
621,219.79,0.244,43.06,50.02,0.803,9:31:30 PM:975,1
622,219.90,0.236,38.68,50.02,0.745,9:31:31 PM:352,1
623,219.95,0.268,47.92,50.00,0.813,9:31:31 PM:741,1
624,219.74,0.240,41.73,50.03,0.791,9:31:32 PM:117,1
625,219.78,0.232,40.51,50.03,0.795,9:31:32 PM:503,1
626,219.82,0.337,53.41,50.03,0.721,9:31:32 PM:891,1
627,219.79,0.251,45.59,50.03,0.826,9:31:33 PM:280,1
628,219.84,0.409,38.92,50.03,0.433,9:31:33 PM:658,1
629,219.79,0.261,46.94,50.02,0.818,9:31:34 PM:037,1
630,219.87,0.281,53.00,50.03,0.858,9:31:34 PM:409,1
631,219.89,0.294,55.82,50.01,0.863,9:31:34 PM:776,1
632,219.74,0.232,39.89,50.02,0.782,9:31:35 PM:161,1
633,219.83,0.268,49.15,50.02,0.834,9:31:35 PM:543,1
634,219.76,0.275,51.75,50.02,0.856,9:31:35 PM:930,1
635,219.85,0.305,58.90,50.02,0.878,9:31:36 PM:308,1
636,219.96,0.234,41.61,50.03,0.808,9:31:36 PM:690,1
637,219.75,0.263,47.92,50.04,0.829,9:31:37 PM:063,1
638,219.74,0.226,36.41,50.03,0.733,9:31:37 PM:443,1
639,219.75,0.184,29.96,50.03,0.741,9:31:37 PM:833,1
640,219.68,0.238,40.66,50.04,0.778,9:31:38 PM:195,1
641,219.89,0.195,32.07,50.02,0.748,9:31:38 PM:581,1
642,219.77,0.277,51.92,50.04,0.853,9:31:38 PM:982,1
643,219.65,0.277,51.90,50.03,0.853,9:31:39 PM:357,1
644,219.67,0.229,37.73,50.03,0.750,9:31:39 PM:732,1
645,219.75,0.218,26.11,50.03,0.545,9:31:40 PM:114,1
646,219.79,0.233,39.56,50.04,0.773,9:31:40 PM:482,1
647,219.75,0.229,36.86,50.04,0.733,9:31:40 PM:870,1
648,219.54,0.249,45.92,50.05,0.840,9:31:41 PM:266,1
649,219.60,0.240,40.74,50.03,0.773,9:31:41 PM:651,1
650,219.48,0.253,44.54,50.03,0.802,9:31:42 PM:034,1
651,219.46,0.221,36.82,50.03,0.759,9:31:42 PM:405,1
652,219.37,0.363,63.98,50.03,0.803,9:31:42 PM:785,1
653,219.42,0.207,34.44,50.04,0.758,9:31:43 PM:168,1
654,219.55,0.266,47.12,50.03,0.807,9:31:43 PM:552,1
655,219.42,0.231,38.45,50.04,0.759,9:31:43 PM:920,1
656,219.46,0.222,39.36,50.05,0.808,9:31:44 PM:307,1
657,219.58,0.256,42.63,50.02,0.758,9:31:44 PM:691,1
658,219.45,0.257,39.33,50.04,0.697,9:31:45 PM:071,1
659,219.48,0.209,35.35,50.03,0.771,9:31:45 PM:452,1
660,219.51,0.175,26.34,50.04,0.686,9:31:45 PM:839,1
661,219.57,0.252,42.07,50.04,0.760,9:31:46 PM:222,1
662,219.51,0.230,38.04,50.03,0.753,9:31:46 PM:607,1
663,219.37,0.222,38.30,50.05,0.786,9:31:46 PM:989,1
664,219.41,0.250,42.61,50.04,0.777,9:31:47 PM:390,1
665,219.35,0.316,60.75,50.03,0.877,9:31:47 PM:781,1
666,219.24,0.296,53.96,50.04,0.831,9:31:48 PM:157,1
667,219.44,0.251,45.78,50.04,0.831,9:31:48 PM:541,1
668,219.45,0.321,50.48,50.03,0.717,9:31:48 PM:934,1
669,219.45,0.223,38.49,50.04,0.787,9:31:49 PM:310,1
670,219.58,0.227,38.63,50.04,0.775,9:31:49 PM:693,1
671,219.51,0.240,43.52,50.04,0.826,9:31:50 PM:059,1
672,219.74,0.213,36.54,50.04,0.781,9:31:50 PM:442,1
673,219.73,0.214,35.23,50.03,0.749,9:31:50 PM:826,1
674,219.73,0.210,35.01,50.04,0.759,9:31:51 PM:198,1
675,219.73,0.235,40.91,50.04,0.792,9:31:51 PM:574,1
676,219.59,0.388,73.78,50.04,0.866,9:31:51 PM:952,1
677,219.75,0.218,36.15,50.04,0.755,9:31:52 PM:328,1
678,219.69,0.221,38.85,50.04,0.800,9:31:52 PM:712,1
679,219.72,0.282,50.08,50.04,0.808,9:31:53 PM:095,1
680,219.93,0.302,44.00,50.03,0.662,9:31:53 PM:480,1
681,219.84,0.207,34.26,50.05,0.753,9:31:53 PM:864,1
682,219.81,0.193,31.62,50.06,0.745,9:31:54 PM:231,1
683,219.82,0.197,31.63,50.03,0.730,9:31:54 PM:606,1
684,219.59,0.311,39.73,50.04,0.582,9:31:54 PM:981,1
685,219.76,0.248,43.69,50.04,0.802,9:31:55 PM:366,1
686,219.85,0.269,46.92,50.05,0.793,9:31:55 PM:744,1
687,219.81,0.253,42.22,50.03,0.759,9:31:56 PM:135,1
688,219.87,0.295,53.08,50.05,0.818,9:31:56 PM:516,1
689,219.79,0.225,38.11,50.05,0.771,9:31:56 PM:899,1
690,219.78,0.212,35.77,50.03,0.768,9:31:57 PM:274,1
691,219.87,0.193,31.98,50.02,0.754,9:31:57 PM:649,1
692,219.60,0.385,43.59,50.04,0.516,9:31:58 PM:024,1
693,219.84,0.219,35.30,50.05,0.733,9:31:58 PM:401,1
694,219.90,0.223,39.35,50.06,0.802,9:31:58 PM:786,1
695,219.71,0.241,42.51,50.04,0.803,9:31:59 PM:152,1
696,219.72,0.316,50.52,50.04,0.728,9:31:59 PM:548,1
697,219.80,0.229,38.08,50.03,0.757,9:31:59 PM:936,1
698,219.68,0.293,47.96,50.04,0.745,9:32:00 PM:315,1
699,219.94,0.274,50.56,50.04,0.839,9:32:00 PM:706,1
700,219.80,0.273,51.38,50.03,0.856,9:32:01 PM:095,1
701,219.83,0.320,61.57,50.03,0.875,9:32:01 PM:479,1
702,219.77,0.337,58.37,50.03,0.788,9:32:01 PM:855,1
703,219.80,0.409,53.64,50.05,0.597,9:32:02 PM:237,1
704,219.93,0.207,33.35,50.02,0.732,9:32:02 PM:601,1
705,219.70,0.217,38.01,50.04,0.797,9:32:02 PM:973,1
706,219.80,0.283,53.18,50.04,0.855,9:32:03 PM:339,1
707,219.80,0.235,40.40,50.05,0.782,9:32:03 PM:724,1
708,219.71,0.326,62.79,50.04,0.877,9:32:04 PM:107,1
709,219.78,0.257,47.74,50.04,0.845,9:32:04 PM:492,1
710,219.67,0.389,72.77,50.04,0.852,9:32:04 PM:858,1
711,219.64,0.267,47.60,50.04,0.812,9:32:05 PM:241,1
712,219.83,0.227,37.78,50.04,0.757,9:32:05 PM:608,1
713,219.87,0.212,35.55,50.03,0.763,9:32:05 PM:988,1
714,219.85,0.220,36.94,50.03,0.764,9:32:06 PM:363,1
715,219.75,0.296,43.83,50.05,0.674,9:32:06 PM:738,1
716,219.66,0.217,34.61,50.03,0.726,9:32:07 PM:116,1
717,219.63,0.316,60.52,50.04,0.872,9:32:07 PM:494,1
718,219.47,0.237,41.48,50.03,0.797,9:32:07 PM:877,1
719,219.52,0.236,40.99,50.04,0.791,9:32:08 PM:262,1
720,219.74,0.200,33.46,50.03,0.761,9:32:08 PM:646,1
721,219.69,0.237,42.00,50.04,0.807,9:32:09 PM:029,1
722,219.62,0.283,53.69,50.04,0.864,9:32:09 PM:411,1
723,219.73,0.271,48.08,50.05,0.807,9:32:09 PM:778,1
724,219.75,0.228,38.09,50.02,0.760,9:32:10 PM:155,1
725,219.91,0.211,34.14,50.03,0.736,9:32:10 PM:530,1
726,219.91,0.174,27.60,50.02,0.721,9:32:10 PM:922,1
727,219.63,0.286,48.89,50.03,0.778,9:32:11 PM:314,1
728,219.66,0.298,57.02,50.01,0.871,9:32:11 PM:698,1
729,219.56,0.173,26.45,50.03,0.696,9:32:12 PM:088,1
730,219.61,0.229,39.97,50.03,0.795,9:32:12 PM:466,1
731,219.59,0.213,35.49,50.01,0.759,9:32:12 PM:848,1
732,219.50,0.229,40.09,50.02,0.798,9:32:13 PM:232,1
733,219.63,0.343,67.18,50.03,0.892,9:32:13 PM:630,1
734,219.67,0.283,46.87,50.03,0.754,9:32:14 PM:021,1
735,219.71,0.247,43.44,50.03,0.801,9:32:14 PM:396,1
736,219.81,0.233,39.06,50.03,0.763,9:32:14 PM:771,1
737,219.70,0.313,53.90,50.02,0.784,9:32:15 PM:162,1
738,219.69,0.310,54.24,50.02,0.796,9:32:15 PM:537,1
739,219.75,0.228,36.38,50.02,0.726,9:32:15 PM:927,1
740,219.66,0.264,48.21,50.03,0.831,9:32:16 PM:302,1
741,219.72,0.233,41.35,50.02,0.808,9:32:16 PM:680,1
742,219.71,0.214,35.84,50.03,0.762,9:32:17 PM:055,1
743,219.61,0.281,52.47,50.03,0.850,9:32:17 PM:430,1
744,219.61,0.267,49.85,50.04,0.850,9:32:17 PM:805,1
745,219.36,0.262,48.50,50.02,0.844,9:32:18 PM:180,1
746,219.64,0.256,39.29,50.03,0.699,9:32:18 PM:571,1
747,219.82,0.425,49.58,50.04,0.531,9:32:18 PM:961,1
748,219.71,0.274,51.14,50.03,0.850,9:32:19 PM:352,1
749,219.80,0.231,40.47,50.02,0.797,9:32:19 PM:727,1
750,219.68,0.200,32.74,50.02,0.745,9:32:20 PM:102,1
751,219.86,0.233,37.00,50.04,0.722,9:32:20 PM:476,1
752,219.87,0.207,33.22,50.04,0.730,9:32:20 PM:867,1
753,219.70,0.220,38.62,50.03,0.799,9:32:21 PM:242,1
754,219.90,0.205,34.91,50.02,0.774,9:32:21 PM:617,1
755,219.81,0.304,40.88,50.03,0.612,9:32:22 PM:008,1
756,219.73,0.302,44.42,50.02,0.669,9:32:22 PM:385,1
757,219.77,0.321,62.33,50.04,0.884,9:32:22 PM:760,1
758,219.60,0.355,70.24,50.04,0.901,9:32:23 PM:150,1
759,219.62,0.406,82.27,50.02,0.923,9:32:23 PM:541,1
760,219.83,0.403,81.18,50.04,0.916,9:32:23 PM:927,1
761,219.63,0.369,73.61,50.04,0.908,9:32:24 PM:306,1
762,219.74,0.357,70.33,50.03,0.897,9:32:24 PM:696,1
763,219.59,0.339,66.45,50.01,0.893,9:32:25 PM:078,1
764,219.58,0.364,72.09,50.02,0.902,9:32:25 PM:453,1
765,219.69,0.358,70.79,50.00,0.900,9:32:25 PM:823,1
766,219.70,0.263,44.43,50.02,0.769,9:32:26 PM:213,1
767,219.69,0.383,73.73,50.03,0.876,9:32:26 PM:603,1
768,219.66,0.377,74.96,50.02,0.905,9:32:26 PM:982,1
769,219.55,0.406,81.88,50.03,0.919,9:32:27 PM:380,1
770,219.67,0.362,71.81,50.02,0.903,9:32:27 PM:758,1
771,219.63,0.340,67.15,50.02,0.899,9:32:28 PM:121,1
772,219.58,0.354,70.30,50.03,0.904,9:32:28 PM:497,1
773,219.85,0.311,59.28,50.02,0.867,9:32:28 PM:888,1
774,219.68,0.286,53.84,50.02,0.857,9:32:29 PM:269,1
775,219.64,0.313,59.33,50.03,0.863,9:32:29 PM:649,1
776,219.64,0.323,61.09,50.02,0.861,9:32:30 PM:028,1
777,219.69,0.423,56.03,50.02,0.603,9:32:30 PM:410,1
778,219.78,0.315,59.75,50.03,0.863,9:32:30 PM:801,1
779,219.70,0.263,48.36,50.05,0.837,9:32:31 PM:191,1
780,219.92,0.327,50.49,50.02,0.702,9:32:31 PM:582,1
781,219.92,0.302,55.53,50.02,0.836,9:32:31 PM:972,1
782,219.91,0.262,48.61,50.03,0.844,9:32:32 PM:347,1
783,219.97,0.271,50.40,50.04,0.845,9:32:32 PM:722,1
784,219.80,0.201,34.15,50.03,0.773,9:32:33 PM:113,1
785,219.70,0.262,47.43,50.04,0.824,9:32:33 PM:492,1
786,219.95,0.199,32.27,50.02,0.737,9:32:33 PM:869,1
787,219.78,0.226,38.68,50.04,0.779,9:32:34 PM:259,1
788,219.96,0.228,38.41,50.04,0.766,9:32:34 PM:635,1
789,219.86,0.249,42.60,50.03,0.778,9:32:35 PM:044,1
790,219.79,0.294,47.28,50.03,0.732,9:32:35 PM:434,1
791,220.05,0.209,35.25,50.03,0.766,9:32:35 PM:825,1
792,219.86,0.229,37.71,50.04,0.749,9:32:36 PM:215,1
793,219.95,0.250,45.65,50.03,0.830,9:32:36 PM:606,1
794,219.95,0.208,34.99,50.05,0.765,9:32:36 PM:981,1
795,219.71,0.230,40.42,50.03,0.800,9:32:37 PM:356,1
796,219.82,0.304,55.23,50.02,0.827,9:32:37 PM:746,1
797,219.78,0.190,30.79,50.02,0.737,9:32:38 PM:121,1
