Date,Time,Virtual Memory Committed [MB],Virtual Memory Available [MB],Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Page File Usage [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],System Agent Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [°C],Core 0 [°C],Core 1 [°C],Core 2 [°C],Core 3 [°C],Core Distance to TjMAX (avg) [°C],Core 0 Distance to TjMAX [°C],Core 1 Distance to TjMAX [°C],Core 2 Distance to TjMAX [°C],Core 3 Distance to TjMAX [°C],CPU Package [°C],Core Max [°C],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [°C],CPU IA Cores [°C],CPU GT Cores (Graphics) [°C],VR VCC Temperature (SVID) [°C],Voltage Offsets (avg) [V],IA Voltage Offset [V],GT (Slice) Voltage Offset [V],CLR (CBo/LLC/Ring) Voltage Offset [V],GT (Unslice) Voltage Offset [V],Uncore/SA Voltage Offset [V],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total DRAM Power [W],Rest-of-Chip Power [W],PL1 Power Limit (Static) [W],PL2 Power Limit (Static) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU GT Usage [%],GPU Media Engine Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C3 Residency (avg) [%],Core 0 C3 Residency [%],Core 1 C3 Residency [%],Core 2 C3 Residency [%],Core 3 C3 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: DDR RAPL [Yes/No],IA: PCS (PECI) [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",PCH Temperature [°C],Ambient [°C],CPU [°C],CPU [RPM],Mainboard [RPM],Drive Temperature [°C],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],GPU Thermal Diode [°C],GPU Core Voltage (VDDC) [V],GPU Clock [MHz],GPU Memory Clock [MHz],GPU Utilization [%],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Encode 0 Usage [%],GPU Video Encode 1 Usage [%],GPU Computing (Compute 0) Usage [%],GPU Computing (Compute 1) Usage [%],GPU Fan PWM [%],GPU D3D Memory Dedicated [MB],GPU D3D Memory Dynamic [MB],PCIe Link Speed [GT/s],GPU Memory Usage [MB],GPU Memory Errors [],GPU VRM Voltage [V],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Total Errors []
8.4.2024,21:54:16,12668,4623,73.2,10608,5659,65.2,1.8,1.193,1.198,1.196,1.204,1.177,3763.9,3689.2,3788.9,3788.9,3788.9,99.7,3689.2,997.1,628.1,875.2,441.2,753.8,563.2,731.1,460.9,700,499.3,628.1,23,20,15,20,19,40,15,40,15,40,23,100,19,26.8,13.4,23.1,16.9,22.1,13.6,20.6,15.3,19,37.8,37,38,38,38,37,59,61,59,61,55,41,39,41,39,45,61,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,53,78,0,0,0,0,0,0,16.107,12.982,0,0.83,3.223,65,81.3,349,0,0,0,0,0,0,0,0,62,21.4,19.5,25.5,14.4,22.1,20,21.7,14.8,22.3,15.3,1,1.5,0.6,0.3,1.5,58,56.6,57,59.8,58.5,1063.5,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50.5,49,33,804,1032,47,No,No,77787,44414,0,16.8,16.8,0,0.381,6095,674,55,1.05,725,1125,24,10.3,0,0,0,0,0,0,37,752,67,8,6874,0,1,60,60,16.67,0.96,176,20,26.939,3.844,0
8.4.2024,21:54:16,12670,4620,73.2,10606,5660,65.2,1.8,0.977,1.028,0.957,0.958,0.966,2893.6,2893.6,2893.6,2893.6,2893.6,99.8,2893.6,997.8,653.8,1223.7,397.4,705.5,489.5,698.8,490.1,931.7,293.7,653.8,13.8,25,15,15,10,15,0,25,5,25,13.8,100,20.2,38.7,11.4,22.9,15.2,20.9,14.4,29.8,8.2,20.2,29,29,29,29,29,29,54,55,55,53,53,46,45,45,47,47,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,53,78,0,0,0,0,0,0,17.515,14.253,0,0.837,3.219,65,81.3,349.2,0,0,0,0,0,0,0,0,62,29.2,17.6,32.7,10.8,19.1,13.2,18.7,13.4,25,8,2.4,3.9,0,4.4,1.4,59.3,48.1,65,60.9,63.1,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50.5,49,33,800,1032,47,No,No,77787,44414,0,89.6,89.6,0,0.72,6095,674,55,1.05,725,1125,24,10.4,0,0,0,0,0,0,37,752,67,8,6874,0,1,60,60,16.67,0.96,176,20,259.741,8.29,0
8.4.2024,21:54:16,12672,4618,73.2,10606,5661,65.1,1.8,1.206,1.184,1.207,1.219,1.215,3889.5,3889.5,3889.5,3889.5,3889.5,99.7,3889.5,997.3,501.2,533.1,339.7,688.3,261.8,569.4,625,415.5,576.6,501.2,15,10,15,15,15,15,25,10,15,25,15,100,14.6,15.6,9.8,20.6,7.1,16.6,18.7,11.9,16.5,14.6,39,39,39,39,39,39,55,59,55,53,53,45,41,45,47,47,59,59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,54,78,0,0,0,0,0,0,11.295,8.172,0,0.79,3.2,65,81.3,349.1,0,0,0,0,0,0,0,0,62,29.4,18.8,20.7,14.1,26.5,10.6,20.9,21.2,17.3,19,2.6,2,3.4,0,5.2,61,64.6,60.6,58.2,60.8,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50.5,49,33,803,1032,47,No,No,77787,44414,8.4,70.7,79.1,0.395,0.197,6095,674,55,1.05,725,1125,24,9.6,0,0,0,0,0,0,37,752,67,8,6882,0,1,60,59.9,16.66,0.95,176,20,77.706,5.9,0
8.4.2024,21:54:17,12672,4619,73.2,10604,5663,65.1,1.8,1.199,1.164,1.188,1.219,1.226,3790.7,3691,3691,3890.5,3890.5,99.8,3790.7,997.6,453.3,574.2,307,572.7,373.9,470.5,347.5,321.8,658.7,453.3,8.8,15,5,15,5,0,5,10,15,15,8.8,100,13,17.3,8.3,16.4,10.2,13,10,8.4,20.2,13,38,37,37,39,39,38,56,54,65,52,53,44,46,35,48,47,65,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,53,78,0,0,0,0,0,0,10.805,7.61,0,0.79,3.21,65,81.3,349.1,0,0,0,0,0,0,0,0,62,40.7,15.3,19.5,10.6,21.2,12.2,15.6,12.3,11.6,19.6,1.3,0.6,1.1,3.4,0,67.3,67.6,65.2,67.2,69.3,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50.5,49,33,802,1032,47,No,No,77787,44414,21.3,0.9,22.2,1.949,0.314,6096,674,55,1.05,725,1125,24,9.6,0,0,0,0,0,0,37,752,67,8,6882,0,1,60,59.9,16.66,0.95,176,20,21.647,0.2,0
8.4.2024,21:54:17,12661,4630,73.2,10603,5664,65.1,1.8,1.21,1.221,1.216,1.187,1.215,3890.5,3890.5,3890.5,3890.5,3890.5,99.8,3890.5,997.6,735.1,765.1,610.2,725.2,938.5,1149.7,500.4,870.2,321.7,735.1,23.1,30,25,15,25,30,15,30,15,30,23.1,100,22.7,23.4,19,23.4,29.6,34.7,14.9,27.4,9.3,22.7,39,39,39,39,39,39,58,69,55,53,54,42,31,45,47,46,69,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,69,69,54,78,0,0,0,0,0,0,18.732,15.529,0,0.788,3.208,65,81.3,349.1,0,0,0,0,0,0,0,0,62,15,20.4,21.6,17.1,20.3,25.4,32.4,13.7,23.9,9.2,1,0,1.8,1.1,1,57.1,60.5,51.7,50.9,65.4,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50,49,33,803,1032,47,No,No,77787,44414,0,0,0,0,0,6096,674,55,1.05,725,1125,24,9.6,0,0,0,0,0,0,37,744,67,8,6874,0,1,60,59.9,16.66,0.95,176,20,15.773,0,0
8.4.2024,21:54:17,12661,4630,73.2,10602,5665,65.1,1.8,1.204,1.207,1.214,1.182,1.215,3840.6,3691,3890.5,3890.5,3890.5,99.8,3790.7,997.6,943.6,982.7,1309.2,1160,496.5,1403.8,793.7,705.1,697.6,943.6,27,26.3,42.1,31.6,21.1,36.8,10.5,31.6,15.8,42.1,27,100,29.8,32.1,41.1,37.4,14.8,44.5,24.9,22.2,21.3,29.8,38.5,37,39,39,39,38,59,58,56,67,55,41,42,44,33,45,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,68,68,55,78,0,0,0,0,0,0,25.109,21.946,0,0.818,3.205,65,81.3,349.1,0,0,0,0,0,0,0,0,62,0,24.9,25.9,34.3,30.7,13.2,37,21,18.8,18.5,1.5,0,0,4.1,2.1,47,38.7,53.1,38.3,58,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50,49,33,804,1031,47,No,No,77787,44414,4.1,1.2,5.2,0.162,1.016,6096,674,55,1.05,725,1125,24,9.8,0,0,0,0,0,0,37,744,67,8,6874,0,1,60,60,16.68,0.95,176,20,24.799,0,0
8.4.2024,21:54:17,12661,4629,73.2,10600,5667,65.1,1.8,0.918,0.916,0.915,0.903,0.937,2593.7,2593.7,2593.7,2593.7,2593.7,99.8,2593.7,997.6,655.3,622.2,830.5,1086.5,316.2,960.6,335.5,610.9,480.2,655.3,21.3,15,25,35,10,30,10,25,20,35,21.3,100,20.2,19.5,25.6,34,9,30.2,9.9,18.8,14.6,20.2,26,26,26,26,26,26,53,54,53,51,53,47,46,47,49,47,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,54,78,0,0,0,0,0,0,17.051,13.869,0,0.819,3.209,65,81.3,349.1,0,0,0,0,0,0,0,0,62,20.4,19.8,18.8,23.6,35.3,9.8,27.8,10.6,18.2,14.7,1.4,0.2,0.2,0,5.2,53.5,56.5,53.9,44.3,59.4,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50.5,49,33,806,1032,47,No,No,77787,44414,53.5,0.1,53.7,0.616,0.22,6096,674,55,1.05,725,1125,24,9.8,0,0,0,0,0,0,37,744,67,8,6874,0,1,60,60,16.68,0.95,176,20,23.253,1.042,0
8.4.2024,21:54:18,12662,4629,73.2,10599,5668,65.1,1.8,0.844,0.834,0.848,0.85,0.845,2194.6,2194.6,2194.6,2194.6,2194.6,99.8,2194.6,997.6,406,389.4,272.5,586.6,190.5,352.4,337.3,753.4,365.8,406,10,10,20,10,0,5,5,30,0,30,10,100,11.8,11.5,7.9,17.4,5.2,10.2,9.6,22.1,10.6,11.8,22,22,22,22,22,22,52,53,53,50,51,48,47,47,50,49,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,53,78,0,0,0,0,0,0,10.437,7.263,0,0.732,3.197,65,81.3,349.1,0,0,0,0,0,0,0,0,62,37.9,14.6,14,10.1,20.1,7,13.1,12.5,27.7,12.6,0.9,1.9,0,1.6,0,68.6,71.9,71.2,71.1,60.2,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50.5,49,33,805,1032,47,No,No,77787,44414,0,0,0,0,0,6096,674,55,1.05,725,1125,24,9.9,0,0,0,0,0,0,37,744,67,8,6874,0,1,60,60,16.68,0.95,176,20,18.257,0.2,0
8.4.2024,21:54:18,12670,4621,73.2,10608,5658,65.2,1.8,1.179,1.214,1.158,1.174,1.171,3765.8,3691,3790.7,3790.7,3790.7,99.8,3790.7,997.6,470.3,402.5,384.2,680.1,260.3,906.2,295.4,512.3,321.5,470.3,16.9,15,20,15,10,40,5,15,15,40,16.9,100,13.8,11.7,11.2,20.6,7.3,27.5,8.2,14.9,9.1,13.8,37.8,37,38,38,38,38,55,54,60,52,54,45,46,40,48,46,60,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,53,78,0,0,0,0,0,0,11.281,8.111,0,0.765,3.202,65,81.3,349.1,0,0,0,0,0,0,0,0,62,33.8,17.3,15.7,13.8,26.4,9.6,30.9,11.7,17.6,12.7,1.7,0.8,0,1.8,4.3,63.6,69.7,64.1,55,65.7,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50.5,49,33,802,1032,47,No,No,77787,44414,0,0,0,0,0,6096,674,55,1.05,725,1125,24,10.1,0,0,0,0,0,0,37,752,67,8,6890,0,1,60,59.9,16.67,0.95,176,20,12.975,0.465,0
8.4.2024,21:54:18,12670,4620,73.2,10607,5660,65.2,1.8,1.094,1.128,1.088,1.078,1.083,3392.5,3392.5,3392.5,3392.5,3392.5,99.8,3392.5,997.8,435.7,460.9,369.7,648,182.5,676.7,291.6,395.7,460.7,435.7,8.1,15,0,15,0,15,0,10,10,15,8.1,100,12.2,13,10.2,18.9,4.5,19.7,7.6,9.7,14.3,12.2,34,34,34,34,34,34,54,54,53,51,56,47,46,47,49,44,54,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,53,78,0,0,0,0,0,0,10.729,7.568,0,0.789,3.199,65,81.3,349.2,0,0,0,0,0,0,0,0,62,43.1,13.8,14.6,11.7,21.7,5.6,20.6,9.4,13,13.4,0.8,0,0,2,1.4,70.5,72.5,70.9,66.9,71.7,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50,49,33,803,1032,47,No,No,77787,44414,0,0,0,0,0.078,6096,674,55,1.05,725,1125,24,9.6,0,0,0,0,0,0,37,752,67,8,6890,0,1,60,59.9,16.67,0.95,176,20,20.629,2.291,0
8.4.2024,21:54:19,12664,4627,73.2,10604,5663,65.1,1.8,0.811,0.815,0.809,0.804,0.814,1994.6,1994.6,1994.6,1994.6,1994.6,99.7,1994.6,997.3,473.9,514.4,466.5,696.5,434.7,527.7,431.6,384,335.9,473.9,12.6,25,10,10,21.1,10,10,5,10,25,12.6,100,13.8,15,14.3,20.4,13.2,14.9,11.2,11.1,10.4,13.8,20,20,20,20,20,20,51,52,51,49,50,50,48,49,51,50,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,54,78,0,0,0,0,0,0,11.37,8.185,0,0.767,3.207,65,81.3,349.1,0,0,0,0,0,0,0,0,62,45,15.9,17.7,15,23.6,13.2,16.9,15.7,13.9,10.9,2.4,2.1,2.2,3.7,1.7,65.6,64.2,61,63.9,73.2,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50.5,49,33,804,1031,47,No,No,77787,44414,0,0.8,0.8,0,0.638,6096,675,55,1.05,725,1125,24,10.2,0,0,0,0,0,0,37,755,67,8,6904,0,1,60,59.9,16.67,0.95,176,20,13.46,4.156,0
8.4.2024,21:54:19,12706,4585,73.4,10606,5661,65.1,1.8,1.172,1.207,1.175,1.151,1.156,3691.9,3691.9,3691.9,3691.9,3691.9,99.8,3691.9,997.8,665.9,867.4,407.3,1137.7,342.1,850.2,361.6,773.3,587.5,665.9,23.1,25,25,50,9.5,25,15,15,20,50,23.1,100,20.8,28.4,12.4,36.7,9.8,26.1,11.5,24,17.6,20.8,37,37,37,37,37,37,54,55,54,51,54,47,45,46,49,46,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,54,78,0,0,0,0,0,0,18.054,14.849,0,0.886,3.23,65,81.3,349.2,0,0,0,0,0,0,0,0,62,17.9,18.4,24.6,11.1,31.1,9.5,23.7,9.9,21.3,15.8,12.5,12,6.3,19.4,12.2,40.5,43.7,45.3,36.5,36.4,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50,49,33,803,1031,47,No,No,77787,44414,0,0.3,0.3,0,0.081,6096,675,55,1.05,725,1125,24,10.9,0,0,0,0,0,0,37,780,67,8,6954,0,1,57.9,57.9,17.28,0.97,176,20,585.474,27.127,0
8.4.2024,21:54:19,12756,4535,73.7,10617,5649,65.2,1.8,1.161,1.189,1.14,1.156,1.159,3763,3688.3,3788,3788,3788,99.7,3788,996.8,813,1021.4,634,1047.4,614.4,1192.1,436.6,1055.4,502.3,813,30,40,20,35,25,40,25,35,20,40,30,100,25.5,33.1,19.5,32.9,18.8,37.8,13.1,33,16.1,25.6,37.8,37,38,38,38,38,54,56,53,52,53,47,44,47,48,47,56,56,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,54,78,0,0,0,0,0,0,20.266,17.064,0,0.906,3.245,65,81.3,348.9,0,0,0,0,0,0,0,0,62,17.7,21.8,27.4,17.1,28.1,16.5,31.8,11.8,28.2,13.6,9,11.1,6.5,8.9,9.5,44.2,43.8,45.6,42.2,45.1,1063.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50.5,49,33,803,1031,47,No,No,77787,44414,4.3,0.1,4.3,0.003,0.003,6096,675,55,1.05,725,1125,24,10.2,0,0,0,0,0,0,37,829,67,8,7053,0,1,57.9,57.9,17.28,0.97,176,20,233.464,18.542,0
8.4.2024,21:54:20,12774,4517,73.8,10616,5650,65.2,1.8,1.135,1.132,1.11,1.133,1.166,3691,3691,3691,3691,3691,99.8,3691,997.6,584.9,721.2,403,858.4,381.6,555.8,466.8,658.1,634.7,584.9,11.2,15.8,5.3,10.5,10.5,0,10.5,21.1,15.8,21.1,11.2,100,17,21.1,12.1,25.7,10.8,16.3,13.4,18.6,18.6,17.1,37,37,37,37,37,37,56,56,55,57,54,45,44,45,43,46,57,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,54,78,0,0,0,0,0,0,14.397,11.222,0,0.88,3.222,65,81.3,349.1,0,0,0,0,0,0,0,0,62,30.3,18.4,22,12.7,27.4,11.5,16.9,14.6,23.6,18.7,3.7,3.1,0.6,6.9,4.1,58.2,60.1,59.9,60.2,52.7,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50.5,49,33,803,1033,47,No,No,77787,44414,6,0.1,6,0.003,0.003,6096,675,55,1.05,725,1125,24,10.8,0,0,0,0,0,0,37,848,67,8,7091,0,1,57.9,57.9,17.28,0.97,176,20,30.505,13.581,0
8.4.2024,21:54:20,12784,4507,73.9,10616,5651,65.2,1.8,1.213,1.207,1.203,1.224,1.219,3817.5,3692.8,3892.4,3892.4,3792.6,99.8,3792.6,998.1,629.3,606.7,801,767.7,551.4,679.4,463.9,637.3,527,629.3,11.9,15,10,30,5,15,5,15,0,30,11.9,100,18.8,18.4,24.3,23.6,16.4,19.9,13.5,18.5,15.7,18.8,38.3,37,39,39,38,38,59,70,56,54,55,41,30,44,46,45,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,70,54,78,0,0,0,0,0,0,16.045,12.881,0,0.883,3.233,65,81.3,349.3,0,0,0,0,0,0,0,0,62,27,17.5,17,21.7,21.5,15.2,18.6,12.9,18.3,14.6,4.4,4.1,0.5,7.3,5.8,57.3,54.4,60.2,57.3,57.1,1064.6,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,50,49,33,801,1031,47,No,No,77787,44414,0,1.1,1.1,0,1.073,6096,675,55,1.05,725,1125,11,10.8,0,0,0,0,0,0,37,850,67,8,7095,0,1,57.9,57.9,17.28,0.97,176,20,24.408,10.539,0
8.4.2024,21:54:20,12803,4487,74,10615,5652,65.2,1.8,0.805,0.815,0.801,0.803,0.802,1996.6,1996.6,1996.6,1996.6,1996.6,99.8,1996.6,998.3,424,764.8,298,547.6,215.5,381.6,358.3,374.3,452.1,424,17.5,40,10,20,10,15,15,25,5,40,17.5,100,12.5,23.9,8.1,17.3,5.6,10.9,10.1,10.7,13.4,12.5,20,20,20,20,20,20,51,52,52,50,50,49,48,48,50,50,53,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,53,78,0,0,0,0,0,0,11.073,7.83,0,0.758,3.206,65,81.3,349.4,0,0,0,0,0,0,0,0,62,45.2,13.8,23.7,10.5,18,7.4,12.4,12.1,12.4,13.7,0.4,0,0.4,0,1.3,70.4,63,72.7,74.5,71.3,1064.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50.5,49,33,799,1031,47,No,No,77787,44414,0,0,0,0,0,6096,675,55,0.95,300,1125,7,18.4,0,0,0,0,0,0,37,869,67,8,7133,0,0.8,59.9,60,16.68,0.98,176,20,23.835,0,0
