??,??(V),??(A),??(W),??(Hz),????,??,??
399,221.25,0.388,78.42,50.02,0.914,8:59:41 PM:529,1
400,221.23,0.433,88.52,50.02,0.924,8:59:41 PM:931,1
401,221.04,0.443,91.31,50.01,0.932,8:59:42 PM:315,1
402,221.14,0.445,90.46,50.03,0.919,8:59:42 PM:706,1
403,221.34,0.436,89.68,50.01,0.929,8:59:43 PM:098,1
404,221.05,0.432,88.35,50.01,0.925,8:59:43 PM:497,1
405,221.12,0.382,76.73,50.02,0.908,8:59:43 PM:878,1
406,221.10,0.409,83.16,50.02,0.920,8:59:44 PM:258,1
407,221.02,0.431,88.22,50.01,0.926,8:59:44 PM:634,1
408,221.36,0.400,81.12,50.02,0.916,8:59:45 PM:034,1
409,221.19,0.425,86.94,50.02,0.925,8:59:45 PM:419,1
410,221.16,0.389,77.89,50.02,0.905,8:59:45 PM:784,1
411,221.24,0.369,74.00,50.01,0.906,8:59:46 PM:172,1
412,221.05,0.428,87.39,50.02,0.924,8:59:46 PM:566,1
413,221.05,0.413,83.74,50.02,0.917,8:59:46 PM:949,1
414,221.02,0.392,78.92,50.00,0.911,8:59:47 PM:336,1
415,221.03,0.385,77.59,50.03,0.912,8:59:47 PM:720,1
416,221.10,0.442,90.49,50.01,0.926,8:59:48 PM:103,1
417,221.09,0.365,72.86,50.01,0.903,8:59:48 PM:501,1
418,221.19,0.381,76.94,49.99,0.913,8:59:48 PM:888,1
419,221.17,0.358,71.34,50.00,0.901,8:59:49 PM:255,1
420,220.98,0.375,75.01,50.02,0.905,8:59:49 PM:634,1
421,221.09,0.418,85.37,50.02,0.924,8:59:50 PM:020,1
422,221.19,0.379,76.26,50.00,0.910,8:59:50 PM:402,1
423,221.19,0.360,71.70,50.02,0.900,8:59:50 PM:792,1
424,221.28,0.386,78.20,50.00,0.916,8:59:51 PM:172,1
425,221.20,0.398,80.47,50.02,0.914,8:59:51 PM:572,1
426,221.22,0.377,75.88,49.98,0.910,8:59:51 PM:955,1
427,220.96,0.359,71.40,49.99,0.900,8:59:52 PM:342,1
428,221.18,0.345,68.50,49.99,0.898,8:59:52 PM:731,1
429,221.35,0.369,74.23,49.99,0.909,8:59:53 PM:110,1
430,221.08,0.383,76.81,49.99,0.907,8:59:53 PM:501,1
431,221.04,0.369,74.08,50.00,0.908,8:59:53 PM:891,1
432,220.87,0.411,83.71,49.99,0.922,8:59:54 PM:281,1
433,220.86,0.413,84.16,49.99,0.923,8:59:54 PM:675,1
434,221.15,0.383,76.98,49.99,0.909,8:59:55 PM:060,1
435,221.05,0.387,78.02,50.00,0.912,8:59:55 PM:427,1
436,221.08,0.362,72.51,49.99,0.906,8:59:55 PM:818,1
437,221.00,0.393,79.42,49.99,0.914,8:59:56 PM:207,1
438,220.83,0.398,80.77,49.99,0.919,8:59:56 PM:587,1
439,221.09,0.352,70.30,50.01,0.903,8:59:56 PM:977,1
440,220.96,0.401,80.97,49.99,0.914,8:59:57 PM:358,1
441,221.08,0.377,75.82,49.99,0.910,8:59:57 PM:742,1
442,221.10,0.356,70.96,50.00,0.901,8:59:58 PM:122,1
443,220.88,0.356,71.03,49.97,0.903,8:59:58 PM:514,1
444,220.99,0.389,78.51,49.99,0.913,8:59:58 PM:913,1
445,220.95,0.351,69.88,50.01,0.901,8:59:59 PM:284,1
446,220.90,0.350,69.60,49.98,0.900,8:59:59 PM:667,1
447,220.93,0.372,74.72,50.00,0.909,9:00:00 PM:055,1
448,221.03,0.373,75.16,49.99,0.912,9:00:00 PM:434,1
449,220.98,0.370,74.27,50.00,0.908,9:00:00 PM:825,1
450,221.18,0.381,76.77,50.00,0.911,9:00:01 PM:200,1
451,221.12,0.400,81.43,50.01,0.921,9:00:01 PM:573,1
452,221.17,0.377,76.01,50.00,0.912,9:00:01 PM:966,1
453,220.91,0.405,82.44,49.99,0.921,9:00:02 PM:335,1
454,220.97,0.383,77.23,49.99,0.913,9:00:02 PM:718,1
455,221.23,0.381,76.91,49.99,0.912,9:00:03 PM:104,1
456,221.05,0.368,73.99,49.99,0.910,9:00:03 PM:501,1
457,221.10,0.373,74.45,50.01,0.903,9:00:03 PM:885,1
458,221.18,0.350,69.72,50.01,0.901,9:00:04 PM:251,1
459,221.12,0.370,74.34,50.00,0.909,9:00:04 PM:644,1
460,221.12,0.383,77.31,49.98,0.913,9:00:05 PM:032,1
461,221.18,0.373,74.88,49.97,0.908,9:00:05 PM:412,1
462,221.20,0.371,74.44,50.00,0.907,9:00:05 PM:805,1
463,221.18,0.379,76.64,50.00,0.914,9:00:06 PM:191,1
464,221.08,0.374,75.02,49.99,0.907,9:00:06 PM:570,1
465,221.14,0.395,80.09,50.00,0.917,9:00:06 PM:959,1
466,221.02,0.403,81.88,50.00,0.919,9:00:07 PM:354,1
467,220.98,0.465,96.14,50.00,0.936,9:00:07 PM:739,1
468,221.03,0.469,96.92,50.01,0.935,9:00:08 PM:121,1
469,221.02,0.432,88.81,49.99,0.930,9:00:08 PM:508,1
470,221.07,0.444,91.05,50.00,0.928,9:00:08 PM:891,1
471,220.96,0.383,77.23,49.99,0.913,9:00:09 PM:282,1
472,221.08,0.405,81.88,50.01,0.914,9:00:09 PM:674,1
473,221.07,0.371,74.18,50.00,0.904,9:00:10 PM:058,1
474,221.23,0.405,82.38,49.99,0.920,9:00:10 PM:441,1
475,221.13,0.383,77.08,50.02,0.910,9:00:10 PM:832,1
476,221.14,0.410,83.63,50.02,0.922,9:00:11 PM:222,1
477,221.07,0.420,85.73,50.01,0.923,9:00:11 PM:605,1
478,221.13,0.390,79.21,50.00,0.919,9:00:11 PM:993,1
479,220.96,0.414,84.52,49.99,0.924,9:00:12 PM:371,1
480,220.94,0.413,84.31,50.00,0.924,9:00:12 PM:760,1
481,221.24,0.426,87.47,49.99,0.928,9:00:13 PM:152,1
482,220.99,0.361,71.99,50.00,0.902,9:00:13 PM:545,1
483,221.00,0.414,84.00,50.00,0.918,9:00:13 PM:945,1
484,221.05,0.358,71.63,50.01,0.905,9:00:14 PM:327,1
485,221.11,0.361,72.06,49.99,0.903,9:00:14 PM:714,1
486,221.19,0.381,76.92,50.01,0.913,9:00:15 PM:094,1
487,221.13,0.375,75.29,50.01,0.908,9:00:15 PM:485,1
488,221.10,0.373,75.14,49.99,0.911,9:00:15 PM:860,1
489,220.97,0.367,73.68,50.01,0.909,9:00:16 PM:246,1
490,220.88,0.378,75.76,49.99,0.907,9:00:16 PM:612,1
491,221.16,0.359,71.97,50.02,0.906,9:00:16 PM:992,1
492,221.07,0.371,74.63,49.98,0.910,9:00:17 PM:365,1
493,221.00,0.351,69.98,49.99,0.902,9:00:17 PM:755,1
494,221.10,0.380,76.49,49.99,0.910,9:00:18 PM:134,1
495,221.12,0.356,71.25,50.02,0.905,9:00:18 PM:516,1
496,221.22,0.371,74.61,50.01,0.909,9:00:18 PM:902,1
497,221.26,0.373,75.11,49.99,0.910,9:00:19 PM:289,1
498,221.17,0.376,75.45,50.00,0.907,9:00:19 PM:670,1
499,221.20,0.377,75.52,50.00,0.906,9:00:20 PM:058,1
500,221.27,0.365,73.19,50.00,0.906,9:00:20 PM:431,1
501,221.31,0.395,80.20,49.99,0.917,9:00:20 PM:819,1
502,221.48,0.372,74.98,50.02,0.910,9:00:21 PM:215,1
503,221.28,0.396,80.28,49.99,0.916,9:00:21 PM:605,1
504,221.28,0.396,80.36,50.00,0.917,9:00:21 PM:983,1
505,221.19,0.401,81.64,50.01,0.920,9:00:22 PM:370,1
506,221.21,0.388,78.66,49.99,0.916,9:00:22 PM:737,1
507,221.51,0.374,75.45,50.01,0.911,9:00:23 PM:116,1
508,221.32,0.399,81.07,49.99,0.918,9:00:23 PM:500,1
509,221.27,0.409,83.22,49.99,0.920,9:00:23 PM:889,1
510,221.24,0.382,77.08,50.00,0.912,9:00:24 PM:291,1
511,221.15,0.404,82.30,49.99,0.921,9:00:24 PM:678,1
512,221.33,0.416,84.99,50.01,0.923,9:00:25 PM:063,1
513,221.22,0.383,77.54,49.98,0.915,9:00:25 PM:456,1
514,221.27,0.383,77.21,49.99,0.911,9:00:25 PM:842,1
515,221.13,0.471,96.81,50.01,0.930,9:00:26 PM:224,1
516,221.12,0.424,87.00,49.99,0.928,9:00:26 PM:609,1
517,221.34,0.365,72.73,50.00,0.900,9:00:26 PM:991,1
518,221.29,0.391,78.42,50.01,0.906,9:00:27 PM:366,1
519,221.25,0.376,75.87,49.99,0.912,9:00:27 PM:740,1
520,221.34,0.397,80.55,49.99,0.917,9:00:28 PM:126,1
521,221.23,0.392,79.15,49.99,0.913,9:00:28 PM:523,1
522,221.18,0.409,83.12,49.99,0.919,9:00:28 PM:908,1
523,221.27,0.397,80.60,50.00,0.918,9:00:29 PM:296,1
524,221.19,0.395,80.03,49.99,0.916,9:00:29 PM:676,1
525,221.25,0.373,75.08,50.01,0.910,9:00:30 PM:058,1
526,221.29,0.359,71.86,49.99,0.904,9:00:30 PM:448,1
527,221.16,0.367,73.49,49.98,0.905,9:00:30 PM:824,1
528,221.46,0.387,78.07,49.99,0.911,9:00:31 PM:200,1
529,221.34,0.390,79.22,50.02,0.918,9:00:31 PM:594,1
530,221.31,0.400,81.40,49.98,0.920,9:00:31 PM:989,1
531,221.15,0.412,84.01,49.98,0.922,9:00:32 PM:379,1
532,221.03,0.405,82.46,50.00,0.921,9:00:32 PM:778,1
533,221.30,0.411,83.89,50.00,0.922,9:00:33 PM:149,1
534,221.04,0.398,80.91,49.98,0.920,9:00:33 PM:533,1
535,221.00,0.400,81.11,49.99,0.917,9:00:33 PM:917,1
536,221.15,0.410,83.81,49.99,0.924,9:00:34 PM:299,1
537,221.10,0.423,86.73,50.00,0.927,9:00:34 PM:695,1
538,221.18,0.409,83.38,49.99,0.922,9:00:35 PM:091,1
539,221.10,0.395,80.35,49.99,0.920,9:00:35 PM:463,1
540,220.99,0.411,83.55,49.98,0.920,9:00:35 PM:850,1
541,221.11,0.380,76.88,49.99,0.915,9:00:36 PM:231,1
542,221.09,0.359,71.85,50.00,0.905,9:00:36 PM:616,1
543,221.25,0.385,77.44,49.99,0.909,9:00:37 PM:001,1
544,221.14,0.400,81.16,50.00,0.918,9:00:37 PM:385,1
545,221.00,0.386,78.18,49.99,0.916,9:00:37 PM:776,1
546,220.99,0.392,79.54,49.99,0.918,9:00:38 PM:168,1
547,221.06,0.400,81.11,50.00,0.917,9:00:38 PM:552,1
548,220.94,0.396,80.46,50.01,0.920,9:00:38 PM:939,1
549,221.11,0.399,81.17,50.00,0.920,9:00:39 PM:319,1
550,220.97,0.387,78.48,49.99,0.918,9:00:39 PM:704,1
551,221.04,0.406,82.58,49.99,0.920,9:00:40 PM:084,1
552,221.10,0.373,75.18,50.01,0.912,9:00:40 PM:478,1
553,221.02,0.367,72.24,50.00,0.891,9:00:40 PM:872,1
554,221.24,0.377,75.87,49.99,0.910,9:00:41 PM:262,1
555,221.00,0.374,74.25,49.99,0.898,9:00:41 PM:654,1
556,221.21,0.375,75.31,50.00,0.908,9:00:42 PM:056,1
557,221.14,0.378,75.81,50.01,0.907,9:00:42 PM:435,1
558,221.14,0.369,73.88,49.99,0.905,9:00:42 PM:823,1
559,221.40,0.378,76.47,50.01,0.914,9:00:43 PM:190,1
560,221.17,0.394,79.70,49.99,0.915,9:00:43 PM:590,1
561,221.25,0.339,67.26,50.00,0.897,9:00:43 PM:978,1
562,221.27,0.427,86.07,49.99,0.911,9:00:44 PM:360,1
563,221.30,0.364,72.89,50.00,0.905,9:00:44 PM:756,1
564,221.47,0.370,74.49,50.00,0.909,9:00:45 PM:137,1
565,221.32,0.377,76.20,50.01,0.913,9:00:45 PM:522,1
566,221.10,0.386,78.10,50.01,0.915,9:00:45 PM:910,1
567,221.31,0.398,80.77,50.01,0.917,9:00:46 PM:292,1
568,221.16,0.408,83.36,50.00,0.924,9:00:46 PM:676,1
569,221.37,0.415,84.69,49.99,0.922,9:00:47 PM:077,1
570,221.15,0.366,72.68,50.00,0.898,9:00:47 PM:470,1
571,221.13,0.384,77.48,49.99,0.913,9:00:47 PM:862,1
572,221.22,0.388,78.15,50.01,0.911,9:00:48 PM:260,1
573,221.15,0.409,83.36,50.00,0.922,9:00:48 PM:647,1
574,221.40,0.405,82.56,50.01,0.921,9:00:49 PM:025,1
575,221.43,0.427,86.88,50.01,0.919,9:00:49 PM:397,1
576,221.17,0.415,84.88,49.99,0.925,9:00:49 PM:779,1
577,221.21,0.422,86.54,50.00,0.927,9:00:50 PM:173,1
578,221.25,0.437,89.93,50.01,0.930,9:00:50 PM:565,1
579,221.41,0.380,76.82,50.02,0.913,9:00:50 PM:960,1
580,221.24,0.388,78.64,50.03,0.916,9:00:51 PM:349,1
581,221.21,0.394,79.77,50.00,0.915,9:00:51 PM:733,1
582,221.24,0.402,81.49,50.03,0.916,9:00:52 PM:132,1
583,221.08,0.385,77.20,50.01,0.907,9:00:52 PM:512,1
584,221.04,0.422,85.18,50.01,0.913,9:00:52 PM:898,1
585,221.18,0.398,81.06,50.01,0.921,9:00:53 PM:285,1
586,221.20,0.388,78.36,50.01,0.913,9:00:53 PM:667,1
587,221.19,0.391,79.40,50.01,0.918,9:00:54 PM:048,1
588,221.18,0.376,75.76,50.02,0.911,9:00:54 PM:431,1
589,221.05,0.407,82.98,50.00,0.922,9:00:54 PM:826,1
590,221.35,0.389,78.90,49.99,0.916,9:00:55 PM:219,1
591,221.21,0.395,80.13,50.02,0.917,9:00:55 PM:605,1
592,221.03,0.379,76.50,50.02,0.913,9:00:55 PM:990,1
593,221.00,0.408,82.86,49.99,0.919,9:00:56 PM:386,1
594,221.03,0.403,82.09,50.01,0.922,9:00:56 PM:755,1
595,221.34,0.387,78.24,50.01,0.913,9:00:57 PM:132,1
596,221.39,0.389,78.94,50.01,0.917,9:00:57 PM:521,1
597,221.34,0.394,79.73,50.02,0.914,9:00:57 PM:905,1
598,221.39,0.373,75.09,50.02,0.909,9:00:58 PM:304,1
599,221.29,0.372,74.84,49.99,0.909,9:00:58 PM:696,1
600,221.33,0.368,73.79,50.02,0.906,9:00:59 PM:077,1
601,221.11,0.397,80.44,50.03,0.916,9:00:59 PM:473,1
602,221.11,0.376,75.52,50.01,0.908,9:00:59 PM:855,1
603,221.29,0.366,73.63,49.99,0.909,9:01:00 PM:240,1
604,221.23,0.389,78.77,50.02,0.915,9:01:00 PM:623,1
605,221.35,0.354,70.90,50.03,0.905,9:01:01 PM:017,1
606,221.28,0.361,72.42,50.01,0.907,9:01:01 PM:408,1
607,221.32,0.389,78.82,50.03,0.915,9:01:01 PM:793,1
608,221.40,0.408,82.92,50.01,0.918,9:01:02 PM:176,1
609,221.23,0.392,78.30,50.00,0.903,9:01:02 PM:565,1
610,221.19,0.392,79.67,49.99,0.919,9:01:02 PM:944,1
611,221.46,0.398,80.89,50.02,0.918,9:01:03 PM:329,1
612,221.30,0.372,75.00,50.01,0.911,9:01:03 PM:725,1
613,221.37,0.364,72.78,50.01,0.903,9:01:04 PM:111,1
614,221.37,0.378,76.23,50.01,0.911,9:01:04 PM:493,1
615,221.33,0.397,80.46,50.01,0.916,9:01:04 PM:879,1
616,221.48,0.383,77.62,50.02,0.915,9:01:05 PM:260,1
617,221.39,0.384,77.69,50.02,0.914,9:01:05 PM:639,1
618,221.38,0.355,71.05,50.03,0.904,9:01:06 PM:029,1
619,221.35,0.361,72.08,50.01,0.902,9:01:06 PM:405,1
620,221.35,0.374,75.23,50.04,0.909,9:01:06 PM:794,1
621,221.54,0.352,70.16,50.02,0.900,9:01:07 PM:178,1
622,221.38,0.405,82.66,50.01,0.922,9:01:07 PM:563,1
623,221.36,0.402,81.74,50.02,0.919,9:01:07 PM:946,1
624,221.33,0.391,79.29,50.01,0.916,9:01:08 PM:335,1
625,221.29,0.393,79.68,50.01,0.916,9:01:08 PM:715,1
626,221.36,0.404,82.18,50.04,0.919,9:01:09 PM:087,1
627,221.29,0.388,78.59,50.01,0.915,9:01:09 PM:466,1
628,221.25,0.377,75.96,50.04,0.911,9:01:09 PM:858,1
629,221.38,0.366,73.59,50.01,0.908,9:01:10 PM:250,1
630,221.34,0.397,80.19,50.02,0.913,9:01:10 PM:636,1
631,221.49,0.375,75.48,50.01,0.909,9:01:11 PM:016,1
632,221.36,0.380,76.50,50.03,0.909,9:01:11 PM:403,1
633,221.20,0.389,78.76,50.02,0.915,9:01:11 PM:783,1
634,221.25,0.386,77.97,50.04,0.913,9:01:12 PM:165,1
635,221.10,0.369,74.13,50.03,0.909,9:01:12 PM:551,1
636,221.17,0.373,75.15,50.02,0.911,9:01:12 PM:936,1
637,221.52,0.387,78.29,50.02,0.913,9:01:13 PM:318,1
638,221.23,0.385,78.00,50.02,0.916,9:01:13 PM:709,1
639,221.09,0.403,81.95,50.02,0.920,9:01:14 PM:098,1
640,221.19,0.400,81.28,50.01,0.919,9:01:14 PM:487,1
641,221.13,0.415,84.61,50.02,0.922,9:01:14 PM:872,1
642,221.42,0.421,86.37,50.03,0.926,9:01:15 PM:241,1
643,221.28,0.441,90.88,50.03,0.931,9:01:15 PM:625,1
644,221.17,0.403,82.01,50.01,0.920,9:01:16 PM:017,1
645,221.08,0.432,88.60,50.01,0.928,9:01:16 PM:407,1
646,221.22,0.416,84.85,50.02,0.922,9:01:16 PM:798,1
647,221.39,0.377,75.44,50.02,0.904,9:01:17 PM:176,1
648,221.26,0.380,76.03,50.01,0.904,9:01:17 PM:558,1
649,221.10,0.391,79.12,50.01,0.915,9:01:17 PM:937,1
650,221.14,0.405,82.28,50.02,0.919,9:01:18 PM:336,1
651,221.17,0.387,78.51,50.02,0.917,9:01:18 PM:725,1
652,221.35,0.397,80.61,50.03,0.917,9:01:19 PM:123,1
653,221.33,0.390,79.11,50.03,0.916,9:01:19 PM:514,1
654,221.19,0.397,80.55,50.03,0.917,9:01:19 PM:879,1
655,221.12,0.381,76.93,50.03,0.913,9:01:20 PM:259,1
656,221.27,0.387,78.47,50.04,0.916,9:01:20 PM:657,1
657,221.32,0.376,75.68,50.03,0.909,9:01:21 PM:037,1
658,221.34,0.354,70.53,50.03,0.900,9:01:21 PM:428,1
659,221.18,0.273,47.16,50.03,0.781,9:01:21 PM:803,1
660,221.12,0.286,54.46,50.02,0.861,9:01:22 PM:187,1
661,221.09,0.266,49.22,50.02,0.837,9:01:22 PM:568,1
662,221.28,0.211,36.31,50.02,0.778,9:01:22 PM:947,1
663,221.51,0.267,47.81,50.02,0.808,9:01:23 PM:329,1
664,221.24,0.351,69.46,50.01,0.894,9:01:23 PM:713,1
665,221.15,0.370,74.39,50.01,0.909,9:01:24 PM:082,1
666,221.08,0.380,76.84,50.02,0.915,9:01:24 PM:481,1
667,221.08,0.394,79.83,50.03,0.916,9:01:24 PM:884,1
668,221.38,0.380,76.67,50.03,0.911,9:01:25 PM:274,1
669,221.15,0.389,78.71,50.03,0.915,9:01:25 PM:649,1
670,221.01,0.379,76.24,50.03,0.910,9:01:26 PM:041,1
671,221.04,0.382,77.17,50.02,0.914,9:01:26 PM:418,1
672,220.96,0.278,52.38,50.04,0.853,9:01:26 PM:790,1
673,221.21,0.410,52.73,50.01,0.581,9:01:27 PM:174,1
674,221.27,0.246,43.26,50.03,0.795,9:01:27 PM:555,1
675,221.20,0.283,53.47,50.03,0.854,9:01:27 PM:935,1
676,221.34,0.274,48.44,50.03,0.799,9:01:28 PM:309,1
677,221.26,0.280,52.49,50.01,0.847,9:01:28 PM:684,1
678,221.20,0.250,45.10,50.04,0.816,9:01:29 PM:064,1
679,221.10,0.334,62.37,50.04,0.845,9:01:29 PM:453,1
680,221.03,0.341,67.27,50.03,0.893,9:01:29 PM:834,1
681,221.13,0.339,67.19,50.02,0.896,9:01:30 PM:226,1
682,221.17,0.334,63.76,50.04,0.863,9:01:30 PM:622,1
683,221.18,0.364,72.85,50.06,0.905,9:01:31 PM:002,1
684,221.16,0.321,60.82,50.04,0.857,9:01:31 PM:388,1
685,220.92,0.233,41.64,50.05,0.809,9:01:31 PM:755,1
686,221.08,0.470,67.50,50.03,0.650,9:01:32 PM:142,1
687,221.03,0.341,67.05,50.04,0.890,9:01:32 PM:532,1
688,220.95,0.297,56.07,50.03,0.855,9:01:32 PM:912,1
689,221.29,0.323,63.06,50.03,0.882,9:01:33 PM:286,1
690,221.18,0.326,62.30,50.03,0.864,9:01:33 PM:661,1
691,220.98,0.358,70.76,50.04,0.894,9:01:34 PM:040,1
692,221.07,0.361,72.11,50.03,0.904,9:01:34 PM:422,1
693,220.98,0.346,67.20,50.03,0.879,9:01:34 PM:812,1
694,221.16,0.365,72.53,50.01,0.898,9:01:35 PM:207,1
695,221.10,0.352,69.58,50.03,0.894,9:01:35 PM:598,1
696,221.14,0.348,69.13,50.02,0.898,9:01:35 PM:974,1
697,221.18,0.358,70.47,50.03,0.890,9:01:36 PM:359,1
698,221.04,0.364,71.86,50.04,0.893,9:01:36 PM:742,1
699,221.27,0.359,71.66,50.02,0.902,9:01:37 PM:125,1
700,221.14,0.431,88.02,50.05,0.923,9:01:37 PM:519,1
701,221.10,0.424,86.22,50.04,0.920,9:01:37 PM:898,1
702,221.25,0.425,87.06,50.04,0.926,9:01:38 PM:285,1
703,221.27,0.437,89.72,50.05,0.928,9:01:38 PM:660,1
704,221.23,0.415,84.68,50.05,0.922,9:01:39 PM:040,1
705,221.32,0.329,58.75,50.04,0.807,9:01:39 PM:431,1
706,221.16,0.342,66.37,50.05,0.878,9:01:39 PM:817,1
707,221.20,0.308,57.15,50.03,0.839,9:01:40 PM:189,1
708,221.43,0.364,52.76,50.04,0.655,9:01:40 PM:579,1
709,221.49,0.354,69.51,50.04,0.887,9:01:40 PM:962,1
710,221.49,0.315,60.07,50.04,0.861,9:01:41 PM:344,1
711,221.14,0.277,51.17,50.04,0.835,9:01:41 PM:719,1
712,221.16,0.294,54.53,50.03,0.839,9:01:42 PM:102,1
713,221.07,0.281,53.63,50.06,0.863,9:01:42 PM:483,1
714,221.07,0.280,52.40,50.05,0.847,9:01:42 PM:861,1
715,221.44,0.257,39.67,50.03,0.697,9:01:43 PM:242,1
716,221.16,0.356,62.77,50.04,0.797,9:01:43 PM:617,1
717,221.09,0.292,55.42,50.05,0.858,9:01:43 PM:999,1
718,221.21,0.281,51.65,50.04,0.831,9:01:44 PM:383,1
719,221.13,0.260,45.25,50.04,0.787,9:01:44 PM:768,1
720,221.36,0.302,57.21,50.04,0.856,9:01:45 PM:149,1
721,221.33,0.294,56.39,50.04,0.867,9:01:45 PM:524,1
722,221.27,0.311,60.46,50.04,0.879,9:01:45 PM:904,1
723,221.25,0.265,46.06,50.01,0.786,9:01:46 PM:279,1
724,221.06,0.307,59.47,50.04,0.876,9:01:46 PM:654,1
725,221.10,0.294,55.46,50.04,0.853,9:01:47 PM:041,1
726,221.21,0.316,60.30,50.04,0.863,9:01:47 PM:431,1
727,220.98,0.302,53.67,50.05,0.804,9:01:47 PM:821,1
728,221.11,0.295,56.72,50.03,0.870,9:01:48 PM:205,1
729,221.11,0.303,57.90,50.04,0.864,9:01:48 PM:589,1
730,221.13,0.219,37.80,50.04,0.781,9:01:48 PM:970,1
731,221.22,0.309,59.52,50.05,0.871,9:01:49 PM:345,1
732,221.07,0.276,51.37,50.05,0.842,9:01:49 PM:720,1
733,220.99,0.332,62.53,50.03,0.852,9:01:50 PM:116,1
734,221.10,0.280,52.11,50.04,0.842,9:01:50 PM:507,1
735,221.04,0.318,61.96,50.03,0.881,9:01:50 PM:889,1
736,221.01,0.274,51.35,50.03,0.848,9:01:51 PM:264,1
737,220.94,0.271,49.24,50.02,0.822,9:01:51 PM:643,1
738,220.85,0.250,43.94,50.03,0.796,9:01:52 PM:026,1
739,220.89,0.298,57.36,50.03,0.871,9:01:52 PM:411,1
740,220.86,0.290,55.06,50.02,0.860,9:01:52 PM:788,1
741,221.01,0.333,64.10,50.03,0.871,9:01:53 PM:168,1
742,221.08,0.356,70.16,50.04,0.891,9:01:53 PM:558,1
743,221.06,0.349,69.51,50.04,0.901,9:01:53 PM:938,1
744,220.96,0.348,69.01,50.02,0.897,9:01:54 PM:313,1
745,220.92,0.373,74.55,50.03,0.905,9:01:54 PM:693,1
746,221.06,0.303,55.01,50.03,0.821,9:01:55 PM:078,1
747,221.05,0.249,45.49,50.02,0.826,9:01:55 PM:447,1
748,220.96,0.267,49.94,50.04,0.847,9:01:55 PM:831,1
749,221.00,0.223,38.86,50.04,0.788,9:01:56 PM:220,1
750,220.95,0.282,51.73,50.04,0.830,9:01:56 PM:595,1
751,220.99,0.245,44.49,50.03,0.822,9:01:56 PM:980,1
752,220.92,0.265,48.66,50.04,0.831,9:01:57 PM:359,1
753,220.96,0.223,38.54,50.02,0.782,9:01:57 PM:734,1
754,220.97,0.292,55.76,50.01,0.864,9:01:58 PM:114,1
755,221.11,0.293,55.65,50.03,0.859,9:01:58 PM:493,1
756,220.88,0.319,60.48,50.03,0.858,9:01:58 PM:885,1
757,220.97,0.253,44.94,50.03,0.804,9:01:59 PM:267,1
758,220.87,0.298,56.49,50.03,0.858,9:01:59 PM:654,1
759,220.92,0.276,51.68,50.03,0.848,9:02:00 PM:037,1
760,221.00,0.287,52.85,50.01,0.833,9:02:00 PM:427,1
761,220.95,0.271,47.98,50.02,0.801,9:02:00 PM:803,1
762,221.06,0.314,60.84,49.99,0.876,9:02:01 PM:186,1
763,221.04,0.275,48.40,50.01,0.796,9:02:01 PM:556,1
764,221.03,0.285,52.85,50.03,0.839,9:02:01 PM:933,1
765,221.03,0.251,44.12,50.02,0.795,9:02:02 PM:313,1
766,221.11,0.257,47.58,50.02,0.837,9:02:02 PM:686,1
767,221.10,0.339,57.81,50.03,0.771,9:02:03 PM:053,1
768,221.08,0.316,43.64,50.01,0.625,9:02:03 PM:432,1
769,220.84,0.296,55.26,50.02,0.845,9:02:03 PM:822,1
770,221.00,0.246,43.39,50.00,0.798,9:02:04 PM:202,1
771,221.07,0.263,48.49,50.01,0.834,9:02:04 PM:573,1
772,221.16,0.284,53.62,50.02,0.854,9:02:04 PM:952,1
773,221.18,0.270,49.65,50.04,0.831,9:02:05 PM:326,1
774,220.96,0.241,43.82,50.01,0.823,9:02:05 PM:709,1
775,220.81,0.288,54.70,50.02,0.860,9:02:06 PM:093,1
776,220.92,0.282,53.87,50.01,0.865,9:02:06 PM:481,1
777,220.90,0.331,63.72,50.00,0.871,9:02:06 PM:876,1
778,220.87,0.330,64.92,49.99,0.891,9:02:07 PM:239,1
779,220.94,0.336,65.99,49.99,0.889,9:02:07 PM:620,1
780,220.84,0.326,64.08,50.01,0.890,9:02:07 PM:999,1
781,220.98,0.347,68.30,50.01,0.891,9:02:08 PM:374,1
782,220.92,0.342,67.26,49.99,0.890,9:02:08 PM:749,1
783,220.98,0.339,66.66,49.99,0.890,9:02:09 PM:129,1
784,220.99,0.334,65.84,50.00,0.892,9:02:09 PM:496,1
785,220.97,0.355,70.37,49.98,0.897,9:02:09 PM:884,1
786,221.12,0.335,66.03,49.98,0.891,9:02:10 PM:259,1
787,221.27,0.336,66.27,49.97,0.891,9:02:10 PM:634,1
788,221.21,0.336,66.02,49.99,0.888,9:02:11 PM:014,1
789,221.18,0.342,67.39,50.00,0.891,9:02:11 PM:389,1
790,220.99,0.341,67.23,49.99,0.892,9:02:11 PM:764,1
791,220.97,0.341,66.96,49.98,0.889,9:02:12 PM:150,1
792,220.80,0.341,66.83,50.00,0.888,9:02:12 PM:534,1
793,220.75,0.340,67.20,49.97,0.895,9:02:12 PM:902,1
794,221.15,0.339,66.89,50.01,0.892,9:02:13 PM:294,1
795,221.10,0.346,68.57,49.97,0.896,9:02:13 PM:672,1
796,220.94,0.378,75.29,49.97,0.902,9:02:14 PM:053,1
797,221.03,0.352,69.99,50.00,0.900,9:02:14 PM:428,1
