??,??(V),??(A),??(W),??(Hz),????,??,??
399,219.05,0.318,61.55,50.00,0.884,9:25:08 PM:097,1
400,219.09,0.316,61.27,49.99,0.885,9:25:08 PM:472,1
401,219.26,0.315,60.63,50.00,0.878,9:25:08 PM:847,1
402,219.30,0.311,57.41,50.00,0.842,9:25:09 PM:237,1
403,219.25,0.330,64.57,49.99,0.892,9:25:09 PM:612,1
404,219.14,0.308,59.41,49.99,0.880,9:25:10 PM:003,1
405,218.99,0.281,53.24,50.00,0.865,9:25:10 PM:393,1
406,219.10,0.305,58.08,50.00,0.869,9:25:10 PM:784,1
407,219.17,0.304,58.51,50.00,0.878,9:25:11 PM:174,1
408,219.05,0.313,59.90,50.00,0.874,9:25:11 PM:565,1
409,219.36,0.310,59.33,50.02,0.872,9:25:11 PM:955,1
410,219.34,0.319,62.07,50.01,0.887,9:25:12 PM:330,1
411,219.30,0.303,58.16,50.01,0.875,9:25:12 PM:721,1
412,219.32,0.328,63.12,49.98,0.877,9:25:13 PM:111,1
413,219.21,0.303,57.68,49.99,0.868,9:25:13 PM:486,1
414,219.26,0.301,57.44,49.99,0.870,9:25:13 PM:872,1
415,219.27,0.343,62.75,49.98,0.834,9:25:14 PM:262,1
416,219.23,0.280,52.86,50.01,0.861,9:25:14 PM:653,1
417,219.17,0.303,57.98,50.00,0.873,9:25:15 PM:028,1
418,219.21,0.286,54.50,49.99,0.869,9:25:15 PM:403,1
419,219.20,0.317,61.34,49.99,0.883,9:25:15 PM:778,1
420,219.30,0.283,53.31,49.99,0.859,9:25:16 PM:168,1
421,219.20,0.296,56.73,49.98,0.874,9:25:16 PM:543,1
422,219.34,0.299,57.50,50.00,0.877,9:25:16 PM:934,1
423,219.37,0.314,59.93,50.01,0.870,9:25:17 PM:324,1
424,219.45,0.303,58.02,49.99,0.873,9:25:17 PM:715,1
425,219.50,0.307,59.03,49.99,0.876,9:25:18 PM:105,1
426,219.29,0.311,58.96,49.97,0.865,9:25:18 PM:496,1
427,219.41,0.268,50.10,49.97,0.852,9:25:18 PM:886,1
428,219.45,0.312,59.52,49.99,0.869,9:25:19 PM:277,1
429,219.39,0.298,57.10,49.98,0.873,9:25:19 PM:667,1
430,219.27,0.312,59.47,49.99,0.869,9:25:20 PM:058,1
431,219.28,0.273,50.38,49.99,0.842,9:25:20 PM:433,1
432,219.32,0.295,48.51,49.99,0.750,9:25:20 PM:812,1
433,219.48,0.289,54.45,50.00,0.858,9:25:21 PM:203,1
434,219.38,0.303,57.90,49.99,0.871,9:25:21 PM:593,1
435,219.55,0.321,62.03,49.99,0.880,9:25:21 PM:968,1
436,219.54,0.367,71.18,49.99,0.884,9:25:22 PM:359,1
437,219.24,0.415,84.27,50.00,0.926,9:25:22 PM:749,1
438,219.26,0.421,85.72,49.99,0.929,9:25:23 PM:140,1
439,219.21,0.427,87.04,49.99,0.930,9:25:23 PM:530,1
440,219.35,0.418,85.08,49.99,0.928,9:25:23 PM:921,1
441,219.35,0.419,85.21,49.98,0.927,9:25:24 PM:311,1
442,219.24,0.426,86.87,49.98,0.930,9:25:24 PM:702,1
443,219.24,0.426,86.80,49.98,0.929,9:25:25 PM:093,1
444,219.18,0.427,87.06,49.99,0.930,9:25:25 PM:483,1
445,219.32,0.419,85.28,49.98,0.928,9:25:25 PM:874,1
446,219.30,0.408,82.56,49.99,0.923,9:25:26 PM:264,1
447,219.09,0.406,82.17,49.99,0.924,9:25:26 PM:655,1
448,219.23,0.399,80.69,49.99,0.922,9:25:27 PM:045,1
449,219.12,0.401,81.10,49.99,0.923,9:25:27 PM:436,1
450,219.12,0.410,83.04,49.98,0.924,9:25:27 PM:826,1
451,219.07,0.397,80.14,49.98,0.921,9:25:28 PM:217,1
452,219.01,0.406,82.16,49.98,0.924,9:25:28 PM:607,1
453,219.19,0.414,84.02,49.97,0.926,9:25:29 PM:014,1
454,219.33,0.368,73.44,49.98,0.910,9:25:29 PM:404,1
455,219.36,0.408,82.62,49.98,0.923,9:25:29 PM:795,1
456,219.27,0.411,83.39,49.97,0.925,9:25:30 PM:185,1
457,219.19,0.427,87.05,49.98,0.930,9:25:30 PM:576,1
458,219.24,0.421,85.74,49.98,0.929,9:25:30 PM:966,1
459,219.26,0.425,86.60,49.98,0.929,9:25:31 PM:357,1
460,219.18,0.425,86.54,49.98,0.929,9:25:31 PM:747,1
461,219.43,0.403,81.66,50.00,0.923,9:25:32 PM:138,1
462,219.25,0.423,86.09,49.97,0.928,9:25:32 PM:528,1
463,219.21,0.414,84.12,49.98,0.927,9:25:32 PM:919,1
464,219.18,0.414,83.97,49.99,0.925,9:25:33 PM:309,1
465,219.17,0.417,84.77,49.98,0.927,9:25:33 PM:700,1
466,219.24,0.406,82.31,49.99,0.925,9:25:34 PM:090,1
467,219.12,0.419,85.11,49.98,0.927,9:25:34 PM:481,1
468,219.24,0.402,81.26,49.97,0.922,9:25:34 PM:872,1
469,219.07,0.422,85.88,49.97,0.929,9:25:35 PM:262,1
470,219.07,0.398,80.39,49.99,0.922,9:25:35 PM:653,1
471,219.14,0.416,84.44,49.97,0.926,9:25:36 PM:043,1
472,219.19,0.396,79.98,49.98,0.921,9:25:36 PM:434,1
473,219.15,0.417,84.84,49.98,0.928,9:25:36 PM:824,1
474,219.27,0.404,81.75,49.99,0.923,9:25:37 PM:215,1
475,219.13,0.412,83.62,49.98,0.926,9:25:37 PM:605,1
476,219.24,0.413,83.87,49.99,0.926,9:25:37 PM:996,1
477,219.18,0.405,82.09,49.99,0.925,9:25:38 PM:386,1
478,219.33,0.420,85.46,49.98,0.928,9:25:38 PM:777,1
479,219.54,0.412,83.71,49.98,0.926,9:25:39 PM:167,1
480,219.39,0.427,87.16,49.96,0.930,9:25:39 PM:558,1
481,219.32,0.419,85.26,49.98,0.928,9:25:39 PM:948,1
482,219.33,0.417,84.83,49.98,0.928,9:25:40 PM:339,1
483,219.31,0.418,85.00,49.98,0.927,9:25:40 PM:730,1
484,219.39,0.418,85.13,50.00,0.928,9:25:41 PM:120,1
485,219.33,0.416,84.63,49.96,0.928,9:25:41 PM:511,1
486,219.49,0.409,83.12,49.98,0.926,9:25:41 PM:901,1
487,219.49,0.423,86.25,49.98,0.929,9:25:42 PM:292,1
488,219.30,0.414,84.19,49.97,0.927,9:25:42 PM:682,1
489,219.31,0.414,84.17,49.99,0.927,9:25:43 PM:073,1
490,219.29,0.424,86.44,49.99,0.930,9:25:43 PM:463,1
491,219.25,0.429,87.51,50.00,0.930,9:25:43 PM:854,1
492,219.29,0.426,86.86,49.98,0.930,9:25:44 PM:229,1
493,219.45,0.421,85.68,49.99,0.927,9:25:44 PM:619,1
494,219.37,0.422,86.02,49.99,0.929,9:25:45 PM:010,1
495,219.23,0.416,84.41,49.97,0.926,9:25:45 PM:400,1
496,219.28,0.408,82.76,49.98,0.925,9:25:45 PM:791,1
497,219.44,0.389,78.42,49.98,0.919,9:25:46 PM:181,1
498,219.35,0.408,82.74,49.98,0.925,9:25:46 PM:572,1
499,219.35,0.411,83.48,49.97,0.926,9:25:46 PM:962,1
500,219.40,0.406,82.12,49.98,0.922,9:25:47 PM:353,1
501,219.30,0.414,83.99,49.99,0.925,9:25:47 PM:759,1
502,219.35,0.399,80.62,49.98,0.921,9:25:48 PM:134,1
503,219.27,0.405,81.62,50.00,0.919,9:25:48 PM:525,1
504,219.32,0.349,68.93,49.99,0.901,9:25:48 PM:915,1
505,219.33,0.362,72.26,50.01,0.910,9:25:49 PM:306,1
506,219.35,0.342,67.46,49.98,0.899,9:25:49 PM:696,1
507,219.34,0.315,60.65,49.99,0.878,9:25:50 PM:087,1
508,219.13,0.297,56.51,49.99,0.868,9:25:50 PM:462,1
509,219.04,0.307,59.11,49.99,0.879,9:25:50 PM:852,1
510,219.37,0.338,66.07,49.99,0.891,9:25:51 PM:243,1
511,219.43,0.317,61.72,50.00,0.887,9:25:51 PM:633,1
512,219.45,0.340,66.88,49.98,0.896,9:25:52 PM:024,1
513,219.44,0.280,53.26,49.97,0.867,9:25:52 PM:399,1
514,219.39,0.304,57.47,49.98,0.862,9:25:52 PM:789,1
515,219.48,0.293,55.82,49.99,0.868,9:25:53 PM:164,1
516,219.44,0.295,56.27,49.99,0.869,9:25:53 PM:539,1
517,219.44,0.293,55.81,50.00,0.868,9:25:53 PM:930,1
518,219.44,0.309,58.73,50.00,0.866,9:25:54 PM:304,1
519,219.46,0.300,57.45,49.99,0.873,9:25:54 PM:689,1
520,219.43,0.346,67.31,50.01,0.887,9:25:55 PM:080,1
521,219.54,0.353,69.01,49.98,0.890,9:25:55 PM:471,1
522,219.43,0.326,63.61,49.99,0.889,9:25:55 PM:861,1
523,219.72,0.306,58.80,50.02,0.875,9:25:56 PM:236,1
524,219.48,0.343,67.67,49.99,0.899,9:25:56 PM:627,1
525,219.49,0.363,72.40,49.99,0.909,9:25:57 PM:017,1
526,219.62,0.300,57.75,50.00,0.877,9:25:57 PM:408,1
527,219.58,0.305,58.55,50.01,0.874,9:25:57 PM:782,1
528,219.56,0.322,62.79,49.99,0.888,9:25:58 PM:157,1
529,219.51,0.337,65.86,49.98,0.890,9:25:58 PM:532,1
530,219.66,0.339,66.70,50.00,0.896,9:25:58 PM:923,1
531,219.73,0.342,66.27,50.00,0.882,9:25:59 PM:313,1
532,219.56,0.341,66.79,50.00,0.892,9:25:59 PM:704,1
533,219.54,0.356,70.40,50.02,0.901,9:26:00 PM:094,1
534,219.53,0.361,71.74,49.99,0.905,9:26:00 PM:485,1
535,219.37,0.327,64.20,50.01,0.895,9:26:00 PM:876,1
536,219.53,0.344,67.33,50.01,0.892,9:26:01 PM:266,1
537,219.57,0.304,58.52,50.00,0.877,9:26:01 PM:641,1
538,219.62,0.304,58.53,50.01,0.877,9:26:02 PM:032,1
539,219.56,0.292,55.25,50.00,0.862,9:26:02 PM:422,1
540,219.49,0.307,58.70,50.02,0.871,9:26:02 PM:813,1
541,219.58,0.289,55.08,50.00,0.868,9:26:03 PM:187,1
542,219.57,0.296,56.27,50.03,0.866,9:26:03 PM:562,1
543,219.37,0.305,57.06,50.00,0.853,9:26:03 PM:953,1
544,219.52,0.312,60.05,50.02,0.877,9:26:04 PM:328,1
545,219.57,0.302,58.03,50.01,0.875,9:26:04 PM:703,1
546,219.56,0.304,58.07,50.01,0.870,9:26:05 PM:078,1
547,219.53,0.281,50.44,50.02,0.818,9:26:05 PM:468,1
548,219.40,0.303,52.17,50.01,0.785,9:26:05 PM:859,1
549,219.40,0.303,58.07,49.99,0.873,9:26:06 PM:234,1
550,219.43,0.310,59.60,50.03,0.876,9:26:06 PM:609,1
551,219.39,0.309,59.13,49.99,0.872,9:26:06 PM:999,1
552,219.54,0.294,56.03,50.02,0.868,9:26:07 PM:374,1
553,219.48,0.294,55.88,50.01,0.866,9:26:07 PM:749,1
554,219.55,0.281,53.30,50.01,0.864,9:26:08 PM:139,1
555,219.57,0.307,58.45,49.99,0.867,9:26:08 PM:514,1
556,219.71,0.292,55.56,50.01,0.866,9:26:08 PM:905,1
557,219.77,0.304,58.19,50.01,0.871,9:26:09 PM:280,1
558,219.66,0.290,54.72,50.03,0.859,9:26:09 PM:670,1
559,219.50,0.314,60.71,50.01,0.881,9:26:10 PM:045,1
560,219.55,0.290,55.22,50.01,0.867,9:26:10 PM:420,1
561,219.47,0.305,58.38,50.01,0.872,9:26:10 PM:811,1
562,219.31,0.289,54.57,50.02,0.861,9:26:11 PM:201,1
563,219.50,0.318,61.86,50.02,0.886,9:26:11 PM:576,1
564,219.52,0.308,59.56,50.02,0.881,9:26:11 PM:951,1
565,219.62,0.313,59.44,50.02,0.865,9:26:12 PM:342,1
566,219.50,0.293,55.46,50.00,0.862,9:26:12 PM:717,1
567,219.58,0.311,60.11,50.01,0.880,9:26:13 PM:107,1
568,219.66,0.303,57.92,49.99,0.870,9:26:13 PM:482,1
569,219.50,0.284,53.44,50.02,0.857,9:26:13 PM:872,1
570,219.57,0.288,54.90,50.02,0.868,9:26:14 PM:247,1
571,219.59,0.285,54.36,50.02,0.869,9:26:14 PM:622,1
572,219.55,0.314,60.71,50.03,0.881,9:26:15 PM:013,1
573,219.65,0.300,57.12,50.02,0.867,9:26:15 PM:388,1
574,219.54,0.320,62.34,50.03,0.887,9:26:15 PM:778,1
575,219.45,0.295,56.53,50.01,0.873,9:26:16 PM:153,1
576,219.57,0.307,58.10,50.03,0.862,9:26:16 PM:544,1
577,219.54,0.277,52.10,50.02,0.857,9:26:16 PM:934,1
578,219.51,0.300,57.65,50.02,0.875,9:26:17 PM:325,1
579,219.50,0.307,58.97,50.03,0.875,9:26:17 PM:715,1
580,219.52,0.322,61.96,50.03,0.877,9:26:18 PM:090,1
581,219.44,0.258,45.54,50.03,0.804,9:26:18 PM:481,1
582,219.45,0.262,47.71,50.02,0.830,9:26:18 PM:856,1
583,219.58,0.242,43.23,50.03,0.814,9:26:19 PM:231,1
584,219.52,0.272,48.02,50.03,0.804,9:26:19 PM:621,1
585,219.54,0.292,55.45,50.05,0.865,9:26:19 PM:996,1
586,219.65,0.288,55.06,50.01,0.870,9:26:20 PM:371,1
587,219.56,0.311,60.07,50.03,0.880,9:26:20 PM:746,1
588,219.48,0.269,50.46,50.04,0.855,9:26:21 PM:136,1
589,219.64,0.296,56.41,50.02,0.868,9:26:21 PM:511,1
590,219.72,0.281,53.49,50.03,0.866,9:26:21 PM:886,1
591,219.63,0.312,59.96,50.05,0.875,9:26:22 PM:277,1
592,219.51,0.284,53.51,50.04,0.858,9:26:22 PM:667,1
593,219.51,0.301,57.69,50.02,0.873,9:26:23 PM:042,1
594,219.48,0.295,56.25,50.04,0.869,9:26:23 PM:433,1
595,219.25,0.312,59.42,50.03,0.869,9:26:23 PM:808,1
596,219.50,0.298,48.58,50.04,0.743,9:26:24 PM:183,1
597,219.55,0.237,28.45,50.03,0.547,9:26:24 PM:558,1
598,219.51,0.242,42.08,50.04,0.792,9:26:24 PM:934,1
599,219.50,0.256,43.26,50.03,0.770,9:26:25 PM:324,1
600,219.54,0.226,37.16,50.03,0.749,9:26:25 PM:715,1
601,219.57,0.240,42.97,50.04,0.815,9:26:26 PM:090,1
602,219.47,0.240,38.40,50.00,0.729,9:26:26 PM:480,1
603,219.57,0.199,31.51,50.03,0.721,9:26:26 PM:871,1
604,219.59,0.201,34.32,50.03,0.778,9:26:27 PM:246,1
605,219.48,0.183,28.86,50.02,0.718,9:26:27 PM:637,1
606,219.45,0.321,40.73,50.02,0.578,9:26:28 PM:028,1
607,219.41,0.192,29.81,50.04,0.708,9:26:28 PM:419,1
608,219.51,0.349,45.13,50.03,0.589,9:26:28 PM:797,1
609,219.53,0.251,44.14,50.02,0.801,9:26:29 PM:188,1
610,219.49,0.288,39.15,50.03,0.619,9:26:29 PM:563,1
611,219.63,0.212,35.15,50.04,0.755,9:26:29 PM:938,1
612,219.70,0.236,39.99,50.01,0.771,9:26:30 PM:313,1
613,219.64,0.268,39.64,50.02,0.673,9:26:30 PM:701,1
614,219.67,0.249,42.41,50.03,0.775,9:26:31 PM:076,1
615,219.63,0.239,40.50,50.05,0.771,9:26:31 PM:451,1
616,219.68,0.218,37.06,50.01,0.774,9:26:31 PM:826,1
617,219.71,0.236,38.25,50.02,0.738,9:26:32 PM:201,1
618,219.69,0.234,39.15,50.03,0.761,9:26:32 PM:575,1
619,219.48,0.284,53.63,50.03,0.860,9:26:32 PM:950,1
620,219.48,0.295,56.26,50.05,0.869,9:26:33 PM:335,1
621,219.55,0.250,40.73,50.01,0.742,9:26:33 PM:725,1
622,219.64,0.238,40.97,50.00,0.784,9:26:34 PM:116,1
623,219.68,0.226,39.51,50.03,0.796,9:26:34 PM:490,1
624,219.66,0.177,26.42,50.05,0.679,9:26:34 PM:881,1
625,219.63,0.221,35.22,50.03,0.726,9:26:35 PM:256,1
