??,??(V),??(A),??(W),??(Hz),????,??,??
793,218.34,0.283,53.04,49.97,0.858,8:10:40 PM:287,1
794,218.49,0.278,50.82,49.98,0.837,8:10:40 PM:660,1
795,218.52,0.220,38.22,49.97,0.795,8:10:41 PM:034,1
796,218.36,0.271,48.11,49.98,0.813,8:10:41 PM:406,1
797,218.35,0.259,47.44,49.97,0.839,8:10:41 PM:781,1
798,218.39,0.264,48.25,49.96,0.837,8:10:42 PM:154,1
799,218.54,0.217,37.43,49.98,0.789,8:10:42 PM:526,1
800,218.50,0.259,44.93,49.97,0.794,8:10:42 PM:898,1
801,218.35,0.288,54.20,49.99,0.862,8:10:43 PM:269,1
802,218.13,0.264,46.79,49.94,0.813,8:10:43 PM:641,1
803,218.33,0.228,40.41,49.98,0.812,8:10:44 PM:028,1
804,218.49,0.272,47.85,49.98,0.805,8:10:44 PM:398,1
805,218.49,0.287,53.34,49.96,0.851,8:10:44 PM:770,1
806,218.40,0.250,44.33,49.98,0.812,8:10:45 PM:144,1
807,218.53,0.263,48.16,49.96,0.838,8:10:45 PM:518,1
808,218.59,0.286,52.55,49.98,0.841,8:10:45 PM:893,1
809,218.51,0.215,37.05,49.95,0.789,8:10:46 PM:278,1
810,218.55,0.293,54.30,49.97,0.848,8:10:46 PM:652,1
811,218.57,0.328,63.89,49.97,0.891,8:10:47 PM:028,1
812,218.70,0.345,67.78,49.97,0.898,8:10:47 PM:405,1
813,218.59,0.346,67.99,49.97,0.899,8:10:47 PM:766,1
814,218.64,0.341,66.48,49.97,0.892,8:10:48 PM:154,1
815,218.71,0.345,67.87,49.97,0.900,8:10:48 PM:524,1
816,218.82,0.290,54.47,49.96,0.858,8:10:48 PM:897,1
817,218.75,0.281,43.17,49.96,0.702,8:10:49 PM:282,1
818,218.74,0.280,51.73,49.98,0.845,8:10:49 PM:656,1
819,218.78,0.215,37.29,49.98,0.793,8:10:50 PM:044,1
820,218.72,0.282,51.05,49.98,0.828,8:10:50 PM:418,1
821,218.67,0.251,44.56,49.98,0.812,8:10:50 PM:791,1
822,218.52,0.279,51.49,49.99,0.845,8:10:51 PM:163,1
823,218.50,0.297,56.41,49.98,0.869,8:10:51 PM:540,1
824,218.45,0.433,55.20,49.98,0.584,8:10:51 PM:913,1
825,218.59,0.261,47.29,49.97,0.829,8:10:52 PM:284,1
826,218.70,0.256,46.70,49.99,0.834,8:10:52 PM:658,1
827,218.78,0.298,50.37,49.99,0.773,8:10:53 PM:031,1
828,218.70,0.273,49.37,49.98,0.827,8:10:53 PM:402,1
829,218.50,0.255,45.52,49.99,0.817,8:10:53 PM:776,1
830,218.75,0.261,46.21,49.97,0.809,8:10:54 PM:151,1
831,218.73,0.302,55.25,49.98,0.836,8:10:54 PM:524,1
832,218.59,0.284,52.62,49.99,0.848,8:10:54 PM:896,1
833,218.56,0.296,55.77,49.98,0.862,8:10:55 PM:268,1
834,218.61,0.264,46.05,49.99,0.798,8:10:55 PM:641,1
835,218.60,0.296,55.15,49.98,0.852,8:10:56 PM:011,1
836,218.46,0.279,51.59,49.99,0.846,8:10:56 PM:384,1
837,218.50,0.281,51.56,49.99,0.840,8:10:56 PM:756,1
838,218.44,0.308,57.38,49.97,0.853,8:10:57 PM:129,1
839,218.63,0.291,53.33,49.99,0.838,8:10:57 PM:516,1
840,218.70,0.270,49.88,49.99,0.845,8:10:57 PM:888,1
841,218.68,0.294,55.35,49.97,0.861,8:10:58 PM:261,1
842,218.70,0.271,49.74,49.99,0.839,8:10:58 PM:633,1
843,218.61,0.284,51.29,49.97,0.826,8:10:59 PM:008,1
844,218.65,0.268,49.15,49.99,0.839,8:10:59 PM:381,1
845,218.61,0.293,54.99,49.99,0.859,8:10:59 PM:752,1
846,218.56,0.283,53.43,49.98,0.864,8:11:00 PM:126,1
847,218.60,0.294,55.55,49.99,0.864,8:11:00 PM:512,1
848,218.65,0.287,52.81,49.99,0.842,8:11:00 PM:887,1
849,218.56,0.312,59.36,49.98,0.871,8:11:01 PM:259,1
850,218.60,0.286,53.92,49.99,0.862,8:11:01 PM:633,1
851,218.59,0.320,61.47,49.98,0.879,8:11:02 PM:005,1
852,218.76,0.303,55.86,49.99,0.843,8:11:02 PM:377,1
853,218.88,0.280,51.09,49.98,0.834,8:11:02 PM:763,1
854,218.79,0.299,56.06,49.99,0.857,8:11:03 PM:135,1
855,218.62,0.324,62.37,49.99,0.881,8:11:03 PM:508,1
856,218.52,0.372,72.33,49.98,0.890,8:11:03 PM:883,1
857,218.66,0.395,78.25,50.00,0.906,8:11:04 PM:258,1
858,218.73,0.345,64.32,50.00,0.852,8:11:04 PM:645,1
859,218.60,0.331,63.77,50.01,0.881,8:11:05 PM:033,1
860,218.53,0.345,67.74,49.99,0.899,8:11:05 PM:407,1
861,218.67,0.239,41.90,50.02,0.802,8:11:05 PM:778,1
862,218.70,0.279,48.86,50.01,0.801,8:11:06 PM:150,1
863,218.65,0.316,60.16,50.01,0.871,8:11:06 PM:521,1
864,218.81,0.248,43.96,50.00,0.810,8:11:06 PM:894,1
865,218.68,0.337,65.77,50.01,0.892,8:11:07 PM:283,1
866,218.60,0.303,54.33,50.01,0.820,8:11:07 PM:656,1
867,218.73,0.208,35.44,50.02,0.779,8:11:08 PM:029,1
868,218.73,0.305,58.44,50.03,0.876,8:11:08 PM:402,1
869,218.71,0.377,75.44,50.01,0.915,8:11:08 PM:774,1
870,218.55,0.370,51.61,50.02,0.638,8:11:09 PM:146,1
871,218.67,0.313,59.90,50.02,0.875,8:11:09 PM:520,1
872,218.68,0.326,62.82,50.02,0.881,8:11:09 PM:895,1
873,218.60,0.317,59.48,50.01,0.858,8:11:10 PM:269,1
874,218.79,0.302,53.02,50.01,0.802,8:11:10 PM:659,1
875,218.69,0.262,47.35,50.02,0.826,8:11:11 PM:045,1
876,218.67,0.327,62.58,50.02,0.875,8:11:11 PM:422,1
877,218.63,0.286,53.66,50.03,0.858,8:11:11 PM:796,1
878,218.53,0.290,52.63,50.06,0.830,8:11:12 PM:168,1
879,218.80,0.236,41.15,50.05,0.797,8:11:12 PM:544,1
880,218.77,0.301,57.17,50.03,0.868,8:11:12 PM:917,1
881,218.51,0.373,73.92,50.03,0.907,8:11:13 PM:289,1
882,218.62,0.382,76.29,50.03,0.914,8:11:13 PM:665,1
883,218.55,0.364,72.27,50.06,0.909,8:11:14 PM:040,1
884,218.41,0.360,70.27,50.03,0.894,8:11:14 PM:417,1
885,218.58,0.317,61.50,50.04,0.888,8:11:14 PM:791,1
886,218.52,0.279,50.23,50.05,0.824,8:11:15 PM:164,1
887,218.59,0.259,47.94,50.04,0.847,8:11:15 PM:538,1
888,218.56,0.309,58.60,50.03,0.868,8:11:15 PM:912,1
889,218.45,0.230,40.20,50.05,0.800,8:11:16 PM:285,1
890,218.54,0.295,55.83,50.04,0.866,8:11:16 PM:658,1
891,218.65,0.239,42.37,50.05,0.811,8:11:17 PM:031,1
892,218.59,0.263,48.09,50.06,0.836,8:11:17 PM:405,1
893,218.61,0.288,53.13,50.04,0.844,8:11:17 PM:775,1
894,218.66,0.297,52.96,50.05,0.815,8:11:18 PM:147,1
895,218.69,0.290,54.20,50.02,0.855,8:11:18 PM:522,1
896,218.69,0.266,48.51,50.04,0.834,8:11:18 PM:895,1
897,218.38,0.319,58.62,50.05,0.842,8:11:19 PM:270,1
898,218.55,0.284,49.96,50.05,0.805,8:11:19 PM:655,1
899,218.55,0.239,42.84,50.05,0.820,8:11:20 PM:028,1
900,218.56,0.280,49.74,50.03,0.813,8:11:20 PM:399,1
901,218.55,0.295,55.40,50.04,0.859,8:11:20 PM:771,1
902,218.40,0.296,54.15,50.04,0.838,8:11:21 PM:160,1
903,218.19,0.232,40.97,50.04,0.809,8:11:21 PM:549,1
904,218.25,0.267,48.06,50.04,0.825,8:11:21 PM:922,1
905,218.28,0.244,43.45,50.04,0.816,8:11:22 PM:294,1
906,218.34,0.264,48.52,50.03,0.842,8:11:22 PM:662,1
907,218.42,0.224,38.50,50.03,0.787,8:11:23 PM:049,1
908,218.45,0.261,46.08,50.03,0.808,8:11:23 PM:422,1
909,218.45,0.246,42.78,50.04,0.796,8:11:23 PM:796,1
910,218.38,0.249,44.30,50.05,0.815,8:11:24 PM:169,1
911,218.44,0.263,47.46,50.06,0.826,8:11:24 PM:541,1
912,218.37,0.382,59.38,50.06,0.712,8:11:24 PM:914,1
913,218.30,0.234,41.19,50.03,0.806,8:11:25 PM:303,1
914,218.36,0.280,50.79,50.04,0.831,8:11:25 PM:690,1
915,218.32,0.347,67.32,50.03,0.889,8:11:26 PM:065,1
916,218.21,0.303,57.96,50.04,0.877,8:11:26 PM:435,1
917,218.27,0.318,54.10,50.03,0.779,8:11:26 PM:809,1
918,218.29,0.282,53.03,50.04,0.861,8:11:27 PM:180,1
919,218.38,0.323,61.06,50.04,0.866,8:11:27 PM:566,1
920,218.32,0.356,68.62,50.01,0.883,8:11:27 PM:943,1
921,218.42,0.334,65.40,50.04,0.896,8:11:28 PM:316,1
922,218.57,0.349,67.73,50.03,0.888,8:11:28 PM:689,1
923,218.35,0.246,42.58,50.02,0.793,8:11:29 PM:066,1
924,218.13,0.324,61.01,50.04,0.863,8:11:29 PM:438,1
925,218.37,0.257,45.75,50.05,0.815,8:11:29 PM:812,1
926,218.38,0.311,57.39,50.03,0.845,8:11:30 PM:185,1
927,218.54,0.234,40.47,50.05,0.791,8:11:30 PM:570,1
