??,??(V),??(A),??(W),??(Hz),????,??,??
399,217.94,0.234,38.79,49.97,0.761,7:53:15 PM:078,1
400,218.02,0.214,36.58,49.97,0.784,7:53:15 PM:469,1
401,217.92,0.294,55.81,49.99,0.871,7:53:15 PM:859,1
402,218.07,0.280,52.54,49.96,0.860,7:53:16 PM:234,1
403,217.94,0.264,48.80,49.97,0.848,7:53:16 PM:625,1
404,217.95,0.321,60.55,49.96,0.865,7:53:17 PM:000,1
405,217.99,0.375,49.28,49.99,0.603,7:53:17 PM:390,1
406,217.86,0.289,54.26,49.96,0.862,7:53:17 PM:765,1
407,217.89,0.287,51.23,49.97,0.819,7:53:18 PM:155,1
408,218.14,0.282,52.09,49.96,0.847,7:53:18 PM:546,1
409,218.08,0.289,53.42,50.00,0.848,7:53:18 PM:921,1
410,218.17,0.328,52.85,49.98,0.739,7:53:19 PM:296,1
411,218.12,0.290,54.51,49.99,0.862,7:53:19 PM:686,1
412,218.07,0.344,67.48,49.96,0.900,7:53:20 PM:077,1
413,218.05,0.356,69.33,49.98,0.893,7:53:20 PM:452,1
414,218.02,0.323,62.38,49.98,0.886,7:53:20 PM:827,1
415,218.08,0.306,58.44,49.98,0.876,7:53:21 PM:202,1
416,218.06,0.224,36.34,49.99,0.744,7:53:21 PM:592,1
417,218.09,0.444,51.45,49.98,0.531,7:53:21 PM:983,1
418,218.06,0.242,42.46,49.98,0.805,7:53:22 PM:358,1
419,217.90,0.263,48.17,49.98,0.841,7:53:22 PM:748,1
420,217.96,0.222,36.56,49.97,0.756,7:53:23 PM:139,1
421,218.00,0.312,59.54,49.98,0.875,7:53:23 PM:529,1
422,218.08,0.266,49.35,49.98,0.851,7:53:23 PM:904,1
423,218.06,0.293,47.05,49.98,0.736,7:53:24 PM:279,1
424,217.92,0.216,36.64,49.98,0.778,7:53:24 PM:654,1
425,218.03,0.256,43.38,49.98,0.777,7:53:25 PM:029,1
426,218.09,0.287,53.89,49.97,0.861,7:53:25 PM:404,1
427,217.99,0.216,36.64,49.99,0.778,7:53:25 PM:779,1
428,217.96,0.237,39.29,49.99,0.761,7:53:26 PM:154,1
429,217.93,0.282,50.20,49.99,0.817,7:53:26 PM:544,1
430,217.92,0.210,36.19,49.98,0.791,7:53:26 PM:919,1
431,217.91,0.228,38.76,49.99,0.780,7:53:27 PM:294,1
432,218.00,0.388,42.06,49.99,0.497,7:53:27 PM:684,1
433,217.86,0.179,28.01,49.99,0.718,7:53:28 PM:059,1
434,218.05,0.191,31.08,49.99,0.746,7:53:28 PM:434,1
435,217.96,0.189,29.99,49.99,0.728,7:53:28 PM:825,1
436,217.96,0.213,36.62,49.98,0.789,7:53:29 PM:200,1
437,217.87,0.209,34.37,49.98,0.755,7:53:29 PM:590,1
438,217.96,0.222,35.91,49.98,0.742,7:53:29 PM:965,1
439,218.05,0.192,30.03,49.99,0.717,7:53:30 PM:340,1
440,217.95,0.207,34.44,49.99,0.763,7:53:30 PM:715,1
441,218.09,0.213,34.06,49.99,0.733,7:53:31 PM:090,1
442,218.19,0.211,33.97,49.99,0.738,7:53:31 PM:465,1
443,218.24,0.196,30.93,49.99,0.723,7:53:31 PM:840,1
444,218.06,0.216,37.23,50.00,0.791,7:53:32 PM:215,1
445,217.97,0.210,34.01,49.97,0.743,7:53:32 PM:590,1
446,218.09,0.237,39.56,50.00,0.765,7:53:32 PM:980,1
447,218.03,0.198,31.04,49.98,0.719,7:53:33 PM:355,1
448,218.09,0.224,39.40,49.99,0.807,7:53:33 PM:746,1
449,218.17,0.241,38.81,50.00,0.738,7:53:34 PM:121,1
450,218.22,0.240,40.15,49.98,0.767,7:53:34 PM:495,1
451,218.23,0.192,30.32,49.99,0.724,7:53:34 PM:870,1
452,218.28,0.206,34.78,50.00,0.774,7:53:35 PM:245,1
453,218.27,0.230,40.02,49.99,0.797,7:53:35 PM:620,1
454,218.35,0.238,41.10,49.99,0.791,7:53:35 PM:995,1
455,218.40,0.224,37.16,50.00,0.760,7:53:36 PM:370,1
456,218.30,0.227,39.68,50.00,0.801,7:53:36 PM:745,1
457,218.32,0.211,35.55,49.99,0.772,7:53:37 PM:120,1
458,218.39,0.243,42.30,50.01,0.797,7:53:37 PM:495,1
459,218.36,0.199,31.43,50.00,0.723,7:53:37 PM:870,1
460,218.16,0.234,38.89,50.01,0.762,7:53:38 PM:245,1
461,218.29,0.224,38.51,50.00,0.788,7:53:38 PM:635,1
462,218.28,0.247,42.92,50.00,0.796,7:53:39 PM:025,1
463,218.42,0.213,35.35,50.01,0.760,7:53:39 PM:416,1
464,218.30,0.236,41.65,50.00,0.808,7:53:39 PM:791,1
465,218.44,0.219,36.68,50.02,0.767,7:53:40 PM:166,1
466,218.35,0.174,27.45,50.01,0.722,7:53:40 PM:556,1
467,218.30,0.297,39.75,50.02,0.613,7:53:40 PM:931,1
468,218.44,0.184,28.95,50.00,0.720,7:53:41 PM:306,1
469,218.36,0.229,39.33,50.02,0.787,7:53:41 PM:681,1
470,218.32,0.212,34.19,50.00,0.739,7:53:42 PM:072,1
471,218.37,0.223,37.59,50.02,0.772,7:53:42 PM:447,1
472,218.35,0.239,42.44,50.01,0.813,7:53:42 PM:822,1
473,218.29,0.235,42.16,50.00,0.822,7:53:43 PM:197,1
474,218.15,0.315,50.57,50.02,0.736,7:53:43 PM:587,1
475,218.24,0.233,37.44,50.02,0.736,7:53:43 PM:962,1
476,218.25,0.184,28.89,50.02,0.719,7:53:44 PM:337,1
477,218.10,0.314,59.19,50.02,0.864,7:53:44 PM:727,1
478,218.26,0.300,56.65,50.05,0.865,7:53:45 PM:118,1
479,218.31,0.385,76.69,50.03,0.912,7:53:45 PM:524,1
480,218.15,0.407,81.70,50.05,0.920,7:53:45 PM:915,1
481,218.25,0.170,25.93,50.03,0.699,7:53:46 PM:305,1
482,218.14,0.227,37.09,50.03,0.749,7:53:46 PM:680,1
483,218.18,0.245,40.82,50.05,0.764,7:53:47 PM:055,1
484,218.18,0.285,52.28,50.05,0.841,7:53:47 PM:445,1
485,218.03,0.327,63.59,50.03,0.892,7:53:47 PM:820,1
486,217.92,0.369,73.37,50.05,0.912,7:53:48 PM:195,1
487,218.01,0.179,27.07,50.05,0.694,7:53:48 PM:570,1
488,218.10,0.320,55.57,50.03,0.796,7:53:48 PM:961,1
489,218.22,0.240,42.12,50.02,0.804,7:53:49 PM:351,1
490,218.10,0.298,56.50,50.04,0.869,7:53:49 PM:742,1
491,218.12,0.356,68.80,50.04,0.886,7:53:50 PM:132,1
492,218.11,0.267,49.32,50.04,0.847,7:53:50 PM:507,1
493,218.03,0.335,64.41,50.04,0.882,7:53:50 PM:898,1
494,218.18,0.218,37.24,50.05,0.783,7:53:51 PM:273,1
495,218.18,0.276,45.22,50.03,0.751,7:53:51 PM:663,1
496,218.20,0.225,37.72,50.04,0.768,7:53:52 PM:038,1
497,218.13,0.212,34.74,50.03,0.751,7:53:52 PM:413,1
498,218.20,0.222,38.77,50.04,0.800,7:53:52 PM:788,1
499,218.23,0.217,36.14,50.04,0.763,7:53:53 PM:163,1
500,217.96,0.184,28.53,50.05,0.711,7:53:53 PM:553,1
501,217.94,0.230,38.30,50.05,0.764,7:53:53 PM:928,1
502,217.93,0.265,48.88,50.03,0.846,7:53:54 PM:319,1
503,217.78,0.275,50.87,50.06,0.849,7:53:54 PM:694,1
504,218.01,0.252,26.41,50.04,0.481,7:53:55 PM:069,1
505,217.94,0.274,50.21,50.04,0.841,7:53:55 PM:443,1
506,217.49,0.218,36.76,50.04,0.775,7:53:55 PM:819,1
507,217.64,0.330,41.25,50.05,0.574,7:53:56 PM:194,1
508,217.73,0.196,29.09,50.03,0.682,7:53:56 PM:568,1
509,217.55,0.385,59.71,50.04,0.713,7:53:56 PM:959,1
510,217.74,0.248,42.18,50.03,0.781,7:53:57 PM:349,1
511,217.77,0.214,36.65,50.04,0.786,7:53:57 PM:724,1
512,217.82,0.259,47.04,50.04,0.834,7:53:58 PM:099,1
513,217.80,0.257,42.92,50.04,0.767,7:53:58 PM:490,1
514,217.60,0.225,36.53,50.03,0.746,7:53:58 PM:865,1
515,217.84,0.213,35.08,50.03,0.756,7:53:59 PM:240,1
516,217.81,0.192,29.47,50.05,0.705,7:53:59 PM:614,1
517,217.71,0.302,50.38,50.05,0.766,7:54:00 PM:005,1
518,217.89,0.176,27.43,50.04,0.715,7:54:00 PM:380,1
519,217.93,0.236,41.00,50.03,0.797,7:54:00 PM:770,1
520,217.93,0.447,40.91,50.04,0.420,7:54:01 PM:161,1
521,217.98,0.273,37.19,50.04,0.625,7:54:01 PM:536,1
522,218.03,0.219,36.36,50.04,0.761,7:54:01 PM:911,1
523,218.13,0.197,31.41,50.04,0.731,7:54:02 PM:301,1
524,218.23,0.235,37.75,50.04,0.736,7:54:02 PM:692,1
525,218.12,0.214,35.88,50.04,0.769,7:54:03 PM:067,1
526,218.07,0.195,32.19,50.03,0.757,7:54:03 PM:442,1
527,217.88,0.277,47.14,50.05,0.781,7:54:03 PM:832,1
528,218.12,0.371,42.79,50.04,0.529,7:54:04 PM:207,1
529,217.86,0.289,54.35,50.03,0.863,7:54:04 PM:598,1
530,217.90,0.258,44.87,50.03,0.798,7:54:04 PM:988,1
531,218.02,0.221,36.76,277.16,0.763,7:54:05 PM:363,1
532,217.93,0.281,52.68,50.03,0.860,7:54:05 PM:754,1
533,218.04,0.329,45.90,50.02,0.640,7:54:06 PM:144,1
534,218.10,0.449,58.25,50.04,0.595,7:54:06 PM:535,1
535,218.03,0.416,43.22,50.02,0.477,7:54:06 PM:925,1
536,218.05,0.193,31.13,50.03,0.740,7:54:07 PM:316,1
537,217.89,0.206,34.09,50.01,0.760,7:54:07 PM:691,1
538,217.92,0.225,39.20,50.03,0.799,7:54:08 PM:066,1
539,217.87,0.239,38.59,50.04,0.741,7:54:08 PM:441,1
540,217.57,0.221,37.08,50.05,0.771,7:54:08 PM:831,1
541,217.75,0.239,38.30,50.04,0.736,7:54:09 PM:206,1
542,217.79,0.191,29.99,50.02,0.721,7:54:09 PM:597,1
543,217.74,0.242,40.68,50.03,0.772,7:54:09 PM:987,1
544,217.86,0.186,30.53,50.03,0.753,7:54:10 PM:362,1
545,217.73,0.283,52.37,50.03,0.850,7:54:10 PM:737,1
546,217.79,0.283,38.12,50.03,0.619,7:54:11 PM:127,1
547,217.85,0.389,41.01,50.01,0.484,7:54:11 PM:502,1
548,217.63,0.313,54.41,50.03,0.799,7:54:11 PM:877,1
549,217.67,0.290,54.79,50.03,0.868,7:54:12 PM:268,1
550,217.85,0.208,31.80,50.03,0.702,7:54:12 PM:643,1
551,217.79,0.228,40.04,50.03,0.806,7:54:13 PM:017,1
552,217.67,0.370,68.09,50.03,0.845,7:54:13 PM:408,1
553,217.47,0.286,54.00,50.02,0.868,7:54:13 PM:799,1
554,217.44,0.319,60.90,50.02,0.878,7:54:14 PM:173,1
555,217.54,0.257,46.91,50.01,0.839,7:54:14 PM:564,1
556,217.53,0.365,49.70,50.02,0.626,7:54:14 PM:939,1
557,217.78,0.272,38.06,50.02,0.643,7:54:15 PM:329,1
558,217.63,0.202,33.55,50.01,0.763,7:54:15 PM:705,1
559,217.47,0.204,33.87,50.02,0.763,7:54:16 PM:079,1
560,217.60,0.243,41.86,49.99,0.792,7:54:16 PM:454,1
561,217.54,0.191,20.81,50.01,0.501,7:54:16 PM:829,1
562,217.48,0.242,40.46,50.01,0.769,7:54:17 PM:204,1
563,217.42,0.450,50.23,50.01,0.513,7:54:17 PM:595,1
564,217.43,0.261,44.11,50.00,0.777,7:54:17 PM:969,1
565,217.48,0.294,55.53,50.00,0.868,7:54:18 PM:360,1
566,217.50,0.245,41.04,49.98,0.770,7:54:18 PM:735,1
567,217.47,0.212,35.09,50.00,0.761,7:54:19 PM:125,1
568,217.61,0.258,40.87,49.97,0.728,7:54:19 PM:500,1
569,217.46,0.230,39.26,49.99,0.785,7:54:19 PM:875,1
570,217.47,0.259,45.71,49.99,0.812,7:54:20 PM:250,1
571,217.36,0.210,33.37,49.99,0.731,7:54:20 PM:625,1
572,217.37,0.272,39.42,49.99,0.667,7:54:21 PM:016,1
573,217.59,0.229,36.40,49.98,0.731,7:54:21 PM:391,1
574,217.64,0.257,47.21,49.98,0.844,7:54:21 PM:766,1
575,217.50,0.238,39.15,49.98,0.756,7:54:22 PM:156,1
576,217.57,0.294,54.10,49.98,0.846,7:54:22 PM:531,1
577,217.66,0.210,34.86,49.98,0.763,7:54:22 PM:906,1
578,217.60,0.249,44.97,49.96,0.830,7:54:23 PM:281,1
579,217.60,0.268,48.78,49.97,0.836,7:54:23 PM:656,1
580,217.55,0.320,61.46,49.96,0.883,7:54:24 PM:046,1
581,217.58,0.244,41.26,49.97,0.777,7:54:24 PM:421,1
582,217.55,0.209,34.98,49.97,0.769,7:54:24 PM:796,1
583,217.64,0.239,41.51,49.97,0.798,7:54:25 PM:171,1
584,217.80,0.261,46.91,49.97,0.825,7:54:25 PM:546,1
585,217.80,0.227,36.49,49.98,0.738,7:54:25 PM:921,1
586,217.71,0.253,45.48,49.97,0.826,7:54:26 PM:296,1
587,217.75,0.302,51.94,49.96,0.790,7:54:26 PM:671,1
588,217.65,0.280,52.71,49.97,0.865,7:54:27 PM:061,1
589,217.79,0.294,55.03,49.97,0.859,7:54:27 PM:436,1
590,218.02,0.294,56.08,49.97,0.875,7:54:27 PM:889,1
591,218.03,0.324,61.67,49.97,0.873,7:54:28 PM:280,1
592,218.06,0.222,36.40,49.98,0.752,7:54:28 PM:655,1
593,217.98,0.227,38.33,49.96,0.775,7:54:29 PM:029,1
594,217.91,0.351,68.09,49.97,0.890,7:54:29 PM:420,1
595,217.91,0.257,47.05,49.96,0.840,7:54:29 PM:811,1
596,218.06,0.210,34.42,49.97,0.752,7:54:30 PM:185,1
597,218.00,0.265,36.05,49.96,0.624,7:54:30 PM:576,1
598,217.92,0.232,38.75,49.96,0.767,7:54:30 PM:951,1
599,218.07,0.230,38.26,49.97,0.763,7:54:31 PM:326,1
600,218.12,0.228,39.25,49.97,0.789,7:54:31 PM:701,1
601,218.09,0.195,30.39,49.96,0.715,7:54:32 PM:091,1
602,218.14,0.257,46.51,49.95,0.830,7:54:32 PM:466,1
603,217.93,0.289,54.84,49.96,0.871,7:54:32 PM:841,1
604,217.91,0.296,55.90,49.98,0.867,7:54:33 PM:231,1
605,218.00,0.241,28.89,49.97,0.550,7:54:33 PM:622,1
606,217.97,0.225,37.00,49.97,0.754,7:54:33 PM:997,1
607,217.89,0.301,57.28,49.96,0.873,7:54:34 PM:372,1
608,217.98,0.305,58.44,49.96,0.879,7:54:34 PM:747,1
609,218.00,0.301,56.30,49.97,0.858,7:54:35 PM:137,1
610,218.01,0.272,49.72,49.96,0.838,7:54:35 PM:512,1
611,217.97,0.208,34.68,49.97,0.765,7:54:35 PM:887,1
612,217.99,0.251,44.92,49.97,0.821,7:54:36 PM:262,1
613,218.20,0.310,50.04,49.97,0.740,7:54:36 PM:653,1
614,218.06,0.314,59.01,49.96,0.862,7:54:38 PM:090,1
615,217.93,0.303,57.63,49.97,0.873,7:54:38 PM:465,1
616,217.87,0.291,54.82,49.98,0.865,7:54:38 PM:840,1
617,217.93,0.304,57.73,49.96,0.871,7:54:39 PM:230,1
618,217.86,0.311,59.65,49.98,0.880,7:54:39 PM:605,1
619,218.02,0.312,52.85,49.95,0.777,7:54:39 PM:996,1
620,218.16,0.243,37.66,49.97,0.710,7:54:40 PM:386,1
621,218.20,0.254,45.06,49.96,0.813,7:54:40 PM:761,1
622,218.22,0.215,33.73,49.97,0.719,7:54:41 PM:136,1
623,218.26,0.279,51.57,49.98,0.847,7:54:41 PM:511,1
624,218.13,0.205,33.86,49.97,0.757,7:54:41 PM:886,1
625,218.13,0.234,40.23,49.97,0.788,7:54:42 PM:261,1
626,218.12,0.301,57.16,49.98,0.871,7:54:42 PM:651,1
627,218.04,0.236,39.40,49.97,0.766,7:54:43 PM:026,1
628,218.05,0.250,40.82,49.98,0.749,7:54:43 PM:401,1
629,218.07,0.335,64.54,49.97,0.883,7:54:43 PM:776,1
630,218.12,0.213,35.20,49.97,0.758,7:54:44 PM:151,1
631,218.02,0.245,42.43,49.98,0.794,7:54:44 PM:526,1
632,217.91,0.367,72.70,49.98,0.909,7:54:44 PM:916,1
633,218.00,0.347,60.74,49.98,0.803,7:54:45 PM:291,1
634,218.19,0.312,41.49,49.97,0.610,7:54:45 PM:666,1
635,218.01,0.266,48.99,49.99,0.845,7:54:46 PM:057,1
636,218.06,0.218,37.92,49.96,0.798,7:54:46 PM:432,1
637,217.97,0.301,57.02,49.98,0.869,7:54:46 PM:806,1
638,218.05,0.232,39.09,49.99,0.773,7:54:47 PM:181,1
639,218.03,0.194,32.00,49.98,0.757,7:54:47 PM:556,1
640,217.89,0.267,48.18,49.98,0.828,7:54:47 PM:931,1
641,217.88,0.316,60.10,49.96,0.873,7:54:48 PM:306,1
642,217.92,0.356,69.68,49.97,0.898,7:54:48 PM:681,1
643,217.97,0.200,32.55,49.98,0.747,7:54:49 PM:056,1
644,218.08,0.281,50.62,49.99,0.826,7:54:49 PM:431,1
645,217.98,0.163,25.57,50.00,0.720,7:54:49 PM:806,1
646,218.14,0.365,39.35,49.99,0.494,7:54:50 PM:181,1
647,218.08,0.358,70.33,49.98,0.901,7:54:50 PM:571,1
648,217.97,0.373,73.75,49.98,0.907,7:54:50 PM:962,1
649,218.04,0.348,67.76,49.98,0.893,7:54:51 PM:352,1
650,218.12,0.336,64.79,49.98,0.884,7:54:51 PM:743,1
651,218.01,0.353,68.89,49.97,0.895,7:54:52 PM:118,1
652,218.03,0.395,78.81,49.99,0.915,7:54:52 PM:493,1
653,218.03,0.248,38.59,49.99,0.714,7:54:52 PM:883,1
654,217.96,0.267,48.42,49.99,0.832,7:54:53 PM:258,1
655,218.17,0.213,36.46,49.98,0.785,7:54:53 PM:633,1
656,218.05,0.265,45.69,49.98,0.791,7:54:54 PM:008,1
657,218.01,0.328,62.97,49.99,0.881,7:54:54 PM:399,1
658,217.96,0.302,55.28,49.99,0.840,7:54:54 PM:789,1
659,217.90,0.258,43.91,49.99,0.781,7:54:55 PM:164,1
660,218.04,0.299,56.44,49.99,0.866,7:54:55 PM:539,1
661,217.94,0.285,53.56,50.00,0.862,7:54:55 PM:914,1
662,217.89,0.290,55.06,49.99,0.871,7:54:56 PM:289,1
663,218.11,0.190,29.81,49.99,0.719,7:54:56 PM:664,1
664,217.85,0.218,36.75,50.00,0.774,7:54:57 PM:039,1
665,218.04,0.270,46.01,50.00,0.782,7:54:57 PM:413,1
666,218.17,0.245,42.10,50.01,0.788,7:54:57 PM:788,1
667,218.23,0.224,35.41,49.99,0.724,7:54:58 PM:163,1
668,218.15,0.318,61.26,49.99,0.883,7:54:58 PM:538,1
669,218.05,0.218,34.86,50.01,0.733,7:54:58 PM:913,1
670,218.02,0.190,31.22,50.00,0.754,7:54:59 PM:304,1
671,217.96,0.322,38.15,49.99,0.544,7:54:59 PM:694,1
672,217.90,0.327,63.66,49.99,0.893,7:55:00 PM:085,1
673,218.08,0.344,65.76,50.01,0.877,7:55:00 PM:475,1
674,218.05,0.281,52.79,50.00,0.862,7:55:00 PM:850,1
675,218.03,0.305,53.79,50.01,0.809,7:55:01 PM:240,1
676,218.36,0.272,45.94,50.01,0.773,7:55:01 PM:615,1
677,218.16,0.303,55.10,49.99,0.834,7:55:01 PM:990,1
678,218.19,0.421,71.76,50.01,0.781,7:55:02 PM:365,1
679,218.28,0.371,73.10,50.02,0.903,7:55:02 PM:756,1
680,218.10,0.393,77.74,50.01,0.907,7:55:03 PM:146,1
681,218.15,0.357,70.21,50.00,0.902,7:55:03 PM:537,1
682,218.14,0.292,54.92,50.02,0.862,7:55:03 PM:912,1
683,218.19,0.262,46.25,50.01,0.809,7:55:04 PM:287,1
684,218.22,0.241,41.50,50.02,0.789,7:55:04 PM:677,1
685,218.07,0.220,38.38,50.01,0.800,7:55:05 PM:052,1
686,218.18,0.320,58.00,50.01,0.831,7:55:05 PM:427,1
687,218.13,0.253,45.93,50.01,0.832,7:55:05 PM:803,1
688,218.06,0.249,43.57,50.02,0.802,7:55:06 PM:178,1
689,218.27,0.244,39.18,50.02,0.736,7:55:06 PM:553,1
690,218.26,0.264,48.79,50.03,0.847,7:55:06 PM:928,1
691,218.27,0.266,47.91,50.02,0.825,7:55:07 PM:303,1
692,218.27,0.324,62.84,50.01,0.889,7:55:07 PM:677,1
693,218.29,0.241,42.23,50.03,0.803,7:55:08 PM:052,1
694,218.37,0.260,46.08,50.04,0.812,7:55:08 PM:427,1
695,218.33,0.233,41.58,50.04,0.817,7:55:08 PM:818,1
696,218.22,0.320,54.17,50.04,0.776,7:55:09 PM:208,1
697,218.25,0.359,70.51,50.03,0.900,7:55:09 PM:599,1
698,218.09,0.356,69.60,50.03,0.896,7:55:09 PM:974,1
699,218.26,0.348,67.21,50.04,0.885,7:55:10 PM:349,1
700,218.38,0.301,57.00,50.03,0.867,7:55:10 PM:739,1
701,218.29,0.285,53.45,50.04,0.859,7:55:11 PM:130,1
702,218.39,0.301,57.48,50.03,0.874,7:55:11 PM:520,1
703,218.41,0.324,62.79,50.03,0.887,7:55:11 PM:911,1
704,218.29,0.266,46.05,50.05,0.793,7:55:12 PM:301,1
705,218.31,0.313,53.47,50.05,0.783,7:55:12 PM:692,1
706,218.14,0.291,52.31,50.05,0.824,7:55:13 PM:078,1
707,218.25,0.295,51.95,50.05,0.807,7:55:13 PM:458,1
708,218.02,0.206,32.77,50.05,0.730,7:55:13 PM:833,1
709,217.91,0.292,46.50,50.05,0.731,7:55:14 PM:207,1
710,217.94,0.209,33.75,50.05,0.741,7:55:14 PM:581,1
711,218.09,0.210,34.84,50.04,0.761,7:55:14 PM:957,1
712,218.08,0.195,31.25,50.04,0.735,7:55:15 PM:334,1
713,218.04,0.337,62.02,50.04,0.844,7:55:15 PM:711,1
714,217.94,0.346,67.71,50.04,0.898,7:55:16 PM:088,1
715,217.96,0.311,59.23,50.04,0.874,7:55:16 PM:464,1
716,218.14,0.456,32.78,50.04,0.330,7:55:16 PM:839,1
717,217.95,0.277,43.89,50.04,0.727,7:55:17 PM:211,1
718,217.94,0.345,65.70,50.04,0.874,7:55:17 PM:603,1
719,218.02,0.248,41.37,50.05,0.765,7:55:17 PM:980,1
720,217.81,0.403,52.70,50.05,0.600,7:55:18 PM:345,1
721,217.82,0.346,51.66,50.04,0.685,7:55:18 PM:726,1
722,217.85,0.232,40.69,50.04,0.805,7:55:19 PM:104,1
723,218.00,0.268,49.24,50.04,0.843,7:55:19 PM:483,1
724,218.01,0.297,50.20,50.04,0.775,7:55:19 PM:859,1
725,217.95,0.287,53.40,50.04,0.854,7:55:20 PM:239,1
726,218.06,0.216,34.04,50.03,0.723,7:55:20 PM:630,1
727,218.11,0.245,43.74,50.04,0.818,7:55:21 PM:012,1
728,218.20,0.192,31.15,50.04,0.744,7:55:21 PM:379,1
729,218.32,0.361,48.65,50.05,0.617,7:55:21 PM:759,1
730,218.21,0.268,45.52,50.04,0.778,7:55:22 PM:139,1
731,218.08,0.291,53.06,50.03,0.836,7:55:22 PM:515,1
732,218.07,0.251,40.22,50.05,0.735,7:55:22 PM:899,1
733,217.91,0.267,48.97,50.03,0.842,7:55:23 PM:285,1
734,218.09,0.356,61.82,50.05,0.796,7:55:23 PM:666,1
735,218.17,0.275,50.88,50.06,0.848,7:55:24 PM:033,1
736,218.12,0.272,46.47,50.04,0.783,7:55:24 PM:419,1
737,218.16,0.366,68.99,50.04,0.864,7:55:24 PM:802,1
738,218.05,0.330,62.41,50.04,0.867,7:55:25 PM:178,1
739,218.07,0.277,51.25,50.04,0.848,7:55:25 PM:553,1
740,218.12,0.294,55.52,50.03,0.866,7:55:25 PM:930,1
741,218.00,0.355,67.12,50.02,0.867,7:55:26 PM:307,1
742,218.26,0.315,55.51,50.04,0.807,7:55:26 PM:683,1
743,218.24,0.308,55.99,50.05,0.833,7:55:27 PM:076,1
744,218.14,0.354,65.19,50.04,0.844,7:55:27 PM:450,1
745,218.30,0.313,58.75,50.03,0.860,7:55:27 PM:812,1
746,218.37,0.244,41.55,50.05,0.780,7:55:28 PM:189,1
747,218.30,0.262,42.21,50.02,0.738,7:55:28 PM:568,1
748,218.25,0.305,47.90,50.05,0.720,7:55:28 PM:947,1
749,218.25,0.229,36.64,50.05,0.733,7:55:29 PM:313,1
750,218.30,0.320,61.37,50.05,0.878,7:55:29 PM:705,1
751,218.20,0.326,52.49,50.04,0.738,7:55:30 PM:085,1
752,218.06,0.298,52.25,50.04,0.804,7:55:30 PM:463,1
753,218.20,0.425,66.25,50.04,0.714,7:55:30 PM:838,1
754,218.23,0.322,54.26,50.05,0.772,7:55:31 PM:208,1
755,218.40,0.279,52.27,50.03,0.858,7:55:31 PM:592,1
756,218.44,0.286,53.79,50.03,0.861,7:55:31 PM:968,1
757,218.29,0.252,43.05,50.04,0.783,7:55:32 PM:353,1
758,218.33,0.354,61.50,50.04,0.796,7:55:32 PM:730,1
759,218.29,0.343,57.01,50.03,0.761,7:55:33 PM:106,1
760,218.23,0.399,63.46,50.03,0.729,7:55:33 PM:485,1
761,218.32,0.303,53.54,50.05,0.809,7:55:33 PM:877,1
762,218.31,0.326,60.89,50.03,0.856,7:55:34 PM:249,1
763,218.28,0.319,61.57,50.03,0.884,7:55:34 PM:639,1
764,218.29,0.344,67.49,50.05,0.899,7:55:35 PM:025,1
765,218.23,0.323,44.42,50.03,0.630,7:55:35 PM:415,1
766,218.27,0.275,47.14,50.03,0.785,7:55:35 PM:780,1
767,218.17,0.525,64.68,50.03,0.565,7:55:36 PM:172,1
768,218.51,0.329,50.51,50.03,0.703,7:55:36 PM:563,1
769,218.52,0.264,47.40,50.04,0.822,7:55:36 PM:939,1
770,218.31,0.291,48.70,50.04,0.767,7:55:37 PM:316,1
771,218.28,0.228,37.96,50.03,0.763,7:55:37 PM:694,1
772,218.26,0.220,36.63,50.03,0.763,7:55:38 PM:078,1
773,218.26,0.228,40.53,50.03,0.815,7:55:38 PM:453,1
774,218.36,0.331,49.88,50.04,0.690,7:55:38 PM:832,1
775,218.29,0.326,36.12,50.04,0.508,7:55:39 PM:213,1
776,218.28,0.306,52.62,50.03,0.788,7:55:39 PM:582,1
777,218.32,0.304,58.32,50.03,0.879,7:55:39 PM:964,1
778,218.33,0.235,37.45,50.03,0.730,7:55:40 PM:330,1
779,218.23,0.382,43.67,50.03,0.524,7:55:40 PM:716,1
780,218.37,0.198,31.71,50.03,0.733,7:55:41 PM:084,1
781,218.52,0.226,39.35,50.03,0.797,7:55:41 PM:467,1
782,218.65,0.251,44.92,50.03,0.819,7:55:41 PM:853,1
783,218.49,0.210,35.04,50.03,0.764,7:55:42 PM:230,1
784,218.27,0.280,43.03,50.03,0.704,7:55:42 PM:604,1
785,218.44,0.246,37.00,50.03,0.689,7:55:42 PM:968,1
786,218.34,0.318,43.31,50.03,0.624,7:55:43 PM:350,1
787,218.20,0.322,55.25,50.02,0.786,7:55:43 PM:723,1
788,218.23,0.229,39.03,50.02,0.781,7:55:44 PM:101,1
789,218.30,0.270,48.60,50.03,0.825,7:55:44 PM:487,1
790,218.44,0.229,40.43,50.03,0.808,7:55:44 PM:876,1
791,218.37,0.220,37.16,50.02,0.774,7:55:45 PM:263,1
792,218.34,0.263,46.79,50.01,0.815,7:55:45 PM:632,1
793,218.24,0.237,42.21,50.02,0.816,7:55:46 PM:012,1
794,218.31,0.215,36.79,50.03,0.784,7:55:46 PM:389,1
795,218.30,0.253,43.94,50.03,0.796,7:55:46 PM:756,1
796,218.19,0.246,41.39,50.02,0.771,7:55:47 PM:148,1
797,218.25,0.223,39.14,50.01,0.804,7:55:47 PM:525,1
