??,??(V),??(A),??(W),??(Hz),????,??,??
399,220.04,0.309,57.03,50.03,0.839,9:46:25 PM:066,1
400,219.99,0.261,45.92,50.02,0.800,9:46:25 PM:445,1
401,220.09,0.238,42.06,50.02,0.803,9:46:25 PM:821,1
402,220.11,0.331,64.30,50.03,0.883,9:46:26 PM:203,1
403,220.20,0.245,42.21,50.02,0.782,9:46:26 PM:572,1
404,220.18,0.268,49.37,50.03,0.837,9:46:26 PM:951,1
405,220.23,0.288,50.46,50.02,0.796,9:46:27 PM:325,1
406,220.21,0.279,45.94,50.03,0.748,9:46:27 PM:701,1
407,220.18,0.254,43.40,50.03,0.776,9:46:28 PM:076,1
408,220.17,0.277,51.87,50.02,0.851,9:46:28 PM:452,1
409,220.20,0.275,51.57,50.03,0.852,9:46:28 PM:830,1
410,220.11,0.330,63.71,50.03,0.877,9:46:29 PM:201,1
411,220.14,0.280,52.83,50.02,0.857,9:46:29 PM:576,1
412,220.01,0.309,59.57,50.02,0.876,9:46:29 PM:967,1
413,219.87,0.309,59.45,50.02,0.875,9:46:30 PM:351,1
414,220.06,0.318,54.18,50.01,0.774,9:46:30 PM:743,1
415,220.12,0.352,69.88,50.02,0.902,9:46:31 PM:119,1
416,220.12,0.304,58.39,50.03,0.873,9:46:31 PM:503,1
417,220.19,0.219,37.18,50.02,0.771,9:46:31 PM:888,1
418,220.03,0.439,73.63,50.02,0.762,9:46:32 PM:271,1
419,220.03,0.309,59.66,50.03,0.877,9:46:32 PM:654,1
420,220.08,0.319,61.65,50.03,0.878,9:46:33 PM:055,1
421,219.99,0.338,66.75,50.02,0.898,9:46:33 PM:455,1
422,220.09,0.383,76.80,50.01,0.911,9:46:33 PM:865,1
423,220.02,0.256,47.10,50.05,0.836,9:46:34 PM:242,1
424,220.07,0.302,58.20,50.01,0.876,9:46:34 PM:637,1
425,220.03,0.307,57.75,50.03,0.855,9:46:35 PM:025,1
426,220.00,0.279,47.78,50.04,0.779,9:46:35 PM:395,1
427,220.12,0.229,40.59,50.03,0.805,9:46:35 PM:871,1
428,220.07,0.269,49.16,50.03,0.830,9:46:36 PM:237,1
429,220.01,0.206,34.54,50.03,0.762,9:46:36 PM:643,1
430,219.97,0.259,45.44,50.03,0.798,9:46:37 PM:013,1
431,220.02,0.262,48.90,50.03,0.848,9:46:37 PM:390,1
432,220.04,0.306,58.59,50.03,0.870,9:46:37 PM:770,1
433,220.05,0.283,53.64,50.04,0.861,9:46:38 PM:147,1
434,220.13,0.287,54.78,50.03,0.867,9:46:38 PM:526,1
435,220.06,0.275,51.90,50.03,0.858,9:46:38 PM:906,1
436,219.97,0.307,58.37,50.04,0.864,9:46:39 PM:284,1
437,220.10,0.317,61.66,50.04,0.884,9:46:39 PM:679,1
438,220.13,0.293,56.07,50.03,0.869,9:46:40 PM:070,1
439,219.98,0.456,39.54,50.05,0.394,9:46:40 PM:461,1
440,220.08,0.252,43.38,50.04,0.782,9:46:40 PM:851,1
441,220.06,0.304,55.29,50.04,0.826,9:46:41 PM:241,1
442,220.12,0.242,41.05,50.04,0.771,9:46:41 PM:624,1
443,220.12,0.236,39.45,50.03,0.759,9:46:42 PM:015,1
444,220.21,0.194,31.91,50.04,0.747,9:46:42 PM:390,1
445,220.00,0.315,55.55,50.03,0.802,9:46:42 PM:765,1
446,219.98,0.281,44.33,50.04,0.717,9:46:43 PM:156,1
447,220.02,0.278,51.67,50.04,0.845,9:46:43 PM:530,1
448,220.15,0.293,55.89,50.02,0.867,9:46:43 PM:921,1
449,220.10,0.288,51.17,50.03,0.807,9:46:44 PM:304,1
450,220.07,0.294,56.05,50.06,0.866,9:46:44 PM:695,1
451,220.09,0.256,41.71,50.04,0.740,9:46:45 PM:070,1
452,219.79,0.345,64.22,50.05,0.847,9:46:45 PM:460,1
453,219.93,0.320,62.09,50.06,0.882,9:46:45 PM:837,1
454,220.00,0.381,76.79,50.05,0.916,9:46:46 PM:227,1
455,219.97,0.319,61.64,50.05,0.878,9:46:46 PM:618,1
456,219.97,0.307,59.53,50.04,0.882,9:46:47 PM:008,1
457,219.98,0.334,52.98,50.04,0.721,9:46:47 PM:392,1
458,220.06,0.228,40.08,50.05,0.799,9:46:47 PM:781,1
459,220.23,0.282,52.44,50.04,0.844,9:46:48 PM:171,1
460,220.25,0.248,42.86,50.04,0.785,9:46:48 PM:553,1
461,220.29,0.253,45.53,50.05,0.817,9:46:48 PM:928,1
462,220.15,0.277,47.45,50.05,0.778,9:46:49 PM:303,1
463,220.16,0.282,52.63,50.05,0.848,9:46:49 PM:678,1
464,220.22,0.221,33.83,50.04,0.695,9:46:50 PM:053,1
465,219.89,0.197,30.66,50.05,0.708,9:46:50 PM:444,1
466,220.01,0.213,35.42,50.03,0.756,9:46:50 PM:818,1
467,220.19,0.262,48.23,50.05,0.836,9:46:51 PM:193,1
468,220.14,0.305,54.86,50.03,0.817,9:46:51 PM:584,1
469,220.15,0.229,39.62,50.04,0.786,9:46:51 PM:959,1
470,220.12,0.309,59.47,50.03,0.874,9:46:52 PM:334,1
471,220.02,0.280,51.88,50.04,0.842,9:46:52 PM:724,1
472,220.02,0.283,49.77,50.04,0.799,9:46:53 PM:099,1
473,220.28,0.242,42.55,50.04,0.798,9:46:53 PM:490,1
474,220.22,0.369,55.89,50.04,0.688,9:46:53 PM:880,1
475,220.25,0.277,51.84,50.05,0.850,9:46:54 PM:255,1
476,220.18,0.277,50.30,50.03,0.825,9:46:54 PM:630,1
477,220.20,0.249,43.08,50.04,0.786,9:46:55 PM:005,1
478,219.99,0.209,35.55,50.04,0.773,9:46:55 PM:380,1
479,219.96,0.304,55.88,50.03,0.836,9:46:55 PM:755,1
480,220.12,0.271,50.95,50.04,0.854,9:46:56 PM:129,1
481,220.10,0.273,48.19,50.04,0.802,9:46:56 PM:520,1
482,220.16,0.311,60.59,50.02,0.885,9:46:56 PM:911,1
483,220.22,0.296,56.39,50.04,0.865,9:46:57 PM:285,1
484,220.20,0.344,67.90,50.04,0.896,9:46:57 PM:660,1
485,220.15,0.361,72.01,50.04,0.906,9:46:58 PM:051,1
486,220.24,0.304,58.23,50.04,0.870,9:46:58 PM:434,1
487,220.29,0.407,47.93,50.04,0.535,9:46:58 PM:825,1
488,220.26,0.244,38.06,50.04,0.708,9:46:59 PM:215,1
489,220.21,0.279,50.58,50.04,0.823,9:46:59 PM:591,1
490,220.38,0.279,47.03,50.04,0.765,9:46:59 PM:982,1
491,220.27,0.290,55.03,50.04,0.861,9:47:00 PM:357,1
492,220.10,0.274,51.26,50.04,0.850,9:47:00 PM:732,1
493,220.43,0.189,29.34,50.04,0.704,9:47:01 PM:122,1
494,220.34,0.302,47.04,50.03,0.707,9:47:01 PM:497,1
495,220.38,0.236,42.30,50.05,0.813,9:47:01 PM:888,1
496,220.32,0.323,63.10,50.05,0.887,9:47:02 PM:263,1
497,220.23,0.344,67.22,50.02,0.887,9:47:02 PM:653,1
498,220.19,0.277,51.43,50.04,0.843,9:47:03 PM:028,1
499,220.38,0.257,33.99,50.04,0.600,9:47:03 PM:403,1
500,220.39,0.309,59.16,50.04,0.869,9:47:03 PM:778,1
501,220.36,0.306,53.47,50.04,0.793,9:47:04 PM:153,1
502,220.32,0.270,50.33,50.04,0.846,9:47:04 PM:528,1
503,220.46,0.180,28.28,50.03,0.713,9:47:04 PM:903,1
504,220.43,0.237,39.30,50.04,0.752,9:47:05 PM:293,1
505,220.36,0.202,34.08,50.03,0.766,9:47:05 PM:668,1
506,220.36,0.264,49.32,50.01,0.848,9:47:06 PM:043,1
507,220.38,0.296,53.70,50.03,0.823,9:47:06 PM:418,1
508,220.23,0.289,54.17,50.03,0.851,9:47:06 PM:793,1
509,220.30,0.223,38.76,50.02,0.789,9:47:07 PM:168,1
510,220.31,0.288,51.85,50.03,0.817,9:47:07 PM:543,1
511,220.53,0.228,40.63,50.02,0.808,9:47:07 PM:918,1
512,220.52,0.270,50.32,50.03,0.845,9:47:08 PM:293,1
513,220.47,0.354,69.40,50.03,0.889,9:47:08 PM:667,1
514,220.41,0.277,48.93,50.02,0.801,9:47:09 PM:042,1
515,220.40,0.244,27.12,50.01,0.504,9:47:09 PM:433,1
516,220.50,0.243,43.41,50.04,0.810,9:47:09 PM:824,1
517,220.53,0.223,39.19,50.03,0.797,9:47:10 PM:199,1
518,220.48,0.255,47.39,50.02,0.843,9:47:10 PM:573,1
519,220.36,0.265,46.52,50.01,0.797,9:47:10 PM:964,1
520,220.52,0.233,40.22,50.02,0.783,9:47:11 PM:339,1
521,220.47,0.252,46.35,50.03,0.834,9:47:11 PM:716,1
522,220.47,0.276,47.60,50.03,0.782,9:47:12 PM:091,1
523,220.50,0.227,37.32,50.01,0.746,9:47:12 PM:466,1
524,220.36,0.284,53.11,50.02,0.849,9:47:12 PM:844,1
525,220.44,0.247,44.99,50.03,0.826,9:47:13 PM:219,1
526,220.38,0.274,51.80,50.02,0.858,9:47:13 PM:593,1
527,220.48,0.261,47.81,50.02,0.831,9:47:13 PM:968,1
528,220.47,0.259,46.48,50.01,0.814,9:47:14 PM:343,1
529,220.48,0.296,52.59,50.01,0.806,9:47:14 PM:718,1
530,220.48,0.321,62.52,50.01,0.883,9:47:15 PM:093,1
531,220.35,0.330,64.09,50.01,0.881,9:47:15 PM:484,1
532,220.48,0.333,65.41,50.01,0.891,9:47:15 PM:859,1
533,220.48,0.292,55.21,50.01,0.858,9:47:16 PM:233,1
534,220.51,0.303,56.53,50.01,0.846,9:47:16 PM:609,1
535,220.49,0.353,68.26,50.00,0.877,9:47:16 PM:999,1
536,220.40,0.290,55.41,50.01,0.867,9:47:17 PM:374,1
537,220.47,0.327,64.22,50.00,0.891,9:47:17 PM:749,1
538,220.77,0.232,39.07,50.00,0.763,9:47:18 PM:124,1
539,220.76,0.246,43.12,50.00,0.794,9:47:18 PM:499,1
540,220.54,0.420,85.50,50.01,0.923,9:47:18 PM:889,1
541,220.61,0.283,49.05,50.01,0.786,9:47:19 PM:264,1
542,220.53,0.232,39.78,50.01,0.778,9:47:19 PM:655,1
543,220.56,0.366,55.37,49.99,0.686,9:47:20 PM:045,1
544,220.55,0.289,50.33,49.99,0.790,9:47:20 PM:431,1
545,220.64,0.247,45.35,49.99,0.832,9:47:20 PM:806,1
546,220.51,0.196,31.99,49.99,0.740,9:47:21 PM:197,1
547,220.59,0.254,37.36,49.99,0.667,9:47:21 PM:583,1
548,220.54,0.280,50.47,49.99,0.817,9:47:21 PM:958,1
549,220.60,0.264,49.36,49.99,0.848,9:47:22 PM:348,1
550,220.48,0.317,47.63,49.98,0.681,9:47:22 PM:723,1
551,220.48,0.363,69.04,49.98,0.863,9:47:23 PM:114,1
552,220.56,0.340,57.39,49.98,0.765,9:47:23 PM:504,1
553,220.53,0.202,33.35,49.99,0.749,9:47:23 PM:895,1
554,220.59,0.262,47.99,49.99,0.830,9:47:24 PM:270,1
555,220.56,0.240,42.42,49.99,0.801,9:47:24 PM:645,1
556,220.53,0.331,57.88,49.99,0.793,9:47:25 PM:034,1
557,220.54,0.267,49.08,49.97,0.834,9:47:25 PM:422,1
558,220.53,0.285,54.38,49.98,0.865,9:47:25 PM:790,1
559,220.39,0.266,48.99,49.98,0.836,9:47:26 PM:171,1
560,220.41,0.284,53.03,49.98,0.847,9:47:26 PM:559,1
561,220.44,0.412,80.09,49.99,0.882,9:47:26 PM:931,1
562,220.46,0.424,84.86,49.99,0.908,9:47:27 PM:308,1
563,220.62,0.232,41.01,49.98,0.801,9:47:27 PM:677,1
564,220.56,0.231,38.84,49.96,0.762,9:47:28 PM:058,1
565,220.66,0.221,34.67,49.98,0.711,9:47:28 PM:443,1
566,220.52,0.271,50.75,49.99,0.849,9:47:28 PM:833,1
567,220.54,0.275,51.40,49.96,0.847,9:47:29 PM:208,1
568,220.48,0.289,54.65,49.99,0.858,9:47:29 PM:604,1
569,220.50,0.261,47.96,49.98,0.833,9:47:29 PM:985,1
570,220.52,0.282,53.62,50.00,0.862,9:47:30 PM:356,1
571,220.50,0.283,53.46,49.97,0.857,9:47:30 PM:730,1
572,220.38,0.348,61.63,49.97,0.804,9:47:31 PM:110,1
573,220.42,0.296,54.49,49.97,0.835,9:47:31 PM:476,1
574,220.52,0.335,64.84,49.98,0.878,9:47:31 PM:856,1
575,220.49,0.334,59.26,49.98,0.805,9:47:32 PM:237,1
576,220.41,0.235,38.57,49.99,0.745,9:47:32 PM:613,1
577,220.41,0.395,78.58,49.97,0.903,9:47:32 PM:990,1
578,220.52,0.379,74.63,49.97,0.893,9:47:33 PM:367,1
579,220.52,0.332,65.49,49.96,0.895,9:47:33 PM:744,1
580,220.53,0.307,59.56,49.97,0.880,9:47:34 PM:117,1
581,220.43,0.281,48.43,49.98,0.782,9:47:34 PM:492,1
582,220.38,0.283,53.59,49.96,0.859,9:47:34 PM:871,1
583,220.46,0.355,45.01,49.97,0.575,9:47:35 PM:248,1
584,220.47,0.250,43.15,49.97,0.783,9:47:35 PM:624,1
585,220.37,0.285,54.20,49.98,0.863,9:47:36 PM:001,1
586,220.21,0.176,28.24,49.98,0.729,9:47:36 PM:375,1
587,220.20,0.213,35.98,49.98,0.767,9:47:36 PM:750,1
588,220.32,0.192,30.49,49.99,0.721,9:47:37 PM:123,1
589,220.29,0.349,68.29,49.97,0.888,9:47:37 PM:499,1
590,220.40,0.316,60.77,49.98,0.873,9:47:37 PM:877,1
591,220.61,0.279,51.72,49.98,0.840,9:47:38 PM:239,1
592,220.42,0.351,69.10,49.97,0.893,9:47:38 PM:615,1
593,220.20,0.380,75.78,49.97,0.906,9:47:38 PM:992,1
594,220.34,0.340,64.42,49.97,0.860,9:47:39 PM:367,1
595,220.38,0.427,71.00,49.97,0.754,9:47:39 PM:746,1
596,220.59,0.341,67.22,49.97,0.894,9:47:40 PM:125,1
597,220.51,0.323,60.20,49.97,0.845,9:47:40 PM:500,1
598,220.33,0.348,63.54,49.98,0.829,9:47:40 PM:874,1
599,220.46,0.316,57.48,49.96,0.825,9:47:41 PM:248,1
600,220.26,0.369,70.87,49.97,0.872,9:47:41 PM:624,1
601,220.41,0.322,60.58,49.97,0.854,9:47:42 PM:001,1
602,220.40,0.244,44.69,49.98,0.831,9:47:42 PM:374,1
603,220.40,0.342,63.38,49.97,0.841,9:47:42 PM:749,1
604,220.44,0.359,71.84,49.96,0.908,9:47:43 PM:124,1
605,220.40,0.381,76.60,49.98,0.912,9:47:43 PM:498,1
606,220.38,0.362,72.05,49.96,0.903,9:47:43 PM:877,1
607,220.41,0.422,80.50,49.97,0.865,9:47:44 PM:251,1
608,220.33,0.418,84.86,49.97,0.921,9:47:44 PM:626,1
609,220.42,0.309,58.58,49.97,0.860,9:47:45 PM:001,1
610,220.33,0.410,57.78,49.97,0.640,9:47:45 PM:377,1
611,220.30,0.421,85.32,49.97,0.920,9:47:45 PM:754,1
612,220.36,0.450,92.53,49.98,0.933,9:47:46 PM:146,1
613,220.31,0.337,63.14,49.99,0.850,9:47:46 PM:522,1
614,220.23,0.395,69.52,49.97,0.799,9:47:46 PM:898,1
615,220.21,0.366,70.64,49.98,0.877,9:47:47 PM:274,1
616,220.14,0.285,52.51,49.96,0.837,9:47:47 PM:648,1
617,220.14,0.556,71.76,49.97,0.586,9:47:48 PM:022,1
618,220.19,0.393,78.49,49.99,0.907,9:47:48 PM:397,1
619,220.15,0.550,75.17,49.95,0.621,9:47:48 PM:773,1
620,220.05,0.323,58.92,49.98,0.829,9:47:49 PM:160,1
621,220.01,0.382,72.04,49.98,0.857,9:47:49 PM:552,1
622,220.07,0.330,54.81,49.99,0.755,9:47:49 PM:929,1
623,220.09,0.378,74.61,49.96,0.897,9:47:50 PM:305,1
624,220.02,0.450,91.20,49.96,0.921,9:47:50 PM:681,1
625,219.93,0.427,86.18,49.98,0.918,9:47:51 PM:058,1
626,220.15,0.455,73.08,49.97,0.730,9:47:51 PM:430,1
627,220.05,0.362,60.56,49.97,0.760,9:47:51 PM:804,1
628,220.14,0.413,83.54,49.97,0.919,9:47:52 PM:179,1
629,220.15,0.323,62.70,49.98,0.882,9:47:52 PM:555,1
630,220.14,0.375,69.10,49.97,0.837,9:47:52 PM:931,1
631,220.25,0.409,80.81,49.98,0.897,9:47:53 PM:305,1
632,220.27,0.434,88.08,49.98,0.921,9:47:53 PM:680,1
633,220.36,0.286,52.02,49.98,0.825,9:47:54 PM:069,1
634,220.38,0.315,58.64,49.97,0.845,9:47:54 PM:444,1
635,220.33,0.334,65.05,49.97,0.884,9:47:54 PM:817,1
636,220.55,0.282,50.57,49.98,0.813,9:47:55 PM:206,1
637,220.37,0.351,67.23,49.98,0.869,9:47:55 PM:599,1
638,220.27,0.319,61.90,49.99,0.881,9:47:55 PM:975,1
639,220.38,0.405,73.92,49.97,0.828,9:47:56 PM:364,1
640,220.22,0.403,72.81,49.99,0.820,9:47:56 PM:738,1
641,220.58,0.303,58.20,49.97,0.871,9:47:57 PM:126,1
642,220.50,0.418,83.43,50.00,0.905,9:47:57 PM:501,1
643,220.57,0.302,57.23,49.97,0.859,9:47:57 PM:878,1
644,220.68,0.375,74.46,49.97,0.900,9:47:58 PM:274,1
645,220.34,0.335,64.01,49.96,0.867,9:47:58 PM:646,1
646,220.36,0.408,76.97,49.99,0.856,9:47:59 PM:036,1
647,220.51,0.397,79.65,49.98,0.910,9:47:59 PM:411,1
648,220.51,0.394,74.65,49.98,0.859,9:47:59 PM:800,1
649,220.56,0.348,68.78,49.99,0.896,9:48:00 PM:190,1
650,220.43,0.384,75.31,49.98,0.890,9:48:00 PM:553,1
651,220.27,0.412,71.19,49.98,0.784,9:48:00 PM:930,1
652,220.33,0.361,72.21,49.99,0.908,9:48:01 PM:304,1
653,220.32,0.370,74.34,49.97,0.912,9:48:01 PM:681,1
654,220.20,0.364,71.52,49.98,0.892,9:48:02 PM:055,1
655,220.29,0.350,69.43,49.98,0.900,9:48:02 PM:428,1
656,220.26,0.318,60.56,49.96,0.865,9:48:02 PM:805,1
657,220.31,0.297,55.02,49.98,0.841,9:48:03 PM:183,1
658,220.23,0.372,71.69,49.98,0.875,9:48:03 PM:558,1
659,220.25,0.293,56.15,49.99,0.870,9:48:03 PM:931,1
660,220.27,0.330,64.46,49.98,0.887,9:48:04 PM:305,1
661,220.26,0.303,58.22,49.99,0.872,9:48:04 PM:679,1
662,220.31,0.358,65.92,49.98,0.836,9:48:05 PM:055,1
663,220.31,0.345,65.89,50.00,0.867,9:48:05 PM:433,1
664,220.29,0.375,75.04,50.00,0.908,9:48:05 PM:811,1
665,220.36,0.310,60.30,49.99,0.883,9:48:06 PM:185,1
666,220.40,0.366,72.94,49.98,0.904,9:48:06 PM:582,1
667,220.25,0.426,86.29,49.98,0.920,9:48:06 PM:968,1
668,220.29,0.477,98.64,49.98,0.939,9:48:07 PM:346,1
669,220.50,0.390,78.30,49.99,0.911,9:48:07 PM:738,1
670,220.67,0.309,59.04,50.00,0.866,9:48:08 PM:126,1
671,220.53,0.307,56.76,49.98,0.838,9:48:08 PM:498,1
672,220.40,0.279,51.76,50.00,0.842,9:48:08 PM:873,1
673,220.38,0.373,74.39,49.99,0.905,9:48:09 PM:251,1
674,220.45,0.329,63.90,50.01,0.881,9:48:09 PM:627,1
675,220.52,0.386,77.26,50.01,0.908,9:48:09 PM:988,1
676,220.56,0.373,75.00,50.00,0.912,9:48:10 PM:362,1
677,220.52,0.321,61.66,49.99,0.871,9:48:10 PM:752,1
678,220.40,0.350,68.05,50.01,0.882,9:48:11 PM:124,1
679,220.44,0.394,79.58,50.00,0.916,9:48:11 PM:502,1
680,220.23,0.355,70.65,49.99,0.904,9:48:11 PM:876,1
681,220.21,0.318,60.52,50.01,0.864,9:48:12 PM:250,1
682,220.38,0.321,55.10,50.00,0.779,9:48:12 PM:624,1
683,220.21,0.411,82.16,50.00,0.908,9:48:12 PM:998,1
684,220.33,0.384,76.97,50.00,0.910,9:48:13 PM:374,1
685,220.25,0.411,83.59,50.00,0.923,9:48:13 PM:752,1
686,220.35,0.353,70.33,50.01,0.904,9:48:14 PM:127,1
687,220.43,0.344,64.22,50.01,0.847,9:48:14 PM:500,1
688,220.28,0.322,62.54,49.99,0.882,9:48:14 PM:874,1
689,220.28,0.354,69.22,50.01,0.888,9:48:15 PM:247,1
690,220.25,0.284,54.21,50.01,0.867,9:48:15 PM:620,1
691,220.26,0.366,72.84,50.02,0.904,9:48:15 PM:997,1
692,220.33,0.358,71.45,50.01,0.906,9:48:16 PM:374,1
693,220.21,0.417,83.60,50.01,0.910,9:48:16 PM:764,1
694,220.09,0.382,68.35,50.00,0.813,9:48:17 PM:142,1
695,220.15,0.533,74.78,50.01,0.637,9:48:17 PM:516,1
696,220.32,0.456,93.92,50.02,0.935,9:48:17 PM:890,1
697,220.38,0.426,86.44,50.01,0.921,9:48:18 PM:264,1
698,220.27,0.370,73.93,50.01,0.907,9:48:18 PM:640,1
699,220.31,0.335,64.17,50.02,0.869,9:48:19 PM:016,1
700,220.30,0.356,70.93,50.02,0.904,9:48:19 PM:389,1
701,220.23,0.338,65.39,50.01,0.878,9:48:19 PM:763,1
702,220.42,0.304,58.23,50.01,0.869,9:48:20 PM:139,1
703,220.46,0.365,72.57,50.02,0.902,9:48:20 PM:515,1
704,220.22,0.354,68.14,50.02,0.874,9:48:20 PM:889,1
705,220.26,0.409,79.37,50.01,0.881,9:48:21 PM:265,1
706,220.15,0.362,72.24,50.02,0.907,9:48:21 PM:641,1
707,220.24,0.400,80.08,50.03,0.909,9:48:22 PM:016,1
708,220.27,0.399,79.11,50.03,0.900,9:48:22 PM:390,1
709,220.38,0.496,52.78,50.01,0.483,9:48:22 PM:763,1
710,220.40,0.438,86.69,50.03,0.898,9:48:23 PM:136,1
711,220.56,0.343,52.33,50.02,0.692,9:48:23 PM:526,1
712,220.32,0.269,50.36,50.04,0.850,9:48:23 PM:899,1
713,220.36,0.348,66.41,50.02,0.866,9:48:24 PM:288,1
714,220.38,0.266,49.58,50.04,0.846,9:48:24 PM:666,1
715,220.28,0.545,63.05,50.02,0.525,9:48:25 PM:038,1
716,220.31,0.315,59.50,50.01,0.857,9:48:25 PM:411,1
717,220.16,0.327,62.35,50.02,0.866,9:48:25 PM:800,1
718,220.17,0.383,76.30,50.04,0.905,9:48:26 PM:188,1
719,220.31,0.359,70.93,50.03,0.897,9:48:26 PM:561,1
720,220.27,0.364,72.45,50.04,0.904,9:48:26 PM:936,1
721,220.27,0.419,83.92,50.01,0.909,9:48:27 PM:311,1
722,220.49,0.407,82.79,50.02,0.922,9:48:27 PM:684,1
723,220.55,0.385,75.52,50.03,0.889,9:48:28 PM:053,1
724,220.45,0.363,70.53,50.04,0.881,9:48:28 PM:443,1
725,220.40,0.368,64.37,50.01,0.794,9:48:28 PM:817,1
726,220.41,0.422,86.00,50.04,0.925,9:48:29 PM:193,1
727,220.46,0.397,79.49,50.04,0.908,9:48:29 PM:568,1
728,220.36,0.423,85.18,50.04,0.914,9:48:29 PM:958,1
729,220.36,0.422,85.54,50.03,0.920,9:48:30 PM:333,1
730,220.38,0.323,60.07,50.04,0.844,9:48:30 PM:720,1
731,220.27,0.352,67.96,50.02,0.876,9:48:31 PM:095,1
732,220.30,0.430,87.75,50.04,0.926,9:48:31 PM:472,1
733,220.24,0.397,69.59,50.06,0.796,9:48:31 PM:864,1
734,220.22,0.434,87.47,50.03,0.915,9:48:32 PM:253,1
735,220.09,0.404,76.11,50.04,0.856,9:48:32 PM:656,1
736,220.13,0.386,77.33,50.05,0.910,9:48:33 PM:031,1
737,220.22,0.260,47.71,50.05,0.833,9:48:33 PM:405,1
738,220.04,0.322,61.16,50.05,0.863,9:48:33 PM:778,1
739,220.17,0.327,63.44,50.05,0.881,9:48:34 PM:152,1
740,220.18,0.448,68.24,50.03,0.692,9:48:34 PM:525,1
741,220.11,0.373,74.21,50.07,0.904,9:48:34 PM:899,1
742,220.16,0.434,86.59,50.03,0.906,9:48:35 PM:290,1
743,220.15,0.384,77.31,50.03,0.914,9:48:35 PM:664,1
744,220.23,0.370,73.51,50.05,0.902,9:48:36 PM:036,1
745,220.31,0.368,69.06,50.03,0.852,9:48:36 PM:412,1
746,220.12,0.316,61.14,50.04,0.879,9:48:36 PM:788,1
747,220.16,0.308,59.07,50.03,0.871,9:48:37 PM:164,1
748,220.03,0.377,75.30,50.03,0.908,9:48:37 PM:542,1
749,220.25,0.299,57.38,50.03,0.871,9:48:37 PM:918,1
750,220.26,0.303,58.16,50.05,0.871,9:48:38 PM:293,1
751,220.00,0.333,63.24,50.03,0.863,9:48:38 PM:669,1
752,219.97,0.387,77.61,50.04,0.912,9:48:39 PM:046,1
753,220.20,0.285,53.87,50.04,0.858,9:48:39 PM:422,1
754,220.03,0.364,72.80,50.05,0.909,9:48:39 PM:796,1
755,220.20,0.375,75.19,50.02,0.911,9:48:40 PM:172,1
756,220.27,0.355,69.71,50.03,0.891,9:48:40 PM:548,1
757,220.06,0.351,69.22,50.04,0.896,9:48:40 PM:924,1
758,220.01,0.394,78.91,50.04,0.910,9:48:41 PM:298,1
759,220.18,0.300,57.63,50.04,0.872,9:48:41 PM:671,1
760,220.22,0.302,57.87,50.04,0.870,9:48:42 PM:046,1
761,220.28,0.339,66.61,50.03,0.892,9:48:42 PM:424,1
762,220.15,0.331,63.90,50.03,0.877,9:48:42 PM:796,1
763,220.29,0.590,76.35,50.05,0.587,9:48:43 PM:170,1
764,220.45,0.370,61.11,50.03,0.749,9:48:43 PM:551,1
765,220.35,0.393,52.20,50.02,0.603,9:48:43 PM:933,1
766,220.35,0.332,63.79,50.03,0.872,9:48:44 PM:308,1
767,220.41,0.299,56.08,50.04,0.851,9:48:44 PM:683,1
768,220.44,0.351,69.35,50.04,0.896,9:48:45 PM:060,1
769,220.42,0.385,77.70,50.05,0.916,9:48:45 PM:435,1
770,220.30,0.377,73.68,50.04,0.887,9:48:45 PM:813,1
771,220.40,0.340,61.12,50.04,0.816,9:48:46 PM:189,1
772,220.48,0.331,62.83,50.02,0.861,9:48:46 PM:549,1
773,220.45,0.329,64.08,50.03,0.884,9:48:46 PM:926,1
774,220.45,0.364,70.43,50.03,0.878,9:48:47 PM:320,1
775,220.52,0.396,80.23,50.04,0.919,9:48:47 PM:697,1
776,220.55,0.397,80.45,50.03,0.919,9:48:48 PM:072,1
777,220.54,0.298,53.63,50.03,0.816,9:48:48 PM:446,1
778,220.44,0.350,69.07,50.04,0.895,9:48:48 PM:820,1
779,220.50,0.557,74.81,50.03,0.609,9:48:49 PM:195,1
780,220.51,0.422,86.14,50.05,0.926,9:48:49 PM:572,1
781,220.50,0.400,80.24,50.02,0.910,9:48:49 PM:947,1
782,220.68,0.407,74.22,50.03,0.826,9:48:50 PM:323,1
783,220.60,0.368,72.10,50.04,0.888,9:48:50 PM:697,1
784,220.43,0.641,83.60,50.04,0.592,9:48:51 PM:072,1
785,220.64,0.318,59.33,50.04,0.846,9:48:51 PM:447,1
786,220.59,0.349,68.17,50.04,0.885,9:48:51 PM:822,1
787,220.70,0.387,77.79,50.02,0.911,9:48:52 PM:194,1
788,220.68,0.461,89.65,50.04,0.881,9:48:52 PM:570,1
789,220.56,0.514,107.57,50.01,0.949,9:48:52 PM:944,1
790,220.59,0.525,110.05,50.03,0.950,9:48:53 PM:320,1
791,220.58,0.509,106.19,50.04,0.946,9:48:53 PM:709,1
792,220.51,0.502,104.75,50.02,0.946,9:48:54 PM:100,1
793,220.66,0.364,69.48,50.02,0.865,9:48:54 PM:474,1
794,220.58,0.344,66.24,50.01,0.873,9:48:54 PM:852,1
795,220.58,0.408,82.37,50.04,0.915,9:48:55 PM:229,1
796,220.65,0.371,74.01,50.02,0.904,9:48:55 PM:604,1
797,220.50,0.277,51.45,50.04,0.842,9:48:55 PM:979,1
