??,??(V),??(A),??(W),??(Hz),????,??,??
399,219.94,0.240,39.31,50.00,0.745,9:19:17 PM:252,1
400,219.96,0.251,45.01,49.99,0.815,9:19:17 PM:627,1
401,219.95,0.221,36.03,50.01,0.741,9:19:18 PM:002,1
402,219.88,0.295,49.90,49.99,0.769,9:19:18 PM:377,1
403,219.92,0.464,95.44,50.01,0.935,9:19:18 PM:767,1
404,219.84,0.467,96.41,50.00,0.939,9:19:19 PM:158,1
405,219.82,0.478,98.80,50.01,0.940,9:19:19 PM:548,1
406,219.90,0.477,98.60,50.01,0.940,9:19:19 PM:939,1
407,219.80,0.451,92.65,50.00,0.935,9:19:20 PM:329,1
408,219.92,0.438,80.11,50.01,0.832,9:19:20 PM:704,1
409,219.89,0.459,94.53,49.99,0.937,9:19:21 PM:095,1
410,219.83,0.461,94.97,49.98,0.937,9:19:21 PM:485,1
411,220.01,0.334,64.33,50.01,0.875,9:19:21 PM:860,1
412,219.96,0.333,64.74,49.99,0.884,9:19:22 PM:235,1
413,220.05,0.339,67.07,50.00,0.899,9:19:22 PM:610,1
414,220.10,0.434,83.10,49.99,0.870,9:19:23 PM:001,1
415,220.00,0.477,98.64,50.00,0.940,9:19:23 PM:391,1
416,220.14,0.474,97.97,50.00,0.939,9:19:23 PM:782,1
417,220.14,0.477,98.71,49.98,0.940,9:19:24 PM:172,1
418,220.13,0.472,97.57,50.00,0.939,9:19:24 PM:563,1
419,220.29,0.336,64.32,50.01,0.869,9:19:24 PM:953,1
420,219.96,0.507,102.25,50.00,0.917,9:19:25 PM:344,1
421,220.24,0.454,93.32,50.00,0.933,9:19:25 PM:735,1
422,220.22,0.215,34.60,50.00,0.731,9:19:26 PM:125,1
423,220.26,0.200,32.22,49.99,0.731,9:19:26 PM:500,1
424,220.22,0.212,34.31,49.99,0.735,9:19:26 PM:875,1
425,220.04,0.274,49.79,50.01,0.826,9:19:27 PM:250,1
426,220.21,0.356,51.75,49.99,0.660,9:19:27 PM:625,1
427,220.18,0.476,98.80,49.99,0.943,9:19:28 PM:015,1
428,220.08,0.471,97.48,49.99,0.940,9:19:28 PM:406,1
429,220.32,0.472,97.92,50.01,0.942,9:19:28 PM:796,1
430,220.23,0.462,95.50,50.00,0.939,9:19:29 PM:187,1
431,220.30,0.467,96.72,50.00,0.940,9:19:29 PM:577,1
432,220.32,0.385,57.64,50.01,0.679,9:19:29 PM:952,1
433,220.16,0.378,72.89,49.96,0.876,9:19:30 PM:343,1
434,220.13,0.480,99.69,49.99,0.943,9:19:30 PM:733,1
435,220.22,0.473,98.13,50.01,0.942,9:19:31 PM:124,1
436,220.17,0.475,98.59,50.00,0.943,9:19:31 PM:514,1
437,220.18,0.476,98.78,50.01,0.943,9:19:31 PM:905,1
438,220.13,0.455,94.02,50.01,0.939,9:19:32 PM:295,1
439,220.35,0.474,98.09,49.99,0.939,9:19:32 PM:686,1
440,220.41,0.464,96.09,50.01,0.940,9:19:33 PM:077,1
441,220.20,0.374,57.30,49.99,0.696,9:19:33 PM:451,1
442,220.29,0.551,79.25,49.99,0.653,9:19:33 PM:842,1
443,220.13,0.475,98.22,50.00,0.939,9:19:34 PM:232,1
444,220.15,0.480,99.34,50.01,0.940,9:19:34 PM:623,1
445,220.10,0.438,88.32,50.01,0.916,9:19:35 PM:014,1
446,220.15,0.308,42.32,50.00,0.624,9:19:35 PM:388,1
447,220.22,0.508,101.23,50.01,0.905,9:19:35 PM:779,1
448,220.18,0.469,97.23,50.01,0.942,9:19:36 PM:170,1
449,220.03,0.477,98.93,50.02,0.943,9:19:36 PM:560,1
450,220.11,0.461,95.32,50.01,0.939,9:19:36 PM:951,1
451,220.12,0.393,64.62,50.00,0.747,9:19:37 PM:326,1
452,220.23,0.465,96.01,50.02,0.938,9:19:37 PM:716,1
453,220.29,0.470,97.25,50.01,0.939,9:19:38 PM:107,1
454,220.03,0.457,93.90,50.01,0.934,9:19:38 PM:497,1
455,220.16,0.468,95.12,50.03,0.923,9:19:38 PM:888,1
456,220.07,0.475,98.21,50.02,0.940,9:19:39 PM:278,1
457,220.17,0.493,75.10,50.02,0.692,9:19:39 PM:653,1
458,220.22,0.476,98.75,50.00,0.942,9:19:40 PM:059,1
459,220.13,0.491,102.12,50.02,0.945,9:19:40 PM:450,1
460,220.29,0.481,99.94,50.02,0.943,9:19:40 PM:840,1
461,220.39,0.377,62.86,50.02,0.757,9:19:41 PM:231,1
462,220.32,0.471,90.61,50.02,0.873,9:19:41 PM:621,1
463,220.45,0.476,98.86,50.01,0.942,9:19:42 PM:012,1
464,220.27,0.468,96.95,50.02,0.940,9:19:42 PM:402,1
465,220.30,0.464,88.23,50.02,0.863,9:19:42 PM:793,1
466,220.26,0.490,101.75,50.03,0.943,9:19:43 PM:184,1
467,220.06,0.484,100.25,50.01,0.941,9:19:43 PM:574,1
468,220.33,0.475,98.39,50.04,0.940,9:19:43 PM:965,1
469,220.29,0.439,88.19,50.02,0.912,9:19:44 PM:355,1
470,220.30,0.487,101.30,50.03,0.944,9:19:44 PM:746,1
471,220.38,0.480,99.74,50.03,0.943,9:19:45 PM:136,1
472,220.43,0.473,98.17,50.02,0.942,9:19:45 PM:527,1
473,220.54,0.489,101.78,50.04,0.944,9:19:45 PM:917,1
474,220.36,0.483,100.42,50.02,0.944,9:19:46 PM:308,1
475,220.43,0.472,97.92,50.01,0.941,9:19:46 PM:698,1
476,220.40,0.484,100.66,50.03,0.944,9:19:47 PM:089,1
477,220.31,0.485,100.91,50.02,0.944,9:19:47 PM:479,1
478,220.27,0.484,100.66,50.05,0.944,9:19:47 PM:870,1
479,220.24,0.483,100.38,50.03,0.944,9:19:48 PM:260,1
480,220.10,0.475,98.43,50.03,0.942,9:19:48 PM:651,1
481,220.24,0.485,100.82,50.03,0.944,9:19:49 PM:042,1
482,220.16,0.473,97.89,50.03,0.940,9:19:49 PM:432,1
483,220.23,0.483,100.39,50.02,0.944,9:19:49 PM:823,1
484,220.18,0.482,100.16,50.04,0.944,9:19:50 PM:213,1
485,220.28,0.483,100.44,50.02,0.944,9:19:50 PM:604,1
486,219.86,0.487,101.11,50.03,0.944,9:19:50 PM:994,1
487,219.68,0.479,99.26,50.03,0.943,9:19:51 PM:385,1
488,219.80,0.447,92.04,50.03,0.937,9:19:51 PM:775,1
489,219.86,0.477,98.88,50.02,0.943,9:19:52 PM:166,1
490,219.75,0.458,94.49,50.03,0.939,9:19:52 PM:556,1
491,219.86,0.451,92.98,50.04,0.938,9:19:52 PM:947,1
492,219.77,0.469,96.93,50.04,0.940,9:19:53 PM:337,1
493,219.69,0.485,100.62,50.03,0.944,9:19:53 PM:728,1
494,219.84,0.487,101.13,50.04,0.945,9:19:54 PM:118,1
495,219.82,0.472,97.60,50.02,0.941,9:19:54 PM:509,1
496,219.83,0.488,101.36,50.03,0.945,9:19:54 PM:900,1
497,219.26,0.459,94.50,50.04,0.939,9:19:55 PM:290,1
498,219.30,0.447,91.86,50.03,0.937,9:19:55 PM:681,1
499,219.28,0.464,95.60,50.03,0.940,9:19:56 PM:071,1
500,219.10,0.476,98.39,50.03,0.943,9:19:56 PM:462,1
501,219.20,0.459,94.47,50.03,0.939,9:19:56 PM:852,1
502,219.12,0.282,52.48,50.05,0.849,9:19:57 PM:227,1
503,219.21,0.293,56.06,50.04,0.873,9:19:57 PM:602,1
504,219.45,0.550,58.41,50.04,0.484,9:19:57 PM:993,1
505,219.37,0.384,73.54,50.03,0.873,9:19:58 PM:383,1
506,219.34,0.480,98.88,50.03,0.939,9:19:58 PM:774,1
507,219.38,0.483,99.72,50.03,0.941,9:19:59 PM:164,1
508,219.39,0.495,85.76,50.04,0.790,9:19:59 PM:555,1
509,219.36,0.455,93.25,50.04,0.934,9:19:59 PM:945,1
510,219.24,0.479,98.83,50.04,0.941,9:20:00 PM:336,1
511,219.47,0.288,38.33,50.02,0.606,9:20:00 PM:711,1
512,219.47,0.330,62.93,50.03,0.869,9:20:01 PM:101,1
513,219.29,0.474,97.55,50.03,0.938,9:20:01 PM:492,1
514,219.32,0.475,97.83,50.04,0.939,9:20:01 PM:882,1
515,219.27,0.483,99.71,50.03,0.941,9:20:02 PM:273,1
516,219.32,0.477,98.32,50.02,0.940,9:20:02 PM:663,1
517,219.49,0.385,70.35,50.03,0.832,9:20:03 PM:069,1
518,219.31,0.457,94.09,50.03,0.939,9:20:03 PM:460,1
519,219.23,0.468,96.42,50.03,0.940,9:20:03 PM:851,1
520,219.25,0.378,67.23,50.02,0.811,9:20:04 PM:241,1
521,219.28,0.387,64.76,50.03,0.763,9:20:04 PM:622,1
522,219.19,0.475,97.92,50.02,0.941,9:20:05 PM:011,1
523,219.18,0.474,97.67,50.02,0.940,9:20:06 PM:283,1
524,219.37,0.278,39.53,50.03,0.648,9:20:06 PM:955,1
525,219.34,0.231,38.42,50.02,0.758,9:20:07 PM:346,1
526,219.37,0.434,81.04,50.03,0.851,9:20:07 PM:721,1
527,219.34,0.481,99.24,50.01,0.941,9:20:08 PM:101,1
528,219.24,0.481,99.23,50.03,0.941,9:20:08 PM:486,1
529,219.22,0.523,108.16,50.02,0.943,9:20:08 PM:869,1
530,219.18,0.545,113.61,50.03,0.951,9:20:09 PM:237,1
531,219.27,0.543,113.11,50.01,0.950,9:20:09 PM:620,1
532,219.18,0.539,112.22,50.02,0.950,9:20:10 PM:004,1
533,219.15,0.562,117.38,50.03,0.953,9:20:10 PM:399,1
534,219.24,0.534,111.16,50.03,0.949,9:20:10 PM:772,1
535,219.33,0.466,90.26,50.03,0.883,9:20:11 PM:156,1
536,219.19,0.540,112.49,50.02,0.950,9:20:11 PM:556,1
537,219.38,0.527,109.67,50.03,0.949,9:20:11 PM:947,1
538,219.28,0.537,111.77,50.02,0.949,9:20:12 PM:337,1
539,219.26,0.558,116.52,50.02,0.952,9:20:12 PM:724,1
540,219.39,0.547,114.23,50.01,0.952,9:20:13 PM:107,1
541,219.29,0.562,117.51,50.03,0.954,9:20:13 PM:475,1
542,219.37,0.555,115.97,50.02,0.953,9:20:13 PM:858,1
543,219.21,0.549,114.53,50.02,0.952,9:20:14 PM:242,1
544,219.26,0.529,110.10,50.02,0.949,9:20:14 PM:638,1
545,219.27,0.481,99.30,50.02,0.942,9:20:15 PM:028,1
546,219.25,0.405,79.86,50.01,0.899,9:20:15 PM:391,1
547,219.48,0.540,79.76,50.01,0.673,9:20:15 PM:777,1
548,219.38,0.497,102.86,50.03,0.943,9:20:16 PM:144,1
549,219.23,0.459,93.17,50.00,0.926,9:20:16 PM:526,1
550,219.30,0.488,101.16,50.02,0.945,9:20:16 PM:895,1
551,219.14,0.491,101.64,50.02,0.945,9:20:17 PM:277,1
552,219.05,0.479,99.00,50.00,0.944,9:20:17 PM:646,1
553,219.19,0.495,102.70,50.01,0.947,9:20:18 PM:029,1
554,219.19,0.487,100.81,50.01,0.944,9:20:18 PM:397,1
555,219.18,0.478,98.86,50.02,0.944,9:20:18 PM:794,1
556,219.05,0.479,98.95,50.03,0.943,9:20:19 PM:164,1
557,219.12,0.476,98.32,50.03,0.943,9:20:19 PM:547,1
558,219.26,0.472,97.45,50.02,0.942,9:20:19 PM:931,1
559,219.29,0.469,95.95,50.02,0.933,9:20:20 PM:313,1
560,219.43,0.494,102.09,50.02,0.942,9:20:20 PM:694,1
561,219.44,0.485,100.34,50.02,0.943,9:20:21 PM:085,1
562,219.26,0.482,99.69,50.02,0.943,9:20:21 PM:475,1
563,219.59,0.487,100.97,50.03,0.944,9:20:21 PM:866,1
564,219.45,0.488,101.05,50.02,0.944,9:20:22 PM:256,1
565,219.53,0.484,100.20,50.04,0.943,9:20:22 PM:647,1
566,219.45,0.487,100.84,50.03,0.944,9:20:23 PM:037,1
567,219.36,0.486,100.75,50.01,0.945,9:20:23 PM:428,1
568,219.39,0.492,102.10,50.02,0.946,9:20:23 PM:819,1
569,219.30,0.491,101.83,50.02,0.946,9:20:24 PM:209,1
570,219.37,0.491,101.85,50.03,0.946,9:20:24 PM:600,1
571,219.43,0.488,101.19,50.02,0.945,9:20:25 PM:006,1
572,219.39,0.491,101.84,50.03,0.945,9:20:25 PM:396,1
573,219.44,0.471,97.18,50.01,0.940,9:20:25 PM:786,1
574,219.29,0.489,101.34,50.03,0.945,9:20:26 PM:177,1
575,219.34,0.491,101.85,50.02,0.946,9:20:26 PM:567,1
576,219.35,0.490,101.60,50.02,0.945,9:20:26 PM:974,1
577,219.26,0.481,99.35,50.02,0.942,9:20:27 PM:364,1
578,219.28,0.479,99.06,49.99,0.943,9:20:27 PM:755,1
579,219.30,0.459,94.56,50.00,0.939,9:20:28 PM:145,1
580,219.40,0.391,61.56,50.04,0.718,9:20:28 PM:536,1
581,219.41,0.460,94.80,50.02,0.939,9:20:28 PM:926,1
582,219.22,0.475,98.10,50.02,0.942,9:20:29 PM:317,1
583,219.29,0.468,96.52,50.02,0.940,9:20:29 PM:707,1
584,219.37,0.481,99.43,50.02,0.942,9:20:30 PM:113,1
585,219.26,0.490,101.60,50.03,0.946,9:20:30 PM:504,1
586,219.32,0.488,101.13,50.02,0.945,9:20:30 PM:895,1
587,219.41,0.492,102.11,50.03,0.946,9:20:31 PM:285,1
588,219.48,0.488,101.09,50.04,0.944,9:20:31 PM:676,1
589,219.49,0.496,103.03,50.04,0.946,9:20:32 PM:066,1
590,219.40,0.458,94.36,50.03,0.939,9:20:32 PM:457,1
591,219.45,0.474,97.93,50.02,0.941,9:20:32 PM:847,1
592,219.50,0.485,100.48,50.03,0.944,9:20:33 PM:238,1
593,219.45,0.490,101.67,50.02,0.946,9:20:33 PM:628,1
594,219.46,0.492,102.12,50.00,0.946,9:20:34 PM:019,1
595,219.34,0.490,101.54,50.01,0.945,9:20:34 PM:409,1
596,219.41,0.485,95.50,50.01,0.897,9:20:34 PM:800,1
597,219.42,0.476,98.33,50.03,0.941,9:20:35 PM:190,1
598,219.42,0.470,97.03,50.03,0.941,9:20:35 PM:581,1
599,219.43,0.482,99.64,50.02,0.942,9:20:35 PM:971,1
600,219.30,0.463,95.38,50.04,0.939,9:20:36 PM:362,1
601,219.21,0.452,92.47,50.04,0.933,9:20:36 PM:753,1
602,219.25,0.409,81.91,50.02,0.913,9:20:37 PM:143,1
603,219.35,0.496,65.61,50.03,0.603,9:20:37 PM:518,1
604,219.31,0.489,101.00,50.03,0.942,9:20:37 PM:908,1
605,219.26,0.478,98.79,50.01,0.943,9:20:38 PM:299,1
606,219.24,0.487,100.77,50.02,0.944,9:20:38 PM:690,1
607,219.30,0.478,98.78,50.03,0.942,9:20:39 PM:080,1
608,218.94,0.472,97.14,50.03,0.940,9:20:39 PM:471,1
609,219.02,0.471,97.01,50.03,0.940,9:20:39 PM:861,1
610,219.21,0.467,96.16,50.03,0.939,9:20:40 PM:252,1
611,219.22,0.459,94.49,50.04,0.939,9:20:40 PM:642,1
612,219.43,0.483,99.94,50.04,0.943,9:20:41 PM:033,1
613,219.37,0.452,91.82,50.02,0.926,9:20:41 PM:408,1
614,219.42,0.488,101.23,50.03,0.945,9:20:41 PM:798,1
615,219.46,0.485,100.45,50.03,0.944,9:20:42 PM:189,1
616,219.46,0.480,99.37,50.04,0.943,9:20:42 PM:579,1
617,219.51,0.480,99.26,50.04,0.942,9:20:42 PM:970,1
618,219.51,0.483,100.09,50.04,0.944,9:20:43 PM:360,1
619,219.49,0.484,99.58,50.05,0.937,9:20:43 PM:751,1
620,219.55,0.462,95.36,50.05,0.940,9:20:44 PM:141,1
621,219.35,0.477,98.55,50.05,0.942,9:20:44 PM:532,1
622,219.58,0.386,75.61,50.03,0.892,9:20:44 PM:922,1
623,219.59,0.499,103.67,50.04,0.946,9:20:45 PM:313,1
624,219.58,0.482,99.74,50.03,0.942,9:20:45 PM:704,1
625,219.58,0.489,101.38,50.03,0.944,9:20:46 PM:094,1
626,219.33,0.476,98.33,50.05,0.942,9:20:46 PM:485,1
627,219.37,0.483,99.89,50.04,0.943,9:20:46 PM:875,1
628,219.31,0.491,101.81,50.05,0.945,9:20:47 PM:266,1
629,219.25,0.466,95.32,50.03,0.933,9:20:47 PM:656,1
630,219.29,0.493,102.20,50.06,0.945,9:20:48 PM:047,1
631,219.20,0.479,98.89,50.04,0.942,9:20:48 PM:437,1
632,219.25,0.474,97.87,50.03,0.942,9:20:48 PM:828,1
633,219.20,0.469,96.55,50.03,0.939,9:20:49 PM:218,1
634,219.14,0.468,96.43,50.04,0.940,9:20:49 PM:609,1
635,219.28,0.455,93.61,50.04,0.938,9:20:49 PM:999,1
636,219.36,0.492,101.98,50.04,0.945,9:20:50 PM:390,1
637,219.31,0.429,84.63,50.05,0.900,9:20:50 PM:780,1
638,219.30,0.476,98.31,50.04,0.942,9:20:51 PM:171,1
639,219.26,0.479,98.93,50.04,0.942,9:20:51 PM:562,1
640,219.27,0.485,100.35,50.02,0.944,9:20:51 PM:952,1
641,219.30,0.474,97.52,50.03,0.938,9:20:52 PM:343,1
642,219.41,0.494,102.33,50.03,0.944,9:20:52 PM:733,1
643,219.44,0.487,100.93,50.03,0.944,9:20:53 PM:124,1
644,219.31,0.468,96.33,50.03,0.938,9:20:53 PM:514,1
645,219.29,0.462,94.30,50.04,0.931,9:20:53 PM:905,1
646,219.33,0.502,104.16,50.03,0.946,9:20:54 PM:295,1
647,219.20,0.501,103.95,50.03,0.947,9:20:54 PM:686,1
648,219.21,0.485,100.37,50.04,0.944,9:20:55 PM:076,1
649,219.34,0.498,103.28,50.03,0.945,9:20:55 PM:467,1
650,219.26,0.495,102.51,50.01,0.944,9:20:55 PM:857,1
651,219.30,0.489,101.28,50.04,0.944,9:20:56 PM:248,1
652,219.26,0.502,104.13,50.04,0.946,9:20:56 PM:638,1
653,219.34,0.488,101.08,50.05,0.944,9:20:57 PM:029,1
654,219.33,0.495,102.74,50.04,0.946,9:20:57 PM:420,1
655,219.45,0.498,103.42,50.04,0.946,9:20:57 PM:810,1
656,219.47,0.486,100.65,50.03,0.944,9:20:58 PM:201,1
657,219.45,0.487,100.97,50.03,0.945,9:20:58 PM:591,1
658,219.44,0.498,103.45,50.04,0.947,9:20:58 PM:982,1
659,219.49,0.496,103.04,50.03,0.946,9:20:59 PM:372,1
660,219.34,0.496,102.94,50.01,0.946,9:20:59 PM:763,1
661,219.44,0.481,99.42,50.04,0.942,9:21:00 PM:153,1
662,219.39,0.484,100.29,50.05,0.945,9:21:00 PM:544,1
663,219.46,0.478,98.81,50.03,0.942,9:21:00 PM:934,1
664,219.47,0.472,97.53,50.03,0.942,9:21:01 PM:325,1
665,219.30,0.481,99.43,50.03,0.943,9:21:01 PM:715,1
666,219.40,0.465,95.94,50.04,0.940,9:21:02 PM:106,1
667,219.40,0.493,102.33,50.02,0.946,9:21:02 PM:496,1
668,219.28,0.491,101.79,50.03,0.945,9:21:02 PM:887,1
669,219.41,0.393,77.79,50.02,0.902,9:21:03 PM:278,1
670,219.51,0.365,72.31,50.03,0.902,9:21:03 PM:668,1
671,219.52,0.365,72.40,50.03,0.904,9:21:04 PM:059,1
672,219.33,0.493,102.20,50.01,0.945,9:21:04 PM:449,1
673,219.32,0.485,100.38,50.03,0.944,9:21:04 PM:840,1
674,219.30,0.467,96.28,50.03,0.940,9:21:05 PM:230,1
675,219.31,0.439,88.99,50.04,0.924,9:21:05 PM:621,1
676,219.34,0.459,94.55,50.02,0.939,9:21:06 PM:011,1
677,219.21,0.488,100.97,50.01,0.944,9:21:06 PM:402,1
678,219.05,0.476,95.78,50.02,0.919,9:21:06 PM:792,1
679,219.05,0.492,101.81,50.02,0.945,9:21:07 PM:183,1
680,219.04,0.489,101.16,50.02,0.944,9:21:07 PM:573,1
681,219.06,0.482,99.60,50.03,0.943,9:21:07 PM:964,1
682,219.08,0.486,100.56,50.04,0.945,9:21:08 PM:354,1
683,219.01,0.395,77.27,50.03,0.893,9:21:08 PM:745,1
684,219.02,0.451,89.32,50.02,0.904,9:21:09 PM:136,1
685,218.93,0.477,98.37,50.03,0.942,9:21:09 PM:526,1
686,218.99,0.515,68.71,50.04,0.609,9:21:09 PM:917,1
687,218.95,0.473,88.72,50.02,0.857,9:21:10 PM:307,1
688,218.93,0.490,101.08,50.02,0.942,9:21:10 PM:698,1
689,219.04,0.487,100.52,50.02,0.942,9:21:11 PM:088,1
690,218.99,0.485,100.00,50.02,0.942,9:21:11 PM:479,1
691,219.04,0.471,96.72,50.03,0.937,9:21:11 PM:869,1
692,219.19,0.487,100.50,50.04,0.941,9:21:12 PM:260,1
693,219.15,0.476,98.03,50.03,0.940,9:21:12 PM:650,1
694,219.08,0.478,98.06,50.01,0.936,9:21:13 PM:025,1
695,219.13,0.495,102.40,50.00,0.944,9:21:13 PM:416,1
696,219.14,0.491,101.41,50.02,0.943,9:21:13 PM:806,1
697,219.15,0.492,101.74,50.03,0.944,9:21:14 PM:197,1
698,219.12,0.485,100.13,50.02,0.942,9:21:14 PM:587,1
699,219.11,0.470,96.37,50.02,0.936,9:21:14 PM:978,1
700,219.11,0.438,83.02,50.01,0.865,9:21:15 PM:368,1
701,219.17,0.476,97.99,50.01,0.939,9:21:15 PM:759,1
702,219.24,0.479,98.71,50.02,0.940,9:21:16 PM:150,1
703,218.98,0.513,101.68,50.03,0.905,9:21:16 PM:540,1
704,219.05,0.487,100.77,50.01,0.945,9:21:16 PM:931,1
705,219.14,0.464,73.43,50.01,0.722,9:21:17 PM:306,1
706,219.03,0.488,100.91,50.01,0.944,9:21:17 PM:696,1
707,219.09,0.488,100.96,50.00,0.944,9:21:18 PM:087,1
708,219.07,0.461,94.55,50.02,0.936,9:21:18 PM:477,1
709,218.96,0.495,102.18,50.01,0.943,9:21:18 PM:868,1
710,219.09,0.489,100.95,50.03,0.942,9:21:19 PM:258,1
711,218.97,0.491,101.60,50.01,0.945,9:21:19 PM:649,1
712,219.00,0.511,93.59,50.01,0.836,9:21:20 PM:039,1
713,219.04,0.445,89.59,50.00,0.919,9:21:20 PM:430,1
714,219.05,0.502,103.42,50.01,0.941,9:21:20 PM:820,1
715,219.22,0.498,103.08,50.01,0.944,9:21:21 PM:211,1
716,219.04,0.500,103.39,50.02,0.944,9:21:21 PM:601,1
717,218.96,0.503,104.10,50.00,0.945,9:21:21 PM:992,1
718,219.03,0.493,101.81,50.01,0.943,9:21:22 PM:382,1
719,219.06,0.469,95.05,50.01,0.925,9:21:22 PM:773,1
720,219.04,0.505,104.49,50.00,0.945,9:21:23 PM:164,1
721,218.96,0.492,101.66,50.03,0.944,9:21:23 PM:554,1
722,218.96,0.489,100.70,50.02,0.940,9:21:23 PM:945,1
723,219.00,0.451,91.38,50.03,0.925,9:21:24 PM:335,1
724,219.15,0.241,41.92,50.02,0.794,9:21:24 PM:710,1
725,219.19,0.251,44.98,50.03,0.818,9:21:25 PM:085,1
726,219.23,0.265,29.67,50.01,0.511,9:21:25 PM:476,1
727,219.04,0.465,60.68,50.01,0.596,9:21:25 PM:850,1
728,219.15,0.231,37.35,50.00,0.738,9:21:26 PM:226,1
729,219.06,0.247,43.61,50.02,0.806,9:21:26 PM:600,1
730,219.16,0.229,33.34,50.02,0.664,9:21:26 PM:975,1
731,219.13,0.408,41.25,50.00,0.461,9:21:27 PM:366,1
732,219.11,0.203,33.78,50.01,0.759,9:21:27 PM:741,1
733,219.10,0.440,73.40,50.02,0.761,9:21:28 PM:115,1
734,219.08,0.220,32.72,50.01,0.679,9:21:28 PM:491,1
735,219.08,0.262,44.45,50.01,0.774,9:21:28 PM:865,1
736,219.04,0.462,94.81,50.01,0.937,9:21:29 PM:256,1
737,218.95,0.483,99.57,50.02,0.942,9:21:29 PM:646,1
738,218.93,0.488,100.66,50.01,0.942,9:21:30 PM:037,1
739,218.86,0.495,102.30,50.02,0.944,9:21:30 PM:427,1
740,218.86,0.498,102.93,50.03,0.944,9:21:30 PM:818,1
741,219.03,0.491,101.50,50.02,0.944,9:21:31 PM:209,1
742,218.94,0.497,102.78,50.02,0.945,9:21:31 PM:599,1
743,218.85,0.496,102.50,50.02,0.944,9:21:31 PM:990,1
744,218.94,0.412,82.05,50.01,0.910,9:21:32 PM:380,1
745,219.05,0.217,35.56,50.01,0.748,9:21:32 PM:771,1
746,219.07,0.263,47.43,50.01,0.823,9:21:33 PM:146,1
747,219.08,0.228,40.71,50.01,0.815,9:21:33 PM:521,1
748,219.07,0.237,40.91,50.01,0.788,9:21:33 PM:895,1
749,218.97,0.358,69.62,50.03,0.888,9:21:34 PM:275,1
750,218.95,0.291,48.83,50.01,0.766,9:21:34 PM:650,1
751,218.97,0.291,51.39,50.01,0.806,9:21:35 PM:040,1
752,219.00,0.270,49.98,50.02,0.845,9:21:35 PM:431,1
753,218.85,0.323,61.27,50.03,0.867,9:21:35 PM:821,1
754,218.99,0.341,66.24,50.02,0.887,9:21:36 PM:212,1
755,218.82,0.357,70.67,50.03,0.905,9:21:36 PM:603,1
756,218.90,0.364,66.64,50.01,0.836,9:21:36 PM:993,1
757,218.81,0.379,72.10,50.02,0.869,9:21:37 PM:383,1
758,218.96,0.334,64.71,50.00,0.885,9:21:37 PM:774,1
759,219.03,0.354,70.05,49.99,0.903,9:21:38 PM:149,1
760,218.91,0.370,70.53,50.01,0.871,9:21:38 PM:539,1
761,219.07,0.293,53.49,50.01,0.833,9:21:38 PM:915,1
762,219.13,0.310,53.94,50.01,0.794,9:21:39 PM:290,1
763,219.03,0.200,31.61,49.99,0.722,9:21:39 PM:664,1
764,218.99,0.309,54.18,50.01,0.801,9:21:40 PM:039,1
765,218.96,0.249,44.93,50.01,0.824,9:21:40 PM:414,1
766,218.79,0.293,52.67,50.01,0.822,9:21:40 PM:789,1
767,219.12,0.217,37.28,50.02,0.784,9:21:41 PM:164,1
768,218.94,0.310,56.24,50.01,0.829,9:21:41 PM:554,1
769,219.06,0.306,54.06,50.01,0.807,9:21:41 PM:945,1
770,219.04,0.284,53.01,50.01,0.852,9:21:42 PM:335,1
771,219.09,0.227,36.77,49.99,0.739,9:21:42 PM:726,1
772,219.08,0.276,49.35,50.01,0.816,9:21:43 PM:101,1
773,219.03,0.270,50.29,50.00,0.850,9:21:43 PM:476,1
774,218.99,0.277,51.18,50.00,0.844,9:21:43 PM:851,1
775,219.00,0.395,76.53,50.01,0.885,9:21:44 PM:241,1
776,219.05,0.256,44.80,50.00,0.799,9:21:44 PM:616,1
777,219.01,0.251,45.69,49.99,0.831,9:21:44 PM:991,1
