??,??(V),??(A),??(W),??(Hz),????,??,??
399,218.77,0.293,55.33,49.98,0.863,8:20:31 PM:320,1
400,218.67,0.307,56.04,49.98,0.835,8:20:31 PM:693,1
401,218.73,0.258,46.59,50.01,0.826,8:20:32 PM:066,1
402,218.68,0.313,59.54,49.98,0.870,8:20:32 PM:439,1
403,218.82,0.279,52.25,49.97,0.856,8:20:32 PM:826,1
404,218.72,0.279,50.65,49.99,0.830,8:20:33 PM:197,1
405,218.78,0.241,42.15,49.98,0.799,8:20:33 PM:570,1
406,218.69,0.263,48.00,49.99,0.835,8:20:33 PM:943,1
407,218.53,0.260,46.19,49.99,0.813,8:20:34 PM:317,1
408,218.68,0.261,47.43,49.99,0.831,8:20:34 PM:691,1
409,218.61,0.272,50.09,49.98,0.842,8:20:35 PM:064,1
410,218.61,0.286,52.26,50.00,0.836,8:20:35 PM:453,1
411,218.85,0.233,41.21,49.99,0.808,8:20:35 PM:826,1
412,218.74,0.279,51.70,49.99,0.847,8:20:36 PM:202,1
413,218.74,0.287,53.87,50.00,0.858,8:20:36 PM:575,1
414,218.91,0.282,52.55,49.99,0.851,8:20:36 PM:949,1
415,218.79,0.251,43.64,49.99,0.795,8:20:37 PM:323,1
416,218.73,0.314,58.85,50.01,0.857,8:20:37 PM:697,1
417,218.81,0.264,49.05,49.99,0.849,8:20:38 PM:070,1
418,218.69,0.244,43.70,49.99,0.819,8:20:38 PM:443,1
419,218.73,0.271,50.02,49.99,0.844,8:20:38 PM:816,1
420,218.72,0.285,52.48,49.96,0.842,8:20:39 PM:202,1
421,218.78,0.288,53.24,49.99,0.845,8:20:39 PM:576,1
422,218.63,0.293,52.92,49.98,0.826,8:20:39 PM:950,1
423,218.47,0.284,50.15,49.98,0.808,8:20:40 PM:322,1
424,218.64,0.320,53.28,49.97,0.762,8:20:40 PM:697,1
425,218.73,0.282,52.20,49.98,0.846,8:20:41 PM:068,1
426,218.67,0.308,56.94,49.98,0.845,8:20:41 PM:456,1
427,218.69,0.283,51.34,49.98,0.829,8:20:41 PM:832,1
428,218.52,0.294,55.83,49.98,0.869,8:20:42 PM:205,1
429,218.68,0.296,56.49,49.98,0.873,8:20:42 PM:594,1
430,218.80,0.315,61.08,49.98,0.886,8:20:42 PM:964,1
431,218.67,0.272,49.58,49.99,0.834,8:20:43 PM:335,1
432,218.73,0.298,55.73,49.99,0.855,8:20:43 PM:710,1
433,218.72,0.282,52.79,49.98,0.856,8:20:44 PM:082,1
434,218.44,0.299,55.90,50.00,0.856,8:20:44 PM:470,1
435,218.74,0.296,54.97,49.98,0.849,8:20:44 PM:844,1
436,218.80,0.297,55.72,49.99,0.857,8:20:45 PM:217,1
437,218.81,0.248,44.19,49.99,0.814,8:20:45 PM:591,1
438,218.88,0.294,55.17,49.98,0.857,8:20:45 PM:964,1
439,218.69,0.270,50.18,49.99,0.850,8:20:46 PM:334,1
440,218.76,0.274,49.88,49.98,0.832,8:20:46 PM:708,1
441,218.75,0.315,60.55,49.99,0.879,8:20:47 PM:096,1
442,218.86,0.297,56.48,49.99,0.869,8:20:47 PM:456,1
443,218.96,0.324,60.11,49.98,0.847,8:20:47 PM:825,1
444,218.92,0.341,62.81,49.98,0.841,8:20:48 PM:199,1
445,218.85,0.286,48.89,49.99,0.781,8:20:48 PM:570,1
446,218.93,0.267,49.01,50.00,0.838,8:20:48 PM:943,1
447,218.97,0.238,42.07,49.98,0.807,8:20:49 PM:320,1
448,219.03,0.274,50.75,49.98,0.846,8:20:49 PM:692,1
449,218.96,0.278,51.68,50.01,0.849,8:20:50 PM:076,1
450,218.85,0.286,51.99,50.00,0.831,8:20:50 PM:452,1
451,219.11,0.235,41.45,49.98,0.805,8:20:50 PM:826,1
452,219.07,0.274,49.84,49.99,0.830,8:20:51 PM:196,1
453,219.01,0.255,46.91,50.00,0.840,8:20:51 PM:569,1
454,219.08,0.272,50.21,50.00,0.843,8:20:51 PM:956,1
455,218.96,0.251,43.68,49.99,0.795,8:20:52 PM:332,1
456,218.97,0.280,51.53,50.01,0.840,8:20:52 PM:706,1
457,219.06,0.240,42.56,49.99,0.810,8:20:53 PM:066,1
458,219.10,0.268,49.50,49.99,0.843,8:20:53 PM:444,1
459,219.07,0.267,48.63,49.99,0.831,8:20:53 PM:816,1
460,218.99,0.292,52.67,50.00,0.824,8:20:54 PM:204,1
461,218.98,0.242,42.95,50.02,0.811,8:20:54 PM:573,1
462,219.02,0.289,53.63,50.00,0.847,8:20:54 PM:946,1
463,218.94,0.257,47.60,50.00,0.846,8:20:55 PM:319,1
464,218.91,0.277,50.39,50.01,0.831,8:20:55 PM:707,1
465,219.07,0.268,48.64,49.99,0.828,8:20:56 PM:096,1
466,218.95,0.279,51.94,50.00,0.850,8:20:56 PM:468,1
467,218.98,0.274,51.60,50.01,0.860,8:20:56 PM:842,1
468,218.91,0.257,47.25,49.99,0.840,8:20:57 PM:214,1
469,218.89,0.298,56.16,50.00,0.861,8:20:57 PM:589,1
470,218.98,0.275,50.30,50.00,0.835,8:20:57 PM:964,1
471,218.89,0.333,64.36,50.00,0.883,8:20:58 PM:338,1
472,218.90,0.263,47.86,50.01,0.831,8:20:58 PM:710,1
473,218.88,0.266,49.04,50.01,0.842,8:20:59 PM:082,1
474,218.83,0.324,61.87,50.01,0.873,8:20:59 PM:472,1
475,218.87,0.269,49.34,50.00,0.838,8:20:59 PM:842,1
476,218.88,0.289,54.24,50.01,0.857,8:21:00 PM:215,1
477,218.91,0.297,56.06,50.02,0.862,8:21:00 PM:586,1
478,218.89,0.310,57.87,50.02,0.853,8:21:00 PM:959,1
479,218.75,0.268,48.11,50.01,0.821,8:21:01 PM:347,1
480,218.93,0.301,56.16,50.01,0.852,8:21:01 PM:716,1
481,218.88,0.304,56.91,49.99,0.855,8:21:02 PM:089,1
482,218.73,0.314,60.38,50.01,0.879,8:21:02 PM:462,1
483,218.87,0.257,46.24,50.01,0.822,8:21:02 PM:837,1
484,218.77,0.289,53.51,49.99,0.846,8:21:03 PM:208,1
485,218.77,0.244,42.40,50.01,0.794,8:21:03 PM:589,1
486,218.93,0.279,52.39,50.01,0.858,8:21:03 PM:961,1
487,218.86,0.341,66.97,50.01,0.897,8:21:04 PM:332,1
488,218.99,0.344,66.83,50.01,0.887,8:21:04 PM:693,1
489,219.04,0.281,51.94,50.01,0.844,8:21:05 PM:081,1
490,219.13,0.321,49.34,50.02,0.702,8:21:05 PM:455,1
491,218.89,0.424,60.81,50.02,0.655,8:21:05 PM:827,1
492,218.91,0.294,55.20,50.00,0.858,8:21:06 PM:202,1
493,219.02,0.322,62.14,50.03,0.881,8:21:06 PM:575,1
494,219.03,0.298,55.52,50.02,0.851,8:21:06 PM:948,1
495,218.94,0.287,53.83,50.02,0.857,8:21:07 PM:321,1
496,218.92,0.355,70.44,50.03,0.906,8:21:07 PM:692,1
497,219.07,0.504,54.59,50.02,0.494,8:21:08 PM:060,1
498,219.01,0.335,63.88,50.02,0.871,8:21:08 PM:434,1
499,219.13,0.241,41.61,50.04,0.788,8:21:08 PM:807,1
500,219.22,0.327,61.34,50.02,0.856,8:21:09 PM:183,1
501,219.21,0.249,45.58,50.03,0.835,8:21:09 PM:554,1
502,219.16,0.252,45.35,50.03,0.821,8:21:09 PM:940,1
503,219.18,0.240,43.23,50.03,0.822,8:21:10 PM:311,1
504,219.26,0.291,54.40,50.03,0.853,8:21:10 PM:683,1
505,218.96,0.339,66.44,50.02,0.895,8:21:11 PM:058,1
506,219.04,0.342,66.96,50.02,0.894,8:21:11 PM:443,1
507,219.06,0.320,57.35,50.02,0.818,8:21:11 PM:820,1
508,218.94,0.322,59.43,50.03,0.843,8:21:12 PM:193,1
509,219.01,0.318,53.32,50.03,0.766,8:21:12 PM:581,1
510,219.21,0.274,43.30,50.03,0.721,8:21:12 PM:955,1
511,219.21,0.261,46.80,50.03,0.818,8:21:13 PM:325,1
512,219.13,0.307,58.21,50.03,0.865,8:21:13 PM:699,1
513,219.21,0.315,60.99,50.03,0.883,8:21:14 PM:076,1
514,218.86,0.275,51.08,50.03,0.849,8:21:14 PM:449,1
515,218.92,0.303,58.16,50.05,0.877,8:21:14 PM:822,1
516,218.88,0.372,73.90,50.05,0.908,8:21:15 PM:197,1
517,219.02,0.331,64.58,50.04,0.891,8:21:15 PM:569,1
518,218.99,0.363,71.38,50.02,0.898,8:21:15 PM:945,1
519,219.01,0.299,56.81,50.04,0.868,8:21:16 PM:332,1
520,218.98,0.276,50.94,50.03,0.843,8:21:16 PM:706,1
521,219.04,0.269,47.99,50.05,0.815,8:21:17 PM:080,1
522,219.07,0.284,51.88,50.04,0.834,8:21:17 PM:453,1
523,218.99,0.249,44.66,50.03,0.819,8:21:17 PM:824,1
524,218.99,0.306,58.62,50.05,0.875,8:21:18 PM:195,1
525,218.84,0.288,54.33,50.03,0.862,8:21:18 PM:568,1
526,218.90,0.295,54.23,50.04,0.840,8:21:18 PM:955,1
527,218.98,0.252,45.33,50.03,0.821,8:21:19 PM:330,1
528,218.93,0.294,55.58,50.03,0.864,8:21:19 PM:701,1
529,218.94,0.284,53.46,50.03,0.860,8:21:20 PM:074,1
530,218.82,0.301,57.58,50.03,0.874,8:21:20 PM:446,1
531,218.87,0.389,65.68,50.04,0.771,8:21:20 PM:834,1
532,218.63,0.347,55.80,50.04,0.736,8:21:21 PM:208,1
533,218.77,0.279,51.16,50.03,0.838,8:21:21 PM:582,1
534,218.87,0.256,46.61,50.03,0.832,8:21:21 PM:954,1
535,218.82,0.275,49.52,50.04,0.823,8:21:22 PM:329,1
536,218.68,0.291,55.14,50.03,0.866,8:21:22 PM:701,1
537,218.78,0.300,57.14,50.04,0.871,8:21:23 PM:073,1
538,218.75,0.313,60.09,50.03,0.878,8:21:23 PM:448,1
539,218.60,0.304,57.36,50.04,0.863,8:21:23 PM:821,1
540,218.67,0.302,56.54,50.03,0.856,8:21:24 PM:209,1
541,218.56,0.245,42.38,50.04,0.791,8:21:24 PM:582,1
542,218.57,0.282,52.60,50.03,0.853,8:21:24 PM:954,1
543,218.67,0.301,56.73,50.04,0.862,8:21:25 PM:330,1
544,218.74,0.247,43.62,50.02,0.807,8:21:25 PM:704,1
545,218.71,0.260,46.20,50.05,0.812,8:21:26 PM:078,1
546,218.62,0.272,50.01,50.04,0.841,8:21:26 PM:451,1
547,218.83,0.235,41.12,50.03,0.800,8:21:26 PM:821,1
548,218.73,0.281,52.25,50.03,0.850,8:21:27 PM:208,1
549,218.63,0.264,49.03,50.03,0.849,8:21:27 PM:583,1
550,218.65,0.282,51.59,50.02,0.837,8:21:27 PM:954,1
551,218.66,0.319,61.90,50.02,0.887,8:21:28 PM:328,1
552,218.58,0.303,55.64,50.02,0.840,8:21:28 PM:701,1
553,218.84,0.268,48.94,50.02,0.834,8:21:29 PM:075,1
554,218.89,0.277,51.52,50.02,0.850,8:21:29 PM:448,1
555,218.79,0.313,60.47,50.03,0.883,8:21:29 PM:820,1
556,218.82,0.302,57.23,50.03,0.866,8:21:30 PM:208,1
557,218.97,0.323,62.38,50.01,0.882,8:21:30 PM:585,1
558,218.97,0.285,52.65,50.02,0.844,8:21:30 PM:946,1
559,218.79,0.251,45.76,50.02,0.833,8:21:31 PM:332,1
560,218.78,0.275,49.99,50.02,0.831,8:21:31 PM:703,1
561,218.97,0.244,43.38,50.02,0.812,8:21:32 PM:076,1
562,218.87,0.290,54.57,50.02,0.860,8:21:32 PM:447,1
563,218.95,0.295,56.08,50.03,0.868,8:21:32 PM:820,1
564,218.98,0.310,58.93,50.02,0.868,8:21:33 PM:210,1
565,218.73,0.267,48.47,50.03,0.830,8:21:33 PM:582,1
566,218.83,0.322,59.19,50.02,0.840,8:21:33 PM:959,1
567,218.91,0.258,45.82,50.01,0.811,8:21:34 PM:333,1
568,218.87,0.300,57.16,50.03,0.871,8:21:34 PM:705,1
569,219.04,0.264,48.06,50.02,0.831,8:21:35 PM:078,1
570,219.16,0.293,54.57,50.02,0.850,8:21:35 PM:450,1
571,219.07,0.309,58.46,50.02,0.864,8:21:35 PM:826,1
572,218.99,0.344,67.33,50.01,0.894,8:21:36 PM:200,1
573,218.79,0.336,65.76,50.03,0.894,8:21:36 PM:575,1
574,218.89,0.342,66.41,50.01,0.887,8:21:36 PM:947,1
575,219.03,0.314,59.92,50.02,0.871,8:21:37 PM:337,1
576,218.96,0.332,59.10,50.03,0.813,8:21:37 PM:725,1
577,219.05,0.332,64.23,50.01,0.883,8:21:38 PM:098,1
578,218.99,0.301,56.40,50.02,0.856,8:21:38 PM:471,1
579,219.13,0.358,70.06,50.04,0.893,8:21:38 PM:846,1
580,219.04,0.351,51.82,50.01,0.674,8:21:39 PM:216,1
581,218.94,0.270,47.94,50.01,0.811,8:21:39 PM:588,1
582,219.10,0.283,52.66,50.03,0.849,8:21:39 PM:974,1
583,219.07,0.284,53.60,50.01,0.861,8:21:40 PM:347,1
584,219.03,0.283,51.72,50.00,0.834,8:21:40 PM:718,1
585,219.13,0.252,44.44,50.01,0.805,8:21:41 PM:091,1
586,219.37,0.273,51.06,50.01,0.853,8:21:41 PM:465,1
587,219.18,0.244,43.63,50.03,0.816,8:21:41 PM:839,1
588,219.09,0.294,55.58,50.01,0.863,8:21:42 PM:213,1
589,219.14,0.260,47.87,50.02,0.840,8:21:42 PM:600,1
590,219.28,0.295,53.48,50.01,0.827,8:21:42 PM:973,1
591,219.22,0.309,58.49,50.01,0.864,8:21:43 PM:346,1
592,219.20,0.325,62.12,50.02,0.872,8:21:43 PM:722,1
593,219.17,0.344,67.76,50.02,0.899,8:21:44 PM:097,1
594,218.99,0.344,48.91,50.00,0.649,8:21:44 PM:470,1
595,219.14,0.277,50.41,50.01,0.830,8:21:44 PM:841,1
596,219.14,0.274,50.14,50.00,0.835,8:21:45 PM:226,1
597,219.18,0.317,61.49,50.02,0.885,8:21:45 PM:601,1
598,219.32,0.328,64.10,50.01,0.891,8:21:45 PM:977,1
599,219.50,0.269,50.06,50.00,0.848,8:21:46 PM:351,1
600,219.18,0.310,58.49,50.02,0.861,8:21:46 PM:723,1
601,219.46,0.375,60.91,50.01,0.740,8:21:47 PM:096,1
602,219.50,0.304,57.76,49.99,0.866,8:21:47 PM:473,1
603,219.43,0.306,58.19,49.99,0.867,8:21:47 PM:844,1
604,219.44,0.259,46.97,50.01,0.826,8:21:48 PM:217,1
605,219.42,0.328,63.82,50.00,0.887,8:21:48 PM:592,1
606,219.40,0.342,66.77,50.02,0.890,8:21:48 PM:965,1
607,219.34,0.315,60.65,50.02,0.878,8:21:49 PM:338,1
608,219.27,0.322,61.09,50.01,0.865,8:21:49 PM:713,1
609,219.27,0.391,42.93,50.02,0.501,8:21:50 PM:086,1
610,219.22,0.289,54.34,50.01,0.858,8:21:50 PM:459,1
611,219.18,0.289,54.71,50.01,0.864,8:21:50 PM:830,1
612,219.12,0.315,60.06,50.01,0.870,8:21:51 PM:205,1
613,219.12,0.275,51.03,50.00,0.847,8:21:51 PM:579,1
614,219.12,0.292,54.31,50.01,0.849,8:21:51 PM:954,1
615,219.26,0.298,54.99,50.01,0.842,8:21:52 PM:341,1
616,219.11,0.331,63.31,50.00,0.873,8:21:52 PM:714,1
617,219.17,0.309,59.74,50.01,0.882,8:21:53 PM:102,1
618,219.24,0.288,53.75,50.02,0.851,8:21:53 PM:472,1
619,219.12,0.276,49.41,50.01,0.817,8:21:53 PM:848,1
620,219.07,0.264,48.84,49.99,0.844,8:21:54 PM:220,1
621,218.97,0.286,53.52,49.99,0.855,8:21:54 PM:594,1
622,219.10,0.297,56.41,50.00,0.867,8:21:54 PM:968,1
623,219.11,0.290,54.73,50.00,0.861,8:21:55 PM:340,1
624,219.06,0.312,59.10,50.00,0.865,8:21:55 PM:727,1
625,219.15,0.295,55.99,50.01,0.866,8:21:56 PM:100,1
626,219.18,0.298,56.38,50.00,0.863,8:21:56 PM:474,1
627,218.98,0.280,52.39,50.02,0.854,8:21:56 PM:849,1
628,219.07,0.295,54.80,50.00,0.848,8:21:57 PM:221,1
629,219.04,0.348,66.91,50.01,0.878,8:21:57 PM:596,1
630,219.13,0.309,58.10,49.99,0.858,8:21:57 PM:971,1
631,219.16,0.306,58.93,49.99,0.879,8:21:58 PM:346,1
632,219.01,0.273,51.05,50.01,0.854,8:21:58 PM:718,1
633,218.98,0.275,51.03,49.98,0.847,8:21:59 PM:092,1
634,219.09,0.278,50.93,50.00,0.836,8:21:59 PM:465,1
635,219.08,0.245,43.38,50.00,0.808,8:21:59 PM:851,1
636,219.06,0.274,50.63,50.00,0.843,8:22:00 PM:223,1
637,219.08,0.276,51.48,50.00,0.851,8:22:00 PM:598,1
638,219.06,0.322,62.60,50.00,0.887,8:22:00 PM:968,1
639,218.93,0.344,66.52,50.01,0.883,8:22:01 PM:344,1
640,218.82,0.303,57.04,49.99,0.860,8:22:01 PM:715,1
641,218.87,0.254,45.10,49.99,0.811,8:22:02 PM:099,1
642,218.82,0.281,52.70,49.99,0.857,8:22:02 PM:471,1
643,218.86,0.330,63.36,49.99,0.877,8:22:02 PM:842,1
644,218.87,0.341,65.03,49.99,0.871,8:22:03 PM:217,1
645,218.72,0.271,47.89,50.01,0.808,8:22:03 PM:604,1
646,218.82,0.262,48.20,49.99,0.841,8:22:03 PM:977,1
647,218.88,0.305,58.70,50.00,0.879,8:22:04 PM:349,1
648,218.77,0.321,61.56,49.99,0.877,8:22:04 PM:725,1
649,219.04,0.275,47.97,49.99,0.796,8:22:05 PM:098,1
650,219.15,0.293,54.22,49.99,0.844,8:22:05 PM:472,1
651,219.02,0.326,63.46,50.00,0.889,8:22:05 PM:843,1
652,218.99,0.326,56.35,49.99,0.789,8:22:06 PM:220,1
653,218.95,0.260,47.18,49.99,0.829,8:22:06 PM:597,1
654,218.89,0.299,55.75,49.99,0.852,8:22:06 PM:965,1
655,218.89,0.289,54.18,49.99,0.856,8:22:07 PM:342,1
656,218.88,0.340,66.47,49.99,0.893,8:22:07 PM:718,1
657,219.06,0.309,58.23,49.99,0.860,8:22:08 PM:105,1
658,219.08,0.328,63.72,49.98,0.887,8:22:08 PM:467,1
659,219.16,0.278,50.43,49.99,0.828,8:22:08 PM:853,1
660,219.04,0.275,50.32,49.98,0.835,8:22:09 PM:228,1
661,219.08,0.259,47.85,49.99,0.843,8:22:09 PM:600,1
662,219.19,0.263,48.04,49.99,0.833,8:22:09 PM:974,1
663,219.10,0.307,57.38,50.01,0.853,8:22:10 PM:350,1
664,219.05,0.296,55.52,50.00,0.856,8:22:10 PM:724,1
665,219.11,0.307,59.25,50.01,0.881,8:22:11 PM:100,1
666,219.23,0.267,49.58,49.98,0.847,8:22:11 PM:472,1
667,219.12,0.296,56.49,49.99,0.871,8:22:11 PM:845,1
668,219.02,0.324,62.04,49.99,0.874,8:22:12 PM:219,1
669,219.10,0.297,55.85,49.98,0.858,8:22:12 PM:592,1
670,219.18,0.279,51.97,50.00,0.850,8:22:12 PM:965,1
671,219.38,0.248,45.16,49.99,0.830,8:22:13 PM:337,1
672,219.32,0.262,48.07,50.01,0.836,8:22:13 PM:710,1
673,219.18,0.314,60.10,50.00,0.873,8:22:14 PM:085,1
674,219.07,0.311,59.30,49.98,0.870,8:22:14 PM:458,1
675,219.12,0.261,48.03,49.99,0.840,8:22:14 PM:833,1
676,219.02,0.319,61.70,50.01,0.883,8:22:15 PM:205,1
677,219.01,0.333,64.97,50.01,0.891,8:22:15 PM:579,1
678,219.23,0.315,60.28,50.00,0.873,8:22:15 PM:955,1
679,219.24,0.271,49.53,50.00,0.834,8:22:16 PM:327,1
680,219.03,0.301,56.24,50.00,0.853,8:22:16 PM:712,1
681,219.12,0.291,55.11,49.99,0.864,8:22:17 PM:087,1
682,219.23,0.315,61.08,50.02,0.884,8:22:17 PM:461,1
683,219.19,0.270,47.52,50.00,0.803,8:22:17 PM:832,1
684,219.21,0.297,54.90,50.00,0.843,8:22:18 PM:205,1
685,219.30,0.270,48.59,50.01,0.821,8:22:18 PM:591,1
686,219.25,0.286,52.78,50.01,0.842,8:22:18 PM:979,1
687,219.27,0.299,54.97,49.99,0.839,8:22:19 PM:351,1
688,219.18,0.332,64.20,50.02,0.882,8:22:19 PM:723,1
689,219.02,0.367,70.39,50.02,0.876,8:22:20 PM:094,1
690,219.07,0.353,69.49,50.04,0.899,8:22:20 PM:468,1
691,219.12,0.319,61.68,50.01,0.882,8:22:20 PM:856,1
692,219.09,0.294,53.59,50.01,0.832,8:22:21 PM:227,1
693,219.05,0.279,50.90,50.00,0.833,8:22:21 PM:600,1
694,219.16,0.298,56.07,50.03,0.858,8:22:21 PM:970,1
695,219.03,0.333,64.86,50.02,0.889,8:22:22 PM:357,1
696,218.91,0.285,53.76,50.03,0.862,8:22:22 PM:727,1
697,219.12,0.300,54.87,50.02,0.835,8:22:23 PM:100,1
698,219.13,0.429,72.19,50.02,0.768,8:22:23 PM:475,1
699,219.04,0.275,51.01,50.02,0.847,8:22:23 PM:850,1
700,219.10,0.364,72.29,50.03,0.906,8:22:24 PM:223,1
701,218.97,0.368,71.48,50.04,0.887,8:22:24 PM:598,1
702,219.00,0.361,68.93,50.05,0.872,8:22:24 PM:986,1
703,219.16,0.363,71.13,50.03,0.894,8:22:25 PM:362,1
704,219.08,0.357,70.76,50.03,0.905,8:22:25 PM:736,1
705,219.21,0.368,72.84,50.01,0.903,8:22:26 PM:123,1
706,219.23,0.348,68.92,50.03,0.903,8:22:26 PM:497,1
707,219.04,0.367,71.75,50.03,0.893,8:22:26 PM:871,1
708,218.99,0.368,72.63,50.04,0.901,8:22:27 PM:244,1
709,218.79,0.374,74.53,50.03,0.911,8:22:27 PM:618,1
710,219.00,0.374,73.42,50.04,0.896,8:22:27 PM:992,1
711,219.15,0.315,60.98,50.03,0.883,8:22:28 PM:363,1
712,219.05,0.333,63.45,50.03,0.870,8:22:28 PM:736,1
713,219.06,0.274,48.47,50.03,0.808,8:22:29 PM:112,1
714,219.05,0.302,57.92,50.03,0.876,8:22:29 PM:487,1
715,218.88,0.293,54.97,50.03,0.857,8:22:29 PM:862,1
716,219.06,0.276,50.53,50.04,0.836,8:22:30 PM:247,1
717,219.15,0.288,53.46,50.04,0.847,8:22:30 PM:619,1
718,219.19,0.362,71.01,50.04,0.895,8:22:30 PM:994,1
719,219.24,0.352,68.47,50.03,0.887,8:22:31 PM:367,1
720,219.14,0.347,68.49,50.04,0.901,8:22:31 PM:741,1
721,219.20,0.265,46.81,50.02,0.806,8:22:32 PM:114,1
722,219.21,0.370,58.49,50.03,0.721,8:22:32 PM:484,1
723,219.20,0.269,49.24,50.04,0.835,8:22:32 PM:859,1
724,219.26,0.327,63.91,50.04,0.891,8:22:33 PM:249,1
725,219.15,0.299,56.35,50.04,0.860,8:22:33 PM:623,1
726,219.10,0.345,66.06,50.03,0.874,8:22:33 PM:997,1
727,219.21,0.347,68.05,50.04,0.895,8:22:34 PM:371,1
728,219.16,0.337,65.27,50.04,0.884,8:22:34 PM:745,1
729,219.26,0.329,62.44,50.03,0.866,8:22:35 PM:115,1
730,219.25,0.322,61.97,50.03,0.878,8:22:35 PM:487,1
731,219.22,0.307,55.65,50.03,0.827,8:22:35 PM:876,1
732,219.24,0.293,55.00,50.03,0.856,8:22:36 PM:265,1
733,219.06,0.306,57.42,50.02,0.857,8:22:36 PM:641,1
734,219.13,0.271,49.37,50.04,0.831,8:22:37 PM:027,1
735,219.19,0.386,72.66,50.03,0.859,8:22:37 PM:402,1
736,219.05,0.220,38.10,50.04,0.791,8:22:37 PM:772,1
737,219.15,0.265,47.30,50.03,0.814,8:22:38 PM:143,1
738,219.22,0.254,46.03,50.05,0.827,8:22:38 PM:517,1
739,219.15,0.264,48.33,50.05,0.835,8:22:38 PM:890,1
740,219.21,0.227,39.54,50.04,0.795,8:22:39 PM:278,1
741,219.13,0.249,45.04,50.01,0.825,8:22:39 PM:653,1
742,219.21,0.240,42.49,50.03,0.808,8:22:40 PM:026,1
743,219.05,0.280,52.23,50.04,0.852,8:22:40 PM:399,1
744,219.01,0.280,51.82,50.04,0.845,8:22:40 PM:774,1
745,219.07,0.286,52.97,50.03,0.845,8:22:41 PM:148,1
746,219.00,0.247,44.52,50.04,0.823,8:22:41 PM:524,1
747,218.94,0.248,43.95,50.03,0.809,8:22:41 PM:895,1
748,219.12,0.242,43.66,50.03,0.823,8:22:42 PM:267,1
749,218.94,0.257,47.05,50.02,0.836,8:22:42 PM:655,1
750,219.09,0.239,42.91,50.02,0.819,8:22:43 PM:028,1
751,219.19,0.296,54.38,50.01,0.838,8:22:43 PM:401,1
752,219.02,0.273,51.31,50.03,0.858,8:22:43 PM:775,1
753,219.09,0.322,60.94,50.03,0.864,8:22:44 PM:149,1
754,218.96,0.224,39.83,50.02,0.812,8:22:44 PM:521,1
755,218.82,0.250,43.74,25.01,0.799,8:22:44 PM:892,1
756,218.98,0.281,52.93,50.04,0.860,8:22:45 PM:269,1
757,218.97,0.252,44.96,50.01,0.815,8:22:45 PM:643,1
758,219.11,0.234,42.16,50.03,0.822,8:22:46 PM:029,1
759,218.96,0.255,46.22,50.00,0.828,8:22:46 PM:400,1
760,218.84,0.218,37.54,49.99,0.787,8:22:46 PM:775,1
761,218.93,0.261,45.66,50.00,0.799,8:22:47 PM:145,1
762,218.99,0.248,45.43,50.00,0.837,8:22:47 PM:531,1
763,218.89,0.236,42.41,50.01,0.821,8:22:47 PM:905,1
764,219.10,0.268,48.58,50.02,0.827,8:22:48 PM:278,1
765,218.97,0.328,63.78,49.99,0.888,8:22:48 PM:654,1
766,218.96,0.240,41.85,50.00,0.796,8:22:49 PM:027,1
767,218.93,0.232,41.72,50.00,0.821,8:22:49 PM:401,1
768,218.88,0.231,41.13,50.01,0.814,8:22:49 PM:773,1
769,219.01,0.257,45.99,50.00,0.817,8:22:50 PM:146,1
770,219.04,0.217,37.39,50.00,0.787,8:22:50 PM:517,1
771,218.98,0.296,55.44,50.01,0.855,8:22:50 PM:891,1
772,219.01,0.260,47.92,50.00,0.842,8:22:51 PM:265,1
773,218.99,0.250,45.27,49.99,0.827,8:22:51 PM:635,1
774,218.98,0.297,56.50,50.02,0.869,8:22:52 PM:014,1
775,219.02,0.320,61.44,49.98,0.877,8:22:52 PM:389,1
776,218.98,0.286,51.48,49.99,0.822,8:22:52 PM:761,1
777,218.96,0.290,51.81,49.97,0.816,8:22:53 PM:135,1
778,219.14,0.397,57.31,49.99,0.659,8:22:53 PM:510,1
779,218.80,0.296,53.94,49.98,0.833,8:22:53 PM:885,1
780,218.81,0.291,53.12,49.99,0.834,8:22:54 PM:256,1
781,218.65,0.292,52.08,49.98,0.816,8:22:54 PM:630,1
782,218.55,0.367,69.01,49.96,0.860,8:22:55 PM:006,1
783,218.74,0.327,50.07,49.98,0.700,8:22:55 PM:378,1
784,218.70,0.318,58.77,49.98,0.845,8:22:55 PM:754,1
785,218.97,0.304,55.83,49.95,0.839,8:22:56 PM:128,1
786,218.92,0.339,66.01,49.96,0.889,8:22:56 PM:503,1
787,218.73,0.265,47.28,49.98,0.816,8:22:56 PM:878,1
788,219.00,0.285,53.86,49.96,0.863,8:22:57 PM:266,1
789,218.75,0.390,76.36,49.96,0.895,8:22:57 PM:642,1
790,218.78,0.319,56.03,49.97,0.803,8:22:58 PM:013,1
791,218.93,0.410,81.44,49.97,0.907,8:22:58 PM:386,1
792,218.97,0.286,52.56,49.96,0.839,8:22:58 PM:763,1
793,219.03,0.352,59.27,49.95,0.769,8:22:59 PM:134,1
794,219.05,0.287,52.73,49.96,0.839,8:22:59 PM:510,1
795,218.89,0.382,75.59,49.95,0.904,8:22:59 PM:884,1
796,218.98,0.308,57.94,49.98,0.859,8:23:00 PM:257,1
797,219.17,0.285,53.37,49.96,0.854,8:23:00 PM:632,1
