??,??(V),??(A),??(W),??(Hz),????,??,??
399,217.88,0.375,74.50,50.01,0.912,8:01:25 PM:465,1
400,218.02,0.366,71.51,50.01,0.896,8:01:25 PM:846,1
401,218.06,0.365,69.67,50.01,0.875,8:01:26 PM:232,1
402,217.95,0.350,68.52,50.03,0.898,8:01:26 PM:611,1
403,217.86,0.352,69.12,50.00,0.901,8:01:26 PM:991,1
404,217.77,0.366,71.88,50.00,0.902,8:01:27 PM:366,1
405,217.90,0.346,67.13,50.02,0.890,8:01:27 PM:748,1
406,218.03,0.338,65.50,50.00,0.889,8:01:28 PM:129,1
407,217.99,0.369,72.80,50.01,0.905,8:01:28 PM:520,1
408,218.09,0.382,76.15,50.01,0.914,8:01:28 PM:915,1
409,218.07,0.396,79.13,49.99,0.916,8:01:29 PM:301,1
410,218.17,0.389,77.46,50.00,0.913,8:01:29 PM:691,1
411,217.93,0.379,74.78,49.99,0.905,8:01:30 PM:086,1
412,217.92,0.390,77.38,50.00,0.910,8:01:30 PM:472,1
413,218.13,0.383,75.52,50.01,0.904,8:01:30 PM:861,1
414,218.15,0.349,68.76,49.99,0.903,8:01:31 PM:239,1
415,218.05,0.433,87.90,50.00,0.931,8:01:31 PM:627,1
416,218.08,0.422,85.22,50.00,0.926,8:01:32 PM:012,1
417,217.94,0.394,78.71,49.99,0.917,8:01:32 PM:402,1
418,218.00,0.373,74.33,49.99,0.914,8:01:32 PM:782,1
419,218.09,0.413,83.23,49.99,0.924,8:01:33 PM:152,1
420,218.20,0.410,82.51,50.00,0.922,8:01:33 PM:523,1
421,218.28,0.396,79.26,49.98,0.917,8:01:33 PM:913,1
422,218.19,0.348,68.09,50.00,0.897,8:01:34 PM:293,1
423,218.31,0.332,62.63,49.99,0.864,8:01:34 PM:673,1
424,218.27,0.276,39.07,49.99,0.649,8:01:35 PM:053,1
425,218.16,0.295,53.62,49.96,0.833,8:01:35 PM:433,1
426,218.40,0.227,39.64,49.99,0.799,8:01:35 PM:803,1
427,218.39,0.230,38.68,49.99,0.770,8:01:36 PM:183,1
428,218.31,0.225,39.59,49.99,0.806,8:01:36 PM:567,1
429,218.30,0.316,60.35,49.98,0.875,8:01:36 PM:953,1
430,218.17,0.216,34.31,49.99,0.728,8:01:37 PM:332,1
431,218.17,0.236,40.99,49.99,0.796,8:01:37 PM:717,1
432,218.45,0.207,34.89,49.99,0.771,8:01:38 PM:086,1
433,218.33,0.300,55.87,50.00,0.853,8:01:38 PM:470,1
434,218.36,0.205,32.24,49.99,0.720,8:01:38 PM:840,1
435,218.32,0.268,48.01,49.99,0.820,8:01:39 PM:225,1
436,218.35,0.221,37.06,50.00,0.768,8:01:39 PM:611,1
437,218.29,0.250,38.72,50.01,0.709,8:01:39 PM:989,1
438,218.26,0.283,53.45,49.99,0.865,8:01:40 PM:366,1
439,218.44,0.349,65.41,49.99,0.858,8:01:40 PM:744,1
440,218.47,0.210,34.54,50.00,0.753,8:01:41 PM:129,1
441,218.31,0.435,82.66,49.99,0.870,8:01:41 PM:515,1
442,218.42,0.395,78.63,49.99,0.911,8:01:41 PM:899,1
443,218.37,0.339,66.22,49.99,0.894,8:01:42 PM:284,1
444,218.41,0.373,73.80,50.01,0.906,8:01:42 PM:653,1
445,218.48,0.323,62.66,49.98,0.888,8:01:43 PM:043,1
446,218.41,0.350,68.86,49.99,0.901,8:01:43 PM:429,1
447,218.42,0.350,69.06,49.99,0.903,8:01:43 PM:824,1
448,218.41,0.387,76.24,49.99,0.902,8:01:44 PM:204,1
449,218.32,0.381,76.10,49.99,0.915,8:01:44 PM:594,1
450,218.31,0.354,69.53,49.99,0.900,8:01:44 PM:964,1
451,218.25,0.340,66.67,49.99,0.899,8:01:45 PM:344,1
452,218.33,0.379,75.13,50.01,0.908,8:01:45 PM:734,1
453,218.40,0.379,74.22,50.01,0.897,8:01:46 PM:107,1
454,218.33,0.364,71.69,50.00,0.902,8:01:46 PM:495,1
455,218.61,0.233,39.48,49.99,0.775,8:01:46 PM:874,1
456,218.62,0.259,45.85,50.00,0.810,8:01:47 PM:255,1
457,218.32,0.354,68.18,49.99,0.882,8:01:47 PM:630,1
458,218.26,0.314,60.25,49.99,0.879,8:01:47 PM:995,1
459,218.28,0.353,68.50,49.99,0.889,8:01:48 PM:385,1
460,218.43,0.374,74.30,49.99,0.909,8:01:48 PM:765,1
461,218.44,0.298,56.00,50.01,0.860,8:01:49 PM:145,1
462,218.50,0.272,50.93,49.99,0.857,8:01:49 PM:525,1
463,218.24,0.345,66.00,50.00,0.877,8:01:49 PM:905,1
464,218.17,0.327,61.04,50.00,0.856,8:01:50 PM:285,1
465,218.28,0.298,56.69,49.99,0.872,8:01:50 PM:655,1
466,218.35,0.357,69.92,50.01,0.897,8:01:51 PM:035,1
467,218.24,0.374,74.60,50.00,0.914,8:01:51 PM:405,1
468,218.32,0.370,73.71,50.00,0.912,8:01:51 PM:785,1
469,218.39,0.372,73.61,49.99,0.906,8:01:52 PM:155,1
470,218.30,0.364,72.12,50.02,0.908,8:01:52 PM:545,1
471,218.30,0.357,70.02,49.99,0.898,8:01:52 PM:920,1
472,218.30,0.363,70.21,49.99,0.886,8:01:53 PM:306,1
473,218.24,0.384,76.64,49.99,0.915,8:01:53 PM:686,1
474,218.26,0.379,75.57,49.99,0.914,8:01:54 PM:065,1
475,218.19,0.392,78.62,49.99,0.919,8:01:54 PM:446,1
476,218.21,0.382,75.81,49.99,0.909,8:01:54 PM:846,1
477,218.24,0.384,76.71,50.00,0.915,8:01:55 PM:236,1
478,218.32,0.398,79.90,49.99,0.920,8:01:55 PM:613,1
479,218.37,0.358,70.37,49.99,0.900,8:01:55 PM:986,1
480,218.31,0.310,57.51,50.01,0.850,8:01:56 PM:356,1
481,218.25,0.369,72.16,50.01,0.896,8:01:56 PM:736,1
482,218.35,0.296,56.54,50.00,0.875,8:01:57 PM:106,1
483,218.43,0.311,59.91,50.00,0.882,8:01:57 PM:476,1
484,218.49,0.324,62.49,50.00,0.883,8:01:57 PM:861,1
485,218.47,0.342,66.99,50.01,0.897,8:01:58 PM:235,1
486,218.60,0.343,67.04,50.01,0.894,8:01:58 PM:617,1
487,218.62,0.368,68.04,50.01,0.846,8:01:59 PM:006,1
488,218.46,0.337,64.97,49.99,0.882,8:01:59 PM:370,1
489,218.51,0.363,71.72,49.99,0.904,8:01:59 PM:761,1
490,218.41,0.370,72.95,49.99,0.903,8:02:00 PM:140,1
491,218.53,0.382,76.34,50.01,0.914,8:02:00 PM:521,1
492,218.56,0.444,90.59,50.01,0.934,8:02:00 PM:891,1
493,218.39,0.421,85.11,50.02,0.926,8:02:01 PM:271,1
494,218.42,0.330,63.34,50.00,0.879,8:02:01 PM:651,1
495,218.53,0.367,72.05,50.00,0.898,8:02:02 PM:031,1
496,218.34,0.381,76.20,49.99,0.916,8:02:02 PM:426,1
497,218.40,0.404,81.42,50.00,0.923,8:02:02 PM:811,1
498,218.37,0.433,87.98,50.01,0.930,8:02:03 PM:199,1
499,218.49,0.384,76.86,50.00,0.916,8:02:03 PM:590,1
500,218.68,0.348,68.60,50.00,0.901,8:02:03 PM:966,1
501,218.46,0.356,70.21,50.02,0.903,8:02:04 PM:344,1
502,218.49,0.379,73.71,50.00,0.890,8:02:04 PM:718,1
503,218.45,0.415,83.76,50.01,0.924,8:02:05 PM:104,1
504,218.31,0.380,75.75,49.99,0.913,8:02:05 PM:495,1
505,218.36,0.395,78.97,50.00,0.916,8:02:05 PM:884,1
506,218.27,0.442,89.98,50.00,0.933,8:02:06 PM:273,1
507,218.26,0.447,91.16,50.01,0.934,8:02:06 PM:647,1
508,218.36,0.402,79.87,49.99,0.910,8:02:07 PM:024,1
509,218.31,0.394,78.90,50.00,0.917,8:02:07 PM:400,1
510,218.38,0.400,80.35,50.00,0.920,8:02:07 PM:790,1
511,218.36,0.436,88.69,49.99,0.932,8:02:08 PM:187,1
512,218.39,0.483,99.18,50.00,0.940,8:02:08 PM:569,1
513,218.47,0.476,97.54,50.01,0.938,8:02:08 PM:944,1
514,218.35,0.488,100.29,50.01,0.941,8:02:09 PM:318,1
515,218.24,0.471,96.49,50.01,0.939,8:02:09 PM:692,1
516,218.22,0.434,87.85,50.00,0.928,8:02:10 PM:077,1
517,218.25,0.419,84.67,49.99,0.926,8:02:10 PM:458,1
518,218.39,0.442,89.76,49.99,0.930,8:02:10 PM:838,1
519,218.37,0.447,90.79,50.01,0.930,8:02:11 PM:223,1
520,218.09,0.454,92.74,49.99,0.937,8:02:11 PM:608,1
521,218.16,0.433,87.97,49.99,0.931,8:02:11 PM:986,1
522,218.23,0.382,76.20,50.00,0.914,8:02:12 PM:362,1
523,218.30,0.381,74.53,49.99,0.896,8:02:12 PM:735,1
524,218.34,0.422,85.41,49.99,0.927,8:02:13 PM:124,1
525,218.19,0.385,76.99,49.99,0.917,8:02:13 PM:514,1
526,218.41,0.452,91.56,49.99,0.927,8:02:13 PM:906,1
527,218.21,0.431,87.60,49.98,0.931,8:02:14 PM:285,1
528,218.25,0.400,79.87,49.99,0.915,8:02:14 PM:675,1
529,218.34,0.401,78.44,50.00,0.896,8:02:15 PM:055,1
530,218.25,0.391,76.93,49.99,0.902,8:02:15 PM:445,1
531,218.40,0.336,65.85,49.99,0.897,8:02:15 PM:825,1
532,218.45,0.346,66.29,49.99,0.877,8:02:16 PM:215,1
533,218.29,0.420,85.02,49.99,0.927,8:02:16 PM:605,1
534,218.38,0.371,73.02,49.99,0.901,8:02:16 PM:995,1
535,218.38,0.408,82.41,49.99,0.925,8:02:17 PM:375,1
536,218.39,0.406,81.64,49.97,0.921,8:02:17 PM:765,1
537,218.37,0.386,77.10,49.99,0.915,8:02:18 PM:140,1
538,218.25,0.302,57.38,49.99,0.871,8:02:18 PM:526,1
539,218.28,0.321,61.19,49.99,0.873,8:02:18 PM:926,1
540,218.20,0.408,82.38,49.98,0.925,8:02:19 PM:318,1
541,218.23,0.418,84.48,50.01,0.926,8:02:19 PM:691,1
542,218.31,0.379,75.12,49.99,0.908,8:02:20 PM:077,1
543,218.19,0.372,72.94,49.99,0.899,8:02:20 PM:474,1
544,218.34,0.330,63.68,49.99,0.884,8:02:20 PM:847,1
545,218.46,0.344,65.99,49.99,0.878,8:02:21 PM:221,1
546,218.37,0.383,75.75,49.99,0.906,8:02:21 PM:611,1
547,218.33,0.419,84.58,49.99,0.925,8:02:21 PM:991,1
548,218.43,0.402,80.39,49.99,0.915,8:02:22 PM:376,1
549,218.35,0.384,76.39,49.99,0.911,8:02:22 PM:762,1
550,218.47,0.408,82.23,49.99,0.923,8:02:23 PM:147,1
551,218.41,0.370,73.68,49.99,0.912,8:02:23 PM:531,1
552,218.49,0.364,72.26,49.99,0.909,8:02:23 PM:910,1
553,218.47,0.412,83.25,49.99,0.925,8:02:24 PM:295,1
554,218.56,0.427,86.40,49.98,0.926,8:02:24 PM:680,1
555,218.53,0.396,79.55,49.99,0.919,8:02:25 PM:066,1
556,218.56,0.380,75.64,49.99,0.911,8:02:25 PM:451,1
557,218.61,0.346,67.83,49.99,0.897,8:02:25 PM:830,1
558,218.62,0.421,85.35,49.98,0.927,8:02:26 PM:215,1
559,218.50,0.366,72.01,49.98,0.900,8:02:26 PM:616,1
560,218.43,0.379,75.57,49.98,0.913,8:02:26 PM:986,1
561,218.38,0.389,77.12,49.97,0.908,8:02:27 PM:377,1
562,218.42,0.369,73.03,49.99,0.906,8:02:27 PM:781,1
563,218.47,0.387,77.09,49.99,0.912,8:02:28 PM:165,1
564,218.43,0.403,80.86,49.99,0.919,8:02:28 PM:547,1
565,218.31,0.429,86.98,49.99,0.929,8:02:28 PM:929,1
566,218.30,0.361,71.05,49.97,0.902,8:02:29 PM:311,1
567,218.37,0.421,85.04,49.99,0.925,8:02:29 PM:693,1
568,218.42,0.338,66.21,49.98,0.897,8:02:30 PM:075,1
569,218.36,0.375,74.48,49.98,0.910,8:02:30 PM:462,1
570,218.48,0.385,76.03,49.98,0.904,8:02:30 PM:840,1
571,218.41,0.446,90.66,49.98,0.931,8:02:31 PM:215,1
572,218.29,0.450,91.37,49.98,0.930,8:02:31 PM:593,1
573,218.27,0.477,96.99,49.99,0.932,8:02:31 PM:988,1
574,218.30,0.439,88.08,49.97,0.919,8:02:32 PM:363,1
575,218.34,0.458,93.39,49.98,0.934,8:02:32 PM:743,1
576,218.37,0.446,90.11,49.97,0.925,8:02:33 PM:114,1
577,218.33,0.380,75.40,49.98,0.909,8:02:33 PM:504,1
578,218.34,0.427,86.13,49.97,0.924,8:02:33 PM:879,1
579,218.44,0.433,86.69,49.97,0.917,8:02:34 PM:264,1
580,218.37,0.296,55.02,49.99,0.851,8:02:34 PM:649,1
581,218.40,0.398,73.12,49.97,0.841,8:02:35 PM:019,1
582,218.38,0.322,60.76,49.99,0.864,8:02:35 PM:398,1
583,218.28,0.291,45.59,49.98,0.718,8:02:35 PM:767,1
584,218.43,0.250,44.54,49.99,0.816,8:02:36 PM:152,1
585,218.37,0.243,43.75,49.98,0.824,8:02:36 PM:521,1
586,218.39,0.356,59.94,50.00,0.771,8:02:36 PM:901,1
587,218.35,0.406,79.77,49.98,0.900,8:02:37 PM:270,1
588,218.36,0.357,69.75,49.98,0.895,8:02:37 PM:656,1
589,218.50,0.335,64.99,49.98,0.888,8:02:38 PM:041,1
590,218.64,0.275,49.42,49.99,0.822,8:02:38 PM:426,1
591,218.36,0.310,57.14,49.98,0.844,8:02:38 PM:805,1
592,218.37,0.285,53.81,49.98,0.865,8:02:39 PM:175,1
593,218.37,0.478,63.54,49.99,0.609,8:02:39 PM:560,1
594,218.37,0.381,67.59,49.99,0.812,8:02:39 PM:946,1
595,218.17,0.413,82.59,49.97,0.917,8:02:40 PM:326,1
596,218.10,0.412,83.03,49.98,0.924,8:02:40 PM:708,1
597,218.36,0.430,86.77,49.98,0.924,8:02:41 PM:090,1
598,218.31,0.433,86.85,49.99,0.919,8:02:41 PM:466,1
599,218.24,0.369,71.68,49.97,0.890,8:02:41 PM:836,1
600,218.29,0.351,67.16,49.97,0.877,8:02:42 PM:206,1
601,218.33,0.299,46.32,49.97,0.710,8:02:42 PM:591,1
602,218.32,0.433,87.32,49.96,0.924,8:02:42 PM:970,1
603,218.31,0.347,63.66,49.97,0.840,8:02:43 PM:356,1
604,218.31,0.241,43.50,49.96,0.827,8:02:43 PM:725,1
605,218.11,0.388,73.66,49.97,0.870,8:02:44 PM:111,1
606,218.10,0.352,45.05,49.98,0.587,8:02:44 PM:496,1
607,218.08,0.331,62.25,49.96,0.862,8:02:44 PM:874,1
608,218.11,0.349,60.26,49.96,0.792,8:02:45 PM:262,1
609,218.03,0.277,50.98,49.96,0.844,8:02:45 PM:637,1
610,218.15,0.284,52.60,49.96,0.849,8:02:46 PM:012,1
611,218.14,0.261,45.13,49.98,0.793,8:02:46 PM:387,1
612,218.18,0.358,70.96,49.97,0.908,8:02:46 PM:778,1
613,218.18,0.308,57.27,49.97,0.852,8:02:47 PM:153,1
614,218.17,0.268,46.84,49.97,0.801,8:02:47 PM:528,1
615,218.22,0.262,47.37,49.97,0.829,8:02:47 PM:902,1
616,218.37,0.276,49.14,49.99,0.815,8:02:48 PM:277,1
617,218.32,0.374,66.80,49.97,0.818,8:02:48 PM:668,1
618,218.17,0.267,39.76,49.97,0.683,8:02:49 PM:043,1
619,218.20,0.296,53.52,49.96,0.829,8:02:49 PM:418,1
620,218.26,0.253,45.63,49.97,0.826,8:02:49 PM:793,1
621,218.23,0.278,50.78,49.97,0.837,8:02:50 PM:168,1
622,218.06,0.370,60.44,49.97,0.749,8:02:50 PM:559,1
623,218.20,0.291,50.59,49.97,0.797,8:02:50 PM:934,1
624,218.36,0.310,56.48,49.96,0.834,8:02:51 PM:309,1
625,218.36,0.340,57.69,49.98,0.777,8:02:51 PM:683,1
626,218.31,0.382,74.50,49.98,0.893,8:02:52 PM:058,1
627,218.27,0.442,89.86,49.97,0.931,8:02:52 PM:433,1
628,218.28,0.295,41.45,49.97,0.644,8:02:52 PM:808,1
629,218.28,0.303,56.25,49.98,0.850,8:02:53 PM:183,1
630,218.21,0.307,53.55,49.98,0.799,8:02:53 PM:558,1
631,218.23,0.324,62.22,49.97,0.880,8:02:53 PM:949,1
632,218.17,0.345,67.40,49.98,0.895,8:02:54 PM:324,1
633,218.24,0.307,58.14,49.98,0.868,8:02:54 PM:699,1
634,218.28,0.489,48.81,49.98,0.457,8:02:55 PM:074,1
635,218.27,0.304,54.78,49.97,0.826,8:02:55 PM:449,1
636,218.19,0.341,66.17,49.96,0.889,8:02:55 PM:840,1
637,218.31,0.309,54.35,49.98,0.806,8:02:56 PM:214,1
638,218.10,0.467,50.53,49.94,0.496,8:02:56 PM:589,1
639,218.04,0.301,55.62,49.94,0.847,8:02:56 PM:964,1
640,217.93,0.429,74.80,49.97,0.800,8:02:57 PM:355,1
641,217.98,0.381,73.98,49.96,0.891,8:02:57 PM:730,1
642,218.17,0.399,79.31,49.98,0.911,8:02:58 PM:120,1
643,218.12,0.367,71.38,49.98,0.892,8:02:58 PM:496,1
644,217.93,0.307,58.22,49.95,0.870,8:02:58 PM:870,1
645,217.85,0.392,71.58,49.96,0.838,8:02:59 PM:261,1
646,217.89,0.340,63.89,49.97,0.862,8:02:59 PM:636,1
647,218.00,0.364,69.57,49.96,0.877,8:03:00 PM:011,1
648,218.03,0.323,60.86,49.96,0.864,8:03:00 PM:386,1
649,218.01,0.336,61.76,49.98,0.843,8:03:00 PM:761,1
650,218.28,0.339,47.56,49.97,0.643,8:03:01 PM:136,1
651,218.23,0.299,55.55,49.98,0.851,8:03:01 PM:511,1
652,218.18,0.291,54.66,49.96,0.861,8:03:01 PM:886,1
653,218.30,0.248,45.20,49.96,0.835,8:03:02 PM:276,1
654,218.31,0.316,55.09,49.97,0.799,8:03:02 PM:652,1
655,218.54,0.242,42.67,49.97,0.807,8:03:03 PM:026,1
656,218.52,0.281,50.72,49.97,0.826,8:03:03 PM:402,1
657,218.42,0.270,48.96,49.97,0.830,8:03:03 PM:776,1
658,218.63,0.352,68.60,49.97,0.891,8:03:04 PM:151,1
659,218.50,0.243,41.59,49.98,0.783,8:03:04 PM:526,1
660,218.55,0.338,65.78,49.97,0.890,8:03:04 PM:917,1
661,218.67,0.371,73.71,49.97,0.909,8:03:05 PM:292,1
662,218.64,0.280,50.49,50.00,0.825,8:03:05 PM:667,1
663,218.67,0.302,51.75,49.98,0.784,8:03:06 PM:042,1
664,218.53,0.249,44.75,49.98,0.822,8:03:06 PM:417,1
665,218.41,0.325,62.84,49.98,0.885,8:03:06 PM:792,1
666,218.57,0.342,63.61,49.99,0.851,8:03:07 PM:167,1
667,218.53,0.322,60.51,49.98,0.860,8:03:07 PM:542,1
668,218.55,0.338,64.17,49.97,0.869,8:03:07 PM:917,1
669,218.66,0.293,53.97,49.97,0.842,8:03:08 PM:292,1
670,218.63,0.475,48.54,49.98,0.467,8:03:08 PM:667,1
671,218.67,0.308,55.36,49.99,0.822,8:03:09 PM:042,1
672,218.55,0.271,48.73,49.98,0.823,8:03:09 PM:417,1
673,218.44,0.375,59.30,49.99,0.724,8:03:09 PM:807,1
674,218.54,0.307,54.70,49.97,0.815,8:03:10 PM:182,1
675,218.33,0.302,57.67,49.98,0.875,8:03:10 PM:557,1
676,218.47,0.293,54.52,49.99,0.852,8:03:10 PM:948,1
677,218.60,0.335,64.88,49.98,0.886,8:03:11 PM:323,1
678,218.51,0.332,63.02,50.00,0.869,8:03:11 PM:713,1
679,218.54,0.337,64.69,49.98,0.878,8:03:12 PM:088,1
680,218.42,0.338,48.29,49.99,0.654,8:03:12 PM:463,1
681,218.38,0.289,52.23,49.99,0.828,8:03:12 PM:854,1
682,218.48,0.299,55.46,49.99,0.849,8:03:13 PM:229,1
683,218.46,0.328,63.01,50.00,0.879,8:03:13 PM:604,1
684,218.43,0.307,52.87,49.99,0.788,8:03:13 PM:979,1
685,218.39,0.256,43.74,49.99,0.782,8:03:14 PM:354,1
686,218.18,0.365,70.95,50.02,0.891,8:03:14 PM:729,1
687,218.47,0.346,67.84,49.99,0.897,8:03:15 PM:104,1
688,218.48,0.390,54.79,50.01,0.643,8:03:15 PM:479,1
689,218.41,0.354,69.29,50.02,0.896,8:03:15 PM:854,1
690,218.51,0.362,70.72,50.00,0.894,8:03:16 PM:229,1
691,218.48,0.240,41.07,50.02,0.783,8:03:16 PM:603,1
692,218.57,0.278,51.57,50.01,0.849,8:03:16 PM:979,1
693,218.70,0.281,50.73,50.01,0.825,8:03:17 PM:353,1
694,218.59,0.375,53.96,50.01,0.658,8:03:17 PM:737,1
695,218.70,0.377,74.82,50.02,0.907,8:03:18 PM:112,1
696,218.60,0.333,63.78,50.02,0.876,8:03:18 PM:488,1
697,218.42,0.365,70.11,50.02,0.879,8:03:18 PM:878,1
698,218.46,0.270,47.96,50.01,0.813,8:03:19 PM:253,1
699,218.30,0.246,43.25,50.02,0.805,8:03:19 PM:628,1
700,218.30,0.343,57.44,50.01,0.767,8:03:20 PM:003,1
701,218.25,0.277,50.12,50.04,0.829,8:03:20 PM:378,1
702,218.23,0.364,67.61,50.02,0.851,8:03:20 PM:753,1
703,218.42,0.390,77.84,50.03,0.914,8:03:21 PM:128,1
704,218.52,0.335,64.70,50.03,0.884,8:03:21 PM:503,1
705,218.45,0.333,64.26,50.03,0.883,8:03:21 PM:878,1
706,218.46,0.300,46.49,50.05,0.709,8:03:22 PM:253,1
707,218.45,0.257,45.84,50.03,0.816,8:03:22 PM:628,1
708,218.54,0.363,61.00,50.04,0.769,8:03:23 PM:003,1
709,218.50,0.292,53.42,50.02,0.837,8:03:23 PM:378,1
710,218.43,0.338,65.04,50.03,0.881,8:03:23 PM:753,1
711,218.45,0.344,67.42,50.05,0.897,8:03:24 PM:128,1
712,218.45,0.309,59.39,50.02,0.880,8:03:24 PM:503,1
713,218.19,0.334,64.36,50.03,0.883,8:03:24 PM:878,1
714,218.27,0.294,49.56,50.05,0.772,8:03:25 PM:253,1
715,218.32,0.326,60.95,50.03,0.856,8:03:25 PM:628,1
716,218.43,0.396,78.20,50.03,0.904,8:03:26 PM:003,1
717,218.51,0.346,59.87,50.05,0.792,8:03:26 PM:378,1
718,218.32,0.359,62.55,50.04,0.798,8:03:26 PM:753,1
719,218.25,0.315,58.18,50.05,0.846,8:03:27 PM:143,1
720,218.31,0.295,55.48,50.05,0.862,8:03:27 PM:518,1
721,218.36,0.315,58.94,50.03,0.857,8:03:27 PM:893,1
722,218.37,0.284,50.66,50.03,0.817,8:03:28 PM:268,1
723,218.24,0.260,45.74,50.04,0.806,8:03:28 PM:643,1
724,218.30,0.363,70.89,50.05,0.895,8:03:29 PM:018,1
725,218.32,0.395,62.08,50.05,0.720,8:03:29 PM:393,1
726,218.11,0.338,65.67,50.03,0.891,8:03:29 PM:768,1
727,218.22,0.430,70.49,50.04,0.751,8:03:30 PM:143,1
728,218.25,0.294,55.75,50.05,0.869,8:03:30 PM:518,1
729,218.15,0.358,70.34,50.04,0.901,8:03:30 PM:893,1
730,218.34,0.346,67.70,50.04,0.896,8:03:31 PM:268,1
731,218.17,0.317,57.94,50.03,0.838,8:03:31 PM:643,1
732,218.25,0.296,54.59,50.05,0.845,8:03:32 PM:018,1
733,218.38,0.249,45.15,50.05,0.830,8:03:32 PM:393,1
734,218.26,0.282,51.41,50.04,0.835,8:03:32 PM:768,1
735,218.30,0.269,46.87,50.03,0.798,8:03:33 PM:143,1
736,218.32,0.306,58.37,50.03,0.874,8:03:33 PM:518,1
737,218.30,0.316,55.09,50.04,0.799,8:03:33 PM:908,1
738,218.41,0.268,49.07,50.03,0.838,8:03:34 PM:299,1
739,218.24,0.315,59.33,50.05,0.863,8:03:34 PM:674,1
740,218.10,0.364,71.69,50.04,0.903,8:03:35 PM:064,1
741,218.28,0.333,64.23,50.03,0.884,8:03:35 PM:455,1
742,218.24,0.292,41.05,50.04,0.644,8:03:35 PM:846,1
743,218.31,0.298,55.92,50.04,0.860,8:03:36 PM:236,1
744,218.27,0.377,72.63,50.03,0.883,8:03:36 PM:611,1
745,218.29,0.310,59.13,50.02,0.874,8:03:36 PM:986,1
746,218.41,0.523,53.45,50.04,0.468,8:03:37 PM:361,1
747,218.28,0.315,59.04,50.04,0.859,8:03:37 PM:736,1
748,218.36,0.303,58.21,50.04,0.880,8:03:38 PM:111,1
749,218.43,0.387,69.23,50.02,0.819,8:03:38 PM:486,1
750,218.47,0.303,56.09,50.03,0.847,8:03:38 PM:877,1
751,218.44,0.355,68.99,50.04,0.890,8:03:39 PM:248,1
752,218.40,0.331,63.07,50.04,0.873,8:03:39 PM:632,1
753,218.44,0.310,58.96,50.03,0.871,8:03:40 PM:006,1
754,218.22,0.284,51.05,50.04,0.824,8:03:40 PM:382,1
755,218.25,0.281,52.47,50.02,0.856,8:03:40 PM:756,1
756,218.47,0.309,58.36,50.04,0.865,8:03:41 PM:147,1
757,218.41,0.263,48.18,50.05,0.839,8:03:41 PM:522,1
758,218.25,0.343,65.86,50.02,0.880,8:03:41 PM:897,1
759,218.33,0.376,73.95,50.02,0.901,8:03:42 PM:272,1
760,218.39,0.408,81.20,50.03,0.911,8:03:42 PM:647,1
761,218.49,0.331,63.27,50.03,0.875,8:03:43 PM:022,1
762,218.52,0.353,62.57,50.03,0.811,8:03:43 PM:397,1
763,218.43,0.334,65.31,50.03,0.895,8:03:43 PM:787,1
764,218.50,0.294,55.59,50.02,0.865,8:03:44 PM:162,1
765,218.27,0.252,45.33,50.05,0.824,8:03:44 PM:538,1
766,218.23,0.353,68.75,50.03,0.892,8:03:44 PM:928,1
767,218.23,0.269,47.53,50.04,0.810,8:03:45 PM:303,1
768,218.33,0.323,59.94,50.05,0.850,8:03:45 PM:678,1
769,218.38,0.333,53.83,50.04,0.740,8:03:46 PM:068,1
770,218.32,0.332,63.24,50.04,0.873,8:03:46 PM:443,1
771,218.13,0.340,65.88,50.04,0.888,8:03:46 PM:818,1
772,218.23,0.420,84.49,50.03,0.922,8:03:47 PM:209,1
773,218.41,0.261,45.30,50.04,0.795,8:03:47 PM:584,1
774,218.21,0.338,62.95,50.02,0.853,8:03:47 PM:977,1
775,218.33,0.380,73.64,50.04,0.888,8:03:48 PM:356,1
776,218.39,0.325,61.29,50.03,0.863,8:03:48 PM:731,1
777,218.29,0.355,68.51,50.06,0.884,8:03:49 PM:122,1
778,218.34,0.282,51.27,50.03,0.833,8:03:49 PM:497,1
779,218.34,0.296,48.58,50.04,0.752,8:03:49 PM:872,1
780,218.37,0.326,62.01,50.04,0.871,8:03:50 PM:247,1
781,218.13,0.259,46.97,50.02,0.831,8:03:50 PM:621,1
782,218.16,0.349,66.73,50.05,0.876,8:03:50 PM:997,1
783,218.34,0.357,66.17,50.04,0.849,8:03:51 PM:371,1
784,218.27,0.361,70.62,50.02,0.896,8:03:51 PM:762,1
785,218.32,0.398,78.28,50.03,0.901,8:03:52 PM:137,1
786,218.46,0.315,60.51,50.05,0.879,8:03:52 PM:512,1
787,218.26,0.274,50.60,50.06,0.846,8:03:52 PM:887,1
788,218.18,0.334,59.42,50.04,0.815,8:03:53 PM:262,1
789,218.26,0.278,49.02,50.04,0.808,8:03:53 PM:637,1
790,218.18,0.307,57.97,50.02,0.865,8:03:54 PM:012,1
791,218.24,0.270,48.32,50.04,0.820,8:03:54 PM:387,1
792,218.13,0.288,52.28,50.04,0.832,8:03:54 PM:762,1
793,218.21,0.267,48.67,50.03,0.835,8:03:55 PM:137,1
794,218.18,0.306,57.09,50.00,0.855,8:03:55 PM:512,1
795,218.20,0.290,54.45,50.03,0.861,8:03:55 PM:902,1
796,218.38,0.256,46.76,50.02,0.836,8:03:56 PM:278,1
797,218.28,0.290,51.42,50.04,0.812,8:03:56 PM:668,1
