Date,Time,Virtual Memory Committed [MB],Virtual Memory Available [MB],Virtual Memory Load [%],Physical Memory Used [MB],Physical Memory Available [MB],Physical Memory Load [%],Page File Usage [%],Core VIDs (avg) [V],Core 0 VID [V],Core 1 VID [V],Core 2 VID [V],Core 3 VID [V],Core Clocks (avg) [MHz],Core 0 Clock [MHz],Core 1 Clock [MHz],Core 2 Clock [MHz],Core 3 Clock [MHz],Bus Clock [MHz],Ring/LLC Clock [MHz],System Agent Clock [MHz],Core Effective Clocks (avg) [MHz],Core 0 T0 Effective Clock [MHz],Core 0 T1 Effective Clock [MHz],Core 1 T0 Effective Clock [MHz],Core 1 T1 Effective Clock [MHz],Core 2 T0 Effective Clock [MHz],Core 2 T1 Effective Clock [MHz],Core 3 T0 Effective Clock [MHz],Core 3 T1 Effective Clock [MHz],Average Effective Clock [MHz],Core Usage (avg) [%],Core 0 T0 Usage [%],Core 0 T1 Usage [%],Core 1 T0 Usage [%],Core 1 T1 Usage [%],Core 2 T0 Usage [%],Core 2 T1 Usage [%],Core 3 T0 Usage [%],Core 3 T1 Usage [%],Max CPU/Thread Usage [%],Total CPU Usage [%],On-Demand Clock Modulation [%],Core Utility (avg) [%],Core 0 T0 Utility [%],Core 0 T1 Utility [%],Core 1 T0 Utility [%],Core 1 T1 Utility [%],Core 2 T0 Utility [%],Core 2 T1 Utility [%],Core 3 T0 Utility [%],Core 3 T1 Utility [%],Total CPU Utility [%],Core Ratios (avg) [x],Core 0 Ratio [x],Core 1 Ratio [x],Core 2 Ratio [x],Core 3 Ratio [x],Uncore Ratio [x],Core Temperatures (avg) [°C],Core 0 [°C],Core 1 [°C],Core 2 [°C],Core 3 [°C],Core Distance to TjMAX (avg) [°C],Core 0 Distance to TjMAX [°C],Core 1 Distance to TjMAX [°C],Core 2 Distance to TjMAX [°C],Core 3 Distance to TjMAX [°C],CPU Package [°C],Core Max [°C],Core Thermal Throttling (avg) [Yes/No],Core 0 Thermal Throttling [Yes/No],Core 1 Thermal Throttling [Yes/No],Core 2 Thermal Throttling [Yes/No],Core 3 Thermal Throttling [Yes/No],Core Critical Temperature (avg) [Yes/No],Core 0 Critical Temperature [Yes/No],Core 1 Critical Temperature [Yes/No],Core 2 Critical Temperature [Yes/No],Core 3 Critical Temperature [Yes/No],Core Power Limit Exceeded (avg) [Yes/No],Core 0 Power Limit Exceeded [Yes/No],Core 1 Power Limit Exceeded [Yes/No],Core 2 Power Limit Exceeded [Yes/No],Core 3 Power Limit Exceeded [Yes/No],Package/Ring Thermal Throttling [Yes/No],Package/Ring Critical Temperature [Yes/No],Package/Ring Power Limit Exceeded [Yes/No],CPU Package [°C],CPU IA Cores [°C],CPU GT Cores (Graphics) [°C],VR VCC Temperature (SVID) [°C],Voltage Offsets (avg) [V],IA Voltage Offset [V],GT (Slice) Voltage Offset [V],CLR (CBo/LLC/Ring) Voltage Offset [V],GT (Unslice) Voltage Offset [V],Uncore/SA Voltage Offset [V],CPU Package Power [W],IA Cores Power [W],GT Cores Power [W],Total DRAM Power [W],Rest-of-Chip Power [W],PL1 Power Limit (Static) [W],PL2 Power Limit (Static) [W],GPU Clock [MHz],GPU D3D Usage [%],GPU GT Usage [%],GPU Media Engine Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Decode 1 Usage [%],GPU Video Processing 0 Usage [%],GPU Video Processing 1 Usage [%],GPU D3D Memory Dynamic [MB],Package C2 Residency [%],Core C0 Residency (avg) [%],Core 0 T0 C0 Residency [%],Core 0 T1 C0 Residency [%],Core 1 T0 C0 Residency [%],Core 1 T1 C0 Residency [%],Core 2 T0 C0 Residency [%],Core 2 T1 C0 Residency [%],Core 3 T0 C0 Residency [%],Core 3 T1 C0 Residency [%],Core C3 Residency (avg) [%],Core 0 C3 Residency [%],Core 1 C3 Residency [%],Core 2 C3 Residency [%],Core 3 C3 Residency [%],Core C7 Residency (avg) [%],Core 0 C7 Residency [%],Core 1 C7 Residency [%],Core 2 C7 Residency [%],Core 3 C7 Residency [%],Memory Clock [MHz],Memory Clock Ratio [x],Tcas [T],Trcd [T],Trp [T],Tras [T],Trc [T],Trfc [T],Command Rate [T],IA Limit Reasons (avg) [Yes/No],IA: PROCHOT [Yes/No],IA: Thermal Event [Yes/No],IA: DDR RAPL [Yes/No],IA: PCS (PECI) [Yes/No],IA: Residency State Regulation [Yes/No],IA: Running Average Thermal Limit [Yes/No],IA: VR Thermal Alert [Yes/No],IA: VR TDC [Yes/No],"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]",IA: Package-Level RAPL/PBM PL1 [Yes/No],"IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",IA: Max Turbo Limit [Yes/No],IA: Turbo Attenuation (MCT) [Yes/No],GT Limit Reasons (avg) [Yes/No],GT: PROCHOT [Yes/No],GT: Thermal Event [Yes/No],GT: DDR RAPL [Yes/No],GT: Residency State Regulation [Yes/No],GT: Running Average Thermal Limit [Yes/No],GT: VR Thermal Alert [Yes/No],GT: VR TDC [Yes/No],"GT: Max VR Voltage, ICCmax, PL4 [Yes/No]",GT: Domain-Level PBM PLGT [Yes/No],GT: Package-Level RAPL/PBM PL1 [Yes/No],"GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",GT: Inefficient Operation [Yes/No],GT: Fuses limit [Yes/No],Ring Limit Reasons (avg) [Yes/No],RING: PROCHOT [Yes/No],RING: Thermal Event [Yes/No],RING: DDR RAPL [Yes/No],RING: Residency State Regulation [Yes/No],RING: Running Average Thermal Limit [Yes/No],RING: VR Thermal Alert [Yes/No],RING: VR TDC [Yes/No],"RING: Max VR Voltage, ICCmax, PL4 [Yes/No]",RING: Package-Level RAPL/PBM PL1 [Yes/No],"RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]",PCH Temperature [°C],Ambient [°C],CPU [°C],CPU [RPM],Mainboard [RPM],Drive Temperature [°C],Drive Failure [Yes/No],Drive Warning [Yes/No],Total Host Writes [GB],Total Host Reads [GB],Read Activity [%],Write Activity [%],Total Activity [%],Read Rate [MB/s],Write Rate [MB/s],Read Total [MB],Write Total [MB],GPU Thermal Diode [°C],GPU Core Voltage (VDDC) [V],GPU Clock [MHz],GPU Memory Clock [MHz],GPU Utilization [%],GPU D3D Usage [%],GPU D3D Utilizations (avg) [%],GPU Video Decode 0 Usage [%],GPU Video Encode 0 Usage [%],GPU Video Encode 1 Usage [%],GPU Computing (Compute 0) Usage [%],GPU Computing (Compute 1) Usage [%],GPU Fan PWM [%],GPU D3D Memory Dedicated [MB],GPU D3D Memory Dynamic [MB],PCIe Link Speed [GT/s],GPU Memory Usage [MB],GPU Memory Errors [],GPU VRM Voltage [V],Framerate (Presented) [FPS],Framerate (Displayed) [FPS],Frame Time [ms],GPU Busy [ms],Total DL [MB],Total UP [MB],Current DL rate [KB/s],Current UP rate [KB/s],Total Errors [],,
8.4.2024,20:23:59.206,5648,11643,32.6,4841,11426,29.7,0.0,0.978,1.006,0.967,0.962,0.977,2892.2,2892.2,2892.2,2892.2,2892.2,99.7,2892.2,997.3,520.8,610.5,288.7,843.2,239.1,625.1,418.1,384.9,757.0,520.8,21.7,36.8,10.5,36.8,5.6,21.1,5.3,31.6,26.3,36.8,21.7,100.0,15.6,18.3,7.9,25.6,6.3,20.0,12.0,10.8,23.7,15.6,29.0,29.0,29.0,29.0,29.0,29.0,51,50,53,47,52,50,50,47,53,48,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,77,0.000,0.000,0.000,0.000,0.000,0.000,12.692,9.494,0.000,0.700,3.193,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,18.7,23.4,10.3,31.8,8.5,23.1,13.3,14.9,24.0,3.4,4.4,2.2,3.4,3.8,56.2,58.6,54.0,58.5,53.6,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,828,1041,44,No,No,77769,44387,100.0,100.0,100.0,20.228,0.761,4367,649,49,0.950,300.0,1125.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,33.0,244,64,8.0,1649,0,0.800,61.3,60.0,16.32,1.10,229,10,48.818,0.000,0,,
8.4.2024,20:23:59.516,5653,11638,32.6,4839,11427,29.7,0.0,1.194,1.203,1.190,1.190,1.195,3766.7,3791.6,3791.6,3791.6,3691.9,99.8,3791.6,997.8,579.4,552.7,307.9,1150.8,952.8,630.0,158.8,447.9,434.6,579.4,32.8,52.6,15.8,63.2,20.0,31.6,10.5,31.6,36.8,63.2,32.8,100.0,17.9,17.1,9.1,36.8,29.4,20.3,3.9,13.8,13.2,18.0,37.8,38.0,38.0,38.0,37.0,38.0,54,54,53,58,52,46,46,47,42,48,58,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,58,58,50,77,0.000,0.000,0.000,0.000,0.000,0.000,16.170,13.004,0.000,0.705,3.191,65.0,81.3,349.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.9,18.6,20.9,12.7,34.4,28.3,19.9,5.1,14.1,13.8,11.5,14.6,8.4,16.3,6.8,45.6,47.8,22.8,52.5,59.5,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48.5,46.0,32.0,828,1041,44,No,No,77769,44387,100.0,100.0,100.0,23.265,1.100,4373,649,49,0.950,300.0,1125.0,4.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,33.0,245,64,8.0,1649,0,0.800,61.3,60.0,16.32,1.10,229,10,55.864,0.000,0,,
8.4.2024,20:23:59.806,5651,11640,32.6,4836,11431,29.7,0.0,1.179,1.193,1.196,1.174,1.151,3741.8,3691.9,3791.6,3691.9,3791.6,99.8,3891.4,997.8,685.8,499.2,185.8,474.5,614.6,985.3,1136.6,487.9,1103.0,685.8,18.4,15.8,5.3,21.1,21.1,21.1,26.3,10.5,26.3,26.3,18.4,100.0,21.6,16.6,4.8,14.9,20.2,31.0,35.1,14.7,35.5,21.6,37.5,37.0,38.0,37.0,38.0,39.0,51,52,52,48,51,49,48,48,52,49,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,50,77,0.000,0.000,0.000,0.000,0.000,0.000,19.142,15.993,0.000,0.732,3.185,65.0,81.3,349.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.7,18.2,13.5,5.0,12.7,16.3,25.9,29.9,13.0,29.0,3.6,4.9,4.3,2.7,2.6,52.6,68.2,56.3,36.7,49.3,1064.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,831,1040,44,No,No,77769,44387,100.0,100.0,100.0,11.943,2.425,4377,650,49,0.950,300.0,1125.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,33.0,245,64,8.0,1649,0,0.800,24.5,24.5,40.81,0.27,229,10,71.772,0.000,0,,
8.4.2024,20:24:0.122,5650,11641,32.6,4837,11430,29.7,0.0,1.214,1.211,1.210,1.218,1.217,3864.6,3789.8,3789.8,3889.5,3989.2,99.7,3889.5,997.3,374.6,381.5,116.1,292.3,124.8,618.7,87.1,425.9,950.4,374.6,11.9,15.8,11.1,15.8,0.0,15.8,0.0,5.3,31.6,31.6,11.9,100.0,10.2,11.0,2.9,8.4,2.9,19.1,1.7,5.0,30.4,10.2,38.8,38.0,38.0,39.0,40.0,39.0,55,54,51,48,65,46,46,49,52,35,68,65,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,51,77,0.000,0.000,0.000,0.000,0.000,0.000,11.748,8.647,0.000,0.579,3.158,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.3,11.4,12.4,4.3,9.9,4.5,18.5,3.4,11.9,25.9,0.5,0.2,0.6,0.8,0.6,72.1,78.4,79.3,73.5,57.0,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,828,1042,44,No,No,77769,44387,98.1,90.5,100.0,1.643,0.037,4377,650,49,0.950,300.0,1125.0,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,33.0,245,64,8.0,1649,0,0.800,24.5,24.5,40.81,0.27,229,10,29.297,0.000,0,,
8.4.2024,20:24:0.457,5655,11636,32.7,4836,11431,29.7,0.0,0.716,0.719,0.715,0.712,0.717,997.6,997.6,997.6,997.6,997.6,99.8,997.6,997.6,478.9,682.2,298.3,553.8,313.6,635.9,286.6,572.9,487.9,478.9,30.9,47.4,10.0,31.6,15.8,36.8,15.8,31.6,57.9,57.9,30.9,100.0,14.7,20.4,8.0,16.4,8.3,20.1,7.9,23.3,13.4,14.7,10.0,10.0,10.0,10.0,10.0,10.0,49,50,49,46,49,52,50,51,54,51,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,50,50,77,0.000,0.000,0.000,0.000,0.000,0.000,12.314,9.119,0.000,0.744,3.191,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.6,20.7,28.3,14.6,24.5,14.9,26.3,11.8,24.7,20.7,4.1,3.3,4.2,1.7,7.3,54.6,55.2,56.9,59.1,47.0,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,829,1042,44,No,No,77769,44387,100.0,100.0,100.0,2.133,0.409,4378,650,50,0.950,300.0,1125.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,244,64,8.0,1651,0,0.800,24.5,24.5,40.81,0.27,229,10,40.140,0.000,0,,
8.4.2024,20:24:0.703,5661,11630,32.7,4839,11427,29.7,0.0,1.202,1.201,1.215,1.207,1.186,3714.1,3689.2,3689.2,3689.2,3788.9,99.7,3788.9,997.1,674.5,887.4,383.9,863.9,502.5,816.0,474.6,898.8,568.8,674.5,53.3,73.7,57.9,73.7,31.6,68.4,15.8,36.8,68.4,73.7,53.3,100.0,20.2,26.7,10.6,26.5,15.2,24.0,14.3,27.3,16.9,20.2,37.3,37.0,37.0,37.0,38.0,38.0,53,53,52,54,51,48,47,48,46,49,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,50,77,0.000,0.000,0.000,0.000,0.000,0.000,13.471,10.346,0.000,0.842,3.201,65.0,81.3,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.9,28.5,38.8,19.9,35.7,22.5,33.9,19.6,33.6,23.6,5.1,4.9,8.3,5.0,2.4,41.3,41.6,35.4,42.0,46.4,1063.5,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,826,1042,44,No,No,77769,44387,100.0,100.0,100.0,5.788,1.055,4380,650,50,1.050,725.0,1125.0,50.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,33.0,273,65,8.0,1708,0,1.000,24.5,24.5,40.81,0.27,229,10,44.147,21.756,0,,
8.4.2024,20:24:1.010,5662,11629,32.7,4837,11430,29.7,0.0,0.794,0.800,0.789,0.799,0.788,1894.9,1894.9,1894.9,1894.9,1894.9,99.7,1894.9,997.3,395.3,429.3,168.0,608.2,339.2,611.0,140.2,528.6,338.2,395.3,17.0,25.0,10.0,25.0,10.0,15.0,0.0,26.3,25.0,26.3,17.0,100.0,11.8,12.7,4.6,19.2,9.5,18.5,3.8,16.3,9.7,11.8,19.0,19.0,19.0,19.0,19.0,19.0,48,49,49,47,47,52,51,51,53,53,50,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,51,51,50,77,0.000,0.000,0.000,0.000,0.000,0.000,10.901,7.713,0.000,0.665,3.180,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43.5,13.6,15.9,5.5,18.9,15.1,18.6,4.6,19.5,10.4,1.8,0.5,2.3,2.7,1.6,69.1,73.7,64.5,71.3,66.9,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,827,1043,44,No,No,77769,44387,100.0,100.0,100.0,9.602,0.966,4382,651,50,1.050,725.0,1125.0,50.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,33.0,279,65,8.0,1720,0,1.000,53.2,42.2,18.80,1.24,229,10,35.985,0.210,0,,
8.4.2024,20:24:1.311,5664,11627,32.7,4846,11420,29.7,0.0,1.197,1.215,1.181,1.191,1.203,3743.6,3693.7,3793.5,3793.5,3693.7,99.8,3793.5,998.3,438.5,554.8,209.1,795.5,132.2,353.2,148.6,1023.3,290.9,438.5,32.6,63.2,5.3,42.1,26.3,31.6,26.3,40.0,26.3,63.2,32.6,100.0,13.6,17.4,6.5,25.2,3.5,10.5,4.3,33.2,8.4,13.6,37.5,37.0,38.0,38.0,37.0,38.0,51,51,50,52,50,49,49,50,48,50,51,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,57,50,77,0.000,0.000,0.000,0.000,0.000,0.000,12.817,9.709,0.000,0.692,3.183,65.0,81.3,349.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.5,13.7,19.6,6.7,25.4,4.3,11.2,5.0,28.9,8.8,5.1,4.1,6.3,8.3,1.7,62.2,64.9,56.8,70.0,57.1,1064.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,826,1043,44,No,No,77769,44387,100.0,100.0,100.0,3.851,0.178,4384,651,50,1.050,725.0,1125.0,50.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,33.0,285,65,8.0,1732,0,1.000,53.2,42.2,18.80,1.24,229,10,46.518,17.347,0,,
8.4.2024,20:24:1.612,5665,11626,32.7,4846,11421,29.7,0.0,1.214,1.219,1.213,1.213,1.210,3765.8,3790.7,3890.5,3691.0,3691.0,99.8,3691.0,997.6,403.1,651.8,201.7,425.4,346.5,456.7,466.4,293.8,382.7,403.1,26.3,35.0,20.0,35.0,15.0,30.0,15.0,30.0,30.0,35.0,26.3,100.0,12.0,20.7,5.5,11.1,9.8,13.6,15.4,8.2,11.6,12.0,37.8,38.0,39.0,37.0,37.0,37.0,53,51,58,49,53,47,49,42,51,47,62,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,50,77,0.000,0.000,0.000,0.000,0.000,0.000,11.553,8.441,0.000,0.661,3.176,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.9,13.1,22.7,6.7,14.4,10.8,14.8,13.5,10.6,11.7,6.3,5.7,9.5,3.4,6.5,63.3,60.9,61.4,65.7,65.1,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,822,1043,44,No,No,77769,44387,100.0,100.0,100.0,7.493,0.978,4386,651,50,1.050,725.0,1125.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,285,65,8.0,1732,0,1.000,53.2,42.2,18.80,1.24,229,10,69.783,0.210,0,,
8.4.2024,20:24:1.920,5661,11630,32.7,4844,11423,29.7,0.0,0.870,0.931,0.849,0.841,0.858,2370.4,2594.9,2295.5,2295.5,2295.5,99.8,2594.9,998.1,616.2,756.5,356.6,1157.6,291.6,699.8,530.6,637.6,499.5,616.2,45.4,42.1,52.6,52.6,31.6,47.4,31.6,52.6,52.6,52.6,45.4,100.0,18.9,24.0,10.3,37.8,8.0,21.5,15.8,19.0,15.2,18.9,23.8,26.0,23.0,23.0,23.0,26.0,49,50,50,48,48,51,50,50,52,52,51,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,56,56,50,77,0.000,0.000,0.000,0.000,0.000,0.000,16.140,12.896,0.000,0.791,3.214,65.0,81.3,349.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.3,20.2,23.9,12.4,36.5,9.8,23.6,18.4,21.1,15.7,4.8,1.6,6.1,2.7,8.8,39.8,45.3,34.3,43.5,36.1,1064.6,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,33.0,828,1042,44,No,No,77769,44387,100.0,100.0,100.0,18.823,5.960,4391,653,50,1.050,725.0,1125.0,50.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,33.0,285,65,8.0,1733,0,1.000,40.1,40.0,24.94,0.54,229,10,52.024,0.000,0,,
8.4.2024,20:24:2.194,5663,11628,32.7,4846,11421,29.7,0.0,0.709,0.714,0.707,0.707,0.707,898.5,898.5,898.5,898.5,898.5,99.8,898.5,998.3,393.6,436.8,334.0,1072.4,97.2,315.1,411.0,251.8,230.2,393.6,17.4,38.9,0.0,44.4,0.0,11.1,11.1,16.7,16.7,44.4,17.4,100.0,11.5,12.8,9.2,33.1,1.8,10.0,11.8,7.3,6.2,11.5,9.0,9.0,9.0,9.0,9.0,9.0,49,50,49,47,48,52,50,51,53,52,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,49,77,0.000,0.000,0.000,0.000,0.000,0.000,12.484,9.333,0.000,0.603,3.176,65.0,81.3,349.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.6,11.8,14.7,10.3,29.7,3.2,9.7,11.7,8.1,7.0,4.3,9.1,2.6,2.7,2.8,67.6,60.6,59.2,72.6,78.0,1064.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,827,1042,44,No,No,77769,44387,100.0,100.0,100.0,9.548,1.378,4394,653,49,1.050,725.0,1125.0,50.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,33.0,285,65,8.0,1733,0,1.000,40.1,40.0,24.94,0.54,229,10,55.935,0.000,0,,
8.4.2024,20:24:2.502,5662,11629,32.7,4843,11424,29.7,0.0,1.180,1.201,1.172,1.173,1.174,3691.0,3691.0,3691.0,3691.0,3691.0,99.8,3691.0,997.6,574.2,396.6,171.8,337.9,1754.7,790.4,165.7,253.6,723.0,574.2,24.3,21.1,10.5,10.5,57.9,26.3,5.3,26.3,36.8,57.9,24.3,100.0,17.4,12.3,4.5,10.3,52.9,25.5,4.0,7.3,22.4,17.4,37.0,37.0,37.0,37.0,37.0,37.0,53,51,64,48,50,47,49,36,52,50,64,64,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,59,50,77,0.000,0.000,0.000,0.000,0.000,0.000,17.221,14.113,0.000,0.669,3.168,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.5,15.5,11.1,4.8,9.5,45.7,22.2,4.5,7.2,19.2,5.3,9.7,5.6,3.2,2.8,57.6,68.8,27.2,66.7,67.6,1064.1,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,827,1042,44,No,No,77769,44387,100.0,100.0,100.0,8.127,6.233,4396,655,50,1.050,725.0,1125.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,33.0,285,65,8.0,1733,0,1.000,40.1,40.0,24.94,0.54,229,10,264.124,2.340,0,,
8.4.2024,20:24:2.799,5664,11627,32.7,4841,11425,29.7,0.0,1.178,1.138,1.185,1.195,1.193,3889.5,3889.5,3889.5,3889.5,3889.5,99.7,3889.5,997.3,456.3,562.0,275.1,554.7,597.6,583.3,367.2,352.8,357.7,456.3,18.4,21.1,10.5,15.8,31.6,15.8,15.8,21.1,15.8,31.6,18.4,100.0,13.5,17.6,7.5,16.8,17.4,16.9,11.2,10.1,10.4,13.5,39.0,39.0,39.0,39.0,39.0,39.0,49,51,49,48,49,51,49,51,52,51,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,50,77,0.000,0.000,0.000,0.000,0.000,0.000,12.228,9.044,0.000,0.639,3.179,65.0,81.3,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41.0,14.9,17.5,8.5,16.1,25.5,16.6,11.2,12.1,11.4,0.0,0.0,0.0,0.0,0.0,69.9,74.0,56.6,71.6,77.4,1063.8,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,827,1042,44,No,No,77769,44387,100.0,100.0,100.0,7.237,0.736,4398,655,50,1.050,725.0,1125.0,50.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,33.0,285,65,8.0,1733,0,1.000,40.1,40.0,24.94,0.54,229,10,71.579,60.478,0,,
8.4.2024,20:24:3.101,5663,11628,32.7,4836,11431,29.7,0.0,1.207,1.186,1.209,1.223,1.211,3862.7,3788.0,3887.6,3887.6,3887.6,99.7,3887.6,996.8,382.7,474.2,134.5,258.9,228.1,431.1,225.1,1055.3,254.5,382.7,10.7,10.0,0.0,5.0,0.0,15.0,10.5,40.0,5.0,40.0,10.7,100.0,11.2,14.5,3.2,7.4,6.4,12.9,6.2,32.0,7.1,11.2,38.8,38.0,39.0,39.0,39.0,39.0,54,50,50,48,66,47,50,50,52,34,67,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,50,77,0.000,0.000,0.000,0.000,0.000,0.000,11.676,8.577,0.000,0.634,3.165,65.0,81.3,348.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.1,13.0,15.2,4.3,8.8,6.9,14.4,11.6,35.4,7.6,1.6,1.9,0.9,1.9,1.5,67.0,73.4,78.3,67.7,48.9,1063.3,10.67,15,15,15,35,50,374,2,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49.0,46.0,32.0,829,1042,44,No,No,77769,44387,100.0,100.0,100.0,14.485,2.441,4402,656,50,1.050,725.0,1125.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,291,65,8.0,1745,0,1.000,55.9,54.5,17.89,0.28,229,10,54.517,24.043,0,,
