??,??(V),??(A),??(W),??(Hz),????,??,??
1,222.40,0.355,67.37,50.01,0.853,3:17:39 PM:442,1
2,222.52,0.362,72.81,50.03,0.904,3:17:39 PM:813,1
3,222.56,0.365,73.25,50.04,0.902,3:17:40 PM:191,1
4,222.69,0.350,69.50,50.02,0.892,3:17:40 PM:568,1
5,222.77,0.352,70.38,50.03,0.898,3:17:40 PM:945,1
6,222.75,0.350,69.91,50.03,0.897,3:17:41 PM:305,1
7,222.76,0.338,66.85,50.03,0.888,3:17:41 PM:665,1
8,222.78,0.352,70.44,50.04,0.898,3:17:42 PM:027,1
9,222.90,0.348,69.23,50.02,0.892,3:17:42 PM:389,1
10,222.84,0.326,64.45,50.03,0.887,3:17:42 PM:749,1
11,222.84,0.364,72.27,50.01,0.891,3:17:43 PM:127,1
12,222.81,0.346,68.91,50.02,0.894,3:17:43 PM:502,1
13,222.77,0.340,65.66,50.03,0.867,3:17:43 PM:879,1
14,222.84,0.298,55.95,50.04,0.842,3:17:44 PM:255,1
15,222.80,0.307,57.76,50.03,0.845,3:17:44 PM:630,1
16,222.72,0.389,78.96,50.04,0.911,3:17:45 PM:023,1
17,222.78,0.289,54.97,50.03,0.854,3:17:45 PM:398,1
18,222.82,0.253,46.55,50.03,0.826,3:17:45 PM:772,1
19,222.86,0.312,59.91,50.03,0.862,3:17:46 PM:147,1
20,222.76,0.312,60.59,50.03,0.872,3:17:46 PM:526,1
21,222.69,0.363,72.21,50.03,0.893,3:17:46 PM:901,1
22,222.49,0.362,72.76,50.03,0.903,3:17:47 PM:274,1
23,222.52,0.382,77.48,50.05,0.912,3:17:47 PM:651,1
24,222.63,0.393,80.09,50.03,0.915,3:17:48 PM:024,1
25,222.69,0.362,72.52,50.03,0.900,3:17:48 PM:401,1
26,222.56,0.346,68.91,50.03,0.895,3:17:48 PM:778,1
27,222.52,0.350,69.85,50.04,0.897,3:17:49 PM:152,1
28,222.26,0.366,73.51,50.05,0.904,3:17:49 PM:526,1
29,222.41,0.386,78.02,50.03,0.909,3:17:49 PM:902,1
30,222.57,0.352,70.18,50.03,0.896,3:17:50 PM:274,1
31,222.74,0.365,73.47,50.04,0.904,3:17:50 PM:648,1
32,223.15,0.359,72.14,50.04,0.901,3:17:51 PM:024,1
33,223.06,0.365,73.39,50.03,0.901,3:17:51 PM:401,1
34,223.07,0.365,72.90,50.03,0.895,3:17:51 PM:779,1
35,223.07,0.389,79.45,50.03,0.916,3:17:52 PM:154,1
36,223.08,0.316,62.01,50.03,0.880,3:17:52 PM:530,1
37,223.10,0.338,67.05,50.05,0.889,3:17:52 PM:922,1
38,223.11,0.368,74.22,50.04,0.904,3:17:53 PM:313,1
39,222.96,0.363,72.51,50.04,0.896,3:17:53 PM:701,1
40,223.12,0.388,79.09,50.03,0.914,3:17:54 PM:076,1
41,223.17,0.413,84.78,50.02,0.920,3:17:54 PM:452,1
42,222.96,0.396,80.33,50.03,0.910,3:17:54 PM:842,1
43,223.14,0.385,76.79,50.03,0.894,3:17:55 PM:231,1
44,223.08,0.358,71.23,50.04,0.892,3:17:55 PM:606,1
45,223.00,0.408,83.69,50.05,0.920,3:17:55 PM:980,1
46,223.18,0.379,76.82,50.04,0.908,3:17:56 PM:357,1
47,223.15,0.307,58.03,50.04,0.847,3:17:56 PM:734,1
48,223.06,0.358,66.83,50.03,0.837,3:17:57 PM:125,1
49,223.01,0.330,62.87,50.02,0.854,3:17:57 PM:511,1
50,223.04,0.402,81.76,50.04,0.912,3:17:57 PM:890,1
51,223.27,0.432,89.21,50.04,0.925,3:17:58 PM:281,1
52,223.24,0.425,87.72,50.04,0.925,3:17:58 PM:671,1
53,223.06,0.358,71.77,50.03,0.899,3:17:59 PM:047,1
54,223.05,0.364,72.79,50.03,0.897,3:17:59 PM:437,1
55,223.06,0.331,61.68,50.04,0.835,3:17:59 PM:811,1
56,223.09,0.284,51.85,50.03,0.818,3:18:00 PM:200,1
57,222.97,0.302,56.75,50.04,0.843,3:18:00 PM:576,1
58,222.85,0.324,57.25,50.04,0.793,3:18:00 PM:949,1
59,222.95,0.369,74.74,50.03,0.909,3:18:01 PM:327,1
60,223.04,0.328,64.02,50.03,0.875,3:18:01 PM:719,1
61,223.09,0.369,72.26,50.03,0.878,3:18:02 PM:096,1
62,222.82,0.370,73.65,50.04,0.893,3:18:02 PM:473,1
63,222.93,0.380,76.83,50.03,0.907,3:18:02 PM:848,1
64,222.99,0.275,51.84,50.04,0.845,3:18:03 PM:221,1
65,222.85,0.310,59.75,50.02,0.865,3:18:03 PM:598,1
66,222.92,0.347,69.11,50.02,0.893,3:18:03 PM:974,1
67,222.84,0.382,77.12,50.02,0.906,3:18:04 PM:351,1
68,222.77,0.343,68.12,50.04,0.891,3:18:04 PM:728,1
69,222.81,0.361,72.12,50.03,0.897,3:18:05 PM:105,1
70,222.78,0.391,79.72,50.04,0.915,3:18:05 PM:482,1
71,222.78,0.368,74.26,50.02,0.906,3:18:05 PM:843,1
72,222.95,0.363,72.62,50.02,0.897,3:18:06 PM:221,1
73,222.78,0.389,78.99,50.02,0.911,3:18:06 PM:597,1
74,222.79,0.394,79.59,50.01,0.907,3:18:06 PM:974,1
75,222.73,0.413,84.48,50.03,0.918,3:18:07 PM:352,1
76,222.71,0.351,70.02,50.02,0.896,3:18:07 PM:728,1
77,222.99,0.365,73.41,50.02,0.902,3:18:08 PM:105,1
78,223.05,0.334,66.21,50.02,0.889,3:18:08 PM:481,1
79,222.91,0.356,71.46,50.02,0.901,3:18:08 PM:858,1
80,222.90,0.330,65.37,50.02,0.889,3:18:09 PM:249,1
81,222.97,0.382,77.67,50.03,0.912,3:18:09 PM:640,1
82,222.99,0.347,69.32,50.01,0.896,3:18:10 PM:032,1
83,222.97,0.370,74.42,50.03,0.902,3:18:10 PM:408,1
84,222.89,0.357,71.88,50.02,0.903,3:18:10 PM:784,1
85,222.92,0.378,75.98,50.02,0.902,3:18:11 PM:159,1
86,222.90,0.388,79.02,50.02,0.914,3:18:11 PM:535,1
87,222.88,0.387,78.79,50.01,0.913,3:18:11 PM:911,1
88,222.82,0.371,75.13,50.02,0.909,3:18:12 PM:287,1
89,222.67,0.371,74.77,50.02,0.905,3:18:12 PM:664,1
90,222.78,0.365,73.21,50.01,0.900,3:18:13 PM:040,1
91,222.72,0.363,72.85,50.02,0.901,3:18:13 PM:417,1
92,222.65,0.363,72.78,50.02,0.901,3:18:13 PM:794,1
93,222.54,0.362,72.99,50.01,0.906,3:18:14 PM:155,1
94,222.55,0.378,76.51,50.02,0.910,3:18:14 PM:531,1
95,222.48,0.361,72.14,50.02,0.898,3:18:14 PM:908,1
96,222.43,0.364,73.39,50.03,0.906,3:18:15 PM:284,1
97,222.57,0.360,72.07,50.02,0.899,3:18:15 PM:661,1
98,222.65,0.358,71.61,50.01,0.898,3:18:16 PM:038,1
99,222.71,0.349,69.75,50.02,0.897,3:18:16 PM:412,1
100,222.60,0.360,72.14,50.02,0.900,3:18:16 PM:787,1
101,222.63,0.354,70.89,50.02,0.900,3:18:17 PM:164,1
102,222.47,0.342,68.03,50.02,0.894,3:18:17 PM:541,1
103,222.43,0.391,79.34,50.02,0.912,3:18:17 PM:917,1
104,222.78,0.360,71.51,50.02,0.892,3:18:18 PM:293,1
105,222.67,0.364,73.18,50.03,0.903,3:18:18 PM:671,1
106,222.57,0.345,68.73,50.02,0.895,3:18:19 PM:047,1
107,222.50,0.369,74.12,50.02,0.903,3:18:19 PM:438,1
108,222.56,0.349,69.82,50.01,0.899,3:18:19 PM:816,1
109,222.62,0.364,73.45,50.02,0.906,3:18:20 PM:192,1
110,222.71,0.357,71.37,50.02,0.898,3:18:20 PM:569,1
111,222.78,0.360,72.16,50.02,0.900,3:18:20 PM:948,1
112,222.91,0.365,73.16,50.02,0.899,3:18:21 PM:326,1
113,222.83,0.359,71.74,50.01,0.897,3:18:21 PM:703,1
114,222.95,0.367,73.90,50.02,0.903,3:18:22 PM:080,1
115,222.74,0.332,66.00,50.02,0.893,3:18:22 PM:470,1
116,222.56,0.399,81.12,50.02,0.913,3:18:22 PM:862,1
117,222.87,0.345,68.93,50.02,0.896,3:18:23 PM:238,1
118,222.78,0.353,70.68,50.01,0.899,3:18:23 PM:615,1
119,222.68,0.340,67.66,50.00,0.894,3:18:23 PM:990,1
120,222.74,0.382,77.64,50.01,0.913,3:18:24 PM:381,1
121,222.67,0.336,66.70,50.02,0.892,3:18:24 PM:759,1
122,222.71,0.342,68.03,50.01,0.893,3:18:25 PM:136,1
123,223.09,0.341,68.19,49.99,0.896,3:18:25 PM:513,1
124,223.02,0.341,67.92,50.01,0.893,3:18:25 PM:873,1
125,223.18,0.331,65.89,50.00,0.892,3:18:26 PM:234,1
126,223.09,0.351,70.08,50.00,0.895,3:18:26 PM:611,1
127,222.99,0.329,65.04,50.00,0.886,3:18:26 PM:988,1
128,223.06,0.346,69.28,50.02,0.898,3:18:27 PM:365,1
129,222.85,0.330,65.21,50.00,0.887,3:18:27 PM:743,1
130,223.08,0.388,78.78,49.99,0.910,3:18:28 PM:119,1
131,223.22,0.315,61.82,50.00,0.879,3:18:28 PM:496,1
132,223.09,0.337,66.18,50.01,0.880,3:18:28 PM:873,1
133,223.11,0.313,61.28,50.01,0.877,3:18:29 PM:233,1
134,223.16,0.247,44.60,49.99,0.809,3:18:29 PM:622,1
135,223.10,0.341,67.64,50.00,0.889,3:18:29 PM:985,1
136,223.11,0.342,67.70,50.01,0.887,3:18:30 PM:361,1
137,223.18,0.349,70.04,50.00,0.899,3:18:30 PM:737,1
138,223.24,0.330,65.21,50.01,0.885,3:18:31 PM:114,1
139,223.12,0.349,69.68,49.99,0.895,3:18:31 PM:491,1
140,223.11,0.372,74.65,50.00,0.899,3:18:31 PM:867,1
141,223.09,0.377,75.29,49.99,0.895,3:18:32 PM:243,1
142,222.99,0.422,86.86,50.00,0.923,3:18:32 PM:621,1
143,222.79,0.404,82.75,50.00,0.919,3:18:32 PM:997,1
144,222.98,0.405,81.81,49.99,0.906,3:18:33 PM:373,1
145,222.96,0.405,82.92,50.00,0.918,3:18:33 PM:750,1
146,223.10,0.395,80.38,49.99,0.912,3:18:34 PM:128,1
147,222.98,0.377,76.51,49.98,0.910,3:18:34 PM:504,1
148,222.49,0.433,88.73,49.99,0.921,3:18:34 PM:882,1
149,222.48,0.453,94.05,49.99,0.933,3:18:35 PM:259,1
150,222.56,0.435,89.60,49.99,0.925,3:18:35 PM:636,1
151,222.57,0.337,66.83,49.99,0.891,3:18:36 PM:013,1
152,222.63,0.360,72.06,49.99,0.899,3:18:36 PM:374,1
153,222.49,0.336,66.85,49.99,0.894,3:18:36 PM:751,1
154,222.52,0.360,71.55,49.98,0.893,3:18:37 PM:128,1
155,222.49,0.354,70.56,49.98,0.896,3:18:37 PM:504,1
156,222.44,0.336,66.14,49.98,0.885,3:18:37 PM:881,1
157,222.66,0.325,64.35,49.97,0.889,3:18:38 PM:256,1
158,222.68,0.341,66.94,49.96,0.882,3:18:38 PM:633,1
159,222.44,0.336,66.33,49.97,0.887,3:18:39 PM:010,1
160,222.52,0.373,75.18,49.99,0.906,3:18:39 PM:385,1
161,222.50,0.336,66.64,49.96,0.891,3:18:39 PM:762,1
162,222.47,0.351,70.09,49.97,0.898,3:18:40 PM:123,1
163,222.63,0.333,65.99,49.97,0.890,3:18:40 PM:484,1
164,222.56,0.351,69.81,49.97,0.894,3:18:40 PM:861,1
165,222.58,0.333,66.05,49.97,0.891,3:18:41 PM:236,1
166,222.57,0.340,67.49,49.97,0.892,3:18:41 PM:612,1
167,222.56,0.337,67.07,49.97,0.894,3:18:41 PM:989,1
168,222.57,0.405,82.94,49.97,0.920,3:18:42 PM:365,1
169,222.35,0.321,63.23,49.97,0.886,3:18:42 PM:740,1
170,222.47,0.351,69.79,49.96,0.894,3:18:43 PM:117,1
171,222.52,0.345,68.84,49.99,0.897,3:18:43 PM:494,1
172,222.49,0.352,70.51,49.97,0.900,3:18:43 PM:871,1
173,222.54,0.391,79.69,49.96,0.916,3:18:44 PM:233,1
174,222.57,0.390,78.71,49.97,0.907,3:18:44 PM:609,1
175,222.61,0.378,76.33,49.97,0.907,3:18:44 PM:985,1
176,222.61,0.399,81.31,49.97,0.915,3:18:45 PM:363,1
177,222.67,0.380,77.25,49.97,0.913,3:18:45 PM:740,1
178,222.66,0.402,82.37,49.97,0.920,3:18:46 PM:115,1
179,222.62,0.378,76.75,49.96,0.912,3:18:46 PM:493,1
180,222.54,0.379,76.74,49.97,0.910,3:18:46 PM:870,1
181,222.57,0.404,82.50,49.96,0.918,3:18:47 PM:247,1
182,222.61,0.330,63.49,49.96,0.864,3:18:47 PM:610,1
183,222.64,0.381,77.49,49.97,0.914,3:18:47 PM:987,1
184,222.48,0.431,87.90,49.97,0.917,3:18:48 PM:364,1
185,222.47,0.405,82.95,49.96,0.921,3:18:48 PM:742,1
186,222.45,0.424,87.41,49.97,0.927,3:18:49 PM:118,1
187,222.55,0.353,69.30,49.97,0.882,3:18:49 PM:494,1
188,222.45,0.376,74.98,49.96,0.896,3:18:49 PM:869,1
189,222.48,0.373,75.59,49.99,0.911,3:18:50 PM:246,1
190,222.48,0.397,80.92,49.97,0.916,3:18:50 PM:623,1
191,222.57,0.372,74.72,49.96,0.902,3:18:50 PM:985,1
192,222.61,0.389,79.21,49.97,0.915,3:18:51 PM:362,1
193,222.58,0.363,73.23,49.96,0.906,3:18:51 PM:739,1
194,222.61,0.407,83.44,49.96,0.921,3:18:52 PM:115,1
195,222.49,0.364,73.41,49.96,0.906,3:18:52 PM:493,1
196,222.48,0.398,81.05,49.97,0.915,3:18:52 PM:870,1
197,222.58,0.389,79.03,49.98,0.913,3:18:53 PM:245,1
198,222.61,0.391,79.37,49.98,0.912,3:18:53 PM:623,1
199,222.66,0.381,77.39,49.97,0.912,3:18:54 PM:000,1
200,222.66,0.396,80.58,49.98,0.914,3:18:54 PM:377,1
201,222.49,0.391,79.69,49.97,0.916,3:18:54 PM:755,1
202,222.46,0.385,78.38,49.98,0.915,3:18:55 PM:132,1
203,222.70,0.382,77.55,49.97,0.912,3:18:55 PM:509,1
204,223.00,0.402,82.42,49.97,0.919,3:18:55 PM:886,1
205,222.90,0.377,76.55,49.96,0.911,3:18:56 PM:263,1
206,222.94,0.407,83.52,49.97,0.921,3:18:56 PM:624,1
207,222.78,0.406,83.25,49.97,0.920,3:18:57 PM:001,1
208,222.83,0.372,74.88,49.98,0.903,3:18:57 PM:378,1
209,222.80,0.365,73.24,49.98,0.901,3:18:57 PM:757,1
210,222.93,0.399,80.95,49.97,0.910,3:18:58 PM:134,1
211,222.75,0.378,76.57,49.98,0.909,3:18:58 PM:511,1
212,222.74,0.382,77.53,49.96,0.911,3:18:58 PM:888,1
213,222.78,0.390,79.60,49.96,0.916,3:18:59 PM:249,1
214,222.80,0.390,79.61,49.99,0.916,3:18:59 PM:626,1
215,222.69,0.376,76.30,49.97,0.911,3:19:00 PM:002,1
216,222.59,0.416,85.26,49.97,0.921,3:19:00 PM:379,1
217,222.82,0.390,79.44,49.97,0.914,3:19:00 PM:756,1
218,222.81,0.397,80.94,49.97,0.915,3:19:01 PM:133,1
219,223.04,0.381,77.61,49.97,0.913,3:19:01 PM:509,1
220,223.00,0.366,73.79,49.97,0.904,3:19:01 PM:885,1
221,223.01,0.371,74.48,49.98,0.900,3:19:02 PM:264,1
222,222.94,0.396,80.99,49.97,0.917,3:19:02 PM:625,1
223,222.80,0.369,74.47,49.96,0.906,3:19:03 PM:002,1
224,222.83,0.341,67.46,49.97,0.888,3:19:03 PM:379,1
225,222.78,0.392,79.82,49.96,0.914,3:19:03 PM:756,1
226,222.92,0.387,78.46,49.97,0.909,3:19:04 PM:133,1
227,222.83,0.373,75.35,49.97,0.907,3:19:04 PM:509,1
228,222.83,0.304,58.77,49.98,0.868,3:19:04 PM:887,1
229,222.79,0.359,72.03,49.98,0.901,3:19:05 PM:264,1
230,223.00,0.405,82.79,49.97,0.917,3:19:05 PM:625,1
231,223.06,0.387,78.68,49.97,0.911,3:19:06 PM:002,1
232,223.02,0.346,69.13,49.97,0.896,3:19:06 PM:378,1
233,222.85,0.326,63.96,49.98,0.880,3:19:06 PM:756,1
234,222.80,0.359,71.44,49.97,0.893,3:19:07 PM:133,1
235,222.92,0.391,79.59,49.98,0.913,3:19:07 PM:510,1
236,222.86,0.434,89.86,49.97,0.929,3:19:07 PM:886,1
237,222.94,0.389,79.43,49.96,0.916,3:19:08 PM:264,1
238,222.94,0.425,87.31,49.97,0.921,3:19:08 PM:625,1
239,222.67,0.381,77.05,49.97,0.908,3:19:09 PM:002,1
240,222.75,0.399,81.47,49.96,0.917,3:19:09 PM:378,1
241,222.83,0.390,79.50,49.98,0.915,3:19:09 PM:756,1
242,222.86,0.403,82.61,49.97,0.920,3:19:10 PM:133,1
243,222.88,0.392,79.68,49.99,0.912,3:19:10 PM:510,1
244,222.80,0.379,75.92,49.97,0.899,3:19:10 PM:887,1
245,222.75,0.399,81.56,49.97,0.918,3:19:11 PM:263,1
246,222.88,0.371,74.33,49.97,0.899,3:19:11 PM:640,1
247,222.63,0.376,76.04,49.96,0.908,3:19:12 PM:017,1
248,222.65,0.401,81.76,49.97,0.916,3:19:12 PM:394,1
249,222.83,0.368,74.19,49.97,0.905,3:19:12 PM:770,1
250,222.83,0.401,82.20,49.97,0.920,3:19:13 PM:147,1
251,223.20,0.384,78.06,49.97,0.911,3:19:13 PM:523,1
252,223.01,0.394,80.52,49.98,0.916,3:19:13 PM:900,1
253,223.05,0.384,78.21,49.97,0.913,3:19:14 PM:277,1
254,223.07,0.378,74.61,49.99,0.885,3:19:14 PM:654,1
255,222.78,0.388,78.92,49.96,0.913,3:19:15 PM:016,1
256,222.68,0.387,78.60,49.97,0.912,3:19:15 PM:392,1
257,222.94,0.387,78.92,49.97,0.915,3:19:15 PM:768,1
258,222.80,0.414,85.04,49.98,0.922,3:19:16 PM:144,1
259,223.11,0.376,76.08,49.98,0.907,3:19:16 PM:520,1
260,223.12,0.355,70.99,49.97,0.896,3:19:16 PM:897,1
261,223.06,0.381,76.66,49.98,0.902,3:19:17 PM:273,1
262,223.14,0.399,81.76,50.00,0.918,3:19:17 PM:650,1
263,223.19,0.385,78.48,49.97,0.913,3:19:18 PM:027,1
264,223.17,0.387,78.76,49.98,0.912,3:19:18 PM:402,1
265,223.07,0.405,82.61,49.98,0.914,3:19:18 PM:780,1
266,222.98,0.375,75.76,49.99,0.906,3:19:19 PM:144,1
267,223.11,0.388,79.19,49.98,0.915,3:19:19 PM:521,1
268,223.08,0.398,81.45,49.99,0.917,3:19:19 PM:899,1
269,223.03,0.382,77.64,49.97,0.911,3:19:20 PM:277,1
270,223.18,0.389,79.38,49.96,0.914,3:19:20 PM:650,1
271,223.13,0.389,79.27,49.99,0.913,3:19:21 PM:028,1
272,223.17,0.396,80.70,49.98,0.913,3:19:21 PM:406,1
273,223.16,0.365,72.72,49.98,0.893,3:19:21 PM:784,1
274,223.09,0.391,79.61,50.01,0.913,3:19:22 PM:164,1
275,223.11,0.385,78.24,49.99,0.911,3:19:22 PM:538,1
276,223.03,0.397,80.78,49.97,0.912,3:19:22 PM:914,1
277,223.16,0.392,79.78,49.99,0.912,3:19:23 PM:290,1
278,223.26,0.387,79.07,49.99,0.915,3:19:23 PM:671,1
279,222.98,0.365,73.23,49.99,0.900,3:19:24 PM:032,1
280,222.96,0.389,78.59,50.00,0.906,3:19:24 PM:409,1
281,223.01,0.390,79.06,50.00,0.909,3:19:24 PM:789,1
282,223.06,0.389,79.17,49.99,0.912,3:19:25 PM:166,1
283,223.14,0.383,76.78,49.98,0.898,3:19:25 PM:544,1
284,223.17,0.391,79.85,49.99,0.915,3:19:25 PM:921,1
285,223.09,0.398,81.53,50.01,0.918,3:19:26 PM:284,1
286,223.21,0.389,78.48,49.99,0.904,3:19:26 PM:661,1
287,223.02,0.395,80.83,50.00,0.918,3:19:27 PM:038,1
288,223.03,0.384,77.56,49.99,0.906,3:19:27 PM:418,1
289,223.09,0.392,80.05,50.01,0.915,3:19:27 PM:795,1
290,223.15,0.386,78.68,49.99,0.913,3:19:28 PM:158,1
291,223.20,0.409,83.70,50.00,0.917,3:19:28 PM:535,1
292,223.13,0.394,80.53,50.01,0.916,3:19:28 PM:912,1
293,223.00,0.386,77.20,50.02,0.897,3:19:29 PM:289,1
294,223.14,0.439,90.85,50.01,0.927,3:19:29 PM:666,1
295,223.19,0.418,86.19,50.00,0.924,3:19:30 PM:045,1
296,223.18,0.404,82.52,50.02,0.915,3:19:30 PM:422,1
297,223.16,0.432,89.43,50.00,0.928,3:19:30 PM:801,1
298,223.10,0.433,89.36,50.03,0.925,3:19:31 PM:179,1
299,223.32,0.426,87.94,50.01,0.924,3:19:31 PM:556,1
300,223.09,0.442,91.75,50.03,0.930,3:19:31 PM:935,1
301,223.19,0.412,84.48,50.02,0.919,3:19:32 PM:310,1
302,223.10,0.392,79.81,50.01,0.913,3:19:32 PM:671,1
303,222.98,0.394,80.35,50.01,0.915,3:19:33 PM:032,1
304,223.11,0.424,87.35,50.02,0.923,3:19:33 PM:409,1
305,223.13,0.414,84.82,50.03,0.918,3:19:33 PM:786,1
306,223.11,0.394,80.03,50.03,0.910,3:19:34 PM:163,1
307,223.03,0.403,82.26,50.03,0.915,3:19:34 PM:540,1
308,223.00,0.356,71.30,50.02,0.898,3:19:34 PM:916,1
309,222.93,0.396,80.81,50.03,0.915,3:19:35 PM:293,1
310,222.98,0.404,82.60,50.02,0.917,3:19:35 PM:669,1
311,222.97,0.398,81.00,50.02,0.913,3:19:36 PM:046,1
312,223.06,0.413,84.82,50.02,0.921,3:19:36 PM:407,1
313,222.88,0.396,80.93,50.02,0.917,3:19:36 PM:782,1
314,222.91,0.404,82.59,50.02,0.917,3:19:37 PM:158,1
315,222.95,0.408,83.58,50.02,0.919,3:19:37 PM:550,1
316,222.88,0.380,77.09,50.02,0.910,3:19:37 PM:927,1
317,223.10,0.426,87.35,50.00,0.919,3:19:38 PM:304,1
318,223.18,0.374,75.82,50.02,0.908,3:19:38 PM:679,1
319,222.95,0.382,77.26,50.01,0.907,3:19:39 PM:056,1
320,222.75,0.407,82.74,50.02,0.913,3:19:39 PM:432,1
321,223.12,0.351,65.87,50.03,0.841,3:19:39 PM:809,1
322,223.14,0.397,80.37,50.03,0.907,3:19:40 PM:186,1
323,223.17,0.390,79.25,50.03,0.911,3:19:40 PM:546,1
324,223.16,0.406,82.80,50.02,0.914,3:19:40 PM:923,1
325,223.15,0.376,74.94,50.02,0.893,3:19:41 PM:301,1
326,223.21,0.392,80.08,50.02,0.915,3:19:41 PM:678,1
327,223.24,0.382,77.50,50.02,0.909,3:19:42 PM:055,1
328,223.20,0.404,82.95,50.03,0.920,3:19:42 PM:432,1
329,222.98,0.423,87.02,50.02,0.923,3:19:42 PM:809,1
330,222.99,0.413,84.45,50.02,0.917,3:19:43 PM:186,1
331,223.08,0.410,84.16,50.03,0.920,3:19:43 PM:548,1
332,223.09,0.414,84.92,50.04,0.920,3:19:43 PM:925,1
333,222.96,0.421,86.41,50.03,0.921,3:19:44 PM:303,1
334,222.92,0.394,80.58,50.04,0.917,3:19:44 PM:681,1
335,222.97,0.385,78.05,50.04,0.909,3:19:45 PM:058,1
336,222.94,0.403,82.67,50.03,0.920,3:19:45 PM:433,1
337,223.14,0.390,79.64,50.03,0.915,3:19:45 PM:810,1
338,223.09,0.402,82.32,50.03,0.918,3:19:46 PM:187,1
339,223.15,0.395,80.48,50.03,0.913,3:19:46 PM:548,1
340,223.03,0.413,84.70,50.05,0.920,3:19:46 PM:925,1
341,223.01,0.371,74.95,50.03,0.906,3:19:47 PM:302,1
342,222.97,0.403,82.52,50.04,0.918,3:19:47 PM:679,1
343,222.82,0.412,84.28,50.03,0.918,3:19:48 PM:056,1
344,222.91,0.393,80.19,50.04,0.915,3:19:48 PM:433,1
345,222.94,0.398,81.17,50.04,0.915,3:19:48 PM:809,1
346,222.92,0.374,75.88,50.04,0.910,3:19:49 PM:186,1
347,222.33,0.383,77.15,50.04,0.906,3:19:49 PM:548,1
348,222.38,0.394,79.89,50.04,0.912,3:19:49 PM:924,1
349,222.40,0.396,80.83,50.05,0.918,3:19:50 PM:301,1
350,222.48,0.391,79.29,50.04,0.911,3:19:50 PM:678,1
351,222.34,0.403,82.35,50.04,0.919,3:19:51 PM:055,1
352,222.14,0.435,89.74,50.04,0.929,3:19:51 PM:431,1
353,222.14,0.403,82.39,50.03,0.920,3:19:51 PM:807,1
354,222.06,0.430,88.60,50.03,0.928,3:19:52 PM:186,1
355,221.95,0.405,82.60,50.04,0.919,3:19:52 PM:563,1
356,222.01,0.414,84.39,50.04,0.918,3:19:52 PM:940,1
357,222.17,0.388,78.53,50.04,0.911,3:19:53 PM:317,1
358,222.11,0.410,83.55,50.05,0.917,3:19:53 PM:694,1
359,222.02,0.410,83.71,50.04,0.920,3:19:54 PM:071,1
360,221.96,0.374,75.45,50.03,0.909,3:19:54 PM:448,1
361,221.86,0.413,84.09,50.04,0.918,3:19:54 PM:825,1
362,222.05,0.368,73.60,50.03,0.901,3:19:55 PM:202,1
363,222.11,0.405,82.62,50.04,0.918,3:19:55 PM:563,1
364,222.08,0.387,77.36,50.03,0.900,3:19:55 PM:940,1
365,222.07,0.400,81.44,50.03,0.917,3:19:56 PM:317,1
366,222.12,0.400,81.48,50.04,0.917,3:19:56 PM:693,1
367,222.00,0.400,81.76,50.05,0.921,3:19:57 PM:070,1
368,222.37,0.381,77.27,50.04,0.912,3:19:57 PM:447,1
369,222.23,0.378,76.02,50.03,0.905,3:19:57 PM:824,1
370,222.37,0.387,78.83,50.02,0.916,3:19:58 PM:200,1
371,222.36,0.402,81.56,50.04,0.912,3:19:58 PM:562,1
372,222.31,0.401,81.92,50.04,0.919,3:19:58 PM:922,1
373,222.24,0.390,79.14,50.04,0.913,3:19:59 PM:315,1
374,222.07,0.389,78.13,50.04,0.904,3:19:59 PM:692,1
375,222.11,0.385,76.83,50.03,0.898,3:20:00 PM:069,1
376,222.16,0.392,79.11,50.04,0.908,3:20:00 PM:445,1
377,222.12,0.391,79.70,50.03,0.918,3:20:00 PM:823,1
378,222.22,0.386,78.24,50.03,0.912,3:20:01 PM:199,1
379,222.28,0.393,80.19,50.02,0.918,3:20:01 PM:577,1
380,222.09,0.357,71.15,50.04,0.897,3:20:01 PM:954,1
381,222.13,0.402,81.74,50.05,0.915,3:20:02 PM:330,1
382,221.99,0.381,76.88,50.02,0.909,3:20:02 PM:707,1
383,221.87,0.383,75.95,50.04,0.894,3:20:03 PM:083,1
384,222.25,0.376,75.98,50.03,0.909,3:20:03 PM:460,1
385,222.23,0.428,87.73,50.03,0.922,3:20:03 PM:836,1
386,222.21,0.434,89.36,50.02,0.927,3:20:04 PM:213,1
387,222.09,0.455,94.38,50.03,0.934,3:20:04 PM:592,1
388,221.89,0.388,78.72,50.02,0.914,3:20:04 PM:954,1
389,222.02,0.418,85.49,50.03,0.921,3:20:05 PM:332,1
390,222.27,0.356,71.31,50.03,0.901,3:20:05 PM:709,1
391,222.16,0.399,81.12,50.02,0.915,3:20:06 PM:086,1
392,222.24,0.324,63.95,50.03,0.888,3:20:06 PM:463,1
393,222.18,0.348,68.90,50.02,0.891,3:20:06 PM:840,1
394,222.18,0.402,81.69,50.02,0.915,3:20:07 PM:217,1
395,222.10,0.440,90.71,50.02,0.928,3:20:07 PM:580,1
396,222.21,0.414,85.07,50.03,0.925,3:20:07 PM:957,1
397,222.22,0.426,87.19,50.03,0.921,3:20:08 PM:334,1
398,222.19,0.442,91.47,50.03,0.931,3:20:08 PM:711,1
399,222.07,0.465,96.65,50.02,0.936,3:20:09 PM:088,1
