??,??(V),??(A),??(W),??(Hz),????,??,??
798,222.04,0.250,44.50,49.98,0.802,3:11:26 PM:976,1
799,222.05,0.235,42.14,49.98,0.808,3:11:27 PM:351,1
800,222.07,0.282,51.87,49.98,0.828,3:11:27 PM:725,1
801,221.83,0.256,47.18,49.97,0.831,3:11:28 PM:100,1
802,221.87,0.263,48.93,49.98,0.838,3:11:28 PM:475,1
803,221.93,0.303,59.04,49.98,0.878,3:11:28 PM:850,1
804,221.77,0.333,65.08,49.97,0.881,3:11:29 PM:241,1
805,221.87,0.267,42.16,49.99,0.712,3:11:29 PM:616,1
806,221.70,0.311,49.87,49.96,0.723,3:11:29 PM:991,1
807,221.50,0.311,53.82,49.97,0.781,3:11:30 PM:381,1
808,221.61,0.263,47.55,49.96,0.816,3:11:30 PM:756,1
809,221.55,0.261,46.58,49.96,0.806,3:11:31 PM:131,1
810,221.66,0.282,53.22,49.97,0.851,3:11:31 PM:506,1
811,221.82,0.270,47.82,49.96,0.798,3:11:31 PM:881,1
812,221.68,0.307,56.28,49.97,0.827,3:11:32 PM:256,1
813,221.69,0.340,65.97,49.97,0.875,3:11:32 PM:631,1
814,221.62,0.352,70.25,49.98,0.901,3:11:33 PM:005,1
815,221.83,0.335,66.56,49.95,0.896,3:11:33 PM:380,1
816,221.91,0.364,73.20,49.96,0.906,3:11:33 PM:755,1
817,221.92,0.348,69.48,49.97,0.900,3:11:34 PM:130,1
818,221.72,0.349,69.01,49.96,0.892,3:11:34 PM:505,1
819,221.61,0.289,55.43,49.97,0.866,3:11:34 PM:880,1
820,221.69,0.305,59.37,49.96,0.878,3:11:35 PM:255,1
821,221.98,0.308,59.52,49.97,0.871,3:11:35 PM:630,1
822,221.94,0.301,58.35,49.96,0.873,3:11:36 PM:005,1
823,222.15,0.304,59.09,49.97,0.875,3:11:36 PM:380,1
824,222.21,0.298,57.47,49.97,0.868,3:11:36 PM:770,1
825,222.13,0.296,55.60,49.97,0.846,3:11:37 PM:145,1
826,222.30,0.198,32.29,49.96,0.734,3:11:37 PM:520,1
827,222.23,0.271,44.99,49.97,0.747,3:11:37 PM:911,1
828,222.34,0.218,37.52,49.97,0.774,3:11:38 PM:286,1
829,222.36,0.213,36.34,49.97,0.767,3:11:38 PM:660,1
830,222.21,0.216,37.88,49.96,0.789,3:11:39 PM:046,1
831,222.27,0.255,42.68,49.96,0.753,3:11:39 PM:436,1
832,222.17,0.252,29.79,49.96,0.532,3:11:39 PM:811,1
833,222.05,0.243,43.07,49.97,0.798,3:11:40 PM:186,1
834,222.23,0.214,36.86,49.97,0.775,3:11:40 PM:561,1
835,222.21,0.238,42.06,49.96,0.795,3:11:40 PM:936,1
836,222.22,0.269,50.62,49.97,0.847,3:11:41 PM:311,1
837,222.35,0.230,38.51,49.97,0.753,3:11:41 PM:686,1
838,222.22,0.228,37.15,49.99,0.733,3:11:42 PM:092,1
839,222.16,0.224,39.34,49.97,0.791,3:11:42 PM:467,1
840,222.11,0.230,36.62,49.96,0.717,3:11:42 PM:842,1
841,222.03,0.233,40.07,49.97,0.775,3:11:43 PM:217,1
842,222.18,0.214,36.21,49.98,0.762,3:11:43 PM:592,1
843,222.20,0.233,41.97,49.98,0.811,3:11:43 PM:967,1
844,222.16,0.220,35.24,49.98,0.721,3:11:44 PM:341,1
845,222.19,0.223,36.61,49.97,0.739,3:11:44 PM:716,1
846,221.83,0.225,37.82,49.97,0.758,3:11:45 PM:091,1
847,222.05,0.214,36.21,49.97,0.762,3:11:45 PM:466,1
848,222.12,0.230,38.14,49.97,0.747,3:11:45 PM:841,1
849,222.16,0.228,39.87,49.97,0.787,3:11:46 PM:216,1
850,222.36,0.200,32.34,49.98,0.727,3:11:46 PM:591,1
851,222.34,0.203,34.90,49.98,0.773,3:11:46 PM:966,1
852,222.23,0.206,34.16,49.97,0.746,3:11:47 PM:341,1
853,222.31,0.244,37.82,49.96,0.697,3:11:47 PM:716,1
854,222.14,0.205,32.75,49.98,0.719,3:11:48 PM:090,1
855,222.17,0.211,36.61,49.98,0.781,3:11:48 PM:466,1
856,222.35,0.202,33.10,49.98,0.737,3:11:48 PM:840,1
857,222.24,0.225,36.92,49.97,0.738,3:11:49 PM:215,1
858,222.37,0.208,32.68,49.97,0.706,3:11:49 PM:590,1
859,222.25,0.218,38.13,49.97,0.787,3:11:49 PM:965,1
860,222.04,0.211,35.38,49.98,0.755,3:11:50 PM:340,1
861,222.19,0.250,41.27,49.97,0.743,3:11:50 PM:715,1
862,222.16,0.207,32.92,49.98,0.716,3:11:51 PM:090,1
863,222.26,0.230,41.12,49.97,0.804,3:11:51 PM:465,1
864,222.35,0.220,37.24,49.99,0.761,3:11:51 PM:840,1
865,222.16,0.224,38.88,49.98,0.781,3:11:52 PM:230,1
866,222.14,0.221,37.40,49.99,0.762,3:11:52 PM:605,1
867,222.06,0.229,40.70,49.98,0.800,3:11:52 PM:996,1
868,222.03,0.227,39.35,49.98,0.781,3:11:53 PM:370,1
869,222.05,0.275,45.65,49.98,0.748,3:11:53 PM:745,1
870,222.02,0.301,38.47,49.99,0.576,3:11:54 PM:120,1
871,221.90,0.276,50.54,49.98,0.825,3:11:54 PM:495,1
872,221.81,0.285,52.14,49.97,0.825,3:11:54 PM:886,1
873,221.77,0.257,43.72,49.99,0.767,3:11:55 PM:276,1
874,221.92,0.338,66.10,49.97,0.881,3:11:55 PM:651,1
875,221.93,0.259,47.60,49.97,0.828,3:11:56 PM:042,1
876,221.94,0.274,51.68,49.97,0.850,3:11:56 PM:417,1
877,221.99,0.225,38.17,49.98,0.764,3:11:56 PM:791,1
878,222.02,0.323,58.95,49.96,0.822,3:11:57 PM:166,1
879,222.07,0.328,64.83,49.96,0.890,3:11:57 PM:541,1
880,222.00,0.338,66.73,49.97,0.889,3:11:57 PM:932,1
881,222.00,0.300,56.53,49.97,0.849,3:11:58 PM:322,1
882,221.94,0.328,64.55,49.98,0.887,3:11:58 PM:697,1
883,222.01,0.300,56.37,49.98,0.846,3:11:59 PM:166,1
884,222.13,0.338,57.29,49.97,0.763,3:11:59 PM:556,1
885,221.96,0.364,72.94,49.98,0.903,3:11:59 PM:947,1
886,221.83,0.371,72.53,49.98,0.881,3:12:00 PM:338,1
887,221.93,0.347,68.43,49.99,0.889,3:12:00 PM:728,1
888,221.86,0.305,55.43,49.97,0.819,3:12:01 PM:119,1
889,221.94,0.436,59.35,49.98,0.613,3:12:01 PM:509,1
890,222.16,0.296,50.50,49.97,0.768,3:12:01 PM:900,1
891,221.96,0.318,56.41,49.98,0.799,3:12:02 PM:290,1
892,222.00,0.227,40.30,49.98,0.800,3:12:02 PM:665,1
893,221.92,0.316,48.78,49.98,0.696,3:12:03 PM:040,1
894,221.89,0.351,69.24,49.98,0.889,3:12:03 PM:415,1
895,222.01,0.291,54.17,49.99,0.838,3:12:03 PM:805,1
896,221.91,0.275,50.80,49.98,0.832,3:12:04 PM:180,1
897,221.87,0.334,63.76,49.98,0.860,3:12:04 PM:571,1
898,221.90,0.333,59.40,49.98,0.804,3:12:04 PM:946,1
899,221.63,0.293,56.12,49.98,0.864,3:12:05 PM:321,1
900,221.71,0.278,50.60,49.98,0.821,3:12:05 PM:696,1
901,221.84,0.361,72.21,49.98,0.902,3:12:06 PM:086,1
902,221.79,0.344,67.78,49.99,0.888,3:12:06 PM:477,1
903,221.92,0.274,51.61,49.97,0.849,3:12:06 PM:852,1
904,221.80,0.346,69.01,49.98,0.899,3:12:07 PM:242,1
905,221.71,0.395,56.72,49.99,0.648,3:12:07 PM:617,1
906,221.75,0.318,60.55,49.98,0.859,3:12:08 PM:008,1
907,221.46,0.323,63.22,49.98,0.884,3:12:08 PM:383,1
908,221.58,0.292,53.24,49.99,0.823,3:12:08 PM:757,1
909,221.37,0.349,67.54,49.99,0.874,3:12:09 PM:148,1
910,221.29,0.300,56.12,49.99,0.845,3:12:09 PM:523,1
911,221.30,0.328,63.98,49.99,0.881,3:12:09 PM:898,1
912,221.25,0.267,46.02,49.99,0.779,3:12:10 PM:288,1
913,221.23,0.307,58.20,49.99,0.857,3:12:10 PM:663,1
914,221.39,0.297,56.49,49.99,0.859,3:12:11 PM:038,1
915,221.42,0.359,69.64,50.00,0.876,3:12:11 PM:429,1
916,221.48,0.303,57.91,49.99,0.863,3:12:11 PM:804,1
917,221.55,0.247,42.18,49.99,0.771,3:12:12 PM:179,1
918,221.64,0.257,46.89,49.99,0.823,3:12:12 PM:569,1
919,221.68,0.278,51.32,49.99,0.833,3:12:12 PM:960,1
920,221.67,0.285,53.65,50.00,0.849,3:12:13 PM:335,1
921,221.67,0.293,55.92,50.01,0.861,3:12:13 PM:725,1
922,221.79,0.326,62.64,49.99,0.866,3:12:14 PM:116,1
923,221.70,0.334,66.20,49.99,0.894,3:12:14 PM:506,1
924,221.72,0.286,50.89,49.98,0.802,3:12:14 PM:897,1
925,221.63,0.319,61.75,49.99,0.873,3:12:15 PM:272,1
926,221.58,0.333,57.35,50.00,0.777,3:12:15 PM:646,1
927,221.64,0.290,55.39,50.00,0.862,3:12:16 PM:037,1
928,221.70,0.289,54.81,50.01,0.855,3:12:16 PM:428,1
929,222.04,0.269,28.71,49.99,0.481,3:12:16 PM:802,1
930,221.89,0.244,40.60,50.00,0.750,3:12:17 PM:177,1
931,221.71,0.253,44.22,50.01,0.788,3:12:17 PM:552,1
932,221.70,0.244,44.21,50.01,0.817,3:12:17 PM:927,1
933,221.45,0.297,57.07,50.01,0.868,3:12:18 PM:302,1
934,221.59,0.272,50.65,50.00,0.840,3:12:18 PM:677,1
935,221.72,0.326,64.34,50.01,0.890,3:12:19 PM:068,1
936,221.63,0.278,48.56,50.01,0.788,3:12:19 PM:458,1
937,221.64,0.257,45.89,50.01,0.806,3:12:19 PM:833,1
938,221.62,0.230,39.28,50.01,0.771,3:12:20 PM:216,1
939,221.54,0.251,37.73,50.01,0.678,3:12:20 PM:577,1
940,221.51,0.330,62.44,50.02,0.854,3:12:20 PM:954,1
941,221.65,0.217,36.99,50.01,0.769,3:12:21 PM:331,1
942,221.71,0.308,56.96,50.03,0.834,3:12:21 PM:709,1
943,221.73,0.326,63.15,50.02,0.874,3:12:22 PM:086,1
944,221.58,0.353,70.13,50.02,0.897,3:12:22 PM:463,1
945,221.47,0.375,75.31,50.02,0.907,3:12:22 PM:840,1
946,221.53,0.350,68.74,50.01,0.887,3:12:23 PM:215,1
947,221.44,0.275,44.77,50.02,0.735,3:12:23 PM:590,1
948,221.49,0.373,57.78,50.01,0.699,3:12:23 PM:968,1
949,221.46,0.338,56.54,50.03,0.755,3:12:24 PM:346,1
950,221.53,0.474,60.35,50.02,0.575,3:12:24 PM:723,1
951,221.42,0.396,79.95,50.02,0.912,3:12:25 PM:126,1
952,221.55,0.261,44.98,50.03,0.778,3:12:25 PM:506,1
953,221.48,0.288,52.00,50.02,0.815,3:12:25 PM:884,1
954,221.62,0.224,36.90,50.02,0.743,3:12:26 PM:270,1
955,221.63,0.222,37.56,50.03,0.763,3:12:26 PM:653,1
956,221.63,0.303,48.85,50.03,0.727,3:12:27 PM:031,1
957,221.62,0.212,34.37,50.03,0.732,3:12:27 PM:420,1
958,221.73,0.207,34.57,50.04,0.753,3:12:27 PM:794,1
959,221.70,0.213,35.47,50.04,0.751,3:12:28 PM:180,1
960,221.54,0.213,36.69,50.04,0.777,3:12:28 PM:561,1
961,221.62,0.226,40.27,50.03,0.804,3:12:28 PM:938,1
962,221.65,0.190,31.36,50.04,0.745,3:12:29 PM:326,1
963,221.70,0.320,53.25,50.04,0.751,3:12:29 PM:702,1
964,221.74,0.210,33.62,50.05,0.722,3:12:30 PM:092,1
965,221.64,0.254,46.40,50.03,0.824,3:12:30 PM:468,1
966,221.61,0.227,39.43,50.03,0.784,3:12:30 PM:842,1
967,221.60,0.358,55.88,50.06,0.704,3:12:31 PM:217,1
968,221.69,0.300,49.20,50.04,0.740,3:12:31 PM:594,1
969,221.75,0.280,52.64,50.05,0.848,3:12:31 PM:985,1
970,221.43,0.275,49.35,50.05,0.810,3:12:32 PM:376,1
971,221.41,0.228,39.81,50.04,0.789,3:12:32 PM:752,1
972,221.50,0.282,51.84,50.04,0.830,3:12:33 PM:130,1
973,221.39,0.270,50.06,50.04,0.837,3:12:33 PM:504,1
974,221.55,0.218,36.17,50.05,0.749,3:12:33 PM:879,1
975,221.59,0.278,50.42,50.05,0.818,3:12:34 PM:255,1
976,221.83,0.310,55.50,50.04,0.807,3:12:34 PM:631,1
977,222.02,0.423,38.83,50.04,0.413,3:12:35 PM:007,1
978,221.74,0.380,71.46,50.03,0.848,3:12:35 PM:384,1
979,221.76,0.244,42.88,50.04,0.792,3:12:35 PM:758,1
980,221.75,0.230,41.25,50.05,0.809,3:12:36 PM:135,1
981,221.76,0.274,50.75,50.05,0.835,3:12:36 PM:500,1
982,221.96,0.321,44.31,50.05,0.622,3:12:36 PM:881,1
983,221.89,0.188,30.88,50.04,0.740,3:12:37 PM:260,1
984,221.85,0.279,52.72,50.05,0.852,3:12:37 PM:634,1
985,222.02,0.187,30.33,50.04,0.730,3:12:38 PM:010,1
986,221.79,0.295,52.38,50.04,0.801,3:12:38 PM:381,1
987,221.75,0.276,49.00,50.04,0.801,3:12:38 PM:758,1
988,221.66,0.378,75.78,50.03,0.904,3:12:39 PM:135,1
989,221.80,0.295,56.95,50.03,0.870,3:12:39 PM:509,1
990,221.94,0.237,40.94,50.04,0.778,3:12:39 PM:883,1
991,221.86,0.325,62.93,50.04,0.873,3:12:40 PM:260,1
992,221.93,0.334,60.85,50.05,0.821,3:12:40 PM:634,1
993,221.95,0.397,79.37,50.04,0.901,3:12:41 PM:010,1
994,221.93,0.362,72.48,50.04,0.902,3:12:41 PM:385,1
995,221.98,0.329,64.04,50.04,0.877,3:12:41 PM:761,1
996,222.04,0.391,78.68,50.04,0.906,3:12:42 PM:138,1
997,222.05,0.356,70.20,50.03,0.888,3:12:42 PM:499,1
998,221.95,0.408,81.54,50.04,0.900,3:12:42 PM:892,1
999,222.09,0.188,31.28,50.04,0.749,3:12:43 PM:267,1
1000,222.01,0.255,42.96,50.03,0.759,3:12:43 PM:655,1
1001,222.14,0.207,35.95,50.04,0.782,3:12:44 PM:046,1
1002,222.12,0.238,41.97,50.04,0.794,3:12:44 PM:422,1
1003,222.15,0.218,38.10,50.04,0.787,3:12:44 PM:812,1
1004,221.99,0.289,55.33,50.05,0.862,3:12:45 PM:202,1
1005,222.13,0.278,52.89,50.04,0.857,3:12:45 PM:595,1
1006,222.16,0.249,44.37,50.06,0.802,3:12:45 PM:985,1
1007,221.96,0.238,41.67,50.03,0.789,3:12:46 PM:364,1
1008,222.11,0.281,51.00,50.02,0.817,3:12:46 PM:744,1
1009,221.87,0.290,55.03,50.05,0.855,3:12:47 PM:114,1
1010,221.83,0.317,60.23,50.04,0.856,3:12:47 PM:490,1
1011,221.91,0.363,71.97,50.04,0.893,3:12:47 PM:865,1
1012,221.89,0.379,76.72,50.05,0.912,3:12:48 PM:249,1
1013,221.60,0.402,81.62,50.05,0.916,3:12:48 PM:624,1
1014,221.77,0.346,68.80,50.04,0.897,3:12:49 PM:004,1
1015,221.83,0.285,53.87,50.04,0.852,3:12:49 PM:381,1
1016,222.01,0.172,26.99,50.03,0.707,3:12:49 PM:757,1
1017,222.00,0.281,51.09,50.05,0.819,3:12:50 PM:138,1
1018,221.81,0.326,62.00,50.04,0.857,3:12:50 PM:500,1
1019,221.87,0.336,66.50,50.05,0.892,3:12:50 PM:881,1
1020,221.74,0.332,64.63,50.04,0.878,3:12:51 PM:258,1
1021,221.61,0.385,77.26,50.05,0.906,3:12:51 PM:641,1
1022,221.78,0.329,64.90,50.04,0.889,3:12:52 PM:032,1
1023,221.61,0.385,75.57,50.03,0.886,3:12:52 PM:420,1
1024,221.65,0.272,51.34,50.05,0.852,3:12:52 PM:797,1
1025,221.80,0.309,59.63,50.04,0.870,3:12:53 PM:182,1
1026,221.67,0.254,45.62,50.04,0.810,3:12:53 PM:556,1
1027,221.70,0.243,42.30,50.03,0.785,3:12:53 PM:926,1
1028,221.78,0.239,43.15,50.04,0.814,3:12:54 PM:307,1
1029,221.74,0.250,45.64,50.03,0.823,3:12:54 PM:684,1
1030,221.63,0.288,53.10,50.03,0.832,3:12:55 PM:046,1
1031,221.53,0.334,65.37,50.03,0.884,3:12:55 PM:431,1
1032,221.71,0.226,39.92,50.04,0.797,3:12:55 PM:801,1
1033,221.72,0.244,44.02,50.04,0.814,3:12:56 PM:187,1
1034,221.52,0.291,54.84,50.03,0.851,3:12:56 PM:569,1
1035,221.64,0.258,46.04,50.04,0.805,3:12:56 PM:960,1
1036,221.79,0.242,43.96,50.03,0.819,3:12:57 PM:334,1
1037,221.75,0.239,41.42,50.04,0.781,3:12:57 PM:712,1
1038,221.94,0.215,34.22,50.04,0.717,3:12:58 PM:083,1
1039,221.72,0.233,41.13,50.04,0.796,3:12:58 PM:458,1
1040,221.53,0.241,42.51,50.03,0.796,3:12:58 PM:848,1
1041,221.63,0.318,48.14,50.04,0.683,3:12:59 PM:234,1
1042,221.80,0.366,57.07,50.03,0.703,3:12:59 PM:611,1
1043,221.75,0.261,48.56,50.04,0.839,3:12:59 PM:991,1
1044,221.60,0.345,67.29,50.03,0.880,3:13:00 PM:381,1
1045,221.76,0.222,37.61,50.03,0.764,3:13:00 PM:756,1
1046,221.75,0.346,59.33,50.04,0.773,3:13:01 PM:143,1
1047,221.54,0.301,57.52,50.03,0.863,3:13:01 PM:518,1
1048,221.67,0.272,49.54,50.03,0.822,3:13:01 PM:893,1
1049,221.71,0.259,48.12,50.04,0.838,3:13:02 PM:270,1
1050,221.69,0.268,50.03,50.03,0.842,3:13:02 PM:644,1
1051,222.17,0.224,35.64,50.04,0.716,3:13:03 PM:015,1
1052,221.95,0.228,38.91,50.04,0.769,3:13:03 PM:390,1
1053,221.97,0.198,33.61,50.03,0.765,3:13:03 PM:772,1
1054,222.01,0.276,47.50,50.04,0.775,3:13:04 PM:159,1
1055,222.01,0.197,31.94,50.01,0.730,3:13:04 PM:537,1
1056,222.04,0.245,43.45,50.03,0.799,3:13:04 PM:919,1
1057,221.73,0.291,53.70,50.04,0.832,3:13:05 PM:281,1
1058,221.81,0.238,38.23,50.04,0.724,3:13:05 PM:662,1
1059,221.88,0.185,28.88,50.03,0.703,3:13:06 PM:042,1
1060,221.69,0.234,40.22,50.05,0.775,3:13:06 PM:411,1
1061,221.79,0.226,38.57,50.02,0.769,3:13:06 PM:792,1
1062,221.93,0.282,48.98,50.04,0.783,3:13:07 PM:162,1
1063,221.88,0.197,33.33,50.03,0.762,3:13:07 PM:555,1
1064,221.85,0.265,49.70,50.04,0.845,3:13:07 PM:940,1
1065,221.53,0.281,53.16,50.05,0.854,3:13:08 PM:314,1
1066,221.29,0.317,60.29,50.04,0.860,3:13:08 PM:697,1
1067,221.63,0.339,67.15,50.04,0.894,3:13:09 PM:081,1
1068,221.58,0.406,82.35,50.04,0.915,3:13:09 PM:464,1
1069,221.71,0.277,51.57,50.03,0.840,3:13:09 PM:845,1
1070,221.83,0.369,51.56,50.02,0.630,3:13:10 PM:232,1
1071,221.58,0.334,65.97,50.04,0.891,3:13:10 PM:610,1
1072,221.71,0.300,56.46,50.03,0.849,3:13:10 PM:983,1
1073,221.54,0.405,81.81,50.03,0.912,3:13:11 PM:367,1
1074,221.46,0.336,65.34,50.04,0.878,3:13:11 PM:745,1
1075,221.74,0.340,67.25,50.03,0.892,3:13:12 PM:117,1
1076,221.61,0.534,69.04,50.02,0.583,3:13:12 PM:502,1
1077,221.49,0.334,63.97,50.03,0.865,3:13:12 PM:881,1
1078,221.48,0.330,63.82,50.02,0.873,3:13:13 PM:268,1
1079,221.46,0.308,56.96,50.03,0.835,3:13:13 PM:660,1
1080,221.63,0.240,42.43,50.02,0.798,3:13:14 PM:041,1
1081,221.62,0.300,57.61,50.01,0.867,3:13:14 PM:436,1
1082,221.63,0.199,31.36,50.02,0.711,3:13:14 PM:825,1
1083,221.62,0.200,32.98,50.02,0.744,3:13:15 PM:201,1
1084,221.50,0.245,42.42,50.02,0.782,3:13:15 PM:581,1
1085,221.46,0.230,39.90,50.02,0.783,3:13:15 PM:971,1
1086,221.44,0.230,38.71,50.02,0.760,3:13:16 PM:349,1
1087,221.32,0.249,45.64,50.02,0.828,3:13:16 PM:747,1
1088,221.48,0.220,36.18,50.02,0.743,3:13:17 PM:121,1
1089,221.54,0.254,46.28,50.02,0.822,3:13:17 PM:489,1
1090,221.54,0.247,44.30,50.03,0.810,3:13:17 PM:864,1
1091,221.57,0.238,42.18,50.02,0.800,3:13:18 PM:236,1
1092,221.28,0.239,43.37,50.02,0.820,3:13:18 PM:621,1
1093,221.39,0.221,37.68,50.01,0.770,3:13:18 PM:991,1
1094,221.63,0.417,47.17,50.01,0.510,3:13:19 PM:365,1
1095,221.60,0.190,30.26,50.02,0.719,3:13:19 PM:753,1
1096,221.71,0.204,33.85,50.01,0.748,3:13:20 PM:136,1
1097,221.59,0.236,37.28,50.03,0.713,3:13:20 PM:518,1
1098,221.65,0.232,34.77,50.01,0.676,3:13:20 PM:906,1
1099,221.45,0.327,60.30,50.02,0.833,3:13:21 PM:282,1
1100,221.51,0.222,37.90,50.00,0.771,3:13:21 PM:659,1
1101,221.61,0.327,64.08,50.00,0.884,3:13:22 PM:034,1
1102,221.62,0.290,53.90,50.01,0.839,3:13:22 PM:413,1
1103,221.57,0.292,54.56,50.00,0.843,3:13:22 PM:791,1
1104,221.77,0.264,46.71,50.01,0.798,3:13:23 PM:157,1
1105,221.45,0.370,74.65,49.99,0.911,3:13:23 PM:537,1
1106,221.42,0.312,54.89,50.00,0.795,3:13:23 PM:913,1
1107,221.65,0.185,29.72,49.99,0.725,3:13:24 PM:288,1
1108,221.53,0.295,54.79,49.99,0.838,3:13:24 PM:664,1
1109,221.51,0.244,41.46,49.99,0.767,3:13:25 PM:039,1
1110,221.47,0.453,47.15,49.98,0.470,3:13:25 PM:414,1
1111,221.61,0.328,38.01,50.00,0.523,3:13:25 PM:790,1
1112,221.77,0.208,33.25,49.99,0.721,3:13:26 PM:165,1
1113,221.68,0.170,27.12,50.00,0.720,3:13:26 PM:541,1
1114,221.50,0.208,34.56,49.99,0.750,3:13:26 PM:917,1
1115,221.82,0.216,36.24,50.00,0.756,3:13:27 PM:293,1
1116,221.71,0.325,57.72,50.00,0.801,3:13:27 PM:667,1
1117,221.79,0.221,35.70,49.99,0.728,3:13:28 PM:042,1
1118,221.50,0.288,48.91,49.99,0.767,3:13:28 PM:415,1
1119,221.16,0.218,37.37,49.99,0.775,3:13:28 PM:790,1
1120,221.17,0.228,38.49,49.99,0.763,3:13:29 PM:166,1
1121,221.28,0.223,34.54,49.98,0.700,3:13:29 PM:539,1
1122,221.25,0.204,33.10,49.99,0.733,3:13:29 PM:915,1
1123,221.31,0.186,29.53,49.98,0.717,3:13:30 PM:290,1
1124,221.24,0.267,48.83,49.99,0.827,3:13:30 PM:665,1
1125,221.21,0.254,45.71,49.98,0.813,3:13:31 PM:040,1
1126,221.06,0.312,52.04,49.99,0.755,3:13:31 PM:416,1
1127,221.00,0.296,55.85,49.99,0.854,3:13:31 PM:792,1
1128,221.04,0.308,57.67,49.98,0.847,3:13:32 PM:169,1
1129,221.07,0.236,40.02,49.98,0.767,3:13:32 PM:533,1
1130,220.99,0.284,53.97,49.98,0.860,3:13:32 PM:908,1
1131,220.97,0.222,37.73,49.99,0.769,3:13:33 PM:286,1
1132,220.92,0.310,39.69,49.98,0.580,3:13:33 PM:661,1
1133,221.10,0.231,39.66,49.98,0.777,3:13:34 PM:036,1
1134,221.09,0.294,34.94,49.99,0.538,3:13:34 PM:411,1
1135,220.98,0.272,50.85,49.99,0.846,3:13:34 PM:788,1
1136,220.97,0.234,41.66,49.98,0.806,3:13:35 PM:165,1
1137,220.98,0.185,28.47,49.98,0.696,3:13:35 PM:541,1
1138,220.91,0.283,52.87,49.97,0.846,3:13:35 PM:918,1
1139,221.05,0.256,46.70,49.97,0.825,3:13:36 PM:279,1
1140,221.14,0.202,33.38,49.97,0.747,3:13:36 PM:652,1
1141,221.07,0.247,45.21,49.97,0.828,3:13:37 PM:028,1
1142,220.99,0.301,57.19,49.97,0.860,3:13:37 PM:407,1
1143,221.08,0.176,28.01,49.97,0.720,3:13:37 PM:782,1
1144,221.13,0.248,40.92,49.97,0.746,3:13:38 PM:158,1
1145,221.09,0.224,39.43,49.98,0.796,3:13:38 PM:533,1
1146,221.00,0.228,39.51,49.96,0.784,3:13:38 PM:910,1
1147,221.23,0.260,47.79,49.98,0.831,3:13:39 PM:291,1
1148,221.30,0.224,37.78,49.96,0.762,3:13:39 PM:668,1
1149,221.32,0.204,33.42,49.97,0.740,3:13:40 PM:043,1
1150,221.24,0.192,31.25,49.97,0.736,3:13:40 PM:418,1
1151,221.31,0.196,30.43,49.97,0.702,3:13:40 PM:792,1
1152,221.16,0.207,32.61,49.96,0.712,3:13:41 PM:168,1
1153,221.01,0.180,29.03,49.96,0.730,3:13:41 PM:543,1
1154,220.83,0.231,40.75,49.96,0.799,3:13:41 PM:919,1
1155,220.81,0.218,37.69,49.98,0.783,3:13:42 PM:279,1
1156,220.80,0.247,44.04,49.96,0.807,3:13:42 PM:642,1
1157,221.03,0.293,55.82,49.97,0.862,3:13:43 PM:019,1
1158,220.92,0.391,78.05,49.96,0.904,3:13:43 PM:409,1
1159,220.91,0.315,56.12,49.97,0.806,3:13:43 PM:785,1
1160,220.93,0.352,69.23,49.97,0.890,3:13:44 PM:163,1
1161,221.02,0.305,57.08,49.97,0.847,3:13:44 PM:537,1
1162,220.81,0.427,85.20,49.97,0.904,3:13:44 PM:927,1
1163,220.78,0.362,65.21,49.97,0.816,3:13:45 PM:302,1
1164,221.03,0.378,74.49,49.97,0.892,3:13:45 PM:679,1
1165,221.40,0.232,41.11,49.95,0.800,3:13:46 PM:052,1
1166,221.31,0.221,37.80,49.97,0.773,3:13:46 PM:428,1
1167,221.38,0.227,40.64,49.97,0.809,3:13:46 PM:806,1
1168,221.40,0.316,53.14,49.97,0.760,3:13:47 PM:175,1
1169,221.34,0.298,48.45,49.97,0.735,3:13:47 PM:551,1
1170,221.32,0.370,40.12,49.98,0.490,3:13:47 PM:934,1
1171,221.37,0.211,35.35,49.98,0.757,3:13:48 PM:299,1
1172,221.22,0.254,44.58,49.97,0.793,3:13:48 PM:682,1
1173,221.33,0.234,27.69,49.98,0.535,3:13:49 PM:050,1
1174,221.35,0.293,55.83,49.98,0.861,3:13:49 PM:434,1
1175,221.41,0.224,39.80,49.96,0.803,3:13:49 PM:803,1
1176,221.51,0.246,44.20,49.98,0.811,3:13:50 PM:183,1
1177,221.62,0.274,30.77,49.98,0.507,3:13:50 PM:554,1
1178,221.48,0.225,36.44,49.98,0.731,3:13:50 PM:933,1
1179,221.66,0.330,56.28,49.97,0.769,3:13:51 PM:295,1
1180,221.68,0.352,70.15,49.98,0.899,3:13:51 PM:672,1
1181,221.77,0.314,59.42,49.98,0.853,3:13:52 PM:050,1
1182,221.77,0.303,58.02,49.97,0.864,3:13:52 PM:425,1
1183,221.79,0.210,34.75,49.97,0.746,3:13:52 PM:802,1
1184,221.84,0.281,51.17,49.96,0.821,3:13:53 PM:178,1
1185,221.72,0.374,73.44,49.98,0.886,3:13:53 PM:554,1
1186,221.68,0.450,85.51,49.97,0.857,3:13:53 PM:930,1
1187,221.78,0.460,76.06,49.96,0.746,3:13:54 PM:322,1
1188,221.74,0.432,87.81,49.97,0.917,3:13:54 PM:699,1
1189,221.63,0.465,96.37,49.97,0.935,3:13:55 PM:068,1
1190,221.57,0.420,85.87,49.97,0.923,3:13:55 PM:437,1
